policy_id,regime_v70,path_id,scenario_loss_v70,scenario_return_v70,claim_boundary_v70
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,105,132779.63546079793,-48548.39754168798,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,106,162257.57171596916,-77191.38257258703,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,107,161958.21213367567,-77058.05608911083,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,108,112916.90151725106,-29424.636675745285,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,109,129025.9047815534,-44984.75882332555,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,110,170461.52287914004,-85153.64279562309,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,111,99099.9379245989,-15705.12562931728,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,112,127649.55196845975,-43832.23730392181,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,113,160170.57572891243,-75459.76004283516,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,114,199458.5202214041,-113652.97797185852,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,115,116069.41469720296,-32213.496863956134,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,116,94125.72942170539,-11271.482719633434,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,117,123010.92636918051,-39099.65465074267,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,118,147552.48613908156,-62682.85994818944,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,119,173527.6044844611,-88418.82024466516,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,120,104740.11544893555,-21508.96670446424,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,121,125867.05292026151,-41897.873824526854,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,122,207823.42022605083,-122084.11067865521,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,123,155364.6389567572,-70467.08103551075,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,124,101958.60414244428,-18879.580236005957,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,125,110584.38707501955,-26956.9081107344,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,126,162705.14031858247,-77472.86515194247,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,127,160027.06722548435,-75216.62855714113,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,0,60879.35950382927,2715.2769766342144,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,1,91592.11956106096,-26303.155494919883,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,2,139628.40484939216,-72750.46552373751,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,3,84874.47962463221,-19669.388981202897,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,4,91117.93696691527,-26057.415793274944,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,5,80099.9796338334,-15280.198953919833,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,6,103985.81776542263,-37954.74890372071,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,7,86024.40837244864,-20776.969734710627,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,8,69497.25138448493,-5244.304458480185,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,9,66760.00998384462,-2507.620625557896,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,10,174273.28881897358,-106754.5551250884,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,11,114218.99177493264,-48035.126835586416,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,12,69309.77407881917,-5303.636635697207,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,13,81200.01367010723,-16325.205517284585,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,14,122781.47469625191,-56269.45570154062,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,15,94711.66086803399,-29306.902368750038,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,16,72092.14626568969,-7853.3906913341225,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,17,73351.74824297588,-8725.192031106086,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,18,95946.07599074213,-30161.96536876505,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,19,111784.30809664328,-45822.78122080762,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,20,75542.81415483553,-11423.811163002021,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,21,90048.3414643796,-24950.4862969627,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,22,125839.57066074054,-59220.488088458595,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,23,111502.95012503915,-45488.02094849084,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,24,67286.27388029112,-3310.1867473219954,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,25,73713.25222712343,-9184.663910984327,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,26,121061.31028449329,-54730.126942920266,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,27,118819.60654423347,-52727.54236817674,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,28,64925.00919056733,-1040.2785402497855,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,29,98292.46105702879,-32843.88778920201,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,30,126084.72488078233,-59688.853700056105,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,31,137637.85703759355,-70967.37610359467,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,32,61188.620549266474,2659.1527764157318,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,33,94620.32696212534,-29283.099461772206,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,34,132775.52061039273,-66140.18521288241,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,35,100801.2673861261,-35182.85058584649,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,36,64394.272873561065,-627.2849094080802,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,37,63884.932979995065,184.7713412984107,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,38,129191.44430923325,-62549.99431142831,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,39,109408.96850644297,-43335.75878173244,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,40,68739.09711688163,-4717.071798118161,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,41,86010.16731590562,-20970.432078966074,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,42,118333.56781036645,-52013.71879470517,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,43,85030.91797113711,-19805.786453600773,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,44,84836.67980473777,-20046.894087092085,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,45,88869.48104769194,-23673.126125247916,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,46,121991.19183804363,-55519.26062786681,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,47,100528.39990626133,-34770.7640966709,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,48,71940.15423439672,-7638.745995230271,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,49,77473.3828886624,-12767.658841687944,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,50,115588.07152374508,-49264.36806321444,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,51,113230.8319667031,-47090.75818033224,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,52,72522.7401367418,-8151.383638486903,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,53,67730.95894443462,-3418.395061493664,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,54,155625.99740268188,-88413.57745873957,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,55,79225.54221449843,-14212.226095268712,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,56,61014.39776854779,2728.4725301081216,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,57,82178.85013631223,-17334.666020101664,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,58,123691.10003757614,-57227.32374725568,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,59,77617.48943732248,-12727.449561286423,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,60,77172.13039229173,-12769.93753398061,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,61,105729.55575900113,-40221.68140826347,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,62,111136.75385350776,-44982.007972741194,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,63,105015.5362342564,-39053.50803448837,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,64,59830.76386149757,3792.766290101414,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,65,76805.09036745488,-12024.776576664808,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,66,135787.93317220756,-68951.3477543401,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,67,95024.67267885167,-29342.154096496997,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,68,68635.69906271467,-4578.16987568572,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,69,73700.86368543365,-9168.530470149697,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,70,132890.64963032404,-66163.29295705492,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,71,73806.57889193993,-9106.258299590809,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,72,69394.24699343136,-5341.649313461683,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,73,88247.49434167455,-23251.677618897535,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,74,117373.48857201515,-50933.26645844654,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,75,99978.97171891341,-34313.98507490034,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,76,85799.20949151448,-20836.877239244503,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,77,119082.67515259178,-53021.13707038245,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,78,127551.56549370519,-60891.5965428009,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,79,106305.77608279376,-40493.14329091659,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,80,89226.2343544855,-24441.183970409234,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,81,87280.2404656952,-22070.1780629023,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,82,115441.52919047602,-49079.7402962564,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,83,94091.10085992646,-28446.951479843752,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,84,92858.98104972449,-27775.46874558744,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,85,83655.70311933135,-18867.133974826018,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,86,129936.5711676219,-63314.64511082898,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,87,102132.37140877466,-36392.04362021717,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,88,63698.07125103903,104.33490737727914,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,89,62230.73674422338,1769.6161142677684,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,90,143393.03707734036,-76437.83621237295,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,91,93107.05770550203,-27667.36474115387,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,92,56313.87474684407,7085.547728478258,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,93,75962.72549819689,-11329.028853521799,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,94,136301.08696037217,-69555.5986125858,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,95,119268.53944493456,-53064.98076256033,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,96,74952.75417785352,-10541.441562281656,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,97,71075.91408806227,-6706.563674793815,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,98,129127.4206813458,-62526.70008329712,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,99,125774.30603207208,-59433.21685790624,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,100,66818.1363391149,-2802.3760219058813,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,101,80545.70053114688,-15648.656212868944,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,102,117535.2626429717,-51092.46990395774,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,103,101251.66990757943,-35634.15457533926,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,104,57113.14732365,6350.247162002689,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,105,90984.35930646263,-25711.53239291824,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,106,107328.32903913505,-41302.986336716946,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,107,104621.66493348799,-38827.49793701322,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,108,77354.99959780507,-12832.311925392394,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,109,85288.9683737527,-20294.560184676528,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,110,115569.13346534214,-49243.601988182905,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,111,72580.36725408633,-7866.770986953625,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,112,82274.83377506971,-17587.67526068309,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,113,101465.96344546459,-35941.136127647005,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,114,134505.70487048864,-67710.75123163918,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,115,79496.82020305755,-14520.234651360235,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,116,65306.43575974458,-1349.096552213814,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,117,82643.21069677343,-17724.283443531116,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,118,102902.15913993039,-36909.8783951034,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,119,111113.88636921115,-45143.79066873391,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,120,72509.96448878152,-8180.586436422946,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,121,83901.42558482118,-18938.942798849304,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,122,130687.8753511403,-64140.17772751245,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,123,106087.63826086232,-40152.805918556056,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,124,68644.66942142113,-4553.9430304762645,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,125,77475.14687945842,-12707.778532616863,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,126,113401.18687514817,-47076.453213796645,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,incumbent_cvar_relaxed_source_lp,127,102249.42260660806,-36575.26213794961,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,0,58854.78375683411,4369.118520370927,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,1,87586.36343720106,-22766.876446946,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,2,135390.2346646961,-69037.42817349761,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,3,80627.71196113956,-15897.824643775222,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,4,87677.35221678906,-23081.854147791335,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,5,76661.22026904393,-12289.13978888432,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,6,98765.4706448599,-33240.830428693356,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,7,81711.31121011851,-16930.433245594806,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,8,65280.483164182275,-1473.6892041976482,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,9,63109.26669064259,715.9082001727184,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,10,169866.22230481898,-102898.04881597988,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,11,109138.60218380763,-43471.731174316476,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,12,67423.63166042764,-3804.798139542974,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,13,77551.16846435783,-13131.62145495075,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,14,118272.80514006436,-52277.41788378732,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,15,92003.89489592821,-27063.146485128447,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,16,69278.56527815782,-5456.461152618307,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,17,68803.10980178515,-4642.6987069844745,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,18,90373.72951527993,-25089.946705777595,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,19,108698.9585728808,-43228.94708273756,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,20,74962.11264187815,-11220.162521387396,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,21,87606.93592091091,-22956.578891715042,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,22,120951.44682998786,-54851.627055502955,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,23,107870.484702706,-42348.69173158438,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,24,64925.78329992418,-1352.5961253567514,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,25,70532.91912620935,-6430.991677154454,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,26,117145.10869009377,-51334.10426663889,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,27,116157.59105504192,-50558.835370116634,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,28,62148.2301019509,1327.9881980060659,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,29,94924.68046845244,-29949.942916029813,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,30,124186.94353019104,-58287.08324389481,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,31,134925.2105514584,-68755.20839690774,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,32,56804.28623013003,6599.849503392738,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,33,91069.45050688228,-26191.79721856151,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,34,130140.23157851819,-64005.44587780245,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,35,98003.92847271805,-32859.00571531661,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,36,62270.643870617154,1106.9311961032975,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,37,60556.47324997757,3094.3222611965557,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,38,125941.05604036272,-59796.97384165001,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,39,104146.16865210555,-38581.9213239441,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,40,66638.95925398222,-3012.748662158653,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,41,82579.94071425701,-17998.2294075214,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,42,114705.44282395269,-48893.203492376895,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,43,80515.33929614398,-15774.61738465108,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,44,81371.20630579648,-17039.47801981519,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,45,84466.53652497102,-19756.337654583498,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,46,117596.35726898359,-51643.84688676938,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,47,95843.50276647479,-30584.075941182375,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,48,68353.59077127758,-4474.847359152149,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,49,74221.91961483452,-9955.978406394097,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,50,110983.4887403182,-45175.33166936021,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,51,108681.38698824224,-43051.198463781315,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,52,68661.3769172235,-4727.719633707833,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,53,63737.440163328865,135.09094289357512,restricted-master scenario evaluation only
v63_source_repair_tail_balanced_repair,target_source_cap_probe_lp,54,151154.56596686764,-84483.21057786133,restricted-master scenario evaluation only
