policy_id,source_id,loans,exposure,avg_pd,avg_width,source_family,support_gate_pass_v25,pooling_decision_v25,source_cap_proxy_v25,no_fair_lending_legal_claim
v13_mdcp_empirical_tight,inc_q3,46,158554.1598616705,0.27506447842389486,0.7451596927815061,income_band,True,standalone_cell,0.35,True
v13_mdcp_empirical_tight,inc_q4,92,516495.8401383295,0.22595670867601114,0.7272558585524521,income_band,True,standalone_cell,0.35,True
v13_mdcp_empirical_tight,inc_q5,15,87725.0,0.6755390529737235,0.8404798134382744,income_band,False,pool_to_parent_family,0.35,True
v13_spo_regret_audit_guarded,unknown,396,980625.0,0.169956285050193,0.7977969318423153,income_band,True,standalone_cell,0.35,True
v13_spo_regret_balanced,unknown,385,982650.0,0.17225578030791763,0.8167514473512459,income_band,True,standalone_cell,0.35,True
v13_spo_regret_return_recovery,unknown,395,980650.0,0.1824109978783299,0.819128817807709,income_band,True,standalone_cell,0.35,True
v13_static_reference,unknown,32,976825.0,0.8325448029404233,0.7702612592916485,income_band,True,standalone_cell,0.35,True
paper1_economic_champion,unknown,335,1000000.0,0.2840729672270273,0.55,dti_band,True,standalone_cell,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,dti_q1,165,529233.6061403656,0.17881292395212392,0.8014908818994844,dti_band,True,standalone_cell,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,dti_q2,95,282241.39385963435,0.22542489452437284,0.806952701719927,dti_band,True,standalone_cell,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,dti_q3,30,60150.0,0.2938224486686104,0.914132770464203,dti_band,True,standalone_cell,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,dti_q4,51,108775.0,0.2739117733728876,0.8476100279622681,dti_band,True,standalone_cell,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,dti_q5,8,17200.0,0.18899446474645726,0.8651159140302771,dti_band,False,pool_to_parent_family,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,nan,1,2400.0,0.10310586199790928,0.55,dti_band,False,pool_to_parent_family,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,dti_q1,165,529233.6061403656,0.17881292395212392,0.8014908818994844,dti_band,True,standalone_cell,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,dti_q2,95,282241.39385963435,0.22542489452437284,0.806952701719927,dti_band,True,standalone_cell,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,dti_q3,30,60150.0,0.2938224486686104,0.914132770464203,dti_band,True,standalone_cell,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,dti_q4,51,108775.0,0.2739117733728876,0.8476100279622681,dti_band,True,standalone_cell,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,dti_q5,8,17200.0,0.18899446474645726,0.8651159140302771,dti_band,False,pool_to_parent_family,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,nan,1,2400.0,0.10310586199790928,0.55,dti_band,False,pool_to_parent_family,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,dti_q1,162,502538.0441306824,0.17816540694296334,0.7746041018767617,dti_band,True,standalone_cell,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,dti_q2,95,306675.5886767826,0.23889436918827178,0.7698218229242214,dti_band,True,standalone_cell,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,dti_q3,19,35961.36719253499,0.359688117333516,0.9109555151543046,dti_band,False,pool_to_parent_family,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,dti_q4,49,134225.0,0.3617224394149576,0.8386265761223597,dti_band,True,standalone_cell,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,dti_q5,9,18200.0,0.3115824579922932,0.861554232283824,dti_band,False,pool_to_parent_family,0.35,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,nan,1,2400.0,0.10310586199790928,0.55,dti_band,False,pool_to_parent_family,0.35,True
v13_fvi_bellman_rollout,unknown,689,998650.0,0.1013179495952411,0.844004967815183,dti_band,True,standalone_cell,0.35,True
v13_fvi_capital_guarded,unknown,696,999425.0,0.10110269345327695,0.8442199098854596,dti_band,True,standalone_cell,0.35,True
v13_fvi_return_recovery,unknown,676,998375.0,0.10314064426739306,0.8438854937736576,dti_band,True,standalone_cell,0.35,True
v13_mdcp_empirical_base,dti_q1,134,464800.000000826,0.17706128024294224,0.7188247647739591,dti_band,True,standalone_cell,0.35,True
v13_mdcp_empirical_base,dti_q2,77,346900.0,0.23089252105534003,0.7182463181593818,dti_band,True,standalone_cell,0.35,True
v13_mdcp_empirical_base,dti_q3,11,17199.999999173986,0.5471714046660107,0.856697141948563,dti_band,False,pool_to_parent_family,0.35,True
v13_mdcp_empirical_base,dti_q4,39,161175.0,0.40748038703637085,0.7985866697098997,dti_band,True,standalone_cell,0.35,True
v13_mdcp_empirical_base,dti_q5,5,7525.0,0.4905798108823977,0.8608290670353279,dti_band,False,pool_to_parent_family,0.35,True
v13_mdcp_empirical_base,nan,1,2400.0,0.10310586199790928,0.55,dti_band,False,pool_to_parent_family,0.35,True
v13_mdcp_empirical_return_recovery,dti_q1,144,493550.00000085606,0.15950538581018714,0.7491279567457974,dti_band,True,standalone_cell,0.35,True
v13_mdcp_empirical_return_recovery,dti_q2,82,312475.0,0.21528493732413617,0.7547615344126026,dti_band,True,standalone_cell,0.35,True
v13_mdcp_empirical_return_recovery,dti_q3,16,31850.0,0.41016215154883967,0.8893107783121994,dti_band,False,pool_to_parent_family,0.35,True
v13_mdcp_empirical_return_recovery,dti_q4,42,146075.0,0.35660683185440833,0.8143207987173882,dti_band,True,standalone_cell,0.35,True
v13_mdcp_empirical_return_recovery,dti_q5,8,13649.999999143942,0.45056893172332924,0.8664435266231936,dti_band,False,pool_to_parent_family,0.35,True
v13_mdcp_empirical_return_recovery,nan,1,2400.0,0.10310586199790928,0.55,dti_band,False,pool_to_parent_family,0.35,True
v13_mdcp_empirical_tight,dti_q1,93,396325.00000021607,0.1820083251178897,0.7143635641914095,dti_band,True,standalone_cell,0.35,True
v13_mdcp_empirical_tight,dti_q2,57,310500.00000056997,0.28466271340270166,0.7355068694911744,dti_band,True,standalone_cell,0.35,True
v13_mdcp_empirical_tight,dti_q3,8,28450.0,0.66593634011664,0.8407160034980323,dti_band,False,pool_to_parent_family,0.35,True
v13_mdcp_empirical_tight,dti_q4,34,108199.99999921395,0.5388671643538105,0.8028269973876663,dti_band,True,standalone_cell,0.35,True
v13_mdcp_empirical_tight,dti_q5,4,6525.0,0.6711852519749313,0.8760264538696982,dti_band,False,pool_to_parent_family,0.35,True
v13_spo_regret_audit_guarded,unknown,396,980625.0,0.169956285050193,0.7977969318423153,dti_band,True,standalone_cell,0.35,True
v13_spo_regret_balanced,unknown,385,982650.0,0.17225578030791763,0.8167514473512459,dti_band,True,standalone_cell,0.35,True
v13_spo_regret_return_recovery,unknown,395,980650.0,0.1824109978783299,0.819128817807709,dti_band,True,standalone_cell,0.35,True
v13_static_reference,unknown,32,976825.0,0.8325448029404233,0.7702612592916485,dti_band,True,standalone_cell,0.35,True
paper1_economic_champion,A|unknown,1,3500.0,0.0756138548647283,0.55,original_grade__state_top20,False,pool_to_parent_family,0.15,True
paper1_economic_champion,B|unknown,22,92538.90656453557,0.11428240343360961,0.55,original_grade__state_top20,False,pool_to_parent_family,0.15,True
paper1_economic_champion,C|unknown,114,325600.0,0.1714367127407882,0.55,original_grade__state_top20,True,standalone_cell,0.15,True
paper1_economic_champion,D|unknown,147,457186.0934354644,0.32568120323584987,0.55,original_grade__state_top20,True,standalone_cell,0.15,True
paper1_economic_champion,E|unknown,34,99175.0,0.4061312883492023,0.55,original_grade__state_top20,True,standalone_cell,0.15,True
paper1_economic_champion,F|unknown,13,18000.0,0.6486084292910163,0.55,original_grade__state_top20,False,pool_to_parent_family,0.15,True
paper1_economic_champion,G|unknown,4,4000.0,0.7288304444685298,0.55,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,A|AZ,1,3000.0,0.031312782676396464,0.55,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,A|CA,1,8000.0,0.05746866290426758,0.55,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,A|MI,1,1050.0,0.029313703361175232,0.55,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,A|NC,1,1000.0,0.05746866290426758,0.55,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,A|NY,1,1500.0,0.034076926454172804,0.55,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,A|PA,1,2500.0,0.034076926454172804,0.55,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,A|WA,1,5300.0,0.080874323411772,0.8311503416856492,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,A|other_state,1,1500.0,0.09267741926538706,0.8311503416856492,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|AZ,1,3000.0,0.06772455868167604,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|CA,6,24500.0,0.11300479576540172,0.6884040227372102,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|CO,2,8500.0,0.10310586199790928,0.8436816790555313,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|FL,3,6000.0,0.12068665413416736,0.822881559765191,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|GA,2,6525.0,0.10043641905091726,0.6715303891560997,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|IL,4,25500.0,0.091061970532335,0.6841856143419327,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|MD,1,1200.0,0.10310586199790928,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|MI,1,2500.0,0.080874323411772,0.8436816790555313,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|MN,2,4600.0,0.09013384835982935,0.6968408395277657,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|NC,3,3200.0,0.10310586199790928,0.80993441189331,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|NV,2,4200.0,0.09199009270484064,0.6715303891560997,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|NY,9,15508.606140365628,0.09762256335527991,0.788552203274547,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|OH,2,31500.0,0.10633796697772478,0.8183712286838654,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|TX,5,16475.0,0.09951180471461533,0.7623410915215544,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|VA,4,12800.0,0.10640090299844193,0.7449508089199826,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|WA,3,7200.0,0.1101571636185162,0.7457877860370209,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,B|other_state,17,45600.0,0.109128260600503,0.7582615605592751,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|CA,22,68550.0,0.18029630588469894,0.7763671940215446,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|CO,4,9200.0,0.14700026173718833,0.8057160034980323,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|FL,5,10600.0,0.1848951790464067,0.699360647135986,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|GA,5,26375.0,0.1658095396746957,0.7658486226497595,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|IL,3,4200.0,0.16861976275643684,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|MA,2,23425.0,0.20308483764067095,0.7871710497483548,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|MD,4,6800.0,0.19082957919744553,0.7971710497483548,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|MI,3,10500.0,0.15965617320438788,0.8268080454744205,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|MN,1,4000.0,0.1826212820799739,0.8436816790555313,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|NC,6,13900.0,0.17416325513645523,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|NJ,4,13125.0,0.20142534204143758,0.790115914030277,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|NV,1,2800.0,0.1826212820799739,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|NY,8,15600.0,0.17587933616348675,0.7609783767790214,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|OH,6,12050.0,0.18074249861236547,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|PA,7,15200.0,0.16921440552460984,0.7655693672309326,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|TX,8,11675.0,0.17991433259838696,0.7612057488822133,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|VA,6,10200.0,0.16839024698792515,0.8258009592696363,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|WA,6,29400.0,0.1891459007297811,0.8164079858292504,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,C|other_state,38,107325.0,0.1750704319651972,0.7906713964691617,original_grade__state_top20,True,standalone_cell,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|AZ,2,4500.0,0.2182761967206355,0.7950303891560997,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|CA,14,33300.0,0.30453029722240743,0.9330607783121992,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|FL,4,9400.0,0.29280591740862144,0.9330607783121994,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|GA,2,7000.0,0.4426765700822767,0.9330607783121994,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|IL,3,5400.0,0.19833789233710128,0.9463941116455327,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|IN,1,2800.0,0.2143136424801892,0.9330607783121994,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|MD,6,10975.0,0.359827227689746,0.9330607783121994,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|MI,1,1000.0,0.1888440017299619,0.9330607783121994,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|MN,2,3000.0,0.2143136424801892,0.9330607783121994,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|NC,2,2500.0,0.17701891117403448,0.9330607783121994,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|NJ,5,47975.0,0.29637050841747026,0.9330607783121995,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|NV,2,14000.0,0.20554137634552186,0.9330607783121994,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|NY,3,7000.0,0.161631728316948,0.9330607783121994,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|OH,1,1825.0,0.1888440017299619,0.9330607783121994,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|PA,3,6700.0,0.20429131515987023,0.9330607783121994,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|TX,11,17850.0,0.40926847768580443,0.9330607783121994,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|VA,5,8600.0,0.2690612616956535,0.9330607783121995,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|WA,6,9800.0,0.2524727786015441,0.9330607783121994,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,D|other_state,28,95041.39385963438,0.2625677068201178,0.9312972390530326,original_grade__state_top20,True,standalone_cell,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,E|AZ,1,2500.0,0.1839309243202601,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,E|CA,2,2000.0,0.41118322495810167,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,E|FL,1,1000.0,0.6638629128366242,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,E|IL,1,1000.0,0.2143136424801892,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,E|IN,2,19500.0,0.20554137634552186,0.8630607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,E|MD,1,1000.0,0.1888440017299619,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,E|MI,1,1000.0,0.2222387509610818,0.9330607783121994,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,E|NJ,2,9500.0,0.20157882210507555,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,E|NV,1,2400.0,0.2222387509610818,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,E|NY,1,1100.0,0.1839309243202601,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,E|OH,1,2000.0,0.2222387509610818,0.8330607783121994,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,E|PA,1,1000.0,0.2222387509610818,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,E|TX,1,5500.0,0.2222387509610818,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,E|VA,2,2000.0,0.19912228340022464,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,E|other_state,3,3250.0,0.35404991104887323,0.8397274449788661,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,F|CA,2,3000.0,0.6544795587309831,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,F|FL,1,2500.0,0.6804503310767509,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,F|MN,1,1000.0,0.6720071330345626,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,F|NC,1,1000.0,0.7162476557492568,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,F|NY,2,2000.0,0.4087266862532507,0.8630607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,F|OH,1,1000.0,0.7162476557492568,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,F|TX,1,3000.0,0.708044466965465,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,F|WA,1,1000.0,0.6227210976097344,0.9330607783121994,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,F|other_state,1,1500.0,0.7211707946323962,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,G|MI,1,1000.0,0.7208482755419188,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,G|MN,1,1000.0,0.7280383093137194,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,G|NC,1,1000.0,0.7280383093137194,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,A|AZ,1,3000.0,0.031312782676396464,0.55,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,A|CA,1,8000.0,0.05746866290426758,0.55,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,A|MI,1,1050.0,0.029313703361175232,0.55,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,A|NC,1,1000.0,0.05746866290426758,0.55,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,A|NY,1,1500.0,0.034076926454172804,0.55,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,A|PA,1,2500.0,0.034076926454172804,0.55,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,A|WA,1,5300.0,0.080874323411772,0.8311503416856492,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,A|other_state,1,1500.0,0.09267741926538706,0.8311503416856492,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,B|AZ,1,3000.0,0.06772455868167604,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,B|CA,6,24500.0,0.11300479576540172,0.6884040227372102,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,B|CO,2,8500.0,0.10310586199790928,0.8436816790555313,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,B|FL,3,6000.0,0.12068665413416736,0.822881559765191,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,B|GA,2,6525.0,0.10043641905091726,0.6715303891560997,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,B|IL,4,25500.0,0.091061970532335,0.6841856143419327,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,B|MD,1,1200.0,0.10310586199790928,0.7930607783121993,original_grade__state_top20,False,pool_to_parent_family,0.15,True
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,B|MI,1,2500.0,0.080874323411772,0.8436816790555313,original_grade__state_top20,False,pool_to_parent_family,0.15,True
