policy_id,criterion,observed,threshold,margin,pass,fragility_score,status
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,zero_violation,0.0,0.0,-0.0,True,-893.9137150369352,diagnostic_threshold_screen
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,robust_region_pass,1.0,1.0,0.0,True,-893.9137150369352,diagnostic_threshold_screen
crpto_rt0p155_g0p50_u0p10_alpha0p01_incumbent_region_rs42,return_beats_theorem_tight,164689.02196237698,166269.82231927008,-1580.8003568931017,False,-1580.8003568931017,diagnostic_threshold_screen
crpto_rt0p155_g0p50_u0p10_alpha0p01_incumbent_region_rs42,V_below_sqrt_alpha01,0.042926,0.1,0.05707400000000001,True,-1580.8003568931017,diagnostic_threshold_screen
crpto_rt0p155_g0p50_u0p10_alpha0p01_incumbent_region_rs42,gamma_cp_below_020,0.143365,0.2,0.05663500000000002,True,-1580.8003568931017,diagnostic_threshold_screen
crpto_rt0p155_g0p50_u0p10_alpha0p01_incumbent_region_rs42,zero_violation,0.0,0.0,-0.0,True,-1580.8003568931017,diagnostic_threshold_screen
crpto_rt0p155_g0p50_u0p10_alpha0p01_incumbent_region_rs42,robust_region_pass,1.0,1.0,0.0,True,-1580.8003568931017,diagnostic_threshold_screen
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,return_beats_theorem_tight,164273.35080211036,166269.82231927008,-1996.47151715972,False,-1996.47151715972,diagnostic_threshold_screen
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,V_below_sqrt_alpha01,0.041975,0.1,0.05802500000000001,True,-1996.47151715972,diagnostic_threshold_screen
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,gamma_cp_below_020,0.140719,0.2,0.059281,True,-1996.47151715972,diagnostic_threshold_screen
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,zero_violation,0.0,0.0,-0.0,True,-1996.47151715972,diagnostic_threshold_screen
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,robust_region_pass,1.0,1.0,0.0,True,-1996.47151715972,diagnostic_threshold_screen
crpto_rt0p155_g0p45_u0p05_alpha0p01_incumbent_region_rs42,return_beats_theorem_tight,164022.0917987445,166269.82231927008,-2247.730520525569,False,-2247.730520525569,diagnostic_threshold_screen
crpto_rt0p155_g0p45_u0p05_alpha0p01_incumbent_region_rs42,V_below_sqrt_alpha01,0.042975,0.1,0.057025000000000006,True,-2247.730520525569,diagnostic_threshold_screen
crpto_rt0p155_g0p45_u0p05_alpha0p01_incumbent_region_rs42,gamma_cp_below_020,0.156642,0.2,0.04335800000000001,True,-2247.730520525569,diagnostic_threshold_screen
crpto_rt0p155_g0p45_u0p05_alpha0p01_incumbent_region_rs42,zero_violation,0.0,0.0,-0.0,True,-2247.730520525569,diagnostic_threshold_screen
crpto_rt0p155_g0p45_u0p05_alpha0p01_incumbent_region_rs42,robust_region_pass,1.0,1.0,0.0,True,-2247.730520525569,diagnostic_threshold_screen
crpto_rt0p155_g0p50_u0p05_alpha0p01_incumbent_region_rs42,return_beats_theorem_tight,163947.7110439952,166269.82231927008,-2322.1112752748886,False,-2322.1112752748886,diagnostic_threshold_screen
crpto_rt0p155_g0p50_u0p05_alpha0p01_incumbent_region_rs42,V_below_sqrt_alpha01,0.042975,0.1,0.057025000000000006,True,-2322.1112752748886,diagnostic_threshold_screen
crpto_rt0p155_g0p50_u0p05_alpha0p01_incumbent_region_rs42,gamma_cp_below_020,0.144086,0.2,0.05591400000000002,True,-2322.1112752748886,diagnostic_threshold_screen
crpto_rt0p155_g0p50_u0p05_alpha0p01_incumbent_region_rs42,zero_violation,0.0,0.0,-0.0,True,-2322.1112752748886,diagnostic_threshold_screen
crpto_rt0p155_g0p50_u0p05_alpha0p01_incumbent_region_rs42,robust_region_pass,1.0,1.0,0.0,True,-2322.1112752748886,diagnostic_threshold_screen
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,return_beats_theorem_tight,163897.7680059752,166269.82231927008,-2372.0543132948806,False,-2372.0543132948806,diagnostic_threshold_screen
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,V_below_sqrt_alpha01,0.042975,0.1,0.057025000000000006,True,-2372.0543132948806,diagnostic_threshold_screen
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,gamma_cp_below_020,0.155326,0.2,0.04467400000000002,True,-2372.0543132948806,diagnostic_threshold_screen
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,zero_violation,0.0,0.0,-0.0,True,-2372.0543132948806,diagnostic_threshold_screen
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,robust_region_pass,1.0,1.0,0.0,True,-2372.0543132948806,diagnostic_threshold_screen
crpto_rt0p160_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,return_beats_theorem_tight,163847.98926196393,166269.82231927008,-2421.833057306154,False,-2421.833057306154,diagnostic_threshold_screen
crpto_rt0p160_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,V_below_sqrt_alpha01,0.041975,0.1,0.05802500000000001,True,-2421.833057306154,diagnostic_threshold_screen
crpto_rt0p160_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,gamma_cp_below_020,0.141562,0.2,0.05843800000000002,True,-2421.833057306154,diagnostic_threshold_screen
crpto_rt0p160_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,zero_violation,0.0,0.0,-0.0,True,-2421.833057306154,diagnostic_threshold_screen
crpto_rt0p160_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,robust_region_pass,1.0,1.0,0.0,True,-2421.833057306154,diagnostic_threshold_screen
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,return_beats_theorem_tight,163748.62808782174,166269.82231927008,-2521.194231448346,False,-2521.194231448346,diagnostic_threshold_screen
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,V_below_sqrt_alpha01,0.041975,0.1,0.05802500000000001,True,-2521.194231448346,diagnostic_threshold_screen
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,gamma_cp_below_020,0.152638,0.2,0.047362000000000015,True,-2521.194231448346,diagnostic_threshold_screen
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,zero_violation,0.0,0.0,-0.0,True,-2521.194231448346,diagnostic_threshold_screen
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,robust_region_pass,1.0,1.0,0.0,True,-2521.194231448346,diagnostic_threshold_screen
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,return_beats_theorem_tight,163116.36710524172,166269.82231927008,-3153.455214028363,False,-3153.455214028363,diagnostic_threshold_screen
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,V_below_sqrt_alpha01,0.042975,0.1,0.057025000000000006,True,-3153.455214028363,diagnostic_threshold_screen
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,gamma_cp_below_020,0.148401,0.2,0.051599000000000006,True,-3153.455214028363,diagnostic_threshold_screen
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,zero_violation,0.0,0.0,-0.0,True,-3153.455214028363,diagnostic_threshold_screen
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,robust_region_pass,1.0,1.0,0.0,True,-3153.455214028363,diagnostic_threshold_screen
crpto_rt0p155_g0p55_u0p05_alpha0p01_incumbent_region_rs42,return_beats_theorem_tight,162753.66070085138,166269.82231927008,-3516.1616184187005,False,-3516.1616184187005,diagnostic_threshold_screen
crpto_rt0p155_g0p55_u0p05_alpha0p01_incumbent_region_rs42,V_below_sqrt_alpha01,0.040015,0.1,0.059985000000000004,True,-3516.1616184187005,diagnostic_threshold_screen
crpto_rt0p155_g0p55_u0p05_alpha0p01_incumbent_region_rs42,gamma_cp_below_020,0.134188,0.2,0.06581200000000001,True,-3516.1616184187005,diagnostic_threshold_screen
crpto_rt0p155_g0p55_u0p05_alpha0p01_incumbent_region_rs42,zero_violation,0.0,0.0,-0.0,True,-3516.1616184187005,diagnostic_threshold_screen
crpto_rt0p155_g0p55_u0p05_alpha0p01_incumbent_region_rs42,robust_region_pass,1.0,1.0,0.0,True,-3516.1616184187005,diagnostic_threshold_screen
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,return_beats_theorem_tight,162351.17715355012,166269.82231927008,-3918.645165719965,False,-3918.645165719965,diagnostic_threshold_screen
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,V_below_sqrt_alpha01,0.041975,0.1,0.05802500000000001,True,-3918.645165719965,diagnostic_threshold_screen
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,gamma_cp_below_020,0.139696,0.2,0.060304000000000024,True,-3918.645165719965,diagnostic_threshold_screen
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,zero_violation,0.0,0.0,-0.0,True,-3918.645165719965,diagnostic_threshold_screen
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,robust_region_pass,1.0,1.0,0.0,True,-3918.645165719965,diagnostic_threshold_screen
crpto_rt0p155_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,return_beats_theorem_tight,162326.28515545817,166269.82231927008,-3943.5371638119104,False,-3943.5371638119104,diagnostic_threshold_screen
crpto_rt0p155_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,V_below_sqrt_alpha01,0.041975,0.1,0.05802500000000001,True,-3943.5371638119104,diagnostic_threshold_screen
crpto_rt0p155_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,gamma_cp_below_020,0.13543,0.2,0.06457000000000002,True,-3943.5371638119104,diagnostic_threshold_screen
crpto_rt0p155_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,zero_violation,0.0,0.0,-0.0,True,-3943.5371638119104,diagnostic_threshold_screen
crpto_rt0p155_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,robust_region_pass,1.0,1.0,0.0,True,-3943.5371638119104,diagnostic_threshold_screen
crpto_rt0p155_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,return_beats_theorem_tight,162164.37781018534,166269.82231927008,-4105.444509084744,False,-4105.444509084744,diagnostic_threshold_screen
crpto_rt0p155_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,V_below_sqrt_alpha01,0.041975,0.1,0.05802500000000001,True,-4105.444509084744,diagnostic_threshold_screen
crpto_rt0p155_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,gamma_cp_below_020,0.145103,0.2,0.054897,True,-4105.444509084744,diagnostic_threshold_screen
crpto_rt0p155_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,zero_violation,0.0,0.0,-0.0,True,-4105.444509084744,diagnostic_threshold_screen
crpto_rt0p155_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,robust_region_pass,1.0,1.0,0.0,True,-4105.444509084744,diagnostic_threshold_screen
crpto_rt0p155_g0p55_u0p10_alpha0p01_incumbent_region_rs42,return_beats_theorem_tight,160978.00154814168,166269.82231927008,-5291.820771128405,False,-5291.820771128405,diagnostic_threshold_screen
crpto_rt0p155_g0p55_u0p10_alpha0p01_incumbent_region_rs42,V_below_sqrt_alpha01,0.038975,0.1,0.061025,True,-5291.820771128405,diagnostic_threshold_screen
crpto_rt0p155_g0p55_u0p10_alpha0p01_incumbent_region_rs42,gamma_cp_below_020,0.133529,0.2,0.066471,True,-5291.820771128405,diagnostic_threshold_screen
crpto_rt0p155_g0p55_u0p10_alpha0p01_incumbent_region_rs42,zero_violation,0.0,0.0,-0.0,True,-5291.820771128405,diagnostic_threshold_screen
crpto_rt0p155_g0p55_u0p10_alpha0p01_incumbent_region_rs42,robust_region_pass,1.0,1.0,0.0,True,-5291.820771128405,diagnostic_threshold_screen
