policy_id,original_grade,funded_n,funded_exposure,ecl_baseline_lgd45,observed_default_rate,total_funded_exposure,total_ecl,universe_n,universe_exposure,universe_exposure_share,funded_exposure_share,ecl_share,representation_gap_vs_universe,stress_flag,status
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,B,5,16500.0,1220.8138309770902,0.0,973625.0,94225.01283093481,75311,1144770475.0,0.2719499570191345,0.01694697650532803,0.012956366831889542,-0.2550029805138065,True,proxy_fairness_grade_distribution_stress
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,C,164,515650.0,42202.10936670592,0.04878048780487805,973625.0,94225.01283093481,70568,1093202050.0,0.2596994393227426,0.5296186930286301,0.4478864804447194,0.2699192537058875,True,proxy_fairness_grade_distribution_stress
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,D,117,340225.0,31603.836708337145,0.06837606837606838,973625.0,94225.01283093481,45637,712287425.0,0.1692099323351434,0.34944152009243806,0.3354081443856419,0.18023158775729467,True,proxy_fairness_grade_distribution_stress
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,E,45,85250.0,14380.596561383454,0.0,973625.0,94225.01283093481,10828,166451725.0,0.0395420221328741,0.08755937861086147,0.15261973577213664,0.04801735647798737,False,proxy_fairness_grade_distribution_stress
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,F,10,14000.0,4136.754943991027,0.2,973625.0,94225.01283093481,1731,33011500.0,0.007842162426609716,0.014379252792399537,0.043902938505442135,0.006537090365789821,False,proxy_fairness_grade_distribution_stress
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,G,2,2000.0,680.9014195401692,0.0,973625.0,94225.01283093481,406,7813600.0,0.0018561870965135689,0.002054178970342791,0.007226334060170315,0.00019799187382922231,False,proxy_fairness_grade_distribution_stress
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,B,5,16500.0,1220.8138309770902,0.0,985225.0,95045.66260959872,75311,1144770475.0,0.2719499570191345,0.016747443477378263,0.012844498080797214,-0.2552025135417562,True,proxy_fairness_grade_distribution_stress
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,C,170,528650.0,43201.26663982639,0.047058823529411764,985225.0,95045.66260959872,70568,1093202050.0,0.2596994393227426,0.5365779390494557,0.4545317003814908,0.27687849972671313,True,proxy_fairness_grade_distribution_stress
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,D,122,350925.0,34821.24556485655,0.07377049180327869,985225.0,95045.66260959872,45637,712287425.0,0.1692099323351434,0.3561876728666041,0.36636333114836883,0.18697774053146068,True,proxy_fairness_grade_distribution_stress
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,E,32,72150.0,10672.28680726487,0.0,985225.0,95045.66260959872,10828,166451725.0,0.0395420221328741,0.07323200284199041,0.11228588990011493,0.033689980709116316,False,proxy_fairness_grade_distribution_stress
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,F,11,13000.0,3818.15496663046,0.09090909090909091,985225.0,95045.66260959872,1731,33011500.0,0.007842162426609716,0.013194955467025298,0.04017179597467357,0.005352793040415582,False,proxy_fairness_grade_distribution_stress
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,G,4,4000.0,1311.8948000433536,0.0,985225.0,95045.66260959872,406,7813600.0,0.0018561870965135689,0.004059986297546246,0.013802784514554635,0.0022037992010326773,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,B,3,12000.0,976.2591929109874,0.0,849100.0,95632.2879148747,75311,1144770475.0,0.2719499570191345,0.014132610999882228,0.010208468438818345,-0.25781734601925227,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,C,118,349575.0,28524.92830106441,0.05084745762711865,849100.0,95632.2879148747,70568,1093202050.0,0.2596994393227426,0.41170062419031916,0.29827717105811946,0.15200118486757658,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,D,131,360525.0,37704.97938776163,0.08396946564885496,849100.0,95632.2879148747,45637,712287425.0,0.1692099323351434,0.42459663172771167,0.3942703893200173,0.2553866993925683,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,E,54,97025.0,18740.18292402683,0.037037037037037035,849100.0,95632.2879148747,10828,166451725.0,0.0395420221328741,0.11426804852196443,0.19596083428128433,0.07472602638909033,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,F,19,23975.0,7665.624478053954,0.15789473684210525,849100.0,95632.2879148747,1731,33011500.0,0.007842162426609716,0.02823577906018137,0.08015728416826508,0.020393616633571653,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,G,6,6000.0,2020.313631056891,0.0,849100.0,95632.2879148747,406,7813600.0,0.0018561870965135689,0.007066305499941114,0.021125852733495567,0.0052101184034275445,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,B,3,12000.0,976.2591929109874,0.0,883875.0,100184.0167767377,75311,1144770475.0,0.2719499570191345,0.013576580398812049,0.009744660119653643,-0.25837337662032245,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,C,127,374375.0,30504.547110252523,0.047244094488188976,883875.0,100184.0167767377,70568,1093202050.0,0.2596994393227426,0.4235610239004384,0.3044851673119933,0.16386158457769584,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,D,132,370150.0,40394.556153485646,0.07575757575757576,883875.0,100184.0167767377,45637,712287425.0,0.1692099323351434,0.41878093621835666,0.4032035992677935,0.24957100388321327,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,E,51,97550.0,18704.47838080438,0.0196078431372549,883875.0,100184.0167767377,10828,166451725.0,0.0395420221328741,0.11036628482534296,0.18670122223675384,0.07082426269246886,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,F,17,22800.0,7204.113089719629,0.17647058823529413,883875.0,100184.0167767377,1731,33011500.0,0.007842162426609716,0.025795502757742894,0.07190880662904697,0.017953340331133178,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,G,7,7000.0,2400.062849564538,0.0,883875.0,100184.0167767377,406,7813600.0,0.0018561870965135689,0.00791967189930703,0.0239565444347588,0.006063484802793461,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,B,4,15000.0,1151.2173741285014,0.0,888675.0,100404.24944349844,75311,1144770475.0,0.2719499570191345,0.016879061524179256,0.011465823214746885,-0.2550708954949552,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,C,127,374375.0,30504.547110252523,0.047244094488188976,888675.0,100404.24944349844,70568,1093202050.0,0.2596994393227426,0.42127324387430726,0.3038172913928177,0.16157380455156467,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,D,127,360325.0,37519.08333434092,0.06299212598425197,888675.0,100404.24944349844,45637,712287425.0,0.1692099323351434,0.40546318957999267,0.3736802330807167,0.23625325724484927,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,E,55,110275.0,22136.824602365916,0.01818181818181818,888675.0,100404.24944349844,10828,166451725.0,0.0395420221328741,0.12408923397192449,0.22047696910301798,0.0845472118390504,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,F,16,20200.0,6187.638426059447,0.1875,888675.0,100404.24944349844,1731,33011500.0,0.007842162426609716,0.022730469519228063,0.06162725641947538,0.014888307092618347,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,G,8,8500.0,2904.938596351135,0.125,888675.0,100404.24944349844,406,7813600.0,0.0018561870965135689,0.009564801530368245,0.028932426789225314,0.007708614433854677,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,B,4,15000.0,1151.2173741285014,0.0,896700.0,96070.26065570448,75311,1144770475.0,0.2719499570191345,0.01672800267648043,0.01198307745051532,-0.25522195434265404,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,C,141,407400.0,33518.40948282874,0.05673758865248227,896700.0,96070.26065570448,70568,1093202050.0,0.2596994393227426,0.45433255269320844,0.34889474905196355,0.19463311337046585,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,D,126,361450.0,38198.93374816808,0.05555555555555555,896700.0,96070.26065570448,45637,712287425.0,0.1692099323351434,0.4030891044942567,0.39761455300995785,0.23387917215911333,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,E,52,92850.0,17037.860104027706,0.019230769230769232,896700.0,96070.26065570448,10828,166451725.0,0.0395420221328741,0.10354633656741385,0.17734791170274636,0.06400431443453976,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,F,14,16000.0,4827.601004702627,0.2857142857142857,896700.0,96070.26065570448,1731,33011500.0,0.007842162426609716,0.017843202854912456,0.05025073286730978,0.01000104042830274,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,G,4,4000.0,1336.238941848819,0.0,896700.0,96070.26065570448,406,7813600.0,0.0018561870965135689,0.004460800713728114,0.013908975917507053,0.002604613617214545,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,B,4,15000.0,1151.2173741285014,0.0,892675.0,95860.73705765443,75311,1144770475.0,0.2719499570191345,0.016803427899291457,0.012009268961035777,-0.25514652911984304,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,C,139,400600.0,32934.885833707594,0.05755395683453238,892675.0,95860.73705765443,70568,1093202050.0,0.2596994393227426,0.44876354776374383,0.34357012938362086,0.18906410844100124,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,D,128,363325.0,38445.9757160072,0.078125,892675.0,95860.73705765443,45637,712287425.0,0.1692099323351434,0.4070070294340045,0.4010607146999534,0.23779709709886113,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,E,50,95750.0,17822.836258674524,0.02,892675.0,95860.73705765443,10828,166451725.0,0.0395420221328741,0.10726188142381046,0.1859242564341558,0.06771985929093637,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,F,10,12000.0,3468.0502941781565,0.1,892675.0,95860.73705765443,1731,33011500.0,0.007842162426609716,0.013442742319433165,0.03617800572608089,0.0056005798928234485,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,G,6,6000.0,2037.7715809584668,0.16666666666666666,892675.0,95860.73705765443,406,7813600.0,0.0018561870965135689,0.006721371159716582,0.02125762479515331,0.004865184063203014,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,B,4,15000.0,1151.2173741285014,0.0,917475.0,98250.51508055994,75311,1144770475.0,0.2719499570191345,0.01634921932477724,0.011717163754149964,-0.25560073769435726,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,C,147,425050.0,34740.969592727255,0.05442176870748299,917475.0,98250.51508055994,70568,1093202050.0,0.2596994393227426,0.46328237826643776,0.35359580114406114,0.20358293894369517,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,D,134,370150.0,40778.52773854118,0.06716417910447761,917475.0,98250.51508055994,45637,712287425.0,0.1692099323351434,0.40344423553775305,0.4150464524802243,0.23423430320260966,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,E,42,89275.0,16123.281912164859,0.0,917475.0,98250.51508055994,10828,166451725.0,0.0395420221328741,0.09730510368129922,0.16410379018313204,0.05776308154842512,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,F,11,13000.0,3774.995258399916,0.2727272727272727,917475.0,98250.51508055994,1731,33011500.0,0.007842162426609716,0.014169323414806943,0.03842214216693552,0.006327160988197227,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,G,5,5000.0,1681.5232045982325,0.2,917475.0,98250.51508055994,406,7813600.0,0.0018561870965135689,0.005449739774925747,0.017114650271497073,0.0035935526784121783,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,B,4,15000.0,1151.2173741285014,0.0,918825.0,93200.30989708958,75311,1144770475.0,0.2719499570191345,0.01632519794302506,0.012352076676565333,-0.25562475907610943,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,C,153,448250.0,36943.607459550425,0.05228758169934641,918825.0,93200.30989708958,70568,1093202050.0,0.2596994393227426,0.48785133186406554,0.3963893199533673,0.22815189254132295,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,D,126,360125.0,37111.14950369431,0.07142857142857142,918825.0,93200.30989708958,45637,712287425.0,0.1692099323351434,0.3919407939487933,0.39818697539387904,0.22273086161364988,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,E,44,81950.0,13882.71590777217,0.0,918825.0,93200.30989708958,10828,166451725.0,0.0395420221328741,0.08918999809539357,0.14895568397896167,0.04964797596251948,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,F,9,9500.0,2775.483754021664,0.1111111111111111,918825.0,93200.30989708958,1731,33011500.0,0.007842162426609716,0.010339292030582538,0.02977976958538349,0.002497129603972822,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,G,4,4000.0,1336.1358979225165,0.0,918825.0,93200.30989708958,406,7813600.0,0.0018561870965135689,0.004353386118140016,0.014336174411843247,0.002497199021626447,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,B,4,15000.0,1151.2173741285014,0.0,922350.0,93607.91904858641,75311,1144770475.0,0.2719499570191345,0.01626280696048138,0.012298290420610373,-0.2556871500586531,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,C,155,452050.0,36967.64940204402,0.05161290322580645,922350.0,93607.91904858641,70568,1093202050.0,0.2596994393227426,0.4901067924323738,0.3949201069500997,0.23040735310963123,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,D,124,352550.0,35347.514932379876,0.07258064516129033,922350.0,93607.91904858641,45637,712287425.0,0.1692099323351434,0.38223017292784733,0.37761244231946917,0.21302024059270394,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,E,46,84550.0,14661.067140300293,0.0,922350.0,93607.91904858641,10828,166451725.0,0.0395420221328741,0.09166802190058004,0.15662208164985045,0.05212599976770595,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,F,11,15200.0,4471.951541002381,0.09090909090909091,922350.0,93607.91904858641,1731,33011500.0,0.007842162426609716,0.01647964438662113,0.04777321818981204,0.008637481960011413,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,G,3,3000.0,1008.5186587313428,0.0,922350.0,93607.91904858641,406,7813600.0,0.0018561870965135689,0.0032525613920962758,0.010773860470158296,0.0013963742955827069,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,B,5,16500.0,1220.8138309770902,0.0,947850.0,96742.36512705145,75311,1144770475.0,0.2719499570191345,0.01740781769267289,0.0126192266374075,-0.2545421393264616,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,C,159,470450.0,38481.46270078978,0.050314465408805034,947850.0,96742.36512705145,70568,1093202050.0,0.2596994393227426,0.4963338080919977,0.39777260614056925,0.2366343687692551,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,D,129,368550.0,40317.89101694271,0.07751937984496124,947850.0,96742.36512705145,45637,712287425.0,0.1692099323351434,0.38882734609906633,0.41675527535421886,0.21961741376392294,True,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,E,38,77850.0,12444.409251362631,0.0,947850.0,96742.36512705145,10828,166451725.0,0.0395420221328741,0.08213324893179301,0.12863453601759092,0.04259122679891891,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,F,9,10500.0,2965.893526935883,0.3333333333333333,947850.0,96742.36512705145,1731,33011500.0,0.007842162426609716,0.011077702168064568,0.03065764955240431,0.0032355397414548515,False,proxy_fairness_grade_distribution_stress
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,G,4,4000.0,1311.8948000433536,0.0,947850.0,96742.36512705145,406,7813600.0,0.0018561870965135689,0.00422007701640555,0.013560706297809096,0.002363889919891981,False,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,B,1,4000.0,339.9192031139314,0.0,842325.0,98703.66605278896,75311,1144770475.0,0.2719499570191345,0.004748760870210429,0.0034438356416481523,-0.26720119614892407,True,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,C,112,334175.0,27270.16463613448,0.05357142857142857,842325.0,98703.66605278896,70568,1093202050.0,0.2596994393227426,0.3967292909506426,0.2762831992638427,0.1370298516279,True,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,D,136,377125.0,42804.708076854185,0.08088235294117647,842325.0,98703.66605278896,45637,712287425.0,0.1692099323351434,0.44771911079452703,0.43366887764798173,0.2785091784593836,True,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,E,61,101250.0,20011.13393215718,0.03278688524590164,842325.0,98703.66605278896,10828,166451725.0,0.0395420221328741,0.12020300952720149,0.20273952055088582,0.0806609873943274,False,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,F,15,18775.0,5891.365890375739,0.26666666666666666,842325.0,98703.66605278896,1731,33011500.0,0.007842162426609716,0.022289496334550202,0.05968740702320927,0.014447333907940486,False,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,G,7,7000.0,2386.3743141534437,0.14285714285714285,842325.0,98703.66605278896,406,7813600.0,0.0018561870965135689,0.008310331522868251,0.024177159872432262,0.006454144426354683,False,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,B,3,12000.0,976.2591929109874,0.0,881000.0,103966.59755764912,75311,1144770475.0,0.2719499570191345,0.01362088535754824,0.009390123518947083,-0.25832907166158625,True,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,C,119,352575.0,28746.13387497619,0.05042016806722689,881000.0,103966.59755764912,70568,1093202050.0,0.2596994393227426,0.40019863791146426,0.2764939369977608,0.14049919858872167,True,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,D,136,377175.0,42411.982512321396,0.0661764705882353,881000.0,103966.59755764912,45637,712287425.0,0.1692099323351434,0.42812145289443815,0.40793854476967084,0.2589115205592948,True,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,E,57,112050.0,23370.298090514,0.05263157894736842,881000.0,103966.59755764912,10828,166451725.0,0.0395420221328741,0.12718501702610668,0.22478660107690115,0.08764299489323259,False,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,F,18,24200.0,7453.4052281952045,0.16666666666666666,881000.0,103966.59755764912,1731,33011500.0,0.007842162426609716,0.027468785471055617,0.07169038328932825,0.0196266230444459,False,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,G,3,3000.0,1008.5186587313428,0.0,881000.0,103966.59755764912,406,7813600.0,0.0018561870965135689,0.00340522133938706,0.00970041034739184,0.0015490342428734912,False,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,B,3,12000.0,976.2591929109874,0.0,879825.0,103536.14202207913,75311,1144770475.0,0.2719499570191345,0.013639075952604211,0.009429163322531369,-0.2583108810665303,True,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,C,120,353575.0,28800.133206586717,0.05,879825.0,103536.14202207913,70568,1093202050.0,0.2596994393227426,0.4018696899951695,0.2781650218379305,0.1421702506724269,True,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,D,140,395550.0,48663.981440869145,0.05714285714285714,879825.0,103536.14202207913,45637,712287425.0,0.1692099323351434,0.4495780410877163,0.470019265644373,0.2803681087525729,True,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,E,51,93500.0,17266.7484444739,0.0196078431372549,879825.0,103536.14202207913,10828,166451725.0,0.0395420221328741,0.10627113346404114,0.16677025150108216,0.06672911133116705,False,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,F,16,20200.0,6144.261017442831,0.1875,879825.0,103536.14202207913,1731,33011500.0,0.007842162426609716,0.022959111186883756,0.05934411788428976,0.01511694876027404,False,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,G,5,5000.0,1684.758719795543,0.2,879825.0,103536.14202207913,406,7813600.0,0.0018561870965135689,0.005682948313585088,0.01627217980979306,0.003826761217071519,False,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,B,3,12000.0,976.2591929109874,0.0,896325.0,99563.74267394398,75311,1144770475.0,0.2719499570191345,0.013388001004100075,0.009805368567833843,-0.2585619560150344,True,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,C,136,396400.0,32594.27918427149,0.058823529411764705,896325.0,99563.74267394398,70568,1093202050.0,0.2596994393227426,0.4422502998354392,0.3273709716900937,0.1825508605126966,True,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,D,130,367125.0,39777.931637341055,0.06153846153846154,896325.0,99563.74267394398,45637,712287425.0,0.1692099323351434,0.4095891557191867,0.3995222615084659,0.2403792233840433,True,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,E,44,89750.0,16359.8972383729,0.022727272727272728,896325.0,99563.74267394398,10828,166451725.0,0.0395420221328741,0.10013109084316514,0.16431581215211102,0.060589068710291044,False,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,F,17,23500.0,7266.486292125151,0.11764705882352941,896325.0,99563.74267394398,1731,33011500.0,0.007842162426609716,0.026218168633029313,0.0729832577298925,0.018376006206419597,False,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,G,7,7550.0,2588.8891289224007,0.14285714285714285,896325.0,99563.74267394398,406,7813600.0,0.0018561870965135689,0.008423283965079631,0.026002328351603016,0.0065670968685660625,False,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,B,3,12000.0,976.2591929109874,0.0,881300.0,97799.92729427028,75311,1144770475.0,0.2719499570191345,0.013616248723476682,0.009982207757409883,-0.2583337082956578,True,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,C,129,380675.0,31112.12628668386,0.046511627906976744,881300.0,97799.92729427028,70568,1093202050.0,0.2596994393227426,0.4319471235674572,0.31812013717628396,0.1722476842447146,True,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,D,131,366225.0,39329.878248244255,0.061068702290076333,881300.0,97799.92729427028,45637,712287425.0,0.1692099323351434,0.415550890729604,0.40214629331885443,0.2463409583944606,True,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,E,49,94900.0,17665.891735861267,0.04081632653061224,881300.0,97799.92729427028,10828,166451725.0,0.0395420221328741,0.1076818336548281,0.18063297411976956,0.068139811521954,False,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,F,15,19000.0,5835.074332097942,0.2,881300.0,97799.92729427028,1731,33011500.0,0.007842162426609716,0.02155906047883808,0.0596633810835133,0.013716898052228366,False,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,G,8,8500.0,2880.6974984719723,0.125,881300.0,97799.92729427028,406,7813600.0,0.0018561870965135689,0.009644842845795983,0.029455006544168886,0.007788655749282414,False,proxy_fairness_grade_distribution_stress
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,B,4,15000.0,1151.2173741285014,0.0,912700.0,101619.37856684695,75311,1144770475.0,0.2719499570191345,0.016434754026514738,0.011328718895591465,-0.25551520299261976,True,proxy_fairness_grade_distribution_stress
