source_family,method_v64,min_support_v64,global_delta_v64,small_cell_bonus_v64,evaluated_splits_v64,split_gate_pass_rows_v64,worst_source_month_coverage_v64,worst_policy_month_coverage_v64,worst_stress_slice_coverage_v64,max_avg_width_loan_v64,avg_width_loan_mean_v64,all_splits_gate_pass_v64,source_margin_to_0p80_v64,policy_margin_to_0p90_v64,width_margin_to_0p95_v64,strict_live_deployability_claim_allowed,claim_boundary_v64,ranking_score_v64
score_decile,train_support_hierarchical_qhat_bonus,10,0.08,0.04,4,0,0.84375,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.043749999999999956,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5820105009771093
score_decile,train_support_hierarchical_qhat_bonus,10,0.08,0.08,4,0,0.84375,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.043749999999999956,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5820105009771093
score_decile,train_support_hierarchical_qhat_bonus,20,0.08,0.0,4,0,0.84375,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.043749999999999956,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5820105009771093
score_decile,train_support_hierarchical_qhat_bonus,20,0.08,0.04,4,0,0.84375,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.043749999999999956,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5820105009771093
score_decile,train_support_hierarchical_qhat_bonus,20,0.08,0.08,4,0,0.84375,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.043749999999999956,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5820105009771093
score_decile,train_support_hierarchical_qhat_bonus,40,0.08,0.0,4,0,0.84375,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.043749999999999956,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5820105009771093
score_decile,train_support_hierarchical_qhat_bonus,40,0.08,0.04,4,0,0.84375,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.043749999999999956,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5820105009771093
score_decile,train_support_hierarchical_qhat_bonus,40,0.08,0.08,4,0,0.84375,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.043749999999999956,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5820105009771093
term,train_support_hierarchical_qhat_bonus,40,0.0,0.0,4,0,0.872057318321392,0.875,0.9761313729234294,0.9391517062626414,0.923872413351994,False,0.07205731832139195,-0.025000000000000022,0.010848293737358516,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5790561205875044
term,train_support_hierarchical_qhat_bonus,40,0.0,0.04,4,0,0.872057318321392,0.875,0.9761313729234294,0.9391517062626414,0.923872413351994,False,0.07205731832139195,-0.025000000000000022,0.010848293737358516,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5790561205875044
term,train_support_hierarchical_qhat_bonus,40,0.0,0.08,4,0,0.872057318321392,0.875,0.9761313729234294,0.9391517062626414,0.923872413351994,False,0.07205731832139195,-0.025000000000000022,0.010848293737358516,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5790561205875044
period,train_support_hierarchical_qhat_bonus,20,0.0,0.04,4,0,0.8845798707294552,0.875,0.9761313729234294,0.9535228661722877,0.9420691489362941,False,0.08457987072945516,-0.025000000000000022,-0.0035228661722876975,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5605700455716744
period,train_support_hierarchical_qhat_bonus,40,0.0,0.04,4,0,0.8845798707294552,0.875,0.9761313729234294,0.9535228661722877,0.9420691489362941,False,0.08457987072945516,-0.025000000000000022,-0.0035228661722876975,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5605700455716744
score_decile,train_support_hierarchical_qhat_bonus,3,0.1,0.0,4,0,0.84375,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.043749999999999956,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5118034481887035
score_decile,train_support_hierarchical_qhat_bonus,3,0.1,0.04,4,0,0.84375,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.043749999999999956,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5118034481887035
score_decile,train_support_hierarchical_qhat_bonus,3,0.1,0.08,4,0,0.84375,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.043749999999999956,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5118034481887035
score_decile,train_support_hierarchical_qhat_bonus,10,0.1,0.0,4,0,0.84375,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.043749999999999956,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5118034481887035
score_decile,train_support_hierarchical_qhat_bonus,10,0.1,0.04,4,0,0.84375,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.043749999999999956,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5118034481887035
score_decile,train_support_hierarchical_qhat_bonus,10,0.1,0.08,4,0,0.84375,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.043749999999999956,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5118034481887035
score_decile,train_support_hierarchical_qhat_bonus,20,0.1,0.0,4,0,0.84375,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.043749999999999956,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5118034481887035
score_decile,train_support_hierarchical_qhat_bonus,20,0.1,0.04,4,0,0.84375,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.043749999999999956,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5118034481887035
score_decile,train_support_hierarchical_qhat_bonus,20,0.1,0.08,4,0,0.84375,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.043749999999999956,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5118034481887035
score_decile,train_support_hierarchical_qhat_bonus,40,0.1,0.0,4,0,0.84375,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.043749999999999956,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5118034481887035
score_decile,train_support_hierarchical_qhat_bonus,40,0.1,0.04,4,0,0.84375,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.043749999999999956,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5118034481887035
score_decile,train_support_hierarchical_qhat_bonus,40,0.1,0.08,4,0,0.84375,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.043749999999999956,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.5118034481887035
state_top20,train_support_hierarchical_qhat_bonus,3,0.08,0.0,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.033333333333333326,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.47784383431044297
state_top20,train_support_hierarchical_qhat_bonus,3,0.08,0.04,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.033333333333333326,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.47784383431044297
state_top20,train_support_hierarchical_qhat_bonus,3,0.08,0.08,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.033333333333333326,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.47784383431044297
state_top20,train_support_hierarchical_qhat_bonus,10,0.08,0.0,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.033333333333333326,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.47784383431044297
state_top20,train_support_hierarchical_qhat_bonus,10,0.08,0.04,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.033333333333333326,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.47784383431044297
state_top20,train_support_hierarchical_qhat_bonus,10,0.08,0.08,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.033333333333333326,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.47784383431044297
state_top20,train_support_hierarchical_qhat_bonus,20,0.08,0.0,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.033333333333333326,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.47784383431044297
state_top20,train_support_hierarchical_qhat_bonus,20,0.08,0.04,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.033333333333333326,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.47784383431044297
state_top20,train_support_hierarchical_qhat_bonus,20,0.08,0.08,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.033333333333333326,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.47784383431044297
state_top20,train_support_hierarchical_qhat_bonus,40,0.08,0.0,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.033333333333333326,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.47784383431044297
state_top20,train_support_hierarchical_qhat_bonus,40,0.08,0.04,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.033333333333333326,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.47784383431044297
state_top20,train_support_hierarchical_qhat_bonus,40,0.08,0.08,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.033333333333333326,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.47784383431044297
state_top20,train_support_hierarchical_qhat_bonus,3,0.1,0.0,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.033333333333333326,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.4076367815220372
state_top20,train_support_hierarchical_qhat_bonus,3,0.1,0.04,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.033333333333333326,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.4076367815220372
state_top20,train_support_hierarchical_qhat_bonus,3,0.1,0.08,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.033333333333333326,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.4076367815220372
state_top20,train_support_hierarchical_qhat_bonus,10,0.1,0.0,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.033333333333333326,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.4076367815220372
state_top20,train_support_hierarchical_qhat_bonus,10,0.1,0.04,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.033333333333333326,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.4076367815220372
state_top20,train_support_hierarchical_qhat_bonus,10,0.1,0.08,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.033333333333333326,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.4076367815220372
state_top20,train_support_hierarchical_qhat_bonus,20,0.1,0.0,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.033333333333333326,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.4076367815220372
state_top20,train_support_hierarchical_qhat_bonus,20,0.1,0.04,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.033333333333333326,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.4076367815220372
state_top20,train_support_hierarchical_qhat_bonus,20,0.1,0.08,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.033333333333333326,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.4076367815220372
state_top20,train_support_hierarchical_qhat_bonus,40,0.1,0.0,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.033333333333333326,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.4076367815220372
state_top20,train_support_hierarchical_qhat_bonus,40,0.1,0.04,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.033333333333333326,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.4076367815220372
state_top20,train_support_hierarchical_qhat_bonus,40,0.1,0.08,4,0,0.8333333333333334,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.033333333333333326,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.4076367815220372
period,train_support_hierarchical_qhat_bonus,20,0.0,0.08,4,0,0.8845798707294552,0.875,0.9761313729234294,0.9806759443260338,0.9587254910346156,False,0.08457987072945516,-0.025000000000000022,-0.03067594432603382,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.2890392640342132
period,train_support_hierarchical_qhat_bonus,40,0.0,0.08,4,0,0.8845798707294552,0.875,0.9761313729234294,0.9806759443260338,0.9587254910346156,False,0.08457987072945516,-0.025000000000000022,-0.03067594432603382,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.2890392640342132
grade,train_support_hierarchical_qhat_bonus,40,0.02,0.0,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9518148541758069,0.9390715859546888,False,-0.03809523809523818,0.0,-0.001814854175806957,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.3991009227104514
grade,train_support_hierarchical_qhat_bonus,40,0.02,0.04,4,0,0.7619047619047619,0.9,0.9809050983387435,0.952349511422322,0.9403927664538339,False,-0.03809523809523818,0.0,-0.0023495114223220925,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.40444749517560274
grade,train_support_hierarchical_qhat_bonus,40,0.02,0.08,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9528841686688372,0.9417139469529787,False,-0.03809523809523818,0.0,-0.002884168668837228,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.4097940676407541
dti_band,train_support_hierarchical_qhat_bonus,40,0.02,0.0,4,0,0.7549019607843137,0.9,0.9809050983387435,0.9518148541758069,0.9390715859546888,False,-0.045098039215686336,0.0,-0.001814854175806957,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.46912893391493293
dti_band,train_support_hierarchical_qhat_bonus,40,0.02,0.04,4,0,0.7549019607843137,0.9,0.9809050983387435,0.9518148541758069,0.9390715859546888,False,-0.045098039215686336,0.0,-0.001814854175806957,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.46912893391493293
dti_band,train_support_hierarchical_qhat_bonus,40,0.02,0.08,4,0,0.7549019607843137,0.9,0.9809050983387435,0.9518148541758069,0.9390715859546888,False,-0.045098039215686336,0.0,-0.001814854175806957,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.46912893391493293
grade,train_support_hierarchical_qhat_bonus,20,0.04,0.0,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.03809523809523818,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5187210898218331
grade,train_support_hierarchical_qhat_bonus,40,0.04,0.0,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.03809523809523818,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5187210898218331
grade,train_support_hierarchical_qhat_bonus,40,0.0,0.0,4,0,0.7619047619047619,0.875,0.9761313729234294,0.9391517062626414,0.923872413351994,False,-0.03809523809523818,-0.025000000000000022,0.010848293737358516,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5224694435787969
grade,train_support_hierarchical_qhat_bonus,20,0.04,0.04,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9643115281334601,0.9549449185382575,False,-0.03809523809523818,0.0,-0.01431152813346015,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5240676622869833
grade,train_support_hierarchical_qhat_bonus,40,0.04,0.04,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9643115281334601,0.9549449185382575,False,-0.03809523809523818,0.0,-0.01431152813346015,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5240676622869833
grade,train_support_hierarchical_qhat_bonus,40,0.0,0.04,4,0,0.7619047619047619,0.875,0.9761313729234294,0.9396863635091565,0.925193593851139,False,-0.03809523809523818,-0.025000000000000022,0.010313636490843492,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5278160160439471
grade,train_support_hierarchical_qhat_bonus,20,0.04,0.08,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9648461853799754,0.9562660990374026,False,-0.03809523809523818,0.0,-0.014846185379975396,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5294142347521358
grade,train_support_hierarchical_qhat_bonus,40,0.04,0.08,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9648461853799754,0.9562660990374026,False,-0.03809523809523818,0.0,-0.014846185379975396,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5294142347521358
grade,train_support_hierarchical_qhat_bonus,40,0.0,0.08,4,0,0.7619047619047619,0.875,0.9761313729234294,0.9402210207556715,0.926514774350284,False,-0.03809523809523818,-0.025000000000000022,0.009778979244328467,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5331625885090974
dti_band,train_support_hierarchical_qhat_bonus,20,0.04,0.0,4,0,0.7549019607843137,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.045098039215686336,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5887491010263146
dti_band,train_support_hierarchical_qhat_bonus,20,0.04,0.04,4,0,0.7549019607843137,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.045098039215686336,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5887491010263146
dti_band,train_support_hierarchical_qhat_bonus,20,0.04,0.08,4,0,0.7549019607843137,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.045098039215686336,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5887491010263146
dti_band,train_support_hierarchical_qhat_bonus,40,0.04,0.0,4,0,0.7549019607843137,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.045098039215686336,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5887491010263146
dti_band,train_support_hierarchical_qhat_bonus,40,0.04,0.04,4,0,0.7549019607843137,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.045098039215686336,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5887491010263146
dti_band,train_support_hierarchical_qhat_bonus,40,0.04,0.08,4,0,0.7549019607843137,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.045098039215686336,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5887491010263146
dti_band,train_support_hierarchical_qhat_bonus,40,0.0,0.0,4,0,0.7549019607843137,0.875,0.9761313729234294,0.9391517062626414,0.923872413351994,False,-0.045098039215686336,-0.025000000000000022,0.010848293737358516,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5924974547832784
dti_band,train_support_hierarchical_qhat_bonus,40,0.0,0.04,4,0,0.7549019607843137,0.875,0.9761313729234294,0.9391517062626414,0.923872413351994,False,-0.045098039215686336,-0.025000000000000022,0.010848293737358516,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5924974547832784
dti_band,train_support_hierarchical_qhat_bonus,40,0.0,0.08,4,0,0.7549019607843137,0.875,0.9761313729234294,0.9391517062626414,0.923872413351994,False,-0.045098039215686336,-0.025000000000000022,0.010848293737358516,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.5924974547832784
grade,train_support_hierarchical_qhat_bonus,3,0.06,0.0,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9753563775779015,0.967875344214163,False,-0.03809523809523818,0.0,-0.025356377577901545,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.6345161567313973
grade,train_support_hierarchical_qhat_bonus,10,0.06,0.0,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9753563775779015,0.967875344214163,False,-0.03809523809523818,0.0,-0.025356377577901545,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.6345161567313973
grade,train_support_hierarchical_qhat_bonus,20,0.06,0.0,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9753563775779015,0.967875344214163,False,-0.03809523809523818,0.0,-0.025356377577901545,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.6345161567313973
grade,train_support_hierarchical_qhat_bonus,40,0.06,0.0,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9753563775779015,0.967875344214163,False,-0.03809523809523818,0.0,-0.025356377577901545,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.6345161567313973
grade,train_support_hierarchical_qhat_bonus,3,0.06,0.04,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9758910348244167,0.9691965247133079,False,-0.03809523809523818,0.0,-0.025891034824416792,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.6398627291965497
grade,train_support_hierarchical_qhat_bonus,10,0.06,0.04,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9758910348244167,0.9691965247133079,False,-0.03809523809523818,0.0,-0.025891034824416792,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.6398627291965497
grade,train_support_hierarchical_qhat_bonus,20,0.06,0.04,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9758910348244167,0.9691965247133079,False,-0.03809523809523818,0.0,-0.025891034824416792,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.6398627291965497
grade,train_support_hierarchical_qhat_bonus,40,0.06,0.04,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9758910348244167,0.9691965247133079,False,-0.03809523809523818,0.0,-0.025891034824416792,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.6398627291965497
grade,train_support_hierarchical_qhat_bonus,3,0.06,0.08,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9764256920709318,0.9705177052124528,False,-0.03809523809523818,0.0,-0.026425692070931817,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.6452093016617
grade,train_support_hierarchical_qhat_bonus,10,0.06,0.08,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9764256920709318,0.9705177052124528,False,-0.03809523809523818,0.0,-0.026425692070931817,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.6452093016617
grade,train_support_hierarchical_qhat_bonus,20,0.06,0.08,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9764256920709318,0.9705177052124528,False,-0.03809523809523818,0.0,-0.026425692070931817,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.6452093016617
grade,train_support_hierarchical_qhat_bonus,40,0.06,0.08,4,0,0.7619047619047619,0.9,0.9809050983387435,0.9764256920709318,0.9705177052124528,False,-0.03809523809523818,0.0,-0.026425692070931817,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.6452093016617
dti_band,train_support_hierarchical_qhat_bonus,3,0.06,0.0,4,0,0.7549019607843137,0.9,0.9809050983387435,0.9753563775779015,0.967875344214163,False,-0.045098039215686336,0.0,-0.025356377577901545,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.7045441679358788
dti_band,train_support_hierarchical_qhat_bonus,3,0.06,0.04,4,0,0.7549019607843137,0.9,0.9809050983387435,0.9753563775779015,0.967875344214163,False,-0.045098039215686336,0.0,-0.025356377577901545,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.7045441679358788
dti_band,train_support_hierarchical_qhat_bonus,3,0.06,0.08,4,0,0.7549019607843137,0.9,0.9809050983387435,0.9753563775779015,0.967875344214163,False,-0.045098039215686336,0.0,-0.025356377577901545,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.7045441679358788
dti_band,train_support_hierarchical_qhat_bonus,10,0.06,0.0,4,0,0.7549019607843137,0.9,0.9809050983387435,0.9753563775779015,0.967875344214163,False,-0.045098039215686336,0.0,-0.025356377577901545,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.7045441679358788
dti_band,train_support_hierarchical_qhat_bonus,10,0.06,0.04,4,0,0.7549019607843137,0.9,0.9809050983387435,0.9753563775779015,0.967875344214163,False,-0.045098039215686336,0.0,-0.025356377577901545,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.7045441679358788
dti_band,train_support_hierarchical_qhat_bonus,10,0.06,0.08,4,0,0.7549019607843137,0.9,0.9809050983387435,0.9753563775779015,0.967875344214163,False,-0.045098039215686336,0.0,-0.025356377577901545,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",-0.7045441679358788
