policy_id,risk_tolerance,gamma,policy_mode,uncertainty_aversion,solver_status,solve_scope,candidate_pool_n,min_budget_utilization_used,solve_seconds,n_funded,funded_exposure,realized_return_proxy_lgd45,ecl_baseline_lgd45,weighted_pd_point,weighted_pd_high,weighted_effective_pd,coverage_alpha01,default_rate_observed,delta_vs_paper1_frozen_full_exact,delta_vs_v3_gross_challenger_full_exact,paper4_local_rank_return,grid_family,mdcp_worst_v4,max_proxy_gap_v4,prob_beats_paper1,v5_source_month_min,v5_width_mean,net_return_after_contractual_ecl_v5,stage2_share_v5,stage3_share_v5,cvar90_expected_loss_v5,return_after_cvar90_v5,in_requested_mdcp_zone,mdcp_penalty_v5,source_month_penalty_v5,mdcp_aware_score_v5,mdcp_aware_decision_v5
paper4_v4_local_rt0p1775_g0p475_u0p050,0.1775,0.475,blended_uncertainty,0.05,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.9083359539999942,336,1000000.0,177028.73463921354,123076.01849501953,0.0906408093754311,0.2735022633222655,0.1775000000001775,0.9464285714285714,0.0535714285714285,3699.071223368432,3255.7800611285493,7,uncertainty_aversion_local_search,0.75,0.2696913436283861,0.75,1.0,0.998243510210551,-808762.4774184874,0.7979002624671916,0.0014763779527559055,375627.3661142688,-198598.63147505524,False,0.09999999999999998,0.0,0.651115017011775,park_for_more_tests
paper4_v4_local_rt0p1750_g0p475_u0p000,0.175,0.475,blended_uncertainty,0.0,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.307871126000464,339,1000000.0,175285.03901658073,121349.026162501,0.0893511643296964,0.2696645025833355,0.175000000000175,0.9469026548672568,0.0530973451327433,1955.375600735628,1512.0844384957454,41,uncertainty_aversion_local_search,0.75,0.2749255313240318,0.8166666666666667,1.0,0.998243510210551,-772746.1385115507,0.7957643622200584,0.0014605647517039922,372771.85366995574,-197486.814653375,False,0.09999999999999998,0.0,0.6498670007730607,park_for_more_tests
paper4_v4_local_rt0p1775_g0p475_u0p025,0.1775,0.475,blended_uncertainty,0.025,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.1026475520011445,338,1000000.0,176893.28255546675,123240.03411835192,0.0903110425137046,0.2738667424852264,0.1775000000001775,0.9467455621301776,0.0532544378698224,3563.619139621645,3120.327977381763,8,uncertainty_aversion_local_search,0.75,0.273372058701805,0.7233333333333334,1.0,0.9982303035204048,-800204.5349803234,0.7999021526418787,0.0014677103718199608,376854.8109126622,-199961.52835719544,False,0.09999999999999998,0.0,0.6485590746227307,park_for_more_tests
paper4_v4_local_rt0p1725_g0p475_u0p000,0.1725,0.475,blended_uncertainty,0.0,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.053649605000828,342,1000000.0,172955.2559129311,119381.66862171733,0.0885447932476694,0.2652925969371495,0.1725000000001725,0.9444444444444444,0.0555555555555555,-374.4075029139931,-817.6986651538755,77,uncertainty_aversion_local_search,0.75,0.2678355349466578,0.88,1.0,0.9983187883443845,-725371.4161580442,0.7925531914893617,0.0015312701482914249,369004.55061761395,-196049.29470468283,False,0.09999999999999998,0.0,0.6455941840116324,park_for_more_tests
paper4_v4_local_rt0p1775_g0p475_u0p000,0.1775,0.475,blended_uncertainty,0.0,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.041279156999735,339,1000000.0,177096.20973510822,123316.38370328466,0.0901575354117234,0.2740364082295214,0.1775000000001775,0.9469026548672568,0.0530973451327433,3766.546319263114,3323.255157023232,5,uncertainty_aversion_local_search,0.75,0.2749255313240318,0.6533333333333333,1.0,0.998243510210551,-805422.766438103,0.7987804878048781,0.0014634146341463415,376539.15672229754,-199442.94698718932,False,0.09999999999999998,0.0,0.64323701630492,park_for_more_tests
paper4_v4_local_rt0p1725_g0p450_u0p025,0.1725,0.45,blended_uncertainty,0.025,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.345599411999501,339,1000000.0,176280.75429098553,122987.4969200702,0.0900227328729132,0.2733055487112671,0.1725000000001725,0.9469026548672568,0.0530973451327433,2951.0908751404204,2507.799712900538,23,uncertainty_aversion_local_search,0.75,0.2749255313240318,0.6933333333333334,1.0,0.998243510210551,-800464.8664997163,0.7976422764227642,0.0014634146341463415,375909.3697331033,-199628.6154421178,False,0.09999999999999998,0.0,0.6321147197396584,park_for_more_tests
paper4_v4_local_rt0p1700_g0p425_u0p050,0.17,0.425,blended_uncertainty,0.05,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.8993243989989423,338,1000000.0,178048.10260725138,124748.80852260345,0.0907507492868407,0.2772195744946743,0.17000000000017,0.9467455621301776,0.0532544378698224,4718.439191406273,4275.14802916639,1,uncertainty_aversion_local_search,0.75,0.2763306385834618,0.5033333333333333,1.0,0.998243510210551,-829339.2669416962,0.8012883235485975,0.0014677103718199608,379303.2512734832,-201255.14866623183,False,0.09999999999999998,0.0,0.6257097351941089,park_for_more_tests
paper4_v4_local_rt0p1725_g0p450_u0p000,0.1725,0.45,blended_uncertainty,0.0,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.113999649998732,339,1000000.0,176164.69889836514,123131.91186539747,0.0897601602450454,0.2736264708119943,0.1725000000001724,0.9469026548672568,0.0530973451327433,2835.035482520034,2391.7443202801514,24,uncertainty_aversion_local_search,0.75,0.2749255313240318,0.6466666666666666,1.0,0.9982032852535406,-810250.9098227241,0.7956020772476469,0.0014605647517039922,375376.74851696414,-199212.049618599,False,0.09999999999999998,0.0,0.6179059624031349,park_for_more_tests
paper4_v4_local_rt0p1700_g0p450_u0p000,0.17,0.45,blended_uncertainty,0.0,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.119140467999387,340,1000000.0,173790.71071864534,121091.81392749528,0.0889239746775904,0.2690929198388784,0.17000000000017,0.9441176470588236,0.0558823529411764,461.0473028002307,17.756140560348285,69,uncertainty_aversion_local_search,0.75,0.2676463364602457,0.81,1.0,0.9982944229580712,-776827.9817831395,0.7911802853437094,0.001540207522697795,371470.1545048388,-197679.44378619347,False,0.09999999999999998,0.0,0.6115054822536378,park_for_more_tests
paper4_v4_local_rt0p1700_g0p425_u0p025,0.17,0.425,blended_uncertainty,0.025,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.500401368999519,338,1000000.0,177295.43,124813.30973383928,0.0906448052683857,0.2773629105196427,0.17000000000017,0.9437869822485208,0.0562130177514792,3965.766584154888,3522.4754219150054,2,uncertainty_aversion_local_search,0.75,0.2763306385834618,0.4733333333333333,1.0,0.9981894643708756,-834006.566613012,0.799412915851272,0.0015492498369210697,379091.23095659504,-201795.80095659505,False,0.09999999999999998,0.0,0.6002458136903348,park_for_more_tests
paper4_v4_local_rt0p1750_g0p450_u0p050,0.175,0.45,blended_uncertainty,0.05,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.037141889999475,339,1000000.0,177101.2509172678,124993.23236448948,0.0909213957012463,0.2777627385877544,0.175000000000175,0.943952802359882,0.0560471976401179,3771.587501422706,3328.2963391828234,3,uncertainty_aversion_local_search,0.75,0.2749255313240318,0.4933333333333333,1.0,0.998243510210551,-832912.1684953476,0.8010569105691057,0.0015447154471544715,379945.6703479068,-202844.419430639,False,0.09999999999999998,0.0,0.5960065245333348,park_for_more_tests
paper4_v4_local_rt0p1750_g0p450_u0p025,0.175,0.45,blended_uncertainty,0.025,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.573503153000274,337,1000000.0,176839.42939457996,125081.81583688637,0.0907603348423429,0.2779595907486363,0.1750000000001749,0.9465875370919882,0.0534124629080118,3509.765978734853,3066.4748164949706,10,uncertainty_aversion_local_search,0.75,0.2747767257079329,0.4166666666666667,1.0,0.9981894643708756,-838886.3162285371,0.8000490677134445,0.0014720314033366045,379620.4189928499,-202780.98959826992,False,0.09999999999999998,0.0,0.5776468076052721,park_for_more_tests
paper4_v4_local_rt0p1700_g0p425_u0p100,0.17,0.425,blended_uncertainty,0.1,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.308890104999591,335,1000000.0,174404.72097666154,124469.47145963172,0.0912095637864078,0.2765988254658482,0.17000000000017,0.9432835820895522,0.0567164179104477,1075.0575608164363,631.7663985765539,59,uncertainty_aversion_local_search,0.75,0.2739735042538302,0.7133333333333334,1.0,0.998243510210551,-835055.3908063461,0.7998519249753209,0.0015630141493912471,378291.91067138547,-203887.18969472393,False,0.09999999999999998,0.0,0.551808350426471,park_for_more_tests
paper4_v4_local_rt0p1750_g0p425_u0p000,0.175,0.425,blended_uncertainty,0.0,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.112670793001598,335,1000000.0,176420.17324300256,128357.37753512218,0.0935192832759491,0.2852386167447159,0.175000000000175,0.946268656716418,0.053731343283582,3090.5098271574534,2647.218664917571,13,uncertainty_aversion_local_search,0.8333333333333334,0.2739735042538302,0.1966666666666666,1.0,0.9982718120198973,-866194.6561213178,0.8103448275862069,0.001477832512315271,389276.7517751587,-212856.57853215613,False,0.016666666666666607,0.0,0.5306885523780641,review_strong_candidate
paper4_v4_local_rt0p1750_g0p425_u0p100,0.175,0.425,blended_uncertainty,0.1,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.35832121599924,335,1000000.0,176420.17324300256,128357.37753512218,0.0935192832759491,0.2852386167447159,0.175000000000175,0.946268656716418,0.053731343283582,3090.5098271574534,2647.218664917571,17,uncertainty_aversion_local_search,0.8333333333333334,0.2739735042538302,0.1966666666666666,1.0,0.9982718120198973,-866194.6561213178,0.8103448275862069,0.001477832512315271,389276.7517751587,-212856.57853215613,False,0.016666666666666607,0.0,0.5306885523780641,review_strong_candidate
paper4_v4_local_rt0p1750_g0p425_u0p025,0.175,0.425,blended_uncertainty,0.025,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.291268752000178,335,1000000.0,176420.17324300256,128357.37753512218,0.0935192832759491,0.2852386167447159,0.175000000000175,0.946268656716418,0.053731343283582,3090.5098271574534,2647.218664917571,14,uncertainty_aversion_local_search,0.8333333333333334,0.2739735042538302,0.1966666666666666,1.0,0.9982718120198973,-866194.6561213178,0.8103448275862069,0.001477832512315271,389276.7517751587,-212856.57853215613,False,0.016666666666666607,0.0,0.5306885523780641,review_strong_candidate
paper4_v4_local_rt0p1750_g0p425_u0p050,0.175,0.425,blended_uncertainty,0.05,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.309600928998407,335,1000000.0,176420.17324300256,128357.37753512218,0.0935192832759491,0.2852386167447159,0.175000000000175,0.946268656716418,0.053731343283582,3090.5098271574534,2647.218664917571,15,uncertainty_aversion_local_search,0.8333333333333334,0.2739735042538302,0.1966666666666666,1.0,0.9982718120198973,-866194.6561213178,0.8103448275862069,0.001477832512315271,389276.7517751587,-212856.57853215613,False,0.016666666666666607,0.0,0.5306885523780641,review_strong_candidate
paper4_v4_local_rt0p1750_g0p425_u0p075,0.175,0.425,blended_uncertainty,0.075,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.912607349000609,335,1000000.0,176420.17324300256,128357.37753512218,0.0935192832759491,0.2852386167447159,0.175000000000175,0.946268656716418,0.053731343283582,3090.5098271574534,2647.218664917571,16,uncertainty_aversion_local_search,0.8333333333333334,0.2739735042538302,0.1966666666666666,1.0,0.9982718120198973,-866194.6561213178,0.8103448275862069,0.001477832512315271,389276.7517751587,-212856.57853215613,False,0.016666666666666607,0.0,0.5306885523780641,review_strong_candidate
paper4_v4_local_rt0p1700_g0p400_u0p025,0.17,0.4,blended_uncertainty,0.025,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.912176058998739,336,1000000.0,176309.76764157554,128228.34045167537,0.0933654215533568,0.2849518676703897,0.17000000000017,0.9464285714285714,0.0535714285714285,2980.104225730436,2536.8130634905538,19,uncertainty_aversion_local_search,0.8333333333333334,0.2726675341045765,0.16,1.0,0.9982845192844569,-866019.710587563,0.8102488539620171,0.0014734774066797642,388792.8627122332,-212483.09507065767,False,0.016666666666666607,0.0,0.5256821985013805,review_strong_candidate
paper4_v4_local_rt0p1700_g0p400_u0p000,0.17,0.4,blended_uncertainty,0.0,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.7301519969987567,336,1000000.0,176309.76764157554,128228.34045167537,0.0933654215533568,0.2849518676703897,0.17000000000017,0.9464285714285714,0.0535714285714285,2980.104225730436,2536.8130634905538,18,uncertainty_aversion_local_search,0.8333333333333334,0.2726675341045765,0.16,1.0,0.9982845192844569,-866019.710587563,0.8102488539620171,0.0014734774066797642,388792.8627122332,-212483.09507065767,False,0.016666666666666607,0.0,0.5256821985013805,review_strong_candidate
paper4_v4_local_rt0p1700_g0p400_u0p075,0.17,0.4,blended_uncertainty,0.075,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.6489335560017935,336,1000000.0,176309.76764157554,128228.34045167537,0.0933654215533568,0.2849518676703897,0.17000000000017,0.9464285714285714,0.0535714285714285,2980.104225730436,2536.8130634905538,21,uncertainty_aversion_local_search,0.8333333333333334,0.2726675341045765,0.16,1.0,0.9982845192844569,-866019.710587563,0.8102488539620171,0.0014734774066797642,388792.8627122332,-212483.09507065767,False,0.016666666666666607,0.0,0.5256821985013805,review_strong_candidate
paper4_v4_local_rt0p1700_g0p400_u0p050,0.17,0.4,blended_uncertainty,0.05,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.450563974000033,336,1000000.0,176309.76764157554,128228.34045167537,0.0933654215533568,0.2849518676703897,0.17000000000017,0.9464285714285714,0.0535714285714285,2980.104225730436,2536.8130634905538,20,uncertainty_aversion_local_search,0.8333333333333334,0.2726675341045765,0.16,1.0,0.9982845192844569,-866019.710587563,0.8102488539620171,0.0014734774066797642,388792.8627122332,-212483.09507065767,False,0.016666666666666607,0.0,0.5256821985013805,review_strong_candidate
paper4_v4_local_rt0p1700_g0p400_u0p100,0.17,0.4,blended_uncertainty,0.1,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.6969271159996415,336,1000000.0,176309.76764157554,128228.34045167537,0.0933654215533568,0.2849518676703897,0.17000000000017,0.9464285714285714,0.0535714285714285,2980.104225730436,2536.8130634905538,22,uncertainty_aversion_local_search,0.8333333333333334,0.2726675341045765,0.16,1.0,0.9982845192844569,-866019.710587563,0.8102488539620171,0.0014734774066797642,388792.8627122332,-212483.09507065767,False,0.016666666666666607,0.0,0.5256821985013805,review_strong_candidate
paper4_v4_local_rt0p1750_g0p450_u0p000,0.175,0.45,blended_uncertainty,0.0,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.257790507001118,337,1000000.0,175192.49,125172.00980329965,0.0905963458125006,0.2781600217851103,0.1750000000001749,0.9436201780415432,0.0563798219584569,1862.8265841548853,1419.535421915003,47,uncertainty_aversion_local_search,0.75,0.2747767257079329,0.35,1.0,0.9982032852535406,-846351.4701801623,0.7973503434739941,0.0015538109257441936,379283.3425290895,-204090.8525290895,False,0.09999999999999998,0.0,0.523733063870511,park_for_more_tests
paper4_v4_local_rt0p1700_g0p425_u0p000,0.17,0.425,blended_uncertainty,0.0,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.5020869569998467,337,1000000.0,174567.57189288642,124971.75664224204,0.0903845543077242,0.2777150147605378,0.17000000000017,0.9436201780415432,0.0563798219584569,1237.9084770413174,794.617314801435,51,uncertainty_aversion_local_search,0.75,0.2747767257079329,0.35,1.0,0.9981894643708756,-846325.0698464122,0.7964507687275106,0.0015538109257441936,378577.3191301954,-204009.747237309,False,0.09999999999999998,0.0,0.5096549483306342,park_for_more_tests
paper4_v4_local_rt0p1750_g0p450_u0p100,0.175,0.45,blended_uncertainty,0.1,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.241358534000028,335,1000000.0,173856.52646047235,124762.6239357848,0.0913406837534367,0.2772502754128551,0.1750000000001749,0.9432835820895522,0.0567164179104477,526.8630446272437,83.57188238736126,68,uncertainty_aversion_local_search,0.75,0.2739735042538302,0.4866666666666667,1.0,0.998243510210551,-840335.6379813688,0.7998519249753209,0.0015630141493912471,378880.23706051667,-205023.71060004432,False,0.09999999999999998,0.0,0.5092960839888576,park_for_more_tests
paper4_v4_local_rt0p1725_g0p400_u0p100,0.1725,0.4,blended_uncertainty,0.1,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.108010659001593,347,1000000.0,175696.21562526395,129805.18111478092,0.0951960279783898,0.2884559580328465,0.1725000000001724,0.9452449567723344,0.0547550432276657,2366.552209418849,1923.2610471789667,35,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.2,1.0,0.9983767611600953,-868165.7737675427,0.8124404194470924,0.0015093740069907849,394706.01519887906,-219009.7995736151,False,0.016666666666666607,0.0,0.4972971350532097,review_strong_candidate
paper4_v4_local_rt0p1725_g0p400_u0p075,0.1725,0.4,blended_uncertainty,0.075,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.943628273000286,347,1000000.0,175696.21562526395,129805.18111478092,0.0951960279783898,0.2884559580328465,0.1725000000001724,0.9452449567723344,0.0547550432276657,2366.552209418849,1923.2610471789667,34,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.2,1.0,0.9983767611600953,-868165.7737675427,0.8124404194470924,0.0015093740069907849,394706.01519887906,-219009.7995736151,False,0.016666666666666607,0.0,0.4972971350532097,review_strong_candidate
paper4_v4_local_rt0p1725_g0p400_u0p050,0.1725,0.4,blended_uncertainty,0.05,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.390533327999947,347,1000000.0,175696.21562526395,129805.18111478092,0.0951960279783898,0.2884559580328465,0.1725000000001724,0.9452449567723344,0.0547550432276657,2366.552209418849,1923.2610471789667,33,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.2,1.0,0.9983767611600953,-868165.7737675427,0.8124404194470924,0.0015093740069907849,394706.01519887906,-219009.7995736151,False,0.016666666666666607,0.0,0.4972971350532097,review_strong_candidate
paper4_v4_local_rt0p1725_g0p400_u0p025,0.1725,0.4,blended_uncertainty,0.025,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.092189925999264,347,1000000.0,175696.21562526395,129805.18111478092,0.0951960279783898,0.2884559580328465,0.1725000000001724,0.9452449567723344,0.0547550432276657,2366.552209418849,1923.2610471789667,32,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.2,1.0,0.9983767611600953,-868165.7737675427,0.8124404194470924,0.0015093740069907849,394706.01519887906,-219009.7995736151,False,0.016666666666666607,0.0,0.4972971350532097,review_strong_candidate
paper4_v4_local_rt0p1725_g0p400_u0p000,0.1725,0.4,blended_uncertainty,0.0,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.036668083999757,347,1000000.0,175696.21562526395,129805.18111478092,0.0951960279783898,0.2884559580328465,0.1725000000001724,0.9452449567723344,0.0547550432276657,2366.552209418849,1923.2610471789667,31,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.2,1.0,0.9983767611600953,-868165.7737675427,0.8124404194470924,0.0015093740069907849,394706.01519887906,-219009.7995736151,False,0.016666666666666607,0.0,0.4972971350532097,review_strong_candidate
paper4_v4_local_rt0p1750_g0p450_u0p075,0.175,0.45,blended_uncertainty,0.075,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.191513506999399,334,1000000.0,173629.03530901,124783.03483273929,0.0913035730317013,0.2772956329616428,0.175000000000175,0.94311377245509,0.0568862275449101,299.3718931649055,-143.9192690749769,72,uncertainty_aversion_local_search,0.75,0.2752872945836184,0.4066666666666667,1.0,0.9982303035204048,-841864.9185607545,0.7999174917491749,0.0015676567656765677,378806.87857027655,-205177.84326126653,False,0.09999999999999998,0.0,0.49436846180844785,park_for_more_tests
paper4_v4_local_rt0p1700_g0p425_u0p075,0.17,0.425,blended_uncertainty,0.075,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.7460323220002474,335,1000000.0,173075.4867266607,124588.50277484737,0.0910140534135899,0.2768633394996607,0.17000000000017,0.9432835820895522,0.0567164179104477,-254.17668918441632,-697.4678514242987,75,uncertainty_aversion_local_search,0.75,0.2746261433083581,0.4466666666666666,1.0,0.9982168967288927,-841279.9886344826,0.7984534386311286,0.0015630141493912471,378154.2830257227,-205078.79629906203,False,0.09999999999999998,0.0,0.4864604796226395,park_for_more_tests
paper4_v4_local_rt0p1775_g0p425_u0p100,0.1775,0.425,blended_uncertainty,0.1,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.039509440999609,348,1000000.0,175282.58472726814,129909.13762128084,0.0953183246803305,0.2886869724917351,0.1775000000001775,0.942528735632184,0.057471264367816,1952.921311423037,1509.6301491831546,46,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.2,1.0,0.9983878792343412,-868669.22619567,0.8122623574144486,0.0015842839036755386,395095.8520982537,-219813.26737098553,False,0.016666666666666607,0.0,0.4853026896913656,review_strong_candidate
paper4_v4_local_rt0p1775_g0p425_u0p050,0.1775,0.425,blended_uncertainty,0.05,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.087502026000948,348,1000000.0,175282.58472726814,129909.13762128084,0.0953183246803305,0.2886869724917351,0.1775000000001775,0.942528735632184,0.057471264367816,1952.921311423037,1509.6301491831546,44,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.2,1.0,0.9983878792343412,-868669.22619567,0.8122623574144486,0.0015842839036755386,395095.8520982537,-219813.26737098553,False,0.016666666666666607,0.0,0.4853026896913656,review_strong_candidate
paper4_v4_local_rt0p1775_g0p425_u0p025,0.1775,0.425,blended_uncertainty,0.025,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.0868692040003225,348,1000000.0,175282.58472726814,129909.13762128084,0.0953183246803305,0.2886869724917351,0.1775000000001775,0.942528735632184,0.057471264367816,1952.921311423037,1509.6301491831546,43,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.2,1.0,0.9983878792343412,-868669.22619567,0.8122623574144486,0.0015842839036755386,395095.8520982537,-219813.26737098553,False,0.016666666666666607,0.0,0.4853026896913656,review_strong_candidate
paper4_v4_local_rt0p1775_g0p425_u0p075,0.1775,0.425,blended_uncertainty,0.075,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.880282927000735,348,1000000.0,175282.58472726814,129909.13762128084,0.0953183246803305,0.2886869724917351,0.1775000000001775,0.942528735632184,0.057471264367816,1952.921311423037,1509.6301491831546,45,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.2,1.0,0.9983878792343412,-868669.22619567,0.8122623574144486,0.0015842839036755386,395095.8520982537,-219813.26737098553,False,0.016666666666666607,0.0,0.4853026896913656,review_strong_candidate
paper4_v4_local_rt0p1775_g0p425_u0p000,0.1775,0.425,blended_uncertainty,0.0,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.843069597000067,348,1000000.0,175282.58472726814,129909.13762128084,0.0953183246803305,0.2886869724917351,0.1775000000001775,0.942528735632184,0.057471264367816,1952.921311423037,1509.6301491831546,42,uncertainty_aversion_local_search,0.8333333333333334,0.2614521669092603,0.2,1.0,0.9983878792343412,-868669.22619567,0.8122623574144486,0.0015842839036755386,395095.8520982537,-219813.26737098553,False,0.016666666666666607,0.0,0.4853026896913656,review_strong_candidate
paper4_v4_local_rt0p1775_g0p450_u0p000,0.1775,0.45,blended_uncertainty,0.0,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.170413795000059,336,1000000.0,174441.0154594637,126960.22278293724,0.0918905040313459,0.2821338284065272,0.1775000000001775,0.9434523809523808,0.056547619047619,1111.3520436185936,668.0608813787112,53,uncertainty_aversion_local_search,0.8333333333333334,0.273213563351002,0.0966666666666666,1.0,0.9982303035204048,-866093.3527947656,0.8051181102362205,0.0015583989501312336,384037.42145446513,-209596.40599500143,False,0.016666666666666607,0.0,0.48404349168625666,review_strong_candidate
paper4_v4_local_rt0p1775_g0p450_u0p075,0.1775,0.45,blended_uncertainty,0.075,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,3.7859984030001215,336,1000000.0,174441.0154594637,126960.22278293724,0.0918905040313459,0.2821338284065272,0.1775000000001775,0.9434523809523808,0.056547619047619,1111.3520436185936,668.0608813787112,56,uncertainty_aversion_local_search,0.8333333333333334,0.273213563351002,0.0966666666666666,1.0,0.9982303035204048,-866093.3527947656,0.8051181102362205,0.0015583989501312336,384037.42145446513,-209596.40599500143,False,0.016666666666666607,0.0,0.48404349168625666,review_strong_candidate
paper4_v4_local_rt0p1775_g0p450_u0p025,0.1775,0.45,blended_uncertainty,0.025,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.1630312819997926,336,1000000.0,174441.0154594637,126960.22278293724,0.0918905040313459,0.2821338284065272,0.1775000000001775,0.9434523809523808,0.056547619047619,1111.3520436185936,668.0608813787112,54,uncertainty_aversion_local_search,0.8333333333333334,0.273213563351002,0.0966666666666666,1.0,0.9982303035204048,-866093.3527947656,0.8051181102362205,0.0015583989501312336,384037.42145446513,-209596.40599500143,False,0.016666666666666607,0.0,0.48404349168625666,review_strong_candidate
paper4_v4_local_rt0p1775_g0p450_u0p100,0.1775,0.45,blended_uncertainty,0.1,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.101271249999627,336,1000000.0,174441.0154594637,126960.22278293724,0.0918905040313459,0.2821338284065272,0.1775000000001775,0.9434523809523808,0.056547619047619,1111.3520436185936,668.0608813787112,57,uncertainty_aversion_local_search,0.8333333333333334,0.273213563351002,0.0966666666666666,1.0,0.9982303035204048,-866093.3527947656,0.8051181102362205,0.0015583989501312336,384037.42145446513,-209596.40599500143,False,0.016666666666666607,0.0,0.48404349168625666,review_strong_candidate
paper4_v4_local_rt0p1775_g0p450_u0p050,0.1775,0.45,blended_uncertainty,0.05,TerminationCondition.optimal,paper4_v4_local_candidate_pool_exact_lp,12000,0.95,4.223966625000685,336,1000000.0,174441.0154594637,126960.22278293724,0.0918905040313459,0.2821338284065272,0.1775000000001775,0.9434523809523808,0.056547619047619,1111.3520436185936,668.0608813787112,55,uncertainty_aversion_local_search,0.8333333333333334,0.273213563351002,0.0966666666666666,1.0,0.9982303035204048,-866093.3527947656,0.8051181102362205,0.0015583989501312336,384037.42145446513,-209596.40599500143,False,0.016666666666666607,0.0,0.48404349168625666,review_strong_candidate
