candidate_rank_v286,added_loan_id_v286,added_loan_amount_v286,added_mean_return_v286,pricing_block_ids_v286,relief_milp_success_v286,relief_milp_status_v286,relief_milp_gap_v286,drop_count_v286,drop_exposure_v286,drop_mean_return_v286,return_delta_after_exact_relief_v286,objective_return_after_exact_relief_v286,exposure_after_exact_relief_v286,source_min_slack_after_exact_relief_v286,max_source_share_after_exact_relief_v286,source_cap_violations_after_exact_relief_v286,first_source_block_family_v286,first_source_block_id_v286,cvar90_after_exact_relief_v286,budget_source_cvar_feasible_exact_relief_v286,return_positive_exact_relief_v286,exact_relief_entering_column_v286,cardinality_preserved_v286,cardinality_after_exact_relief_v286,claim_boundary_v286
2,161116709,35000.0,853.4116469305155,grade=A|score_decile=0,True,0,0.0,1,35000.0,858.3018037609215,-4.890156830405999,3097.65225835542,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,99175.90878416863,True,False,False,True,171,top-200 exact joint source-relief diagnostic only; not global pricing
152,132321900,40000.0,367.7133354871885,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-613.739697897507,2488.802717288319,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98501.54306886904,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
178,137046274,40000.0,336.9833363988672,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-644.4696969858283,2458.072718199998,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99103.9297251761,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
180,137511318,40000.0,336.9833363988672,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-644.4696969858283,2458.072718199998,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99103.9297251761,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
179,137374102,40000.0,336.9833363988672,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-644.4696969858283,2458.072718199998,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99103.9297251761,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
181,136370558,40000.0,336.9833363988672,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-644.4696969858283,2458.072718199998,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99103.9297251761,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
184,138048157,40000.0,333.3549776508121,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-648.0980557338834,2454.4443594519425,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99021.85143422209,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
185,138871938,40000.0,333.3549776508121,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-648.0980557338834,2454.4443594519425,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99021.85143422209,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
188,138926903,40000.0,333.3549776508121,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-648.0980557338834,2454.4443594519425,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99021.85143422209,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
191,138359607,40000.0,333.3549776508121,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-648.0980557338834,2454.4443594519425,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99021.85143422209,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
190,138923287,40000.0,333.3549776508121,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-648.0980557338834,2454.4443594519425,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99021.85143422209,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
189,138747725,40000.0,333.3549776508121,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-648.0980557338834,2454.4443594519425,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99021.85143422209,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
186,139331050,40000.0,333.3549776508121,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-648.0980557338834,2454.4443594519425,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99021.85143422209,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
187,139249774,40000.0,333.3549776508121,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-648.0980557338834,2454.4443594519425,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99021.85143422209,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
192,134696476,40000.0,332.70609986824684,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-648.7469335164486,2453.7954816693773,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99134.99837027934,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
193,134384198,40000.0,332.70609986824684,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-648.7469335164486,2453.7954816693773,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99134.99837027934,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
