artifact,version,path,rows,columns,sha16,source_script,linked_claim,quarto_page,status,caveat,path_exists
paper4_v10_blocker_dashboard.csv,unknown,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v10_blocker_dashboard.csv,12,5.0,9a8106bdd3b978ef,unknown,see paper4_v30_claim_artifact_matrix.csv,,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v23_external_macro_source_registry.csv,v23,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v23_external_macro_source_registry.csv,1,9.0,70617a1f762fc9bc,scripts/papers/build_paper4_v23_*.py,see paper4_v30_claim_artifact_matrix.csv,19bl-v23-dynamic-scale-paths.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v23_horizon_sensitivity.csv,v23,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v23_horizon_sensitivity.csv,42,10.0,0ecd01a4797d3655,scripts/papers/build_paper4_v23_*.py,see paper4_v30_claim_artifact_matrix.csv,19bl-v23-dynamic-scale-paths.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v23_observed_calibration_by_month_grade.csv,v23,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v23_observed_calibration_by_month_grade.csv,149,10.0,987e32ca57dad967,scripts/papers/build_paper4_v23_*.py,see paper4_v30_claim_artifact_matrix.csv,19bl-v23-dynamic-scale-paths.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v23_path_calibration_diagnostics.csv,v23,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v23_path_calibration_diagnostics.csv,16,12.0,af07ec5d49bb4de1,scripts/papers/build_paper4_v23_*.py,see paper4_v30_claim_artifact_matrix.csv,19bl-v23-dynamic-scale-paths.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v23_path_family_sensitivity.csv,v23,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v23_path_family_sensitivity.csv,56,9.0,216d673058c48f36,scripts/papers/build_paper4_v23_*.py,see paper4_v30_claim_artifact_matrix.csv,19bl-v23-dynamic-scale-paths.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v23_path_regime_register.csv,v23,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v23_path_regime_register.csv,128,7.0,6b9af03083f4f4b4,scripts/papers/build_paper4_v23_*.py,see paper4_v30_claim_artifact_matrix.csv,19bl-v23-dynamic-scale-paths.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v23_performance_report.csv,v23,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v23_performance_report.csv,2,7.0,743ac8acfa7b8b08,scripts/papers/build_paper4_v23_*.py,see paper4_v30_claim_artifact_matrix.csv,19bl-v23-dynamic-scale-paths.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v23_policy_adapter_registry.csv,v23,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v23_policy_adapter_registry.csv,14,9.0,b3ed4bf4ed78e157,scripts/papers/build_paper4_v23_*.py,see paper4_v30_claim_artifact_matrix.csv,19bl-v23-dynamic-scale-paths.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v23_policy_pairwise_common_path_ci.csv,v23,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v23_policy_pairwise_common_path_ci.csv,14,10.0,7c484a9b379f6d71,scripts/papers/build_paper4_v23_*.py,see paper4_v30_claim_artifact_matrix.csv,19bl-v23-dynamic-scale-paths.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v23_ranking_stability.csv,v23,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v23_ranking_stability.csv,1,6.0,cdc934cd87840958,scripts/papers/build_paper4_v23_*.py,see paper4_v30_claim_artifact_matrix.csv,19bl-v23-dynamic-scale-paths.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v23_sample_path_design.csv,v23,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v23_sample_path_design.csv,6,7.0,47397d46bfcd72bd,scripts/papers/build_paper4_v23_*.py,see paper4_v30_claim_artifact_matrix.csv,19bl-v23-dynamic-scale-paths.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v23_scale_convergence.csv,v23,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v23_scale_convergence.csv,42,8.0,b6e92dbdb126305c,scripts/papers/build_paper4_v23_*.py,see paper4_v30_claim_artifact_matrix.csv,19bl-v23-dynamic-scale-paths.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v24_adp_value_coefficients.csv,v24,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v24_adp_value_coefficients.csv,4,10.0,61bb663ab10b6882,scripts/papers/build_paper4_v24_*.py,see paper4_v30_claim_artifact_matrix.csv,19bm-v24-dla-cvar-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v24_champion_stress_decision_memo.csv,v24,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v24_champion_stress_decision_memo.csv,6,9.0,e68fcc023c0bfb22,scripts/papers/build_paper4_v24_*.py,see paper4_v30_claim_artifact_matrix.csv,19bm-v24-dla-cvar-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v24_committee_profile_memos.csv,v24,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v24_committee_profile_memos.csv,6,9.0,e68fcc023c0bfb22,scripts/papers/build_paper4_v24_*.py,see paper4_v30_claim_artifact_matrix.csv,19bm-v24-dla-cvar-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v24_cvar_active_cap_diagnostics.csv,v24,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v24_cvar_active_cap_diagnostics.csv,27,13.0,c043e08bc14b5e43,scripts/papers/build_paper4_v24_*.py,see paper4_v30_claim_artifact_matrix.csv,19bm-v24-dla-cvar-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v24_cvar_column_generation_log.csv,v24,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v24_cvar_column_generation_log.csv,3,6.0,7e38a204ba780399,scripts/papers/build_paper4_v24_*.py,see paper4_v30_claim_artifact_matrix.csv,19bm-v24-dla-cvar-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v24_cvar_frontier_non_dominated.csv,v24,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v24_cvar_frontier_non_dominated.csv,15,65.0,2a2a6969b20aecca,scripts/papers/build_paper4_v24_*.py,see paper4_v30_claim_artifact_matrix.csv,19bm-v24-dla-cvar-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v24_cvar_infeasibility_certificate_formalized.csv,v24,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v24_cvar_infeasibility_certificate_formalized.csv,12,18.0,2562ccfc77e3b193,scripts/papers/build_paper4_v24_*.py,see paper4_v30_claim_artifact_matrix.csv,19bm-v24-dla-cvar-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v24_dla_adp_dynamic_summary.csv,v24,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v24_dla_adp_dynamic_summary.csv,4,24.0,20e2383e31376d51,scripts/papers/build_paper4_v24_*.py,see paper4_v30_claim_artifact_matrix.csv,19bm-v24-dla-cvar-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v24_dla_adp_policy_registry.csv,v24,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v24_dla_adp_policy_registry.csv,4,8.0,df27119984551e2f,scripts/papers/build_paper4_v24_*.py,see paper4_v30_claim_artifact_matrix.csv,19bm-v24-dla-cvar-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v24_dynamic_combined_summary.csv,v24,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v24_dynamic_combined_summary.csv,18,26.0,69aecc973777490e,scripts/papers/build_paper4_v24_*.py,see paper4_v30_claim_artifact_matrix.csv,19bm-v24-dla-cvar-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v24_spo_dependency_blockers.csv,v24,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v24_spo_dependency_blockers.csv,7,6.0,e2f2599c33912f10,scripts/papers/build_paper4_v24_*.py,see paper4_v30_claim_artifact_matrix.csv,19bm-v24-dla-cvar-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v24_spo_temporal_oracle_regret.csv,v24,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v24_spo_temporal_oracle_regret.csv,33,8.0,4a2149c2cb14b4c4,scripts/papers/build_paper4_v24_*.py,see paper4_v30_claim_artifact_matrix.csv,19bm-v24-dla-cvar-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v24_spo_training_report.csv,v24,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v24_spo_training_report.csv,3,9.0,d5ae44bed7953fd0,scripts/papers/build_paper4_v24_*.py,see paper4_v30_claim_artifact_matrix.csv,19bm-v24-dla-cvar-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v25_cate_gate_report.csv,v25,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v25_cate_gate_report.csv,5,4.0,b3099c4f2c185c21,scripts/papers/build_paper4_v25_*.py,see paper4_v30_claim_artifact_matrix.csv,19bn-v25-ifrs9-causal-fairness-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v25_causal_balance_trim_ipw.csv,v25,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v25_causal_balance_trim_ipw.csv,7,5.0,f84e9c4867255c77,scripts/papers/build_paper4_v25_*.py,see paper4_v30_claim_artifact_matrix.csv,19bn-v25-ifrs9-causal-fairness-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v25_causal_hidden_bias_grid.csv,v25,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v25_causal_hidden_bias_grid.csv,6,4.0,175163c6d7e1f8d8,scripts/papers/build_paper4_v25_*.py,see paper4_v30_claim_artifact_matrix.csv,19bn-v25-ifrs9-causal-fairness-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v25_causal_outcome_sensitivity.csv,v25,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v25_causal_outcome_sensitivity.csv,2,6.0,8b00ba3ece5e2660,scripts/papers/build_paper4_v25_*.py,see paper4_v30_claim_artifact_matrix.csv,19bn-v25-ifrs9-causal-fairness-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v25_fairness_proxy_only_protocol.csv,v25,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v25_fairness_proxy_only_protocol.csv,4,4.0,8a9f3bf5380fc5cc,scripts/papers/build_paper4_v25_*.py,see paper4_v30_claim_artifact_matrix.csv,19bn-v25-ifrs9-causal-fairness-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v25_ifrs9_proxy_policy_summary.csv,v25,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v25_ifrs9_proxy_policy_summary.csv,14,9.0,c9d52145ee8e135f,scripts/papers/build_paper4_v25_*.py,see paper4_v30_claim_artifact_matrix.csv,19bn-v25-ifrs9-causal-fairness-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v25_ifrs9_sicr_sensitivity.csv,v25,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v25_ifrs9_sicr_sensitivity.csv,14,7.0,3a11ca47e496492c,scripts/papers/build_paper4_v25_*.py,see paper4_v30_claim_artifact_matrix.csv,19bn-v25-ifrs9-causal-fairness-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v25_no_legal_claim_flags.csv,v25,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v25_no_legal_claim_flags.csv,4,4.0,8a9f3bf5380fc5cc,scripts/papers/build_paper4_v25_*.py,see paper4_v30_claim_artifact_matrix.csv,19bn-v25-ifrs9-causal-fairness-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v25_source_governance_diagnostics.csv,v25,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v25_source_governance_diagnostics.csv,1244,11.0,49e0b1e673859374,scripts/papers/build_paper4_v25_*.py,see paper4_v30_claim_artifact_matrix.csv,19bn-v25-ifrs9-causal-fairness-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v26_academic_contribution_map.csv,v26,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v26_academic_contribution_map.csv,9,4.0,544a77ebdc2d069b,scripts/papers/build_paper4_v26_*.py,see paper4_v30_claim_artifact_matrix.csv,19bo-v26-registry-and-synthesis.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v26_artifact_registry.csv,v26,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v26_artifact_registry.csv,429,12.0,29816a062e2ad940,scripts/papers/build_paper4_v26_*.py,see paper4_v30_claim_artifact_matrix.csv,19bo-v26-registry-and-synthesis.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v26_blocker_dashboard.csv,v26,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v26_blocker_dashboard.csv,10,4.0,dc574d88f24e73b5,scripts/papers/build_paper4_v26_*.py,see paper4_v30_claim_artifact_matrix.csv,19bo-v26-registry-and-synthesis.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v26_candidate_registry.csv,v26,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v26_candidate_registry.csv,14,16.0,d48388f35a373148,scripts/papers/build_paper4_v26_*.py,see paper4_v30_claim_artifact_matrix.csv,19bo-v26-registry-and-synthesis.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v26_claim_artifact_matrix.csv,v26,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v26_claim_artifact_matrix.csv,9,9.0,c43a38834eb97a8e,scripts/papers/build_paper4_v26_*.py,see paper4_v30_claim_artifact_matrix.csv,19bo-v26-registry-and-synthesis.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v26_publishability_triage.csv,v26,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v26_publishability_triage.csv,6,4.0,d4967d834df1dd69,scripts/papers/build_paper4_v26_*.py,see paper4_v30_claim_artifact_matrix.csv,19bo-v26-registry-and-synthesis.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v27_champion_vs_cvar_stress_memo.csv,v27,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v27_champion_vs_cvar_stress_memo.csv,1,18.0,e725b9e70de80073,scripts/papers/build_paper4_v27_*.py,see paper4_v30_claim_artifact_matrix.csv,19bp-v27-dynamic-scale-and-champion-stress.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v27_committee_profile_memos.csv,v27,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v27_committee_profile_memos.csv,7,11.0,855b7b946324447c,scripts/papers/build_paper4_v27_*.py,see paper4_v30_claim_artifact_matrix.csv,19bp-v27-dynamic-scale-and-champion-stress.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v27_dynamic_policy_summary.csv,v27,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v27_dynamic_policy_summary.csv,14,25.0,40014317a786449e,scripts/papers/build_paper4_v27_*.py,see paper4_v30_claim_artifact_matrix.csv,19bp-v27-dynamic-scale-and-champion-stress.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v27_external_macro_source_registry.csv,v27,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v27_external_macro_source_registry.csv,1,9.0,c81b326a288874ea,scripts/papers/build_paper4_v27_*.py,see paper4_v30_claim_artifact_matrix.csv,19bp-v27-dynamic-scale-and-champion-stress.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v27_horizon_sensitivity.csv,v27,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v27_horizon_sensitivity.csv,42,10.0,0f16be31447cec72,scripts/papers/build_paper4_v27_*.py,see paper4_v30_claim_artifact_matrix.csv,19bp-v27-dynamic-scale-and-champion-stress.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v27_observed_calibration_by_month_grade.csv,v27,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v27_observed_calibration_by_month_grade.csv,149,9.0,9723b10d247a7df5,scripts/papers/build_paper4_v27_*.py,see paper4_v30_claim_artifact_matrix.csv,19bp-v27-dynamic-scale-and-champion-stress.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v27_path_calibration_diagnostics.csv,v27,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v27_path_calibration_diagnostics.csv,16,12.0,79dd7d523bfa4844,scripts/papers/build_paper4_v27_*.py,see paper4_v30_claim_artifact_matrix.csv,19bp-v27-dynamic-scale-and-champion-stress.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v27_path_family_sensitivity.csv,v27,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v27_path_family_sensitivity.csv,56,9.0,a6e32e052d85b2b6,scripts/papers/build_paper4_v27_*.py,see paper4_v30_claim_artifact_matrix.csv,19bp-v27-dynamic-scale-and-champion-stress.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v27_path_regime_register.csv,v27,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v27_path_regime_register.csv,256,7.0,d82b525005867307,scripts/papers/build_paper4_v27_*.py,see paper4_v30_claim_artifact_matrix.csv,19bp-v27-dynamic-scale-and-champion-stress.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v27_performance_report.csv,v27,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v27_performance_report.csv,2,6.0,f4c9df2e43321b70,scripts/papers/build_paper4_v27_*.py,see paper4_v30_claim_artifact_matrix.csv,19bp-v27-dynamic-scale-and-champion-stress.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v27_policy_adapter_registry.csv,v27,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v27_policy_adapter_registry.csv,14,9.0,7878a2f09665deaf,scripts/papers/build_paper4_v27_*.py,see paper4_v30_claim_artifact_matrix.csv,19bp-v27-dynamic-scale-and-champion-stress.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v27_policy_pairwise_common_path_ci.csv,v27,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v27_policy_pairwise_common_path_ci.csv,14,10.0,e721ec5ec79cc74f,scripts/papers/build_paper4_v27_*.py,see paper4_v30_claim_artifact_matrix.csv,19bp-v27-dynamic-scale-and-champion-stress.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v27_ranking_stability.csv,v27,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v27_ranking_stability.csv,1,6.0,b91a95e75b5eeced,scripts/papers/build_paper4_v27_*.py,see paper4_v30_claim_artifact_matrix.csv,19bp-v27-dynamic-scale-and-champion-stress.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v27_sample_path_design.csv,v27,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v27_sample_path_design.csv,6,7.0,bd7a0d471659541f,scripts/papers/build_paper4_v27_*.py,see paper4_v30_claim_artifact_matrix.csv,19bp-v27-dynamic-scale-and-champion-stress.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v27_scale_convergence.csv,v27,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v27_scale_convergence.csv,56,8.0,17e490d568e63138,scripts/papers/build_paper4_v27_*.py,see paper4_v30_claim_artifact_matrix.csv,19bp-v27-dynamic-scale-and-champion-stress.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v28_adp_value_coefficients.csv,v28,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v28_adp_value_coefficients.csv,7,11.0,c18233191c7f61cd,scripts/papers/build_paper4_v28_*.py,see paper4_v30_claim_artifact_matrix.csv,19bq-v28-cvar-dla-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v28_champion_case_studies.csv,v28,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v28_champion_case_studies.csv,12,12.0,9ec40f4015f1dab8,scripts/papers/build_paper4_v28_*.py,see paper4_v30_claim_artifact_matrix.csv,19bq-v28-cvar-dla-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v28_champion_overlap_matrix.csv,v28,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v28_champion_overlap_matrix.csv,25,4.0,f1f97d21c5ec61d3,scripts/papers/build_paper4_v28_*.py,see paper4_v30_claim_artifact_matrix.csv,19bq-v28-cvar-dla-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v28_champion_selected_vs_avoided_loans.csv,v28,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v28_champion_selected_vs_avoided_loans.csv,12,11.0,c805da10eb86b613,scripts/papers/build_paper4_v28_*.py,see paper4_v30_claim_artifact_matrix.csv,19bq-v28-cvar-dla-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v28_cvar_active_cap_diagnostics.csv,v28,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v28_cvar_active_cap_diagnostics.csv,27,15.0,09e694684db443c7,scripts/papers/build_paper4_v28_*.py,see paper4_v30_claim_artifact_matrix.csv,19bq-v28-cvar-dla-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v28_cvar_column_generation_log.csv,v28,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v28_cvar_column_generation_log.csv,10,7.0,9003cbc201b076c6,scripts/papers/build_paper4_v28_*.py,see paper4_v30_claim_artifact_matrix.csv,19bq-v28-cvar-dla-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v28_cvar_frontier_non_dominated.csv,v28,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v28_cvar_frontier_non_dominated.csv,15,71.0,65a2f55fffbf0f76,scripts/papers/build_paper4_v28_*.py,see paper4_v30_claim_artifact_matrix.csv,19bq-v28-cvar-dla-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v28_cvar_infeasibility_certificate_formalized.csv,v28,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v28_cvar_infeasibility_certificate_formalized.csv,12,24.0,b924a3f4d4c357b6,scripts/papers/build_paper4_v28_*.py,see paper4_v30_claim_artifact_matrix.csv,19bq-v28-cvar-dla-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v28_dla_adp_dynamic_summary.csv,v28,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v28_dla_adp_dynamic_summary.csv,7,24.0,1a8c4486de2330cc,scripts/papers/build_paper4_v28_*.py,see paper4_v30_claim_artifact_matrix.csv,19bq-v28-cvar-dla-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v28_dla_adp_policy_registry.csv,v28,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v28_dla_adp_policy_registry.csv,7,10.0,ccfedc1ec70c1e9c,scripts/papers/build_paper4_v28_*.py,see paper4_v30_claim_artifact_matrix.csv,19bq-v28-cvar-dla-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v28_dla_fvi_underperformance_diagnosis.csv,v28,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v28_dla_fvi_underperformance_diagnosis.csv,10,9.0,bc107f973ce2df48,scripts/papers/build_paper4_v28_*.py,see paper4_v30_claim_artifact_matrix.csv,19bq-v28-cvar-dla-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v28_dynamic_combined_summary.csv,v28,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v28_dynamic_combined_summary.csv,21,26.0,3ed46364379e5362,scripts/papers/build_paper4_v28_*.py,see paper4_v30_claim_artifact_matrix.csv,19bq-v28-cvar-dla-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v28_spo_dependency_blockers.csv,v28,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v28_spo_dependency_blockers.csv,7,7.0,4693afd1371f4050,scripts/papers/build_paper4_v28_*.py,see paper4_v30_claim_artifact_matrix.csv,19bq-v28-cvar-dla-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v28_spo_temporal_oracle_regret.csv,v28,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v28_spo_temporal_oracle_regret.csv,33,10.0,38f2acc900f8e884,scripts/papers/build_paper4_v28_*.py,see paper4_v30_claim_artifact_matrix.csv,19bq-v28-cvar-dla-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
paper4_v28_spo_training_report.csv,v28,/home/eigenlinux/projects/lending-club-risk-project/reports/paper_material/paper4/tables/paper4_v28_spo_training_report.csv,3,11.0,9df20852c32b1996,scripts/papers/build_paper4_v28_*.py,see paper4_v30_claim_artifact_matrix.csv,19bq-v28-cvar-dla-spo-upgrade.qmd,implemented,Paper 4 lab artifact; use per-claim boundaries,True
