policy_id,loan_id,issue_month,loan_amnt,funded_exposure,surrogate_score_v8,pd_high_alpha01,qhat_v4,weak_source_proxy,realized_return_proxy_lgd45
v8_dfl_surrogate_w0p08_s0p14_e0p70,147094966,2019-02-01,1000.0,1000.0,-55.16353616742707,0.04973338995799062,0.8436816790555313,0.3333333333333333,81.9
v8_dfl_surrogate_w0p08_s0p14_e0p70,137741627,2018-07-01,2500.0,2500.0,-55.18957689746645,0.1839309243202601,0.8436816790555313,0.6666666666666666,585.0
v8_dfl_surrogate_w0p08_s0p14_e0p70,162406873,2019-11-01,1200.0,1200.0,-55.61807619904603,0.1763215520383397,0.8436816790555313,0.6666666666666666,246.60000000000002
v8_dfl_surrogate_w0p08_s0p14_e0p70,148145784,2019-02-01,1000.0,1000.0,-56.01431424368479,0.0389152636754617,0.8436816790555313,0.3333333333333333,75.6
v8_dfl_surrogate_w0p08_s0p14_e0p70,155252343,2019-07-01,1000.0,1000.0,-56.075830758986534,0.1839309243202601,0.8436816790555313,0.6666666666666666,200.0
v8_dfl_surrogate_w0p08_s0p14_e0p70,127695160,2018-01-01,1500.0,1500.0,-56.12855011853777,0.10310586199790928,0.55,0.3333333333333333,156.3
v8_dfl_surrogate_w0p08_s0p14_e0p70,140230494,2018-09-01,1125.0,1125.0,-56.14908113459232,0.1888440017299619,0.8436816790555313,0.6666666666666666,235.0125
v8_dfl_surrogate_w0p08_s0p14_e0p70,168827237,2020-04-01,1000.0,1000.0,-56.65207040976571,0.080874323411772,0.8311503416856492,0.3333333333333333,95.60000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,126483031,2018-01-01,1200.0,1200.0,-56.66284009483022,0.10310586199790928,0.55,0.3333333333333333,113.28
v8_dfl_surrogate_w0p08_s0p14_e0p70,148096150,2019-02-01,1000.0,1000.0,-56.696235106451184,0.029313703361175232,0.8436816790555313,0.3333333333333333,70.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,163066975,2019-12-01,1425.0,1425.0,-56.87055883155587,0.1839309243202601,0.8436816790555313,0.3333333333333333,241.53749999999997
v8_dfl_surrogate_w0p08_s0p14_e0p70,158269673,2019-09-01,1000.0,1000.0,-57.140384913908655,0.11999851469006251,0.8436816790555313,0.3333333333333333,117.10000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,155777609,2019-07-01,1000.0,1000.0,-57.140384913908655,0.11999851469006251,0.8436816790555313,0.3333333333333333,117.10000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,133103525,2018-05-01,1000.0,1000.0,-57.243627675193174,0.1888440017299619,0.8436816790555313,0.3333333333333333,154.9
v8_dfl_surrogate_w0p08_s0p14_e0p70,143202819,2018-11-01,1000.0,1000.0,-57.54822033271796,0.034946273262903775,0.8436816790555313,0.3333333333333333,72.1
v8_dfl_surrogate_w0p08_s0p14_e0p70,150817002,2019-04-01,1200.0,1200.0,-57.616281284161204,0.10310586199790928,0.8436816790555313,0.3333333333333333,140.52
v8_dfl_surrogate_w0p08_s0p14_e0p70,126680728,2018-01-01,1500.0,1500.0,-57.788761937239684,0.034076926454172804,0.55,0.3333333333333333,100.8
v8_dfl_surrogate_w0p08_s0p14_e0p70,145362947,2018-12-01,1000.0,1000.0,-57.91356773680099,0.10310586199790928,0.8436816790555313,0.3333333333333333,107.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,130264577,2018-03-01,1000.0,1000.0,-58.28090784480171,0.1826212820799739,0.8436816790555313,0.3333333333333333,150.39999999999998
v8_dfl_surrogate_w0p08_s0p14_e0p70,163978066,2019-12-01,1600.0,1600.0,-58.652272917318385,0.17807977699282082,0.8436816790555313,0.3333333333333333,271.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,132998370,2018-05-01,1000.0,1000.0,-58.78502637136968,0.09895503549501541,0.8436816790555313,0.3333333333333333,104.1
v8_dfl_surrogate_w0p08_s0p14_e0p70,146052690,2019-01-01,1000.0,1000.0,-59.02037561593562,0.034076926454172804,0.8436816790555313,0.3333333333333333,70.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,163545352,2019-12-01,1000.0,1000.0,-59.125371355531925,0.05746866290426758,0.8436816790555313,0.3333333333333333,81.9
v8_dfl_surrogate_w0p08_s0p14_e0p70,143962607,2018-12-01,1000.0,1000.0,-59.125371355531925,0.05746866290426758,0.8436816790555313,0.3333333333333333,81.9
v8_dfl_surrogate_w0p08_s0p14_e0p70,143384974,2018-11-01,1000.0,1000.0,-59.209164092319895,0.1839309243202601,0.8436816790555313,0.3333333333333333,150.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,169234131,2020-07-01,1000.0,1000.0,-59.28370603193031,0.07562648779677907,0.8311503416856492,0.3333333333333333,90.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,142000768,2018-10-01,1600.0,1600.0,-59.29227291731834,0.17807977699282082,0.8436816790555313,0.3333333333333333,270.56
v8_dfl_surrogate_w0p08_s0p14_e0p70,135434670,2018-06-01,1000.0,1000.0,-59.513567736801,0.10310586199790928,0.8436816790555313,0.3333333333333333,105.6
v8_dfl_surrogate_w0p08_s0p14_e0p70,125772926,2018-01-01,1500.0,1500.0,-59.75145169397014,0.03672906242751414,0.55,0.3333333333333333,100.8
v8_dfl_surrogate_w0p08_s0p14_e0p70,155655239,2019-07-01,1000.0,1000.0,-60.082442062165306,0.1504443713101714,0.8436816790555313,0.3333333333333333,130.8
v8_dfl_surrogate_w0p08_s0p14_e0p70,148017643,2019-02-01,1000.0,1000.0,-60.32883545375592,0.03672906242751414,0.8436816790555313,0.3333333333333333,70.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,151083962,2019-05-01,1000.0,1000.0,-60.32883545375592,0.03672906242751414,0.8436816790555313,0.3333333333333333,70.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,157878957,2019-08-01,1000.0,1000.0,-60.32883545375592,0.03672906242751414,0.8436816790555313,0.3333333333333333,70.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,137936541,2018-08-01,1000.0,1000.0,-60.413567736801006,0.10310586199790928,0.8436816790555313,0.3333333333333333,-450.0
v8_dfl_surrogate_w0p08_s0p14_e0p70,141524082,2018-10-01,1000.0,1000.0,-60.413567736801006,0.10310586199790928,0.8436816790555313,0.3333333333333333,104.7
v8_dfl_surrogate_w0p08_s0p14_e0p70,133746505,2018-05-01,1500.0,1500.0,-60.465441512789695,0.1888440017299619,0.8436816790555313,0.6666666666666666,327.75000000000006
v8_dfl_surrogate_w0p08_s0p14_e0p70,126733849,2018-01-01,1000.0,1000.0,-60.52932531356413,0.14560681191071068,0.55,0.3333333333333333,104.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,141674389,2018-10-01,1000.0,1000.0,-60.60679431950659,0.04110394572368505,0.8436816790555313,0.3333333333333333,72.1
v8_dfl_surrogate_w0p08_s0p14_e0p70,145538761,2018-12-01,1200.0,1200.0,-60.892353210231796,0.1888440017299619,0.8436816790555313,0.3333333333333333,193.68
v8_dfl_surrogate_w0p08_s0p14_e0p70,129248891,2018-03-01,1000.0,1000.0,-61.013567736801,0.10310586199790928,0.8436816790555313,0.3333333333333333,104.1
v8_dfl_surrogate_w0p08_s0p14_e0p70,131574675,2018-04-01,1000.0,1000.0,-61.013567736801,0.10310586199790928,0.8436816790555313,0.3333333333333333,104.1
v8_dfl_surrogate_w0p08_s0p14_e0p70,132584690,2018-05-01,1000.0,1000.0,-61.013567736801,0.10310586199790928,0.8436816790555313,0.3333333333333333,104.1
v8_dfl_surrogate_w0p08_s0p14_e0p70,146080899,2019-01-01,1000.0,1000.0,-61.140384913908655,0.11999851469006251,0.8436816790555313,0.3333333333333333,113.10000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,146676176,2019-01-01,1000.0,1000.0,-61.140384913908655,0.11999851469006251,0.8436816790555313,0.3333333333333333,113.10000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,169243494,2020-07-01,1000.0,1000.0,-61.30665710272932,0.1839309243202601,0.8311503416856492,0.3333333333333333,147.10000000000002
v8_dfl_surrogate_w0p08_s0p14_e0p70,143990772,2018-12-01,1000.0,1000.0,-61.46360397009263,0.12959865275371413,0.8436816790555313,0.3333333333333333,118.00000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,127836325,2018-01-01,1000.0,1000.0,-61.56906964565014,0.12959865275371413,0.55,0.3333333333333333,94.39999999999999
v8_dfl_surrogate_w0p08_s0p14_e0p70,159910290,2019-10-01,1000.0,1000.0,-61.813567736801,0.10310586199790928,0.8436816790555313,0.3333333333333333,103.3
v8_dfl_surrogate_w0p08_s0p14_e0p70,149687390,2019-04-01,1000.0,1000.0,-61.813567736801,0.10310586199790928,0.8436816790555313,0.3333333333333333,103.3
v8_dfl_surrogate_w0p08_s0p14_e0p70,126699535,2018-01-01,1000.0,1000.0,-61.91903341235851,0.10310586199790928,0.55,0.3333333333333333,79.69999999999999
v8_dfl_surrogate_w0p08_s0p14_e0p70,127675885,2018-01-01,1000.0,1000.0,-61.91903341235851,0.10310586199790928,0.55,0.3333333333333333,79.69999999999999
v8_dfl_surrogate_w0p08_s0p14_e0p70,127530724,2018-01-01,1000.0,1000.0,-61.91903341235851,0.10310586199790928,0.55,0.3333333333333333,79.69999999999999
v8_dfl_surrogate_w0p08_s0p14_e0p70,142788126,2018-10-01,1000.0,1000.0,-61.94362767519318,0.1888440017299619,0.8436816790555313,0.3333333333333333,150.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,147989812,2019-02-01,1000.0,1000.0,-62.00916409231989,0.1839309243202601,0.8436816790555313,0.3333333333333333,147.4
v8_dfl_surrogate_w0p08_s0p14_e0p70,130167437,2018-03-01,1000.0,1000.0,-62.12037561593562,0.034076926454172804,0.8436816790555313,0.3333333333333333,67.1
v8_dfl_surrogate_w0p08_s0p14_e0p70,152089631,2019-05-01,2400.0,2400.0,-62.672562568322405,0.10310586199790928,0.8436816790555313,0.3333333333333333,333.6
v8_dfl_surrogate_w0p08_s0p14_e0p70,134144655,2018-05-01,1200.0,1200.0,-63.06549287922755,0.080874323411772,0.8436816790555313,0.3333333333333333,120.84
v8_dfl_surrogate_w0p08_s0p14_e0p70,127874931,2018-01-01,1000.0,1000.0,-63.1879077377228,0.1504443713101714,0.55,0.3333333333333333,104.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,140059131,2018-09-01,1000.0,1000.0,-63.4174718055363,0.16519382061810706,0.8436816790555313,0.3333333333333333,135.6
v8_dfl_surrogate_w0p08_s0p14_e0p70,131285635,2018-04-01,1000.0,1000.0,-63.42883545375592,0.03672906242751414,0.8436816790555313,0.3333333333333333,67.1
v8_dfl_surrogate_w0p08_s0p14_e0p70,126430923,2018-01-01,1500.0,1500.0,-63.47855011853776,0.10310586199790928,0.55,0.3333333333333333,148.95
v8_dfl_surrogate_w0p08_s0p14_e0p70,136017126,2018-06-01,1000.0,1000.0,-63.4809078448017,0.1826212820799739,0.8436816790555313,0.3333333333333333,145.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,140967563,2018-09-01,1450.0,1450.0,-63.483508740513926,0.1763215520383397,0.8436816790555313,0.3333333333333333,234.03000000000003
v8_dfl_surrogate_w0p08_s0p14_e0p70,138747398,2018-08-01,1000.0,1000.0,-63.64038491390867,0.11999851469006251,0.8436816790555313,0.3333333333333333,110.60000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,140423185,2018-09-01,1000.0,1000.0,-63.82883545375592,0.03672906242751414,0.8436816790555313,0.3333333333333333,66.69999999999999
v8_dfl_surrogate_w0p08_s0p14_e0p70,136288831,2018-07-01,1000.0,1000.0,-64.14350542991492,0.2143136424801892,0.8436816790555313,0.6666666666666666,208.9
v8_dfl_surrogate_w0p08_s0p14_e0p70,146674957,2019-01-01,1000.0,1000.0,-64.14350542991492,0.2143136424801892,0.8436816790555313,0.6666666666666666,208.9
v8_dfl_surrogate_w0p08_s0p14_e0p70,137522335,2018-07-01,1000.0,1000.0,-64.31356773680099,0.10310586199790928,0.8436816790555313,0.3333333333333333,100.8
v8_dfl_surrogate_w0p08_s0p14_e0p70,139046920,2018-09-01,1000.0,1000.0,-64.31356773680099,0.10310586199790928,0.8436816790555313,0.3333333333333333,100.8
v8_dfl_surrogate_w0p08_s0p14_e0p70,134320828,2018-05-01,1000.0,1000.0,-64.41356773680101,0.10310586199790928,0.8436816790555313,0.3333333333333333,100.7
v8_dfl_surrogate_w0p08_s0p14_e0p70,148747758,2019-03-01,1200.0,1200.0,-64.45099691078389,0.1839309243202601,0.8436816790555313,0.3333333333333333,186.84
v8_dfl_surrogate_w0p08_s0p14_e0p70,139328149,2018-08-01,1000.0,1000.0,-64.97683876324822,0.2143136424801892,0.8436816790555313,0.3333333333333333,161.4
v8_dfl_surrogate_w0p08_s0p14_e0p70,129916061,2018-03-01,1000.0,1000.0,-65.22646305970609,0.09267741926538706,0.8436816790555313,0.3333333333333333,94.3
v8_dfl_surrogate_w0p08_s0p14_e0p70,167179158,2020-02-01,1000.0,1000.0,-65.28504741415807,0.11140690134711641,0.8311503416856492,0.3333333333333333,103.3
v8_dfl_surrogate_w0p08_s0p14_e0p70,142364992,2018-10-01,1200.0,1200.0,-65.41628128416122,0.10310586199790928,0.8436816790555313,0.3333333333333333,132.72
v8_dfl_surrogate_w0p08_s0p14_e0p70,157890523,2019-08-01,1000.0,1000.0,-65.42537135553192,0.05746866290426758,0.8436816790555313,0.3333333333333333,75.6
v8_dfl_surrogate_w0p08_s0p14_e0p70,137151950,2018-07-01,1250.0,1250.0,-65.56822174919535,0.080874323411772,0.8436816790555313,0.3333333333333333,126.0
v8_dfl_surrogate_w0p08_s0p14_e0p70,143858157,2018-11-01,1100.0,1100.0,-65.80208868563486,0.0993933733078867,0.8436816790555313,0.3333333333333333,113.63000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,157868143,2019-08-01,1200.0,1200.0,-65.89628128416123,0.10310586199790928,0.8436816790555313,0.3333333333333333,132.23999999999998
v8_dfl_surrogate_w0p08_s0p14_e0p70,131975597,2018-04-01,1000.0,1000.0,-65.96800000162355,0.14112992951789355,0.8436816790555313,0.3333333333333333,119.8
v8_dfl_surrogate_w0p08_s0p14_e0p70,143862358,2018-11-01,1000.0,1000.0,-65.98413847220297,0.16519382061810706,0.8436816790555313,0.6666666666666666,179.7
v8_dfl_surrogate_w0p08_s0p14_e0p70,126425436,2018-01-01,1000.0,1000.0,-66.01462976787738,0.1839309243202601,0.55,0.3333333333333333,-450.0
v8_dfl_surrogate_w0p08_s0p14_e0p70,139657464,2018-09-01,1200.0,1200.0,-66.07918792969349,0.042618562694339904,0.8436816790555313,0.3333333333333333,94.08
v8_dfl_surrogate_w0p08_s0p14_e0p70,126910196,2018-01-01,1400.0,1400.0,-66.10664677730193,0.10310586199790928,0.55,0.3333333333333333,132.16
v8_dfl_surrogate_w0p08_s0p14_e0p70,145300694,2018-12-01,1000.0,1000.0,-66.22524449176024,0.1383133853899916,0.8436816790555313,0.3333333333333333,118.00000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,133780307,2018-05-01,1000.0,1000.0,-66.94362767519317,0.1888440017299619,0.8436816790555313,0.3333333333333333,145.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,152791402,2019-07-01,1100.0,1100.0,-67.02344730785089,0.0486849884318295,0.8436816790555313,0.3333333333333333,83.16
v8_dfl_surrogate_w0p08_s0p14_e0p70,170199300,2020-09-01,3000.0,3000.0,-67.26404381064648,0.2222387509610818,0.8311503416856492,0.3333333333333333,622.1999999999999
v8_dfl_surrogate_w0p08_s0p14_e0p70,137101315,2018-07-01,1000.0,1000.0,-67.44362767519317,0.1888440017299619,0.8436816790555313,0.3333333333333333,144.7
v8_dfl_surrogate_w0p08_s0p14_e0p70,144526368,2018-12-01,1200.0,1200.0,-67.47175567164732,0.09267741926538706,0.8436816790555313,0.3333333333333333,123.96000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,131255287,2018-04-01,1000.0,1000.0,-67.62537135553194,0.05746866290426758,0.8436816790555313,0.3333333333333333,73.39999999999999
v8_dfl_surrogate_w0p08_s0p14_e0p70,126760355,2018-01-01,1500.0,1500.0,-67.83831944829288,0.0993933733078867,0.55,0.3333333333333333,141.6
v8_dfl_surrogate_w0p08_s0p14_e0p70,127178217,2018-01-01,1100.0,1100.0,-67.9659154255721,0.1763215520383397,0.55,0.3333333333333333,131.89000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,156106401,2019-07-01,1100.0,1100.0,-67.9949245104811,0.10310586199790928,0.8436816790555313,0.3333333333333333,113.63000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,126633227,2018-01-01,1200.0,1200.0,-68.00288357478016,0.12959865275371413,0.55,0.3333333333333333,119.16
v8_dfl_surrogate_w0p08_s0p14_e0p70,151825245,2019-05-01,1200.0,1200.0,-68.02173193533496,0.04025979131566871,0.8436816790555313,0.3333333333333333,90.72
v8_dfl_surrogate_w0p08_s0p14_e0p70,126777878,2018-01-01,1000.0,1000.0,-68.08790773772282,0.1504443713101714,0.55,0.3333333333333333,99.3
v8_dfl_surrogate_w0p08_s0p14_e0p70,163594668,2019-12-01,1000.0,1000.0,-68.21747180553629,0.16519382061810706,0.8436816790555313,0.3333333333333333,130.8
v8_dfl_surrogate_w0p08_s0p14_e0p70,154899738,2019-07-01,1000.0,1000.0,-68.21747180553629,0.16519382061810706,0.8436816790555313,0.3333333333333333,130.8
v8_dfl_surrogate_w0p08_s0p14_e0p70,152337011,2019-05-01,1500.0,1500.0,-68.5262077083044,0.16519382061810706,0.8436816790555313,0.6666666666666666,300.0
v8_dfl_surrogate_w0p08_s0p14_e0p70,148826046,2019-03-01,1000.0,1000.0,-68.58621302152086,0.07562648779677907,0.8436816790555313,0.3333333333333333,81.9
v8_dfl_surrogate_w0p08_s0p14_e0p70,133466320,2018-05-01,1000.0,1000.0,-68.64038491390866,0.11999851469006251,0.8436816790555313,0.3333333333333333,105.6
v8_dfl_surrogate_w0p08_s0p14_e0p70,136298146,2018-07-01,1100.0,1100.0,-68.88790849108514,0.05746866290426758,0.8436816790555313,0.3333333333333333,86.24
v8_dfl_surrogate_w0p08_s0p14_e0p70,150079838,2019-04-01,1200.0,1200.0,-68.90863156560799,0.14560681191071068,0.8436816790555313,0.3333333333333333,156.96
v8_dfl_surrogate_w0p08_s0p14_e0p70,139716335,2018-10-01,1000.0,1000.0,-68.92537135553192,0.05746866290426758,0.8436816790555313,0.3333333333333333,72.1
v8_dfl_surrogate_w0p08_s0p14_e0p70,134743403,2018-06-01,1000.0,1000.0,-69.10916409231992,0.1839309243202601,0.8436816790555313,0.3333333333333333,140.29999999999998
v8_dfl_surrogate_w0p08_s0p14_e0p70,133947398,2018-05-01,1000.0,1000.0,-69.14073752579577,0.05047400786098074,0.8436816790555313,0.3333333333333333,68.3
v8_dfl_surrogate_w0p08_s0p14_e0p70,156399005,2019-08-01,1000.0,1000.0,-69.14362767519316,0.1888440017299619,0.8436816790555313,0.3333333333333333,143.00000000000003
v8_dfl_surrogate_w0p08_s0p14_e0p70,132331246,2018-04-01,1800.0,1800.0,-69.19269284503561,0.11999851469006251,0.8436816790555313,0.3333333333333333,244.44
v8_dfl_surrogate_w0p08_s0p14_e0p70,152071637,2019-05-01,1000.0,1000.0,-69.26360397009262,0.12959865275371413,0.8436816790555313,0.3333333333333333,110.19999999999999
v8_dfl_surrogate_w0p08_s0p14_e0p70,159223884,2019-09-01,1000.0,1000.0,-69.26360397009262,0.12959865275371413,0.8436816790555313,0.3333333333333333,110.19999999999999
v8_dfl_surrogate_w0p08_s0p14_e0p70,148311317,2019-03-01,1200.0,1200.0,-69.28622107149992,0.01970973513801298,0.8436816790555313,0.3333333333333333,77.52000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,142915519,2018-10-01,1000.0,1000.0,-69.58173016587168,0.1763215520383397,0.8436816790555313,0.3333333333333333,135.6
v8_dfl_surrogate_w0p08_s0p14_e0p70,160039313,2019-10-01,1200.0,1200.0,-69.89362893953245,0.06772455868167604,0.8436816790555313,0.3333333333333333,105.72000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,145196817,2018-12-01,1500.0,1500.0,-70.67035160520149,0.10310586199790928,0.8436816790555313,0.3333333333333333,177.0
v8_dfl_surrogate_w0p08_s0p14_e0p70,129439138,2018-03-01,1000.0,1000.0,-70.81356773680102,0.10310586199790928,0.8436816790555313,0.3333333333333333,-450.0
v8_dfl_surrogate_w0p08_s0p14_e0p70,150213277,2019-04-01,1000.0,1000.0,-70.82537135553193,0.05746866290426758,0.8436816790555313,0.3333333333333333,70.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,161140361,2019-11-01,1000.0,1000.0,-70.82537135553193,0.05746866290426758,0.8436816790555313,0.3333333333333333,70.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,154493946,2019-07-01,1000.0,1000.0,-70.94038491390867,0.11999851469006251,0.8436816790555313,0.3333333333333333,103.3
v8_dfl_surrogate_w0p08_s0p14_e0p70,148156234,2019-02-01,1000.0,1000.0,-70.94038491390867,0.11999851469006251,0.8436816790555313,0.3333333333333333,103.3
v8_dfl_surrogate_w0p08_s0p14_e0p70,164792798,2020-01-01,1000.0,1000.0,-70.94038491390867,0.11999851469006251,0.8436816790555313,0.3333333333333333,103.3
v8_dfl_surrogate_w0p08_s0p14_e0p70,155818001,2019-07-01,1000.0,1000.0,-70.94038491390867,0.11999851469006251,0.8436816790555313,0.3333333333333333,103.3
v8_dfl_surrogate_w0p08_s0p14_e0p70,164794124,2020-01-01,1000.0,1000.0,-70.94038491390867,0.11999851469006251,0.8436816790555313,0.3333333333333333,103.3
v8_dfl_surrogate_w0p08_s0p14_e0p70,158847648,2019-09-01,1000.0,1000.0,-71.12385963800664,0.14560681191071068,0.8436816790555313,0.3333333333333333,117.10000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,126416707,2018-01-01,1000.0,1000.0,-71.32293748109379,0.16519382061810706,0.55,0.3333333333333333,104.2
v8_dfl_surrogate_w0p08_s0p14_e0p70,151812972,2019-05-01,1000.0,1000.0,-71.35457739935627,0.080874323411772,0.8436816790555313,0.3333333333333333,81.9
v8_dfl_surrogate_w0p08_s0p14_e0p70,160119418,2019-10-01,1000.0,1000.0,-71.35457739935627,0.080874323411772,0.8436816790555313,0.3333333333333333,81.9
v8_dfl_surrogate_w0p08_s0p14_e0p70,148707134,2019-03-01,1000.0,1000.0,-71.35457739935627,0.080874323411772,0.8436816790555313,0.3333333333333333,81.9
v8_dfl_surrogate_w0p08_s0p14_e0p70,149275911,2019-03-01,1000.0,1000.0,-71.35457739935627,0.080874323411772,0.8436816790555313,0.3333333333333333,81.9
v8_dfl_surrogate_w0p08_s0p14_e0p70,147845411,2019-02-01,1000.0,1000.0,-71.35457739935627,0.080874323411772,0.8436816790555313,0.3333333333333333,81.9
v8_dfl_surrogate_w0p08_s0p14_e0p70,160696625,2019-10-01,1000.0,1000.0,-71.35457739935627,0.080874323411772,0.8436816790555313,0.3333333333333333,81.9
v8_dfl_surrogate_w0p08_s0p14_e0p70,134583458,2018-06-01,1200.0,1200.0,-71.41628128416123,0.10310586199790928,0.8436816790555313,0.3333333333333333,126.72
v8_dfl_surrogate_w0p08_s0p14_e0p70,160913844,2019-10-01,1000.0,1000.0,-71.42646305970608,0.09267741926538706,0.8436816790555313,0.3333333333333333,88.10000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,156846152,2019-08-01,1000.0,1000.0,-71.42646305970608,0.09267741926538706,0.8436816790555313,0.3333333333333333,88.10000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,158963840,2019-09-01,1000.0,1000.0,-71.42646305970608,0.09267741926538706,0.8436816790555313,0.3333333333333333,88.10000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,146195010,2019-01-01,1000.0,1000.0,-71.42646305970608,0.09267741926538706,0.8436816790555313,0.3333333333333333,88.10000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,162936322,2019-12-01,2000.0,2000.0,-71.64771927601328,0.14560681191071068,0.8436816790555313,0.3333333333333333,304.8
v8_dfl_surrogate_w0p08_s0p14_e0p70,135396292,2018-06-01,1000.0,1000.0,-71.8436276751932,0.1888440017299619,0.8436816790555313,0.3333333333333333,140.29999999999998
v8_dfl_surrogate_w0p08_s0p14_e0p70,164933272,2020-01-01,1200.0,1200.0,-72.39460254450714,0.03672906242751414,0.8436816790555313,0.3333333333333333,84.24
v8_dfl_surrogate_w0p08_s0p14_e0p70,138542708,2018-08-01,1200.0,1200.0,-72.49628128416121,0.10310586199790928,0.8436816790555313,0.3333333333333333,125.64
v8_dfl_surrogate_w0p08_s0p14_e0p70,126505764,2018-01-01,1000.0,1000.0,-72.58719584142918,0.1763215520383397,0.55,0.3333333333333333,109.10000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,131498771,2018-04-01,1000.0,1000.0,-72.94469078294371,0.06772455868167604,0.8436816790555313,0.3333333333333333,73.39999999999999
v8_dfl_surrogate_w0p08_s0p14_e0p70,142830014,2018-11-01,1200.0,1200.0,-73.108631565608,0.14560681191071068,0.8436816790555313,0.3333333333333333,152.76
v8_dfl_surrogate_w0p08_s0p14_e0p70,157214035,2019-08-01,1200.0,1200.0,-73.32262121098971,0.049023001108727926,0.8436816790555313,0.3333333333333333,90.72
v8_dfl_surrogate_w0p08_s0p14_e0p70,141589684,2018-10-01,1000.0,1000.0,-73.36806319585361,0.18313774049912568,0.8436816790555313,0.3333333333333333,135.6
v8_dfl_surrogate_w0p08_s0p14_e0p70,138453493,2018-08-01,1000.0,1000.0,-73.44038491390867,0.11999851469006251,0.8436816790555313,0.3333333333333333,100.8
v8_dfl_surrogate_w0p08_s0p14_e0p70,140308786,2018-09-01,1000.0,1000.0,-73.44038491390867,0.11999851469006251,0.8436816790555313,0.3333333333333333,100.8
v8_dfl_surrogate_w0p08_s0p14_e0p70,140291536,2018-09-01,1000.0,1000.0,-73.44038491390867,0.11999851469006251,0.8436816790555313,0.3333333333333333,100.8
v8_dfl_surrogate_w0p08_s0p14_e0p70,126788147,2018-01-01,2000.0,2000.0,-73.46385747052719,0.09267741926538706,0.55,0.3333333333333333,198.6
v8_dfl_surrogate_w0p08_s0p14_e0p70,128246124,2018-02-01,1000.0,1000.0,-73.55457739935628,0.080874323411772,0.8436816790555313,0.3333333333333333,79.69999999999999
v8_dfl_surrogate_w0p08_s0p14_e0p70,128071987,2018-02-01,1000.0,1000.0,-73.55457739935628,0.080874323411772,0.8436816790555313,0.3333333333333333,79.69999999999999
v8_dfl_surrogate_w0p08_s0p14_e0p70,135935802,2018-06-01,1000.0,1000.0,-73.59052159313939,0.2222387509610818,0.8436816790555313,0.6666666666666666,203.9
v8_dfl_surrogate_w0p08_s0p14_e0p70,129702239,2018-03-01,1000.0,1000.0,-73.60916409231989,0.1839309243202601,0.8436816790555313,0.3333333333333333,135.8
v8_dfl_surrogate_w0p08_s0p14_e0p70,140809473,2018-10-01,1000.0,1000.0,-73.62524449176024,0.1383133853899916,0.8436816790555313,0.3333333333333333,110.60000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,131524705,2018-04-01,1000.0,1000.0,-73.65457739935627,0.080874323411772,0.8436816790555313,0.3333333333333333,79.60000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,161533346,2019-11-01,1000.0,1000.0,-73.7824420621653,0.1504443713101714,0.8436816790555313,0.3333333333333333,117.10000000000001
v8_dfl_surrogate_w0p08_s0p14_e0p70,134518293,2018-06-01,1000.0,1000.0,-73.86360397009261,0.12959865275371413,0.8436816790555313,0.3333333333333333,105.6
