loan_index_v49,loan_id,issue_month,loan_amnt,base_return_vec,pd_point,pd_high_alpha01,qhat_v4,weak_source_proxy,grade,period,score_decile,state_top20,income_band,dti_band
194,145663005,2019-01,5000.0,947.0000000000001,0.0855479247536578,0.1888440017299619,0.0,0.0,D,2019H1,2,other_state,inc_q5,dti_q2
195,153968552,2019-06,3000.0,864.0000000000001,0.1445276673800061,0.7162476557492568,0.0,0.0,D,2019H1,3,MD,inc_q2,dti_q3
196,153939446,2019-06,1000.0,288.00000000000006,0.15631832094446874,0.7280383093137194,0.0,0.0,D,2019H1,4,other_state,inc_q1,dti_q5
197,153904762,2019-06,3500.0,620.8999999999999,0.1036832164058284,0.2222387509610818,0.0,0.0,C,2019H1,2,GA,inc_q5,dti_q4
198,153841771,2019-06,3000.0,600.0,0.06518058690744921,0.1504443713101714,0.0,0.0,D,2019H1,1,NY,inc_q5,dti_q1
199,153747080,2019-06,2000.0,576.0000000000001,0.15631832094446874,0.7280383093137194,0.0,0.0,D,2019H1,4,other_state,inc_q4,dti_q3
200,153413649,2019-06,4000.0,644.8000000000001,0.08291049320073066,0.1839309243202601,0.0,0.0,C,2019H1,1,FL,inc_q3,dti_q1
201,153502443,2019-06,3000.0,600.0,0.1036832164058284,0.2222387509610818,0.0,0.0,D,2019H1,2,IL,inc_q5,dti_q3
202,153385404,2019-06,5300.0,1060.0,0.0993485342019544,0.2143136424801892,0.0,0.0,D,2019H1,2,other_state,inc_q5,dti_q4
203,153172242,2019-06,1200.0,171.60000000000002,0.06265891754449691,0.14560681191071068,0.0,0.0,C,2019H1,1,IL,inc_q2,dti_q4
204,153109222,2019-06,3175.0,714.375,0.0993485342019544,0.2143136424801892,0.0,0.0,D,2019H1,2,NJ,inc_q5,dti_q3
205,153076219,2019-06,1000.0,147.4,0.06384153490395687,0.14787817152232283,0.0,0.0,C,2019H1,1,OH,inc_q5,dti_q1
206,153054341,2019-06,1500.0,300.0,0.0993485342019544,0.2143136424801892,0.0,0.0,D,2019H1,2,other_state,inc_q5,dti_q4
207,153004772,2019-06,1200.0,240.0,0.0993485342019544,0.2143136424801892,0.0,0.0,D,2019H1,2,other_state,inc_q3,dti_q3
208,152701413,2019-06,2700.0,420.39,0.06265891754449691,0.14560681191071068,0.0,0.0,C,2019H1,1,other_state,inc_q3,dti_q1
209,152760117,2019-06,5000.0,859.5000000000001,0.07293381626605203,0.16519382061810706,0.0,0.0,C,2019H1,1,CA,inc_q5,dti_q4
210,151769096,2019-05,2200.0,342.54,0.07884275618374559,0.1763215520383397,0.0,0.0,C,2019H1,1,NY,inc_q5,dti_q3
211,151418540,2019-05,1400.0,403.20000000000005,0.1445276673800061,0.7162476557492568,0.0,0.0,D,2019H1,3,other_state,inc_q4,dti_q4
212,152537426,2019-05,4000.0,1152.0000000000002,0.12696250162190215,0.6638629128366242,0.0,0.0,D,2019H1,3,other_state,inc_q5,dti_q2
213,152337011,2019-05,1500.0,300.0,0.07293381626605203,0.16519382061810706,0.0,0.0,D,2019H1,1,NC,inc_q3,dti_q2
214,152314563,2019-05,2000.0,576.0000000000001,0.1036832164058284,0.5881108419200473,0.0,0.0,D,2019H1,2,FL,inc_q4,dti_q3
215,152253046,2019-05,4500.0,663.3000000000001,0.07293381626605203,0.16519382061810706,0.0,0.0,C,2019H1,1,MD,inc_q5,dti_q1
216,152089631,2019-05,2400.0,333.6,0.04105337825855648,0.10310586199790928,0.0,0.0,C,2019H1,0,other_state,inc_q5,dti_q1
217,152013830,2019-05,1000.0,179.7,0.0855479247536578,0.1888440017299619,0.0,0.0,D,2019H1,2,NY,inc_q2,dti_q1
218,151946957,2019-05,1500.0,196.2,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2019H1,0,other_state,inc_q3,dti_q2
219,151372310,2019-05,1100.0,121.21999999999998,0.01947009233239663,0.05746866290426758,0.0,0.0,B,2019H1,0,NY,inc_q5,dti_q1
220,151728441,2019-05,2400.0,431.28,0.06265891754449691,0.14560681191071068,0.0,0.0,D,2019H1,1,WA,inc_q5,dti_q2
221,151318762,2019-05,6400.0,1843.2000000000003,0.15631832094446874,0.7280383093137194,0.0,0.0,D,2019H1,4,CA,inc_q5,dti_q1
222,151432552,2019-05,1200.0,345.6,0.0855479247536578,0.1888440017299619,0.0,0.0,D,2019H1,2,other_state,inc_q4,dti_q4
223,151192738,2019-05,1000.0,155.70000000000002,0.08291049320073066,0.1839309243202601,0.0,0.0,C,2019H1,1,CA,inc_q2,dti_q1
224,151166735,2019-05,1200.0,148.8,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2019H1,0,MD,inc_q4,dti_q2
225,150670796,2019-04,30000.0,3924.0,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H1,0,OH,inc_q5,dti_q1
226,150773698,2019-04,1000.0,171.90000000000003,0.07884275618374559,0.1763215520383397,0.0,0.0,C,2019H1,1,VA,inc_q5,dti_q5
227,150701330,2019-04,1000.0,288.00000000000006,0.15631832094446874,0.7280383093137194,0.0,0.0,D,2019H1,4,WA,inc_q2,dti_q5
228,150622648,2019-04,2200.0,342.54,0.08220889555222388,0.1826212820799739,0.0,0.0,C,2019H1,1,CA,inc_q5,dti_q1
229,150587775,2019-04,3000.0,600.0,0.0993485342019544,0.2143136424801892,0.0,0.0,D,2019H1,2,CA,inc_q5,dti_q4
230,150353797,2019-04,2500.0,409.99999999999994,0.08291049320073066,0.1839309243202601,0.0,0.0,C,2019H1,1,NC,inc_q5,dti_q1
231,150078681,2019-04,3000.0,467.1,0.06518058690744921,0.1504443713101714,0.0,0.0,C,2019H1,1,CO,inc_q5,dti_q1
232,150176787,2019-04,1000.0,200.0,0.1036832164058284,0.2222387509610818,0.0,0.0,D,2019H1,2,TX,inc_q2,dti_q3
233,150121042,2019-04,3000.0,600.0,0.0855479247536578,0.1888440017299619,0.0,0.0,D,2019H1,2,FL,inc_q5,dti_q1
234,150003863,2019-04,1000.0,288.00000000000006,0.11742424242424243,0.6335224481862414,0.0,0.0,D,2019H1,2,WA,inc_q4,dti_q2
235,150002763,2019-04,3000.0,864.0000000000001,0.139161220043573,0.7014222158442932,0.0,0.0,D,2019H1,3,PA,inc_q5,dti_q2
236,149935413,2019-04,2500.0,389.25,0.07978075517661389,0.17807977699282082,0.0,0.0,C,2019H1,1,NY,inc_q1,dti_q1
237,149811384,2019-04,6000.0,934.2,0.08291049320073066,0.1839309243202601,0.0,0.0,C,2019H1,1,MD,inc_q5,dti_q1
238,149253286,2019-04,3000.0,515.7,0.07293381626605203,0.16519382061810706,0.0,0.0,C,2019H1,1,VA,inc_q3,dti_q1
239,149671038,2019-04,1000.0,163.99999999999997,0.08220889555222388,0.1826212820799739,0.0,0.0,C,2019H1,1,TX,inc_q4,dti_q1
240,149680196,2019-04,3500.0,601.6500000000001,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2019H1,2,FL,inc_q5,dti_q3
241,148600209,2019-04,2800.0,435.96000000000004,0.07884275618374559,0.1763215520383397,0.0,0.0,C,2019H1,1,CO,inc_q4,dti_q3
242,149647691,2019-04,3000.0,864.0000000000001,0.11819172113289761,0.6359976373230543,0.0,0.0,D,2019H1,2,CA,inc_q5,dti_q1
243,149577816,2019-04,4000.0,622.8000000000001,0.08220889555222388,0.1826212820799739,0.0,0.0,C,2019H1,1,other_state,inc_q4,dti_q1
244,149524724,2019-04,1000.0,155.70000000000002,0.08078253592103793,0.1799551835042874,0.0,0.0,C,2019H1,1,NV,inc_q5,dti_q3
245,158940609,2019-09,2000.0,576.0000000000001,0.0993485342019544,0.2143136424801892,0.0,0.0,D,2019H2,2,other_state,inc_q4,dti_q4
246,158776308,2019-09,1200.0,345.6,0.12696250162190215,0.6638629128366242,0.0,0.0,D,2019H2,3,CA,inc_q5,dti_q5
247,158739818,2019-09,3000.0,616.5,0.08291049320073066,0.1839309243202601,0.0,0.0,D,2019H2,1,CA,inc_q5,dti_q3
248,158549707,2019-09,1000.0,205.50000000000003,0.0855479247536578,0.1888440017299619,0.0,0.0,D,2019H2,2,NC,inc_q3,dti_q4
249,158529587,2019-09,2400.0,425.75999999999993,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2019H2,2,other_state,inc_q5,dti_q3
250,158464565,2019-09,7000.0,1303.4,0.0855479247536578,0.1888440017299619,0.0,0.0,D,2019H2,2,NJ,inc_q5,dti_q4
251,158172490,2019-09,2400.0,425.75999999999993,0.1036832164058284,0.2222387509610818,0.0,0.0,C,2019H2,2,NJ,inc_q3,dti_q1
252,158296387,2019-09,1450.0,269.99,0.08291049320073066,0.1839309243202601,0.0,0.0,D,2019H2,1,other_state,inc_q4,dti_q4
253,158168548,2019-09,1400.0,225.68,0.08220889555222388,0.1826212820799739,0.0,0.0,C,2019H2,1,other_state,inc_q4,dti_q3
254,157917658,2019-08,17000.0,4896.000000000001,0.1445276673800061,0.7162476557492568,0.0,0.0,D,2019H2,3,other_state,inc_q5,dti_q1
255,157560196,2019-08,1300.0,161.2,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2019H2,0,NY,inc_q4,dti_q2
256,157178129,2019-08,1000.0,161.20000000000002,0.08291049320073066,0.1839309243202601,0.0,0.0,C,2019H2,1,FL,inc_q2,dti_q1
257,157224148,2019-08,2000.0,338.99999999999994,0.08291049320073066,0.1839309243202601,0.0,0.0,C,2019H2,1,other_state,inc_q2,dti_q5
258,156823754,2019-08,1000.0,205.50000000000003,0.0855479247536578,0.1888440017299619,0.0,0.0,D,2019H2,2,CA,inc_q4,dti_q2
259,156707196,2019-08,1000.0,230.5,0.1036832164058284,0.2222387509610818,0.0,0.0,D,2019H2,2,other_state,inc_q3,dti_q1
260,156313239,2019-08,4275.0,1068.75,0.1036832164058284,0.2222387509610818,0.0,0.0,D,2019H2,2,MD,inc_q5,dti_q4
261,156650503,2019-08,11050.0,1781.2600000000002,0.07884275618374559,0.1763215520383397,0.0,0.0,C,2019H2,1,other_state,inc_q5,dti_q2
262,156591018,2019-08,2000.0,304.8,0.07884275618374559,0.1763215520383397,0.0,0.0,C,2019H2,1,NY,inc_q4,dti_q1
263,156568770,2019-08,3200.0,487.68,0.07884275618374559,0.1763215520383397,0.0,0.0,C,2019H2,1,CA,inc_q5,dti_q1
264,156486585,2019-08,1400.0,280.0,0.0993485342019544,0.2143136424801892,0.0,0.0,D,2019H2,2,MD,inc_q5,dti_q3
265,155967882,2019-08,1600.0,287.52,0.1036832164058284,0.2222387509610818,0.0,0.0,D,2019H2,2,OH,inc_q4,dti_q1
266,156436462,2019-08,3000.0,600.0,0.0855479247536578,0.1888440017299619,0.0,0.0,D,2019H2,2,other_state,inc_q2,dti_q5
267,156371001,2019-08,2500.0,720.0000000000001,0.15631832094446874,0.7280383093137194,0.0,0.0,D,2019H2,4,AZ,inc_q4,dti_q4
268,156360112,2019-08,3150.0,368.865,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2019H2,0,FL,inc_q5,dti_q1
269,156192909,2019-07,1200.0,345.6,0.13229678123295147,0.6804503310767509,0.0,0.0,D,2019H2,3,other_state,inc_q5,dti_q3
270,156069170,2019-07,3500.0,628.95,0.08291049320073066,0.1839309243202601,0.0,0.0,D,2019H2,1,other_state,inc_q5,dti_q4
271,155919805,2019-07,3000.0,508.49999999999994,0.08291049320073066,0.1839309243202601,0.0,0.0,C,2019H2,1,NJ,inc_q5,dti_q5
272,155861848,2019-07,1200.0,300.0,0.1036832164058284,0.2222387509610818,0.0,0.0,D,2019H2,2,other_state,inc_q4,dti_q3
273,155686800,2019-07,1000.0,288.00000000000006,0.15631832094446874,0.7280383093137194,0.0,0.0,D,2019H2,4,FL,inc_q3,dti_q5
274,155606642,2019-07,2000.0,400.0,0.0855479247536578,0.1888440017299619,0.0,0.0,D,2019H2,2,other_state,inc_q5,dti_q1
275,155539228,2019-07,1000.0,169.49999999999997,0.07293381626605203,0.16519382061810706,0.0,0.0,C,2019H2,1,other_state,inc_q3,dti_q1
276,155506781,2019-07,35000.0,7000.0,0.08291049320073066,0.1839309243202601,0.0,0.0,D,2019H2,1,other_state,inc_q5,dti_q1
277,155252343,2019-07,1000.0,200.0,0.08291049320073066,0.1839309243202601,0.0,0.0,D,2019H2,1,other_state,inc_q4,dti_q4
278,155163432,2019-07,3000.0,864.0000000000001,0.15631832094446874,0.7280383093137194,0.0,0.0,D,2019H2,4,CA,inc_q5,dti_q2
279,154923729,2019-07,3600.0,1036.8000000000002,0.15631832094446874,0.7280383093137194,0.0,0.0,D,2019H2,4,NV,inc_q5,dti_q4
280,155197147,2019-07,1400.0,251.57999999999998,0.08078253592103793,0.1799551835042874,0.0,0.0,D,2019H2,1,FL,inc_q4,dti_q3
281,155156578,2019-07,1000.0,177.39999999999998,0.08291049320073066,0.1839309243202601,0.0,0.0,C,2019H2,1,VA,inc_q5,dti_q1
282,154996058,2019-07,3000.0,539.1,0.0855479247536578,0.1888440017299619,0.0,0.0,D,2019H2,2,PA,inc_q5,dti_q5
283,154972291,2019-07,3000.0,532.1999999999999,0.08220889555222388,0.1826212820799739,0.0,0.0,C,2019H2,1,other_state,inc_q4,dti_q4
284,153748886,2019-07,2000.0,338.99999999999994,0.08291049320073066,0.1839309243202601,0.0,0.0,C,2019H2,1,other_state,inc_q2,dti_q5
285,154722969,2019-07,1600.0,460.80000000000007,0.0993485342019544,0.2143136424801892,0.0,0.0,D,2019H2,2,NJ,inc_q4,dti_q4
286,154756272,2019-07,1600.0,283.84,0.0794569394650641,0.17747304791943153,0.0,0.0,C,2019H2,1,NC,inc_q3,dti_q2
287,154615251,2019-07,1600.0,243.84,0.07293381626605203,0.16519382061810706,0.0,0.0,C,2019H2,1,PA,inc_q4,dti_q4
288,154704863,2019-07,1200.0,345.6,0.13229678123295147,0.6804503310767509,0.0,0.0,D,2019H2,3,NJ,inc_q4,dti_q4
289,154617374,2019-07,3600.0,646.92,0.0855479247536578,0.1888440017299619,0.0,0.0,D,2019H2,2,MN,inc_q5,dti_q1
290,154174938,2019-07,1500.0,300.0,0.08291049320073066,0.1839309243202601,0.0,0.0,D,2019H2,1,TX,inc_q4,dti_q3
291,154574847,2019-07,1500.0,269.55,0.1036832164058284,0.2222387509610818,0.0,0.0,D,2019H2,2,other_state,inc_q4,dti_q2
292,154573654,2019-07,1450.0,220.98000000000002,0.05439739413680782,0.12959865275371413,0.0,0.0,C,2019H2,1,NV,inc_q5,dti_q3
293,163978066,2019-12,1600.0,271.2,0.07978075517661389,0.17807977699282082,0.0,0.0,C,2019H2,1,CA,inc_q5,dti_q2
294,163964785,2019-12,1000.0,230.5,0.08424953429157953,0.1864272980917872,0.0,0.0,D,2019H2,1,TX,inc_q4,dti_q2
295,163349706,2019-12,3000.0,864.0000000000001,0.15631832094446874,0.7280383093137194,0.0,0.0,D,2019H2,4,CA,inc_q4,dti_q2
296,163256461,2019-12,13000.0,1612.0,0.04105337825855648,0.10310586199790928,0.0,0.0,B,2019H2,0,CA,inc_q5,dti_q1
297,163168512,2019-12,7500.0,1209.0,0.08291049320073066,0.1839309243202601,0.0,0.0,C,2019H2,1,other_state,inc_q5,dti_q1
298,163066975,2019-12,1425.0,241.53749999999997,0.08291049320073066,0.1839309243202601,0.0,0.0,C,2019H2,1,TX,inc_q5,dti_q2
299,162936322,2019-12,2000.0,304.8,0.06265891754449691,0.14560681191071068,0.0,0.0,C,2019H2,1,NC,inc_q5,dti_q2
300,162802587,2019-12,1200.0,345.6,0.11742424242424243,0.6335224481862414,0.0,0.0,D,2019H2,2,other_state,inc_q3,dti_q2
301,162605401,2019-12,1000.0,288.00000000000006,0.1445276673800061,0.7162476557492568,0.0,0.0,D,2019H2,3,MD,inc_q3,dti_q2
302,162528420,2019-11,1200.0,345.6,0.12696250162190215,0.6638629128366242,0.0,0.0,D,2019H2,3,MD,inc_q3,dti_q3
303,162406873,2019-11,1200.0,246.60000000000002,0.07884275618374559,0.1763215520383397,0.0,0.0,D,2019H2,1,PA,inc_q4,dti_q1
304,162228701,2019-11,1000.0,177.39999999999998,0.08220889555222388,0.1826212820799739,0.0,0.0,C,2019H2,1,PA,inc_q2,dti_q1
305,162161664,2019-11,5000.0,1440.0000000000002,0.15631832094446874,0.7280383093137194,0.0,0.0,D,2019H2,4,TX,inc_q5,dti_q2
306,162083390,2019-11,1000.0,177.39999999999998,0.07884275618374559,0.1763215520383397,0.0,0.0,C,2019H2,1,other_state,inc_q3,dti_q2
307,161966234,2019-11,1000.0,177.39999999999998,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2019H2,2,WA,inc_q4,dti_q1
308,161865639,2019-11,2000.0,576.0000000000001,0.15631832094446874,0.7280383093137194,0.0,0.0,D,2019H2,4,PA,inc_q4,dti_q4
309,161668225,2019-11,22075.0,6357.6,0.15631832094446874,0.7280383093137194,0.0,0.0,D,2019H2,4,other_state,inc_q5,dti_q3
310,161613129,2019-11,3000.0,864.0000000000001,0.1445276673800061,0.7162476557492568,0.0,0.0,D,2019H2,3,TX,inc_q3,dti_q2
311,161455148,2019-11,1000.0,288.00000000000006,0.15631832094446874,0.7280383093137194,0.0,0.0,D,2019H2,4,NJ,inc_q5,dti_q1
312,161131808,2019-11,1000.0,177.39999999999998,0.1036832164058284,0.2222387509610818,0.0,0.0,C,2019H2,2,other_state,inc_q3,dti_q3
313,160689936,2019-10,8500.0,2448.0000000000005,0.15631832094446874,0.7280383093137194,0.0,0.0,D,2019H2,4,FL,inc_q5,dti_q3
314,160555059,2019-10,2000.0,261.6,0.05439739413680782,0.12959865275371413,0.0,0.0,B,2019H2,1,CA,inc_q5,dti_q1
315,160446220,2019-10,2000.0,354.79999999999995,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2019H2,2,CA,inc_q5,dti_q2
316,160296143,2019-10,8000.0,1644.0000000000002,0.058878504672897194,0.1383133853899916,0.0,0.0,D,2019H2,1,other_state,inc_q5,dti_q1
317,160199432,2019-10,5800.0,1028.9199999999998,0.07293381626605203,0.16519382061810706,0.0,0.0,C,2019H2,1,other_state,inc_q5,dti_q1
318,159915457,2019-10,2000.0,411.00000000000006,0.1036832164058284,0.2222387509610818,0.0,0.0,D,2019H2,2,CA,inc_q4,dti_q2
319,159607393,2019-10,1825.0,339.815,0.0855479247536578,0.1888440017299619,0.0,0.0,D,2019H2,2,OH,inc_q4,dti_q2
320,159720541,2019-10,2000.0,411.00000000000006,0.0993485342019544,0.2143136424801892,0.0,0.0,D,2019H2,2,MN,inc_q5,dti_q1
321,158856991,2019-10,3500.0,457.8,0.04951033732317737,0.11999851469006251,0.0,0.0,B,2019H2,0,VA,inc_q5,dti_q1
322,167046951,2020-02,1000.0,169.49999999999997,0.08291049320073066,0.1839309243202601,0.0,0.0,C,2020,1,other_state,inc_q2,dti_q2
323,167016320,2020-02,1500.0,266.09999999999997,0.09438775510204081,0.20520182102230244,0.0,0.0,C,2020,2,NY,inc_q4,dti_q3
324,166121358,2020-02,1000.0,161.20000000000002,0.07884275618374559,0.1763215520383397,0.0,0.0,C,2020,1,MD,inc_q4,dti_q1
325,165985906,2020-02,1200.0,203.39999999999998,0.06265891754449691,0.14560681191071068,0.0,0.0,C,2020,1,VA,inc_q4,dti_q5
326,165964183,2020-01,1450.0,297.975,0.06518058690744921,0.1504443713101714,0.0,0.0,D,2020,1,TX,inc_q5,dti_q4
327,165679628,2020-01,3675.0,430.34250000000003,0.030262143407864303,0.080874323411772,0.0,0.0,B,2020,0,TX,inc_q5,dti_q2
328,164367092,2020-01,3500.0,1008.0000000000001,0.139161220043573,0.7014222158442932,0.0,0.0,D,2020,3,GA,inc_q4,dti_q1
329,164658575,2020-01,1000.0,169.49999999999997,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2020,2,WA,inc_q5,dti_q2
330,164583604,2020-01,8000.0,2304.0000000000005,0.1494508062631456,0.7211707946323962,0.0,0.0,D,2020,3,IL,inc_q5,dti_q1
331,164514138,2020-01,2400.0,365.76,0.07293381626605203,0.16519382061810706,0.0,0.0,C,2020,1,other_state,inc_q5,dti_q4
332,164456389,2020-01,3000.0,864.0000000000001,0.1036832164058284,0.2222387509610818,0.0,0.0,D,2020,2,CA,inc_q5,dti_q3
333,164191748,2020-01,1000.0,205.50000000000003,0.07293381626605203,0.16519382061810706,0.0,0.0,D,2020,1,other_state,inc_q3,dti_q2
334,169067464,2020-06,3000.0,420.59999999999997,0.05439739413680782,0.12959865275371413,0.0,0.0,B,2020,1,TX,inc_q4,dti_q1
335,169005860,2020-05,2000.0,308.0,0.07978075517661389,0.17807977699282082,0.0,0.0,B,2020,1,FL,inc_q4,dti_q2
336,168793774,2020-04,4000.0,643.1999999999999,0.0855479247536578,0.1888440017299619,0.0,0.0,B,2020,2,other_state,inc_q4,dti_q2
337,168744464,2020-04,15000.0,2992.4999999999995,0.1036832164058284,0.2222387509610818,0.0,0.0,C,2020,2,MA,inc_q5,dti_q1
338,168701788,2020-04,1000.0,191.20000000000002,0.07293381626605203,0.16519382061810706,0.0,0.0,C,2020,1,TX,inc_q4,dti_q2
339,170199300,2020-09,3000.0,622.1999999999999,0.1036832164058284,0.2222387509610818,0.0,0.0,C,2020,2,MD,inc_q4,dti_q5
340,169930743,2020-08,3000.0,519.0,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2020,2,NJ,inc_q5,dti_q1
341,169544078,2020-08,5000.0,865.0000000000001,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2020,2,WA,inc_q5,dti_q2
342,169339370,2020-08,3000.0,519.0,0.09438775510204081,0.20520182102230244,0.0,0.0,C,2020,2,other_state,inc_q4,dti_q3
343,169420009,2020-07,6000.0,924.0,0.07884275618374559,0.1763215520383397,0.0,0.0,B,2020,1,NJ,inc_q5,dti_q3
344,169358871,2020-07,1000.0,182.39999999999998,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2020,2,VA,inc_q4,dti_q1
345,169156034,2020-07,3500.0,378.35,0.027777777777777776,0.07561385486472835,0.0,0.0,A,2020,0,MN,inc_q5,dti_q1
346,150312360,2019-04,1400.0,240.66000000000003,0.1036832164058284,0.2222387509610818,0.0,0.0,C,2019H1,2,CA,inc_q4,dti_q2
347,163325123,2019-12,3000.0,508.49999999999994,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2019H2,2,AZ,inc_q5,dti_q5
348,156655160,2019-08,1800.0,305.09999999999997,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2019H2,2,MD,inc_q4,dti_q2
349,137519901,2018-08,1400.0,236.74,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2018H2,2,TX,inc_q3,dti_q1
350,145461444,2018-12,1500.0,253.65,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2018H2,2,other_state,inc_q4,dti_q4
351,136297585,2018-07,2000.0,338.2,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2018H2,2,VA,inc_q5,dti_q4
352,147169227,2019-02,2000.0,338.2,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2019H1,2,TX,inc_q3,dti_q1
353,155930773,2019-07,3600.0,610.1999999999999,0.1036832164058284,0.2222387509610818,0.0,0.0,C,2019H2,2,VA,inc_q5,dti_q2
354,157072595,2019-08,12000.0,2033.9999999999998,0.1036832164058284,0.2222387509610818,0.0,0.0,C,2019H2,2,other_state,inc_q5,dti_q4
355,142694918,2018-11,3000.0,507.3,0.1036832164058284,0.2222387509610818,0.0,0.0,C,2018H2,2,CA,inc_q3,dti_q1
356,138542057,2018-08,4200.0,710.22,0.1036832164058284,0.2222387509610818,0.0,0.0,C,2018H2,2,VA,inc_q5,dti_q2
357,140119022,2018-09,3000.0,507.3,0.1036832164058284,0.2222387509610818,0.0,0.0,C,2018H2,2,NY,inc_q5,dti_q1
358,142247846,2018-10,3025.0,511.5275,0.1036832164058284,0.2222387509610818,0.0,0.0,C,2018H2,2,GA,inc_q5,dti_q2
359,150220181,2019-04,1450.0,237.79999999999998,0.09438775510204081,0.20520182102230244,0.0,0.0,C,2019H1,2,CA,inc_q3,dti_q2
360,148073814,2019-02,4525.0,742.0999999999999,0.09469885515181684,0.20577461374474473,0.0,0.0,C,2019H1,2,NJ,inc_q4,dti_q1
361,135047911,2018-06,1000.0,164.6,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2018H1,2,CA,inc_q3,dti_q3
362,148412402,2019-03,3600.0,590.4,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2019H1,2,MD,inc_q5,dti_q4
363,151909907,2019-05,1000.0,163.99999999999997,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2019H1,2,CA,inc_q4,dti_q3
364,153044467,2019-06,2500.0,409.99999999999994,0.1036832164058284,0.2222387509610818,0.0,0.0,C,2019H1,2,FL,inc_q3,dti_q1
365,152317200,2019-05,2800.0,435.96000000000004,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2019H1,2,CA,inc_q3,dti_q1
366,151224966,2019-05,4000.0,622.8000000000001,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2019H1,2,CO,inc_q3,dti_q1
367,139328149,2018-08,1000.0,161.4,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2018H2,2,CA,inc_q3,dti_q1
368,144345988,2018-11,3000.0,484.20000000000005,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2018H2,2,NJ,inc_q5,dti_q4
369,140557752,2018-09,4225.0,681.9150000000001,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2018H2,2,other_state,inc_q2,dti_q3
370,138129432,2018-08,3000.0,484.20000000000005,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2018H2,2,MD,inc_q4,dti_q3
371,140663497,2018-09,3300.0,532.62,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2018H2,2,PA,inc_q4,dti_q1
372,156364454,2019-08,3500.0,533.4,0.07978075517661389,0.17807977699282082,0.0,0.0,C,2019H2,1,other_state,inc_q5,dti_q2
373,166876061,2020-02,1500.0,241.8,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2020,2,TX,inc_q5,dti_q5
374,155001385,2019-07,3000.0,483.6,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2019H2,2,other_state,inc_q3,dti_q3
375,134654374,2018-06,2000.0,309.8,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2018H1,1,other_state,inc_q1,dti_q3
376,133103525,2018-05,1000.0,154.9,0.0855479247536578,0.1888440017299619,0.0,0.0,C,2018H1,1,VA,inc_q5,dti_q1
377,126820122,2018-01,1000.0,160.20000000000002,0.0993485342019544,0.2143136424801892,0.0,0.0,C,2018H1,2,other_state,inc_q1,dti_q2
378,167713836,2020-03,1500.0,228.60000000000002,0.08291049320073066,0.1839309243202601,0.0,0.0,C,2020,1,other_state,inc_q2,dti_q5
379,153702050,2019-06,3000.0,457.20000000000005,0.08291049320073066,0.1839309243202601,0.0,0.0,C,2019H1,1,OH,inc_q4,dti_q4
380,161919861,2019-11,2000.0,304.8,0.08291049320073066,0.1839309243202601,0.0,0.0,C,2019H2,1,CA,inc_q4,dti_q4
381,159546882,2019-10,3500.0,533.4,0.08291049320073066,0.1839309243202601,0.0,0.0,C,2019H2,1,CA,inc_q5,dti_q4
382,131932145,2018-05,2000.0,300.79999999999995,0.07884275618374559,0.1763215520383397,0.0,0.0,C,2018H1,1,IL,inc_q4,dti_q1
383,130258179,2018-03,4500.0,676.8,0.07884275618374559,0.1763215520383397,0.0,0.0,C,2018H1,1,MD,inc_q5,dti_q1
384,143057059,2018-11,4000.0,645.6,0.1036832164058284,0.2222387509610818,0.0,0.0,C,2018H2,2,other_state,inc_q2,dti_q1
385,144544905,2018-12,2000.0,322.8,0.1036832164058284,0.2222387509610818,0.0,0.0,C,2018H2,2,other_state,inc_q4,dti_q1
