online_method_v8,method_family,deployable_without_current_outcomes,min_effective_sample_size,coverage_policy_month_raw_min,coverage_policy_month_defended_min,coverage_source_month_raw_min,coverage_source_month_defended_min,avg_width_loan,avg_width_policy_month,share_rows_widened,share_rows_shrunk,small_policy_month_cells_pooled,small_source_month_cells_pooled,gate_pass_80_defended,gate_pass_90_defended,efficiency_gate_width_95,efficiency_gate_width_98,promotion_eligible,width_gap_to_0p95,parameters_json
v8_targeted_dti_gradeD_period_d0.071_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9597385920478206,0.9509928674552326,0.5793368770373851,0.0,892,51939,False,False,False,True,False,0.009738592047820682,"{""base_multiplier"": 1.0, ""delta"": 0.071, ""mask_name"": ""targeted_dti_gradeD_period""}"
v8_risk_score_ge_0p55_d0.078_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.9597491479500746,0.9475135362488941,0.517488473172594,0.0,892,51939,False,False,False,True,False,0.009749147950074644,"{""base_multiplier"": 1.0, ""delta"": 0.078, ""mask_name"": ""risk_score_ge_0p55""}"
v8_gradeDplus_or_dti_q3_d0.073_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9597631559849253,0.9472780871172547,0.6487034154650377,0.35129658453496226,892,51939,False,False,False,True,False,0.009763155984925387,"{""base_multiplier"": 0.995, ""delta"": 0.073, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_risk_score_ge_0p45_d0.077_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9597718616692699,0.9475359759785084,0.5738157469677836,0.42618425303221635,892,51939,False,False,False,True,False,0.00977186166926991,"{""base_multiplier"": 0.995, ""delta"": 0.077, ""mask_name"": ""risk_score_ge_0p45""}"
v8_targeted_dti_income_d0.081_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9597861861444373,0.9490032975833322,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.009786186144437381,"{""base_multiplier"": 0.99, ""delta"": 0.081, ""mask_name"": ""targeted_dti_income""}"
v8_risk_score_ge_0p55_d0.079_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.95981886690106,0.9475958905640257,0.517488473172594,0.0,892,51939,False,False,False,True,False,0.009818866901060042,"{""base_multiplier"": 1.0, ""delta"": 0.079, ""mask_name"": ""risk_score_ge_0p55""}"
v8_risk_score_ge_0p35_d0.078_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9598759826212605,0.9480325729163405,0.6660009985022466,0.33399900149775336,892,51939,False,False,False,True,False,0.009875982621260548,"{""base_multiplier"": 0.99, ""delta"": 0.078, ""mask_name"": ""risk_score_ge_0p35""}"
v8_risk_score_ge_0p55_d0.080_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.9598885858520452,0.9476782448791573,0.517488473172594,0.0,892,51939,False,False,False,True,False,0.009888585852045217,"{""base_multiplier"": 1.0, ""delta"": 0.08, ""mask_name"": ""risk_score_ge_0p55""}"
v8_risk_score_ge_0p45_d0.078_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.75,0.9599221131732327,0.9476997177789404,0.5738157469677836,0.42618425303221635,892,51939,False,False,False,True,False,0.009922113173232772,"{""base_multiplier"": 0.995, ""delta"": 0.078, ""mask_name"": ""risk_score_ge_0p45""}"
v8_targeted_dti_gradeD_period_d0.072_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9599376757751706,0.9512316554747324,0.5793368770373851,0.0,892,51939,False,False,False,True,False,0.009937675775170685,"{""base_multiplier"": 1.0, ""delta"": 0.072, ""mask_name"": ""targeted_dti_gradeD_period""}"
v8_risk_score_ge_0p55_d0.081_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.9599583048030305,0.9477605991942888,0.517488473172594,0.0,892,51939,False,False,False,True,False,0.009958304803030504,"{""base_multiplier"": 1.0, ""delta"": 0.081, ""mask_name"": ""risk_score_ge_0p55""}"
v8_targeted_dti_score_or_income_d0.074_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9599778165654663,0.9496840037003839,0.5514081818448797,0.4485918181551203,892,51939,False,False,False,True,False,0.009977816565466369,"{""base_multiplier"": 0.995, ""delta"": 0.074, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_targeted_dti_income_d0.072_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.959989042386477,0.949427217564939,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.00998904238647702,"{""base_multiplier"": 0.995, ""delta"": 0.072, ""mask_name"": ""targeted_dti_income""}"
v8_risk_score_ge_0p45_d0.079_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.75,0.9600203280380795,0.9478096121398811,0.5738157469677836,0.42618425303221635,892,51939,False,False,False,True,False,0.010020328038079507,"{""base_multiplier"": 0.995, ""delta"": 0.079, ""mask_name"": ""risk_score_ge_0p45""}"
v8_risk_score_ge_0p55_d0.082_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.9600280237540156,0.9478429535094204,0.517488473172594,0.0,892,51939,False,False,False,True,False,0.01002802375401568,"{""base_multiplier"": 1.0, ""delta"": 0.082, ""mask_name"": ""risk_score_ge_0p55""}"
v8_gradeDplus_or_dti_q3_d0.074_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.960030049761907,0.9475446324883214,0.6487034154650377,0.35129658453496226,892,51939,False,False,False,True,False,0.010030049761907023,"{""base_multiplier"": 0.995, ""delta"": 0.074, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_targeted_dti_income_d0.082_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.7142857142857143,0.9600501054190288,0.9492729353470394,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.010050105419028843,"{""base_multiplier"": 0.99, ""delta"": 0.082, ""mask_name"": ""targeted_dti_income""}"
v8_risk_score_ge_0p55_d0.083_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6666666666666666,0.960097742705001,0.947925307824552,0.517488473172594,0.0,892,51939,False,False,False,True,False,0.010097742705001078,"{""base_multiplier"": 1.0, ""delta"": 0.083, ""mask_name"": ""risk_score_ge_0p55""}"
v8_targeted_dti_gradeD_period_d0.073_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9601340247418761,0.9514673201699623,0.5793368770373851,0.0,892,51939,False,False,False,True,False,0.01013402474187619,"{""base_multiplier"": 1.0, ""delta"": 0.073, ""mask_name"": ""targeted_dti_gradeD_period""}"
v8_risk_score_ge_0p35_d0.079_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9601601739812792,0.9483297388461099,0.6660009985022466,0.33399900149775336,892,51939,False,False,False,True,False,0.010160173981279219,"{""base_multiplier"": 0.99, ""delta"": 0.079, ""mask_name"": ""risk_score_ge_0p35""}"
v8_risk_score_ge_0p35_d0.070_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9601733054665853,0.9486218901132547,0.6660009985022466,0.33399900149775336,892,51939,False,False,False,True,False,0.010173305466585347,"{""base_multiplier"": 0.995, ""delta"": 0.07, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_income_d0.083_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.7142857142857143,0.9602407897816091,0.949483534132516,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.010240789781609139,"{""base_multiplier"": 0.99, ""delta"": 0.083, ""mask_name"": ""targeted_dti_income""}"
v8_targeted_dti_gradeD_period_d0.074_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.75,0.9602919120590245,0.9516648211750642,0.5793368770373851,0.0,892,51939,False,False,False,True,False,0.010291912059024577,"{""base_multiplier"": 1.0, ""delta"": 0.074, ""mask_name"": ""targeted_dti_gradeD_period""}"
v8_gradeDplus_or_dti_q3_d0.075_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9602959900661465,0.9478103628996248,0.6487034154650377,0.35129658453496226,892,51939,False,False,False,True,False,0.010295990066146565,"{""base_multiplier"": 0.995, ""delta"": 0.075, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_targeted_dti_score_or_income_d0.075_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9603151090438403,0.9500144273338234,0.5514081818448797,0.4485918181551203,892,51939,False,False,False,True,False,0.010315109043840365,"{""base_multiplier"": 0.995, ""delta"": 0.075, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_targeted_dti_income_d0.073_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9603336431324168,0.9497711038101209,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.010333643132416803,"{""base_multiplier"": 0.995, ""delta"": 0.073, ""mask_name"": ""targeted_dti_income""}"
v8_risk_score_ge_0p35_d0.080_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9603740526692391,0.9485666221820448,0.6660009985022466,0.33399900149775336,892,51939,False,False,False,True,False,0.010374052669239187,"{""base_multiplier"": 0.99, ""delta"": 0.08, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_gradeD_period_d0.075_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.75,0.9604176740977809,0.9518234601803057,0.5793368770373851,0.0,892,51939,False,False,False,True,False,0.010417674097780938,"{""base_multiplier"": 1.0, ""delta"": 0.075, ""mask_name"": ""targeted_dti_gradeD_period""}"
v8_risk_score_ge_0p35_d0.071_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9604574968266041,0.9489190560430241,0.6660009985022466,0.33399900149775336,892,51939,False,False,False,True,False,0.010457496826604129,"{""base_multiplier"": 0.995, ""delta"": 0.071, ""mask_name"": ""risk_score_ge_0p35""}"
v8_gradeDplus_or_dti_q3_d0.076_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9604777174750332,0.9480041141989738,0.6487034154650377,0.35129658453496226,892,51939,False,False,False,True,False,0.010477717475033232,"{""base_multiplier"": 0.995, ""delta"": 0.076, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_risk_score_ge_0p35_d0.081_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.960568101605962,0.9487860910617554,0.6660009985022466,0.33399900149775336,892,51939,False,False,False,True,False,0.010568101605962,"{""base_multiplier"": 0.99, ""delta"": 0.081, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_score_or_income_d0.076_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9605879350988754,0.9502914876784553,0.5514081818448797,0.4485918181551203,892,51939,False,False,False,True,False,0.010587935098875456,"{""base_multiplier"": 0.995, ""delta"": 0.076, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_gradeDplus_or_dti_q3_d0.077_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9606573515387851,0.9481954747239502,0.6487034154650377,0.35129658453496226,892,51939,False,False,False,True,False,0.01065735153878511,"{""base_multiplier"": 0.995, ""delta"": 0.077, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_targeted_dti_income_d0.074_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9606771354333856,0.950111224924558,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.010677135433385665,"{""base_multiplier"": 0.995, ""delta"": 0.074, ""mask_name"": ""targeted_dti_income""}"
v8_risk_score_ge_0p35_d0.072_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.960741688186623,0.9492162219727935,0.6660009985022466,0.33399900149775336,892,51939,False,False,False,True,False,0.010741688186623022,"{""base_multiplier"": 0.995, ""delta"": 0.072, ""mask_name"": ""risk_score_ge_0p35""}"
v8_risk_score_ge_0p35_d0.082_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.75,0.9607488033706432,0.9489927847491769,0.6660009985022466,0.33399900149775336,892,51939,False,False,False,True,False,0.010748803370643212,"{""base_multiplier"": 0.99, ""delta"": 0.082, ""mask_name"": ""risk_score_ge_0p35""}"
v8_gradeDplus_or_dti_q3_d0.078_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.75,0.960807603042748,0.948359216524382,0.6487034154650377,0.35129658453496226,892,51939,False,False,False,True,False,0.010807603042748082,"{""base_multiplier"": 0.995, ""delta"": 0.078, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_targeted_dti_score_or_income_d0.077_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9608607611539105,0.9505685480230875,0.5514081818448797,0.4485918181551203,892,51939,False,False,False,True,False,0.010860761153910548,"{""base_multiplier"": 0.995, ""delta"": 0.077, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_risk_score_ge_0p35_d0.083_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.75,0.9608623479227596,0.9491336059709853,0.6660009985022466,0.33399900149775336,892,51939,False,False,False,True,False,0.010862347922759641,"{""base_multiplier"": 0.99, ""delta"": 0.083, ""mask_name"": ""risk_score_ge_0p35""}"
v8_gradeDplus_or_dti_q3_d0.079_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.75,0.9609058179075948,0.9484691108853228,0.6487034154650377,0.35129658453496226,892,51939,False,False,False,True,False,0.010905817907594817,"{""base_multiplier"": 0.995, ""delta"": 0.079, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_risk_score_ge_0p45_d0.070_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9609265797771391,0.9490036212053643,0.5738157469677836,0.0,892,51939,False,False,False,True,False,0.010926579777139178,"{""base_multiplier"": 1.0, ""delta"": 0.07, ""mask_name"": ""risk_score_ge_0p45""}"
v8_targeted_dti_income_d0.075_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9610177758310573,0.9504435338966103,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.011017775831057341,"{""base_multiplier"": 0.995, ""delta"": 0.075, ""mask_name"": ""targeted_dti_income""}"
v8_risk_score_ge_0p35_d0.073_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9610258795466416,0.9495133879025631,0.6660009985022466,0.33399900149775336,892,51939,False,False,False,True,False,0.011025879546641693,"{""base_multiplier"": 0.995, ""delta"": 0.073, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_score_or_income_d0.078_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.7142857142857143,0.9611041040886084,0.9508232147948358,0.5514081818448797,0.4485918181551203,892,51939,False,False,False,True,False,0.011104104088608402,"{""base_multiplier"": 0.995, ""delta"": 0.078, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_risk_score_ge_0p45_d0.071_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9611739190315913,0.9492534527802782,0.5738157469677836,0.0,892,51939,False,False,False,True,False,0.011173919031591373,"{""base_multiplier"": 1.0, ""delta"": 0.071, ""mask_name"": ""risk_score_ge_0p45""}"
v8_targeted_dti_score_or_income_d0.079_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.7142857142857143,0.9612879857121732,0.9510270305729097,0.5514081818448797,0.4485918181551203,892,51939,False,False,False,True,False,0.011287985712173265,"{""base_multiplier"": 0.995, ""delta"": 0.079, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_targeted_dti_income_d0.076_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9612939498053898,0.9507224795798553,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.011293949805389891,"{""base_multiplier"": 0.995, ""delta"": 0.076, ""mask_name"": ""targeted_dti_income""}"
v8_risk_score_ge_0p35_d0.074_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9613100709066604,0.9498105538323326,0.6660009985022466,0.33399900149775336,892,51939,False,False,False,True,False,0.011310070906660474,"{""base_multiplier"": 0.995, ""delta"": 0.074, ""mask_name"": ""risk_score_ge_0p35""}"
v8_risk_score_ge_0p45_d0.072_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.9613556464404779,0.9494472040796272,0.5738157469677836,0.0,892,51939,False,False,False,True,False,0.011355646440477929,"{""base_multiplier"": 1.0, ""delta"": 0.072, ""mask_name"": ""risk_score_ge_0p45""}"
v8_targeted_dti_score_or_income_d0.080_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.7142857142857143,0.9614629831772621,0.9512159046657711,0.5514081818448797,0.4485918181551203,892,51939,False,False,False,True,False,0.011462983177262132,"{""base_multiplier"": 0.995, ""delta"": 0.08, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_gradeDplus_or_dti_q3_d0.070_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9615333283794558,0.9494450956391249,0.6487034154650377,0.0,892,51939,False,False,False,True,False,0.011533328379455865,"{""base_multiplier"": 1.0, ""delta"": 0.07, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_risk_score_ge_0p45_d0.073_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.6,0.96153463908872,0.9496378320547064,0.5738157469677836,0.0,892,51939,False,False,False,True,False,0.011534639088719989,"{""base_multiplier"": 1.0, ""delta"": 0.073, ""mask_name"": ""risk_score_ge_0p45""}"
v8_targeted_dti_income_d0.077_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9615701237797226,0.9510014252631005,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.011570123779722663,"{""base_multiplier"": 0.995, ""delta"": 0.077, ""mask_name"": ""targeted_dti_income""}"
v8_risk_score_ge_0p35_d0.075_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9615932693398926,0.9501068684759765,0.6660009985022466,0.33399900149775336,892,51939,False,False,False,True,False,0.011593269339892687,"{""base_multiplier"": 0.995, ""delta"": 0.075, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_score_or_income_d0.081_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.7142857142857143,0.9616326120461756,0.9514016709454566,0.5514081818448797,0.4485918181551203,892,51939,False,False,False,True,False,0.011632612046175606,"{""base_multiplier"": 0.995, ""delta"": 0.081, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_risk_score_ge_0p45_d0.074_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.75,0.9616682137894254,0.9497859977729856,0.5738157469677836,0.0,892,51939,False,False,False,True,False,0.011668213789425397,"{""base_multiplier"": 1.0, ""delta"": 0.074, ""mask_name"": ""risk_score_ge_0p45""}"
v8_risk_score_ge_0p45_d0.075_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.75,0.9617648724244635,0.9498923410778959,0.5738157469677836,0.0,892,51939,False,False,False,True,False,0.011764872424463557,"{""base_multiplier"": 1.0, ""delta"": 0.075, ""mask_name"": ""risk_score_ge_0p45""}"
v8_gradeDplus_or_dti_q3_d0.071_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.961780667633908,0.9496949272140388,0.6487034154650377,0.0,892,51939,False,False,False,True,False,0.01178066763390806,"{""base_multiplier"": 1.0, ""delta"": 0.071, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_risk_score_ge_0p35_d0.076_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9617887702062401,0.9503279955801626,0.6660009985022466,0.33399900149775336,892,51939,False,False,False,True,False,0.01178877020624014,"{""base_multiplier"": 0.995, ""delta"": 0.076, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_score_or_income_d0.082_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.7142857142857143,0.9617936076380927,0.9515802249146463,0.5514081818448797,0.4485918181551203,892,51939,False,False,False,True,False,0.011793607638092785,"{""base_multiplier"": 0.995, ""delta"": 0.082, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_targeted_dti_income_d0.078_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.7142857142857143,0.9618168146337179,0.9512579773734615,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.011816814633717976,"{""base_multiplier"": 0.995, ""delta"": 0.078, ""mask_name"": ""targeted_dti_income""}"
v8_targeted_dti_score_or_income_d0.070_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9618614863767101,0.9517484981975706,0.5514081818448797,0.0,892,51939,False,False,False,True,False,0.01186148637671014,"{""base_multiplier"": 1.0, ""delta"": 0.07, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_targeted_dti_score_or_income_d0.083_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.7142857142857143,0.9619416209122991,0.9517492614136075,0.5514081818448797,0.4485918181551203,892,51939,False,False,False,True,False,0.011941620912299111,"{""base_multiplier"": 0.995, ""delta"": 0.083, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_gradeDplus_or_dti_q3_d0.072_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9619623950427948,0.949888678513388,0.6487034154650377,0.0,892,51939,False,False,False,True,False,0.011962395042794838,"{""base_multiplier"": 1.0, ""delta"": 0.072, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_risk_score_ge_0p35_d0.077_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9619821777274529,0.950546731909976,0.6660009985022466,0.33399900149775336,892,51939,False,False,False,True,False,0.011982177727452914,"{""base_multiplier"": 0.995, ""delta"": 0.077, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_income_d0.079_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.7142857142857143,0.9620040441765801,0.9514636784901487,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.012004044176580186,"{""base_multiplier"": 0.995, ""delta"": 0.079, ""mask_name"": ""targeted_dti_income""}"
v8_gradeDplus_or_dti_q3_d0.073_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9621413876910367,0.9500793064884671,0.6487034154650377,0.0,892,51939,False,False,False,True,False,0.012141387691036787,"{""base_multiplier"": 1.0, ""delta"": 0.073, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_risk_score_ge_0p35_d0.078_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.75,0.9621462026888767,0.9507378495152448,0.6660009985022466,0.33399900149775336,892,51939,False,False,False,True,False,0.012146202688876784,"{""base_multiplier"": 0.995, ""delta"": 0.078, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_income_d0.080_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.7142857142857143,0.9621823895609667,0.9516544379216229,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.012182389560966733,"{""base_multiplier"": 0.995, ""delta"": 0.08, ""mask_name"": ""targeted_dti_income""}"
v8_targeted_dti_score_or_income_d0.071_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9621845394307643,0.9520671348809502,0.5514081818448797,0.0,892,51939,False,False,False,True,False,0.012184539430764363,"{""base_multiplier"": 1.0, ""delta"": 0.071, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_risk_score_ge_0p35_d0.079_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.75,0.9622581910111844,0.9508751196810225,0.6660009985022466,0.33399900149775336,892,51939,False,False,False,True,False,0.012258191011184416,"{""base_multiplier"": 0.995, ""delta"": 0.079, ""mask_name"": ""risk_score_ge_0p35""}"
v8_gradeDplus_or_dti_q3_d0.074_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.75,0.9622749623917423,0.9502274722067462,0.6487034154650377,0.0,892,51939,False,False,False,True,False,0.012274962391742306,"{""base_multiplier"": 1.0, ""delta"": 0.074, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_targeted_dti_income_d0.081_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.7142857142857143,0.9623553663491777,0.9518420895399214,0.5739332178203284,0.42606678217967164,892,51939,False,False,False,True,False,0.012355366349177777,"{""base_multiplier"": 0.995, ""delta"": 0.081, ""mask_name"": ""targeted_dti_income""}"
v8_gradeDplus_or_dti_q3_d0.075_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.75,0.9623716210267804,0.9503338155116566,0.6487034154650377,0.0,892,51939,False,False,False,True,False,0.012371621026780466,"{""base_multiplier"": 1.0, ""delta"": 0.075, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_targeted_dti_score_or_income_d0.072_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.7142857142857143,0.0,0.6,0.9624573654857993,0.9523441952255822,0.5514081818448797,0.0,892,51939,False,False,False,True,False,0.012457365485799343,"{""base_multiplier"": 1.0, ""delta"": 0.072, ""mask_name"": ""targeted_dti_score_or_income""}"
