online_method_v9,method_family,deployable_without_current_outcomes,min_effective_sample_size,coverage_policy_month_raw_min,coverage_policy_month_defended_min,coverage_source_month_raw_min,coverage_source_month_defended_min,avg_width_loan,avg_width_policy_month,share_rows_widened_vs_v4,share_rows_shrunk_vs_v4,small_policy_month_cells_pooled,small_source_month_cells_pooled,gate_source_month_80,gate_policy_month_90,gate_width_95,goal_pass,source_margin_to_0p80,policy_margin_to_0p90,width_margin_to_0p95,parameters_json,caveat
v9_tail_guard_gradeF_or_dti_q5_m0.975_d0.140_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.949782281123747,0.9393249472826649,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,0.00021771887625299247,"{""base_multiplier"": 0.975, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.970_d0.140_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.949784536556304,0.9408057013343116,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,0.00021546344369594017,"{""base_multiplier"": 0.97, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.970_d0.140_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9497890233442113,0.9377779884789805,0.6602155590144195,0.33978444098558047,892,51939,True,True,True,True,0.0,0.0,0.00021097665578861946,"{""base_multiplier"": 0.97, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.100_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9498028178766235,0.93804416944994,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,0.00019718212337649366,"{""base_multiplier"": 0.98, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.960_d0.160_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9498049334337543,0.9372511389826373,0.6602155590144195,0.33978444098558047,892,51939,True,True,True,True,0.0,0.0,0.00019506656624568297,"{""base_multiplier"": 0.96, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.100_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9498748160003795,0.9380873583131051,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,0.00012518399962047067,"{""base_multiplier"": 0.98, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.980_d0.100_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9499335514266517,0.93812243321263,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,6.644857334825449e-05,"{""base_multiplier"": 0.98, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.975_d0.140_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9499474881227183,0.9412895358813185,0.5414525270917153,0.4585474729082846,892,51939,True,True,True,True,0.0,0.0,5.251187728161355e-05,"{""base_multiplier"": 0.975, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.955_d0.160_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9499579032930293,0.9372502936165477,0.6602155590144195,0.33978444098558047,892,51939,True,True,True,True,0.0,0.0,4.209670697064016e-05,"{""base_multiplier"": 0.955, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.975_d0.160_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9499584874025641,0.9395618594388317,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,4.1512597435899856e-05,"{""base_multiplier"": 0.975, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.970_d0.160_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9499607428351211,0.9410426134904785,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,3.925716487884756e-05,"{""base_multiplier"": 0.97, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.970_d0.160_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9499652296230283,0.9380149006351474,0.6602155590144195,0.33978444098558047,892,51939,True,True,True,True,0.0,0.0,3.477037697163787e-05,"{""base_multiplier"": 0.97, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.975_d0.120_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9499758935296752,0.9397935192399374,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,2.4106470324802842e-05,"{""base_multiplier"": 0.975, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.940_d0.100_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9265236633980314,0.9130137150683563,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.023476336601968573,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.940_d0.100_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9267311966990621,0.914109241474675,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.023268803300937835,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.940_d0.100_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9269104839942357,0.9132922325974748,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.023089516005764255,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.940_d0.100_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9271165931566598,0.914852941696294,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.022883406843340115,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.940_d0.100_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9272572860363884,0.9135425768944554,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.022742713963611605,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.940_d0.100_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.927460458427499,0.9155656406397739,0.512378491086899,0.4876215089131009,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.022539541572500932,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.940_d0.100_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.927475259732176,0.9146108244558543,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.022524740267823917,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.940_d0.100_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9275803308808863,0.9137772227788904,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.02241966911911364,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.940_d0.100_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9277805665006834,0.9162626411707078,0.51913306510822,0.48086693489177995,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.022219433499316543,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.940_d0.100_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.927813366966918,0.9139243678640284,0.5497048544829815,0.4502951455170186,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.022186633033081993,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.940_d0.100_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9280554050424084,0.9140751643749961,0.5497048544829815,0.4502951455170186,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.0219445949575916,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.940_d0.100_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9280731303042231,0.9169213712224459,0.5414525270917153,0.4585474729082846,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.02192686969577684,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.940_d0.100_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.928172875894953,0.9141453141740461,0.5497048544829815,0.4502951455170186,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.021827124105046947,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.940_d0.100_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9281887413597052,0.9155728324438157,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.02181125864029476,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_reference_v4_source_aware_guarded,baseline_v4_source_aware_guarded,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9285203485163063,0.9203774618317221,0.0,0.0,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.021479651483693685,"{""base"": ""qhat_v4""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.940_d0.100_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9286546110243195,0.918233764278793,0.5414525270917153,0.4585474729082846,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.0213453889756805,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.940_d0.100_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9288262837619062,0.9164793732689699,0.512378491086899,0.4876215089131009,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.02117371623809372,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.940_d0.100_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9292171494424143,0.9156493154069436,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.020782850557585664,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.940_d0.100_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9292360917444158,0.9195461573351402,0.5414525270917153,0.4585474729082846,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.020763908255584163,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.940_d0.100_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9294400689664524,0.9173702156815783,0.51913306510822,0.48086693489177995,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.020559931033547585,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.940_d0.100_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9299638454125322,0.9181735572948901,0.5787788904877977,0.42122110951220226,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.02003615458746777,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.945_d0.100_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9301457025018539,0.9167388462595996,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.019854297498146045,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.945_d0.100_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9302892821606804,0.9177804967077562,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.019710717839319547,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.945_d0.100_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9305077460965292,0.9169997460666097,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.019492253903470758,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.945_d0.100_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9306387579470008,0.918496902998706,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.01936124205299916,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.940_d0.100_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9307490836761348,0.9170993619997451,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.019250916323865108,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.940_d0.100_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9307873642081189,0.9196367468622048,0.5787788904877977,0.42122110951220226,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.01921263579188104,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.945_d0.100_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9308421596379177,0.9172419042214935,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.019157840362082235,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.945_d0.100_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9309702347170757,0.9192014158000891,0.512378491086899,0.4876215089131009,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.019029765282924216,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.945_d0.100_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9310245493582514,0.9182752714313527,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.018975450641748548,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.945_d0.100_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9311335093105975,0.9174453810392671,0.5497048544829815,0.4502951455170186,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.018866490689402493,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.945_d0.100_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9312797777329873,0.9198837370598071,0.5414525270917153,0.4585474729082846,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.018720222267012643,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.945_d0.100_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9313380739308859,0.917571208342339,0.5497048544829815,0.4502951455170186,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.0186619260691141,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.940_d0.100_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9314863157807598,0.921019289717602,0.5787788904877977,0.42122110951220226,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.018513684219240156,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
