loan_id_v291,loan_amount_v291,mean_return_v291,budget_eligible_v291,return_positive_v291,source_feasible_v291,source_min_slack_after_add_v291,source_cap_violations_after_add_v291,first_source_blocker_v291,cvar90_after_add_v291,cvar_feasible_after_add_v291,claim_boundary_v291
126680067,3000.0,47.69219138981491,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
150794406,5000.0,47.56205396979994,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
150562704,5000.0,47.56205396979994,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
155567524,5225.0,47.528502023292994,True,True,False,-0.000877143451193052,2,grade=A,,False,single-add cardinality restoration diagnostic only
127212085,5000.0,47.48698564969154,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
126625065,5000.0,47.48698564969154,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
152010561,4500.0,47.37256133725111,True,True,False,-0.0007523269334022142,2,grade=A,,False,single-add cardinality restoration diagnostic only
135311700,4200.0,47.28620735983446,True,True,False,-0.0007006162666478577,2,grade=A,,False,single-add cardinality restoration diagnostic only
147041613,4000.0,47.167549439180135,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
146104919,4000.0,47.167549439180135,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
146016057,4000.0,47.167549439180135,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
130165470,3000.0,47.12637149851009,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
128146146,6000.0,46.894262723848485,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
149002047,2700.0,46.771335731277205,True,True,False,-0.0004415129331704071,2,grade=A,,False,single-add cardinality restoration diagnostic only
148417476,2700.0,46.771335731277205,True,True,False,-0.0004415129331704071,2,grade=A,,False,single-add cardinality restoration diagnostic only
139797151,2600.0,46.67669343377199,True,True,False,-0.00042420671183818204,2,grade=A,,False,single-add cardinality restoration diagnostic only
139913570,3000.0,46.43614951223367,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
151554241,3700.0,46.43408066211191,True,True,False,-0.0006143504367994712,2,grade=A,,False,single-add cardinality restoration diagnostic only
129394467,6000.0,46.29426272384851,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
130913625,5600.0,46.12973669391073,True,True,False,-0.0009416200794145624,2,grade=A,,False,single-add cardinality restoration diagnostic only
135962136,5000.0,46.12291704985839,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
131529536,5000.0,45.96416693589857,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
138838000,5500.0,45.836309426986666,True,True,False,-0.0009244318812943186,2,grade=A,,False,single-add cardinality restoration diagnostic only
140383615,3500.0,45.6538869743513,True,True,False,-0.0005798155863887544,2,grade=A,,False,single-add cardinality restoration diagnostic only
144572363,3000.0,45.52003337006364,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
143261301,2200.0,45.41923329018861,True,True,False,-0.00035494089773302484,2,grade=A,,False,single-add cardinality restoration diagnostic only
148548150,3500.0,45.410628942968664,True,True,False,-0.0005798155863887544,2,grade=A,,False,single-add cardinality restoration diagnostic only
126719028,3500.0,45.36028135183307,True,True,False,-0.0005798155863887544,2,grade=A,,False,single-add cardinality restoration diagnostic only
142048066,3000.0,45.23247881671229,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
169902709,4000.0,45.22921926579849,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
156902438,3500.0,45.17150445294615,True,True,False,-0.0005798155863887544,2,grade=A,,False,single-add cardinality restoration diagnostic only
160385032,4300.0,45.15267917851657,True,True,False,-0.0007178572219488366,2,grade=A,,False,single-add cardinality restoration diagnostic only
130195685,4500.0,44.81014436898289,True,True,False,-0.0007523269334022142,2,grade=A,,False,single-add cardinality restoration diagnostic only
129766696,4500.0,44.81014436898289,True,True,False,-0.0007523269334022142,2,grade=A,,False,single-add cardinality restoration diagnostic only
149611264,3600.0,44.808354054421535,True,True,False,-0.0005970850500706115,2,grade=A,,False,single-add cardinality restoration diagnostic only
140447749,4200.0,44.74081930950575,True,True,False,-0.0007006162666478577,2,grade=A,,False,single-add cardinality restoration diagnostic only
157264614,5000.0,44.727336899393755,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
141418535,6000.0,44.679721169735444,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
133938730,5500.0,44.67112810033776,True,True,False,-0.0009244318812943186,2,grade=A,,False,single-add cardinality restoration diagnostic only
145031959,4500.0,44.60960966378163,True,True,False,-0.0007523269334022142,2,grade=A,,False,single-add cardinality restoration diagnostic only
139656681,4500.0,44.45422426835053,True,True,False,-0.0007523269334022142,2,grade=A,,False,single-add cardinality restoration diagnostic only
137182894,1800.0,44.22659987973943,True,True,False,-0.00028560952786060856,2,grade=A,,False,single-add cardinality restoration diagnostic only
164472313,6000.0,44.16892478981712,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
152869071,4000.0,44.161979288857026,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
131572590,4800.0,44.125600258462576,True,True,False,-0.0008040010242819084,2,grade=A,,False,single-add cardinality restoration diagnostic only
158696956,3200.0,44.092939976397666,True,True,False,-0.0005279827191786435,2,grade=A,,False,single-add cardinality restoration diagnostic only
148378113,4000.0,44.09086775004026,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
147846835,6400.0,44.03458830967524,True,True,False,-0.0010789800488130163,2,grade=A,,False,single-add cardinality restoration diagnostic only
