policy_id,scenario,n_funded,funded_exposure,contractual_ecl_v4,realized_return_proxy_lgd45,stage1_share,stage2_share,stage3_share,actual_default_status_share,net_return_after_contractual_ecl_v4
paper4_v4_local_rt0p1775_g0p425_u0p100,severe,348,1000000.0,344600.25427845254,175282.58472726814,0.0,1.0,0.0,0.0,-169317.6695511844
paper4_v4_local_rt0p1775_g0p450_u0p000,adverse,336,1000000.0,316444.1983490136,174441.0154594637,0.0,1.0,0.0,0.0,-142003.18288954988
paper4_v4_local_rt0p1775_g0p450_u0p000,baseline,336,1000000.0,93846.67078590223,174441.0154594637,0.0,1.0,0.0,0.0,80594.34467356147
paper4_v4_local_rt0p1775_g0p450_u0p000,optimistic,336,1000000.0,27994.03118665403,174441.0154594637,0.7083333333333334,0.2916666666666667,0.0,0.0,146446.98427280967
paper4_v4_local_rt0p1775_g0p450_u0p000,severe,336,1000000.0,336325.0194680805,174441.0154594637,0.0,1.0,0.0,0.0,-161884.0040086168
paper4_v4_local_rt0p1775_g0p450_u0p025,adverse,336,1000000.0,316444.1983490136,174441.0154594637,0.0,1.0,0.0,0.0,-142003.18288954988
paper4_v4_local_rt0p1775_g0p450_u0p025,baseline,336,1000000.0,93846.67078590223,174441.0154594637,0.0,1.0,0.0,0.0,80594.34467356147
paper4_v4_local_rt0p1775_g0p450_u0p025,optimistic,336,1000000.0,27994.03118665403,174441.0154594637,0.7083333333333334,0.2916666666666667,0.0,0.0,146446.98427280967
paper4_v4_local_rt0p1775_g0p450_u0p025,severe,336,1000000.0,336325.0194680805,174441.0154594637,0.0,1.0,0.0,0.0,-161884.0040086168
paper4_v4_local_rt0p1775_g0p450_u0p050,adverse,336,1000000.0,316444.1983490136,174441.0154594637,0.0,1.0,0.0,0.0,-142003.18288954988
paper4_v4_local_rt0p1775_g0p450_u0p050,baseline,336,1000000.0,93846.67078590223,174441.0154594637,0.0,1.0,0.0,0.0,80594.34467356147
paper4_v4_local_rt0p1775_g0p450_u0p050,optimistic,336,1000000.0,27994.03118665403,174441.0154594637,0.7083333333333334,0.2916666666666667,0.0,0.0,146446.98427280967
paper4_v4_local_rt0p1775_g0p450_u0p050,severe,336,1000000.0,336325.0194680805,174441.0154594637,0.0,1.0,0.0,0.0,-161884.0040086168
paper4_v4_local_rt0p1775_g0p450_u0p075,adverse,336,1000000.0,316444.1983490136,174441.0154594637,0.0,1.0,0.0,0.0,-142003.18288954988
paper4_v4_local_rt0p1775_g0p450_u0p075,baseline,336,1000000.0,93846.67078590223,174441.0154594637,0.0,1.0,0.0,0.0,80594.34467356147
paper4_v4_local_rt0p1775_g0p450_u0p075,optimistic,336,1000000.0,27994.03118665403,174441.0154594637,0.7083333333333334,0.2916666666666667,0.0,0.0,146446.98427280967
paper4_v4_local_rt0p1775_g0p450_u0p075,severe,336,1000000.0,336325.0194680805,174441.0154594637,0.0,1.0,0.0,0.0,-161884.0040086168
paper4_v4_local_rt0p1775_g0p450_u0p100,adverse,336,1000000.0,316444.1983490136,174441.0154594637,0.0,1.0,0.0,0.0,-142003.18288954988
paper4_v4_local_rt0p1775_g0p450_u0p100,baseline,336,1000000.0,93846.67078590223,174441.0154594637,0.0,1.0,0.0,0.0,80594.34467356147
paper4_v4_local_rt0p1775_g0p450_u0p100,optimistic,336,1000000.0,27994.03118665403,174441.0154594637,0.7083333333333334,0.2916666666666667,0.0,0.0,146446.98427280967
paper4_v4_local_rt0p1775_g0p450_u0p100,severe,336,1000000.0,336325.0194680805,174441.0154594637,0.0,1.0,0.0,0.0,-161884.0040086168
paper4_v4_local_rt0p1775_g0p475_u0p000,adverse,339,1000000.0,311076.8911249601,177096.20973510825,0.0,1.0,0.0,0.0,-133980.68138985184
paper4_v4_local_rt0p1775_g0p475_u0p000,baseline,339,1000000.0,91765.29554130006,177096.20973510825,0.0,1.0,0.0,0.0,85330.91419380819
paper4_v4_local_rt0p1775_g0p475_u0p000,optimistic,339,1000000.0,27056.36839969179,177096.20973510825,0.7168141592920354,0.2831858407079646,0.0,0.0,150039.84133541645
paper4_v4_local_rt0p1775_g0p475_u0p000,severe,339,1000000.0,330877.891480109,177096.20973510825,0.0,1.0,0.0,0.0,-153781.68174500077
paper4_v4_local_rt0p1775_g0p475_u0p025,adverse,338,1000000.0,311343.9661415788,176893.28255546675,0.0,1.0,0.0,0.0,-134450.68358611205
paper4_v4_local_rt0p1775_g0p475_u0p025,baseline,338,1000000.0,91774.60780344122,176893.28255546675,0.0,1.0,0.0,0.0,85118.67475202553
paper4_v4_local_rt0p1775_g0p475_u0p025,optimistic,338,1000000.0,27007.637188803285,176893.28255546675,0.7189349112426036,0.28106508875739644,0.0,0.0,149885.64536666346
paper4_v4_local_rt0p1775_g0p475_u0p025,severe,338,1000000.0,331202.92407259357,176893.28255546675,0.0,1.0,0.0,0.0,-154309.64151712682
paper4_v4_local_rt0p1775_g0p475_u0p050,adverse,336,1000000.0,310507.5209517287,177028.73463921357,0.0,1.0,0.0,0.0,-133478.78631251512
paper4_v4_local_rt0p1775_g0p475_u0p050,baseline,336,1000000.0,91671.0775991314,177028.73463921357,0.0,1.0,0.0,0.0,85357.65704008217
paper4_v4_local_rt0p1775_g0p475_u0p050,optimistic,336,1000000.0,26908.552452826414,177028.73463921357,0.7291666666666666,0.2708333333333333,0.0,0.0,150120.18218638716
paper4_v4_local_rt0p1775_g0p475_u0p050,severe,336,1000000.0,330397.8813437123,177028.73463921357,0.0,1.0,0.0,0.0,-153369.1467044987
paper4_v4_local_rt0p1775_g0p475_u0p075,adverse,337,1000000.0,310663.41874331643,177061.79107749838,0.0,1.0,0.0,0.0,-133601.62766581806
paper4_v4_local_rt0p1775_g0p475_u0p075,baseline,337,1000000.0,91678.0606010303,177061.79107749838,0.0,1.0,0.0,0.0,85383.73047646807
paper4_v4_local_rt0p1775_g0p475_u0p075,optimistic,337,1000000.0,26880.92156788758,177061.79107749838,0.7299703264094956,0.27002967359050445,0.0,0.0,150180.86950961078
paper4_v4_local_rt0p1775_g0p475_u0p075,severe,337,1000000.0,330586.71346813376,177061.79107749838,0.0,1.0,0.0,0.0,-153524.9223906354
paper4_v4_local_rt0p1775_g0p475_u0p100,adverse,337,1000000.0,310758.3324387927,177097.5721843643,0.0,1.0,0.0,0.0,-133660.76025442837
paper4_v4_local_rt0p1775_g0p475_u0p100,baseline,337,1000000.0,91666.21709964215,177097.5721843643,0.0,1.0,0.0,0.0,85431.35508472216
paper4_v4_local_rt0p1775_g0p475_u0p100,optimistic,337,1000000.0,26849.380004908777,177097.5721843643,0.7299703264094956,0.27002967359050445,0.0,0.0,150248.19217945554
paper4_v4_local_rt0p1775_g0p475_u0p100,severe,337,1000000.0,330711.0074605965,177097.5721843643,0.0,1.0,0.0,0.0,-153613.4352762322
paper4_v4_local_rt0p1775_g0p500_u0p000,adverse,341,1000000.0,306372.73683383025,173714.6533967239,0.0,1.0,0.0,0.0,-132658.08343710634
paper4_v4_local_rt0p1775_g0p500_u0p000,baseline,341,1000000.0,89730.66379110466,173714.6533967239,0.0,1.0,0.0,0.0,83983.98960561925
paper4_v4_local_rt0p1775_g0p500_u0p000,optimistic,341,1000000.0,26007.383013141796,173714.6533967239,0.7302052785923754,0.2697947214076246,0.0,0.0,147707.2703835821
paper4_v4_local_rt0p1775_g0p500_u0p000,severe,341,1000000.0,326237.1719751993,173714.6533967239,0.0,1.0,0.0,0.0,-152522.5185784754
paper4_v4_local_rt0p1775_g0p500_u0p025,adverse,340,1000000.0,306722.967250726,174355.1719218458,0.0,1.0,0.0,0.0,-132367.79532888022
paper4_v4_local_rt0p1775_g0p500_u0p025,baseline,340,1000000.0,89815.29692145002,174355.1719218458,0.0,1.0,0.0,0.0,84539.87500039577
paper4_v4_local_rt0p1775_g0p500_u0p025,optimistic,340,1000000.0,26016.143710608536,174355.1719218458,0.7323529411764705,0.2676470588235294,0.0,0.0,148339.02821123725
paper4_v4_local_rt0p1775_g0p500_u0p025,severe,340,1000000.0,326621.42716569355,174355.1719218458,0.0,1.0,0.0,0.0,-152266.25524384776
paper4_v4_local_rt0p1775_g0p500_u0p050,adverse,338,1000000.0,306137.3444608329,174204.37268367442,0.0,1.0,0.0,0.0,-131932.97177715847
paper4_v4_local_rt0p1775_g0p500_u0p050,baseline,338,1000000.0,89776.63044711621,174204.37268367442,0.0,1.0,0.0,0.0,84427.7422365582
paper4_v4_local_rt0p1775_g0p500_u0p050,optimistic,338,1000000.0,25929.687488318366,174204.37268367442,0.7396449704142012,0.2603550295857988,0.0,0.0,148274.68519535605
paper4_v4_local_rt0p1775_g0p500_u0p050,severe,338,1000000.0,326089.1092223326,174204.37268367442,0.0,1.0,0.0,0.0,-151884.73653865818
paper4_v4_local_rt0p1775_g0p500_u0p075,adverse,339,1000000.0,306447.7076955019,175710.54583156915,0.0,1.0,0.0,0.0,-130737.16186393276
paper4_v4_local_rt0p1775_g0p500_u0p075,baseline,339,1000000.0,89767.02281935733,175710.54583156915,0.0,1.0,0.0,0.0,85943.52301221182
paper4_v4_local_rt0p1775_g0p500_u0p075,optimistic,339,1000000.0,25853.484955789616,175710.54583156915,0.7433628318584071,0.25663716814159293,0.0,0.0,149857.06087577954
paper4_v4_local_rt0p1775_g0p500_u0p075,severe,339,1000000.0,326478.6655215534,175710.54583156915,0.0,1.0,0.0,0.0,-150768.11968998428
paper4_v4_local_rt0p1775_g0p500_u0p100,adverse,340,1000000.0,306575.1568789269,175874.51929404915,0.0,1.0,0.0,0.0,-130700.63758487775
paper4_v4_local_rt0p1775_g0p500_u0p100,baseline,340,1000000.0,89764.21861637794,175874.51929404915,0.0,1.0,0.0,0.0,86110.30067767121
paper4_v4_local_rt0p1775_g0p500_u0p100,optimistic,340,1000000.0,25823.291526860678,175874.51929404915,0.7470588235294118,0.2529411764705882,0.0,0.0,150051.22776718848
paper4_v4_local_rt0p1775_g0p500_u0p100,severe,340,1000000.0,326637.97352066095,175874.51929404915,0.0,1.0,0.0,0.0,-150763.4542266118
