policy_id,sicr_rule_v36,stage2_share_v36,ecl_proxy_total_v36,ranking_delta_proxy_v36,production_ifrs9_staging_claim_allowed,claim_boundary_v36,stage2_band_v39,sicr_rule_family_v39,proxy_sicr_recommendation_v39,contractual_ifrs9_claim_allowed,claim_boundary_v39
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,scenario_stress_composite,0.3252857142857142,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,scenario,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,absolute_pd_threshold_0p15,0.3686567164179104,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,absolute,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,absolute_pd_threshold_0p20,0.2835820895522388,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,absolute,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,relative_pd_increase_proxy,0.2410447761194029,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,relative,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,conformal_width_weak_source_composite,0.2694029850746268,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,conformal,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,scenario_stress_composite,0.3261194029850746,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,scenario,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_fvi_bellman_rollout,absolute_pd_threshold_0p15,0.041509433962264,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,absolute,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_fvi_bellman_rollout,absolute_pd_threshold_0p20,0.0319303338171262,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,absolute,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_fvi_bellman_rollout,relative_pd_increase_proxy,0.0271407837445572,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,relative,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_fvi_bellman_rollout,conformal_width_weak_source_composite,0.0303338171262698,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,conformal,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_fvi_bellman_rollout,scenario_stress_composite,0.0367198838896951,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,scenario,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_fvi_capital_guarded,absolute_pd_threshold_0p15,0.0410919540229884,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,absolute,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_fvi_capital_guarded,absolute_pd_threshold_0p20,0.0316091954022988,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,absolute,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_fvi_capital_guarded,relative_pd_increase_proxy,0.0268678160919539,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,relative,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_fvi_capital_guarded,conformal_width_weak_source_composite,0.0300287356321838,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,conformal,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_fvi_capital_guarded,scenario_stress_composite,0.0363505747126436,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,scenario,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_fvi_return_recovery,absolute_pd_threshold_0p15,0.0499999999999999,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,absolute,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_fvi_return_recovery,absolute_pd_threshold_0p20,0.0384615384615384,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,absolute,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_fvi_return_recovery,relative_pd_increase_proxy,0.0326923076923076,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,relative,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_fvi_return_recovery,conformal_width_weak_source_composite,0.0365384615384614,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,conformal,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_fvi_return_recovery,scenario_stress_composite,0.0442307692307691,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,scenario,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_mdcp_empirical_base,absolute_pd_threshold_0p15,0.4089887640449438,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,absolute,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_mdcp_empirical_base,absolute_pd_threshold_0p20,0.3146067415730337,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,absolute,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_mdcp_empirical_base,relative_pd_increase_proxy,0.2674157303370786,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,relative,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_mdcp_empirical_base,conformal_width_weak_source_composite,0.298876404494382,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,conformal,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_mdcp_empirical_base,scenario_stress_composite,0.3617977528089887,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,scenario,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_mdcp_empirical_return_recovery,absolute_pd_threshold_0p15,0.3416382252559727,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,absolute,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_mdcp_empirical_return_recovery,absolute_pd_threshold_0p20,0.2627986348122867,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,absolute,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_mdcp_empirical_return_recovery,relative_pd_increase_proxy,0.2233788395904437,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,relative,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_mdcp_empirical_return_recovery,conformal_width_weak_source_composite,0.2496587030716723,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,conformal,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_mdcp_empirical_return_recovery,scenario_stress_composite,0.3022184300341297,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,scenario,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_mdcp_empirical_tight,absolute_pd_threshold_0p15,0.5372448979591837,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,high,absolute,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_mdcp_empirical_tight,absolute_pd_threshold_0p20,0.413265306122449,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,absolute,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_mdcp_empirical_tight,relative_pd_increase_proxy,0.3512755102040816,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,relative,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_mdcp_empirical_tight,conformal_width_weak_source_composite,0.3926020408163265,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,conformal,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_mdcp_empirical_tight,scenario_stress_composite,0.4752551020408163,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,scenario,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_spo_regret_audit_guarded,absolute_pd_threshold_0p15,0.164141414141414,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,absolute,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_spo_regret_audit_guarded,absolute_pd_threshold_0p20,0.1262626262626262,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,absolute,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_spo_regret_audit_guarded,relative_pd_increase_proxy,0.1073232323232322,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,relative,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_spo_regret_audit_guarded,conformal_width_weak_source_composite,0.1199494949494948,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,conformal,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_spo_regret_audit_guarded,scenario_stress_composite,0.1452020202020201,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,scenario,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_spo_regret_balanced,absolute_pd_threshold_0p15,0.2059740259740259,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,absolute,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_spo_regret_balanced,absolute_pd_threshold_0p20,0.1584415584415584,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,absolute,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_spo_regret_balanced,relative_pd_increase_proxy,0.1346753246753246,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,relative,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_spo_regret_balanced,conformal_width_weak_source_composite,0.1505194805194804,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,conformal,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_spo_regret_balanced,scenario_stress_composite,0.1822077922077921,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,scenario,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_spo_regret_return_recovery,absolute_pd_threshold_0p15,0.2665822784810126,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,absolute,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_spo_regret_return_recovery,absolute_pd_threshold_0p20,0.2050632911392405,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,absolute,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_spo_regret_return_recovery,relative_pd_increase_proxy,0.1743037974683544,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,relative,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_spo_regret_return_recovery,conformal_width_weak_source_composite,0.1948101265822784,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,conformal,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_spo_regret_return_recovery,scenario_stress_composite,0.2358227848101265,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,scenario,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_static_reference,absolute_pd_threshold_0p15,1.0,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,dominant,absolute,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_static_reference,absolute_pd_threshold_0p20,1.0,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,dominant,absolute,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_static_reference,relative_pd_increase_proxy,0.85,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,dominant,relative,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_static_reference,conformal_width_weak_source_composite,0.95,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,dominant,conformal,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_static_reference,scenario_stress_composite,1.0,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,dominant,scenario,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
