policy_id,scenario,sicr_rule,n_funded,funded_exposure,realized_return_proxy_lgd45,ecl_v2,provision_v2,weighted_pd_scenario,stage2_lifetime_share,stage3_observed_share,net_return_after_ecl_v2
crpto_rt0p155_g0p50_u0p10_alpha0p01_incumbent_region_rs42,baseline,relative_pd_1p5,343,1000000.0,157771.10324584515,264591.8858827888,264591.8858827888,0.2266826249502611,0.9416909620991254,0.05830903790087463,-106820.78263694365
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,baseline,relative_pd_1p5,344,985225.0,159937.31,265231.9951790865,265231.9951790865,0.21438004879787464,0.9476744186046512,0.05232558139534884,-105294.68517908652
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,baseline,relative_pd_1p5,343,1000000.0,162290.89219159796,271738.55352933944,271738.55352933944,0.2389850011604707,0.9446064139941691,0.05539358600583091,-109447.66133774148
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,baseline,relative_pd_1p5,347,1000000.0,171272.8239004854,272644.7342206181,272644.7342206181,0.24687130685259728,0.9510086455331412,0.04899135446685879,-101371.91032013268
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,baseline,relative_pd_1p5,345,1000000.0,164511.79987024603,273330.9617666576,273330.9617666576,0.24376909094138569,0.9449275362318841,0.05507246376811594,-108819.16189641156
paper1_economic_champion,baseline,relative_pd_1p5,335,1000000.0,173329.66341584513,284148.3177544398,284148.3177544398,0.2772502754128551,0.9432835820895522,0.056716417910447764,-110818.65433859464
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,relative_pd_1p5,332,842325.0,139165.3225,497691.95892658416,497691.95892658416,0.4004364576780341,0.927710843373494,0.07228915662650602,-358526.63642658415
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,relative_pd_1p5,331,849100.0,141304.6025,499997.36093269126,499997.36093269126,0.38588388525587153,0.9335347432024169,0.06646525679758308,-358692.7584326912
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,severe,relative_pd_1p5,336,845575.0,141146.4475,500880.9449765883,500880.9449765883,0.4153042634771818,0.9345238095238095,0.06547619047619048,-359734.4974765883
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,severe,relative_pd_1p5,336,862900.0,146033.605,508551.0529118129,508551.0529118129,0.393124720042949,0.9375,0.0625,-362517.4479118129
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,relative_pd_1p5,339,878700.0,142080.2425,516551.83560842485,516551.83560842485,0.37004465577865037,0.9292035398230089,0.07079646017699115,-374471.59310842486
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,severe,relative_pd_1p5,335,877925.0,146043.5875,517628.21261834877,517628.21261834877,0.39690539125347896,0.9313432835820895,0.06865671641791045,-371584.62511834875
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,severe,relative_pd_1p5,338,874550.0,148147.16,518128.70242209185,518128.70242209185,0.4178922232011432,0.9319526627218935,0.06804733727810651,-369981.5424220918
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,335,881300.0,147887.265,518424.2557522324,518424.2557522324,0.3833403757020643,0.9402985074626866,0.05970149253731343,-370536.9907522324
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,335,879825.0,152414.13,519276.6982776459,519276.6982776459,0.4035636465286848,0.9432835820895522,0.056716417910447764,-366862.5682776459
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,severe,relative_pd_1p5,337,883925.0,147292.48500000002,519948.08560842485,519948.08560842485,0.3766262018162953,0.9436201780415431,0.05637982195845697,-372655.60060842487
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,337,883875.0,150149.415,520098.0057522324,520098.0057522324,0.39005009150779496,0.9406528189910979,0.05934718100890208,-369948.59075223235
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,336,881000.0,148917.685,520316.0529118129,520316.0529118129,0.4050904097935316,0.9375,0.0625,-371398.3679118129
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,relative_pd_1p5,337,890500.0,143335.095,520436.25946840603,520436.25946840603,0.35979855543678974,0.9376854599406528,0.06231454005934718,-377101.164468406
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,338,886300.0,149235.025,520754.8789981996,520754.8789981996,0.3759425205850186,0.9437869822485208,0.05621301775147929,-371519.8539981996
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,severe,relative_pd_1p5,336,886600.0,145917.92,521686.83560842485,521686.83560842485,0.37560375779561567,0.9345238095238095,0.06547619047619048,-375768.9156084248
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,relative_pd_1p5,338,889025.0,143785.81,521764.7738369917,521764.7738369917,0.36605050425744007,0.9349112426035503,0.0650887573964497,-377978.9638369917
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,337,888675.0,152725.515,522481.04914200713,522481.04914200713,0.39047775924104444,0.9436201780415431,0.05637982195845697,-369755.5341420071
crpto_rt0p155_g0p45_u0p05_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,339,894425.0,144367.94,524390.726816123,524390.726816123,0.3636366763676409,0.9351032448377581,0.06489675516224189,-380022.786816123
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,337,892675.0,144257.125,524511.5098697518,524511.5098697518,0.3734409030686928,0.9376854599406528,0.06231454005934718,-380254.38486975175
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,338,892675.0,145317.6875,524898.6289981996,524898.6289981996,0.37718511098774615,0.9349112426035503,0.0650887573964497,-379580.9414981996
crpto_rt0p155_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,relative_pd_1p5,340,896375.0,144231.39,525143.861514275,525143.861514275,0.36074271624718224,0.9411764705882353,0.058823529411764705,-380912.47151427495
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,relative_pd_1p5,341,896700.0,146443.9825,526753.5238369917,526753.5238369917,0.3709006752224135,0.9413489736070382,0.05865102639296188,-380309.5413369917
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,relative_pd_1p5,337,896325.0,147749.39,528008.0856084249,528008.0856084249,0.382060739915971,0.9406528189910979,0.05934718100890208,-380258.69560842484
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,severe,relative_pd_1p5,338,903800.0,154135.67,532129.8789981996,532129.8789981996,0.3985575811690891,0.9437869822485208,0.05621301775147929,-377994.20899819955
crpto_rt0p160_g0p50_u0p10_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,341,911725.0,148784.2,532141.5380243876,532141.5380243876,0.35867303482420504,0.9413489736070382,0.05865102639296188,-383357.33802438754
crpto_rt0p160_g0p50_u0p05_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,338,914475.0,148277.06,533279.7255434615,533279.7255434615,0.3588191665466395,0.9437869822485208,0.05621301775147929,-385002.6655434615
crpto_rt0p155_g0p45_u0p10_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,342,913825.0,147740.63,533506.5380243876,533506.5380243876,0.3605989453621797,0.9385964912280702,0.06140350877192982,-385765.90802438755
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,340,911150.0,149076.425,533858.759468406,533858.759468406,0.36482279532488393,0.9470588235294117,0.052941176470588235,-384782.334468406
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,344,912700.0,150157.2875,537185.1500472082,537185.1500472082,0.38472335614767506,0.936046511627907,0.06395348837209303,-387027.8625472082
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,relative_pd_1p5,340,918825.0,150680.58,538026.618821272,538026.618821272,0.3548245652026287,0.9470588235294117,0.052941176470588235,-387346.0388212721
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,343,922350.0,151054.22,538318.253943551,538318.253943551,0.35381171098496383,0.9475218658892128,0.052478134110787174,-387264.033943551
crpto_rt0p155_g0p55_u0p05_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,342,948025.0,146560.43,545413.4717964187,545413.4717964187,0.3320678178393382,0.9473684210526315,0.05263157894736842,-398853.04179641866
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,343,1000000.0,157485.99601203212,547647.2707962452,547647.2707962452,0.3476482321570006,0.9446064139941691,0.05539358600583091,-390161.27478421305
crpto_rt0p160_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,relative_pd_1p5,340,944425.0,151529.88,548713.1447710384,548713.1447710384,0.33857196109633136,0.9470588235294117,0.052941176470588235,-397183.26477103843
crpto_rt0p155_g0p50_u0p10_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,343,1000000.0,157771.10324584515,550273.957053183,550273.957053183,0.3522433646937885,0.9416909620991254,0.05830903790087463,-392502.8538073378
crpto_rt0p155_g0p55_u0p10_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,344,958125.0,149511.6425,552175.4971470856,552175.4971470856,0.33182536314886707,0.9418604651162791,0.05813953488372093,-402663.85464708565
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,344,947850.0,153720.41,552936.5615823384,552936.5615823384,0.3559928984918867,0.938953488372093,0.061046511627906974,-399216.1515823384
crpto_rt0p155_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,relative_pd_1p5,339,962200.0,147811.4875,555873.4507825242,555873.4507825242,0.329981003102219,0.9410029498525073,0.058997050147492625,-408061.9632825242
crpto_rt0p155_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,relative_pd_1p5,341,961150.0,152421.4875,558442.3620292266,558442.3620292266,0.34185190220501405,0.9413489736070382,0.05865102639296188,-406020.8745292266
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,343,1000000.0,162290.89219159796,559790.6533137019,559790.6533137019,0.37062436858423603,0.9446064139941691,0.05539358600583091,-397499.7611221039
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,345,1000000.0,164511.79987024603,560485.1143126338,560485.1143126338,0.37767218211751963,0.9449275362318841,0.05507246376811594,-395973.3144423877
crpto_rt0p155_g0p50_u0p05_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,343,966250.0,156238.1825,561264.8974633769,561264.8974633769,0.3446033907593229,0.9446064139941691,0.05539358600583091,-405026.7149633769
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,severe,relative_pd_1p5,347,1000000.0,171272.8239004854,561567.3352837658,561567.3352837658,0.3820987648975406,0.9510086455331412,0.04899135446685879,-390294.5113832804
paper1_economic_champion,severe,relative_pd_1p5,335,1000000.0,173329.66341584513,566835.1935583052,566835.1935583052,0.42157549956239343,0.9432835820895522,0.056716417910447764,-393505.53014246
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,severe,relative_pd_1p5,344,985225.0,159937.31,572124.2855596589,572124.2855596589,0.3385637411869301,0.9476744186046512,0.05232558139534884,-412186.9755596589
