regime_v53,scenario_row,scenario_loss_v53,eta_v53,excess_loss_v53
strict,92,6856.747717244868,11978.303818206488,0.0
strict,93,8077.648377496964,11978.303818206488,0.0
strict,94,12468.084537964429,11978.303818206488,489.78071975794046
strict,95,11373.206408438911,11978.303818206488,0.0
strict,96,8322.490216519014,11978.303818206488,0.0
strict,97,8074.895056811705,11978.303818206488,0.0
strict,98,12117.404447970319,11978.303818206488,139.1006297638305
strict,99,11978.30381820649,11978.303818206488,1.8189894035458565e-12
strict,100,7676.953581670148,11978.303818206488,0.0
strict,101,8000.17524967111,11978.303818206488,0.0
strict,102,10572.41124148702,11978.303818206488,0.0
strict,103,10659.33450464638,11978.303818206488,0.0
strict,104,6619.42389168867,11978.303818206488,0.0
strict,105,9364.973325107227,11978.303818206488,0.0
strict,106,10432.753544857102,11978.303818206488,0.0
strict,107,10350.163924176353,11978.303818206488,0.0
strict,108,7982.0898891046345,11978.303818206488,0.0
strict,109,8915.603425525545,11978.303818206488,0.0
strict,110,10766.01574040627,11978.303818206488,0.0
strict,111,6967.197356563227,11978.303818206488,0.0
strict,112,9138.04302510364,11978.303818206488,0.0
strict,113,10025.452830463313,11978.303818206488,0.0
strict,114,11772.593275620327,11978.303818206488,0.0
strict,115,8211.831145853886,11978.303818206488,0.0
strict,116,7225.647928896766,11978.303818206488,0.0
strict,117,8593.248009381603,11978.303818206488,0.0
strict,118,9791.152017641914,11978.303818206488,0.0
strict,119,10641.147295506009,11978.303818206488,0.0
strict,120,7853.4110110716065,11978.303818206488,0.0
strict,121,9073.317036673394,11978.303818206488,0.0
strict,122,12456.616730809268,11978.303818206488,478.31291260277976
strict,123,9652.690137543734,11978.303818206488,0.0
strict,124,7648.617495242432,11978.303818206488,0.0
strict,125,7816.023955825453,11978.303818206488,0.0
strict,126,10055.641020192481,11978.303818206488,0.0
strict,127,10169.707468805824,11978.303818206488,0.0
