policy_id,lgd,mean_loss_rate,entropic_oce_theta5,cvar_90_loss_rate,cvar_95_loss_rate,cvar_99_loss_rate,funded_set_repriced_return,weighted_default_rate,status
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,0.35,-0.1700022646516593,-0.10433461493234879,0.04728008012903669,0.21591620682908502,0.3362107969561108,170002.2646516593,0.041975,diagnostic_scaled_from_paper1_A12
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,0.45,-0.16650086935193065,-0.06390504256262432,0.0822940331263231,0.28594411282365784,0.43227102465785666,166500.86935193065,0.041975,diagnostic_scaled_from_paper1_A12
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,0.6,-0.16124877640233767,0.018890928758791954,0.1348149626222526,0.3909859718155167,0.5763613662104755,161248.77640233768,0.041975,diagnostic_scaled_from_paper1_A12
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,0.35,-0.16934585732694057,-0.10393176144328714,0.04709752379089861,0.21508251805453546,0.33491263054507087,169345.85732694058,0.042975,diagnostic_scaled_from_paper1_A12
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,0.45,-0.1658579815031212,-0.06365829444952995,0.08197628202909242,0.28484003453092305,0.43060195355794817,165857.9815031212,0.042975,diagnostic_scaled_from_paper1_A12
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,0.6,-0.1606261677673921,0.01881798770689821,0.13429441938638303,0.3894763092455042,0.5741359380772643,160626.16776739212,0.042975,diagnostic_scaled_from_paper1_A12
crpto_rt0p155_g0p55_u0p05_alpha0p01_incumbent_region_rs42,0.35,-0.16896929899561247,-0.10370065823663757,0.04699279749142884,0.21460425944594072,0.33416791707354326,168969.29899561245,0.040015,diagnostic_scaled_from_paper1_A12
crpto_rt0p155_g0p55_u0p05_alpha0p01_incumbent_region_rs42,0.45,-0.16548917883066083,-0.06351674353407513,0.08179399914094498,0.284206662744973,0.4296444648088413,165489.17883066085,0.040015,diagnostic_scaled_from_paper1_A12
crpto_rt0p155_g0p55_u0p05_alpha0p01_incumbent_region_rs42,0.6,-0.1602689985832334,0.018776143931315426,0.13399580161521912,0.38861026769352114,0.5728592864117883,160268.99858323342,0.040015,diagnostic_scaled_from_paper1_A12
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,0.35,-0.168551444413713,-0.10344421049466468,0.04687658610945124,0.21407355136087636,0.33334153265872357,168551.444413713,0.041975,diagnostic_scaled_from_paper1_A12
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,0.45,-0.16507993045216715,-0.06335966906864969,0.08159172572490973,0.28350383059179335,0.42858197056121594,165079.93045216714,0.041975,diagnostic_scaled_from_paper1_A12
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,0.6,-0.15987265950984836,0.018729711249054565,0.1336644351480974,0.38764924943816853,0.5714426274149547,159872.65950984837,0.041975,diagnostic_scaled_from_paper1_A12
crpto_rt0p155_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,0.35,-0.1685256017785914,-0.10342835022721604,0.04686939890014083,0.21404072918782263,0.3332904240869203,168525.6017785914,0.041975,diagnostic_scaled_from_paper1_A12
crpto_rt0p155_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,0.45,-0.16505462007631475,-0.06334995464101686,0.08157921592290723,0.28346036323335544,0.42851625954032596,165054.62007631475,0.041975,diagnostic_scaled_from_paper1_A12
crpto_rt0p155_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,0.6,-0.15984814752289978,0.018726839573315293,0.13364394145705677,0.3875898143016544,0.5713550127204347,159848.1475228998,0.041975,diagnostic_scaled_from_paper1_A12
crpto_rt0p155_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,0.35,-0.16835751111620517,-0.10332518881010358,0.0468226504641547,0.21382724086576885,0.33295799383560826,168357.51111620516,0.041975,diagnostic_scaled_from_paper1_A12
crpto_rt0p155_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,0.45,-0.16488999143754574,-0.06328676818314123,0.08149784725074877,0.28317763443895694,0.4280888492172105,164889.99143754574,0.041975,diagnostic_scaled_from_paper1_A12
crpto_rt0p155_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,0.6,-0.15968871191955664,0.018708161064916223,0.13351064243063976,0.3872032247987388,0.570785132289614,159688.71191955663,0.041975,diagnostic_scaled_from_paper1_A12
crpto_rt0p155_g0p55_u0p10_alpha0p01_incumbent_region_rs42,0.35,-0.16712582659077377,-0.10256927340543333,0.04648010124473451,0.21226290493597313,0.3305221107799189,167125.82659077377,0.038975,diagnostic_scaled_from_paper1_A12
crpto_rt0p155_g0p55_u0p10_alpha0p01_incumbent_region_rs42,0.45,-0.1636836748942229,-0.06282376933908054,0.0809016182102432,0.28110593886699053,0.4249569995741813,163683.67489422287,0.038975,diagnostic_scaled_from_paper1_A12
crpto_rt0p155_g0p55_u0p10_alpha0p01_incumbent_region_rs42,0.6,-0.15852044734939658,0.018571294272753735,0.13253389365850615,0.3843704897635163,0.5666093327655751,158520.4473493966,0.038975,diagnostic_scaled_from_paper1_A12
