policy_id,month,decision_value_proxy,n_loans,funded_exposure,mean_pd_high,mean_width,mean_weak_source,oracle_policy_id,oracle_value_proxy,decision_regret_proxy_v16,split
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,2020-05-01,236.19732034104752,1,2000.0,0.17807977699282082,0.7812813211845102,0.25,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,236.19732034104752,0.0,test
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,2020-06-01,347.16351791530946,1,3000.0,0.12959865275371413,0.7812813211845102,0.25,v13_spo_regret_audit_guarded,640.7399318560003,293.5764139406909,test
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,2020-07-01,478.503433860854,2,4500.0,0.13222892829734512,0.7812813211845102,0.375,paper1_economic_champion,804.6101873060527,326.1067534451987,test
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,2020-08-01,403.510301582562,1,3000.0,0.1888440017299619,0.7812813211845102,0.5,v13_spo_regret_return_recovery,1720.9629318229715,1317.4526302404095,test
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,2020-09-01,620.1198453521316,2,4500.0,0.15745808511323445,0.8262158314350797,0.375,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,620.1198453521316,0.0,test
v13_fvi_bellman_rollout,2018-03-01,9829.520777343145,89,154375.0,0.09016838502786739,0.8431129048898758,0.28370786516853935,v13_fvi_capital_guarded,10454.967981237687,625.4472038945423,train
v13_fvi_bellman_rollout,2018-04-01,8900.59232928527,96,142375.0,0.08514624174909581,0.8426270769567119,0.3125,v13_fvi_return_recovery,9423.276110280498,522.6837809952285,train
v13_fvi_bellman_rollout,2018-05-01,7783.029120409539,85,115725.0,0.0941361286363979,0.8445936366676098,0.2852941176470588,v13_static_reference,14265.036574880225,6482.007454470686,train
v13_fvi_bellman_rollout,2018-06-01,7080.145433468951,70,102025.0,0.10892560495747534,0.8487890561559124,0.3142857142857143,v13_fvi_return_recovery,7186.365719676927,106.22028620797664,train
v13_fvi_bellman_rollout,2018-07-01,7673.530959593851,62,94075.0,0.10454381466858323,0.843107677334725,0.3548387096774194,v13_static_reference,12709.57718840827,5036.046228814419,train
v13_fvi_bellman_rollout,2018-08-01,6555.452934011923,59,84350.0,0.10475780721296689,0.8422205094380174,0.326271186440678,v13_static_reference,13936.047705633533,7380.59477162161,train
v13_fvi_bellman_rollout,2018-09-01,6104.572602408799,58,81675.0,0.10147249625528666,0.8472488427845544,0.31896551724137934,v13_static_reference,15888.85831668252,9784.28571427372,train
v13_fvi_bellman_rollout,2018-10-01,5962.697950581568,58,76350.0,0.10991359468615361,0.8417316014052441,0.2974137931034483,v13_static_reference,11026.37746361618,5063.679513034612,validation
v13_fvi_bellman_rollout,2018-11-01,6288.319121379209,56,74675.0,0.11660944311401074,0.8428343431819602,0.33482142857142855,v13_static_reference,9995.442954826647,3707.1238334474383,validation
v13_fvi_bellman_rollout,2018-12-01,6035.857558622129,56,73025.0,0.11660230876080854,0.8439501218064838,0.34375,v13_static_reference,11532.131923793113,5496.274365170984,validation
v13_fvi_capital_guarded,2018-02-01,344.9223411349423,6,6000.0,0.07657440044109344,0.8436816790555314,0.25,v13_static_reference,15184.728611125633,14839.80626999069,train
v13_fvi_capital_guarded,2018-03-01,10454.967981237687,95,166900.0,0.08976621756380551,0.8431488274687593,0.2894736842105263,v13_fvi_capital_guarded,10454.967981237687,0.0,train
v13_fvi_capital_guarded,2018-04-01,8385.003921796544,93,135425.0,0.08509898676126572,0.8425930575341692,0.3118279569892473,v13_fvi_return_recovery,9423.276110280498,1038.2721884839539,train
v13_fvi_capital_guarded,2018-05-01,7183.919372407021,83,109825.0,0.09447695534803187,0.8446156115498284,0.2891566265060241,v13_static_reference,14265.036574880225,7081.117202473204,train
v13_fvi_capital_guarded,2018-06-01,7049.077146574469,70,101325.0,0.10987384495133813,0.8487890561559124,0.3142857142857143,v13_fvi_return_recovery,7186.365719676927,137.28857310245803,train
v13_fvi_capital_guarded,2018-07-01,7129.169336846718,62,91675.0,0.10502279851103971,0.8439241434757465,0.3467741935483871,v13_static_reference,12709.57718840827,5580.407851561552,train
v13_fvi_capital_guarded,2018-08-01,6371.501507933243,59,83050.0,0.10518073705336876,0.8430784908065485,0.326271186440678,v13_static_reference,13936.047705633533,7564.54619770029,train
v13_fvi_capital_guarded,2018-09-01,6303.474129211586,60,84775.0,0.10180848599157664,0.8471299373269203,0.32083333333333336,v13_static_reference,15888.85831668252,9585.384187470932,train
v13_fvi_capital_guarded,2018-10-01,5716.89108285986,57,74350.0,0.1085288507029289,0.8425854754945957,0.2982456140350877,v13_static_reference,11026.37746361618,5309.48638075632,validation
v13_fvi_capital_guarded,2018-11-01,6288.319121379209,56,74675.0,0.11660944311401074,0.8428343431819602,0.33482142857142855,v13_static_reference,9995.442954826647,3707.1238334474383,validation
v13_fvi_capital_guarded,2018-12-01,5889.450081986614,55,71425.0,0.11620756191300521,0.8439550025837739,0.3409090909090909,v13_static_reference,11532.131923793113,5642.681841806499,validation
v13_fvi_return_recovery,2018-03-01,8748.032262960282,79,133350.0,0.090458907895286,0.8430409081600461,0.2848101265822785,v13_fvi_capital_guarded,10454.967981237687,1706.9357182774056,train
v13_fvi_return_recovery,2018-04-01,9423.276110280498,94,143775.0,0.08571859084484532,0.8435554800956377,0.300531914893617,v13_fvi_return_recovery,9423.276110280498,0.0,train
v13_fvi_return_recovery,2018-05-01,8411.252684532492,85,117225.0,0.09812326932522171,0.8438731448854138,0.28823529411764703,v13_static_reference,14265.036574880225,5853.783890347733,train
v13_fvi_return_recovery,2018-06-01,7186.365719676927,70,102525.0,0.10931816744606292,0.8487890561559124,0.3142857142857143,v13_fvi_return_recovery,7186.365719676927,0.0,train
v13_fvi_return_recovery,2018-07-01,8535.489004121458,61,95575.0,0.10712776053841237,0.8422684166385916,0.36065573770491804,v13_static_reference,12709.57718840827,4174.088184286811,train
v13_fvi_return_recovery,2018-08-01,6805.150493493039,58,83000.0,0.1084785983550758,0.8437363358111062,0.33189655172413796,v13_static_reference,13936.047705633533,7130.897212140494,train
v13_fvi_return_recovery,2018-09-01,6904.917390849599,58,85475.0,0.1030010732992898,0.8463760686338072,0.3275862068965517,v13_static_reference,15888.85831668252,8983.940925832921,train
v13_fvi_return_recovery,2018-10-01,7553.95111709714,55,77550.0,0.11419279806524037,0.8407048535198951,0.30454545454545456,v13_static_reference,11026.37746361618,3472.4263465190397,validation
v13_fvi_return_recovery,2018-11-01,6817.051844468151,59,80975.0,0.11737598825663295,0.8428774280568875,0.3305084745762712,v13_static_reference,9995.442954826647,3178.391110358496,validation
v13_fvi_return_recovery,2018-12-01,6664.669191856796,57,78925.0,0.11438812453018382,0.8430573263065841,0.33771929824561403,v13_static_reference,11532.131923793113,4867.462731936317,validation
v13_mdcp_empirical_base,2018-01-01,35156.540706895175,97,581476.8478778255,0.07008472046286383,0.548979381443299,0.25773195876288657,v13_mdcp_empirical_base,35156.540706895175,0.0,train
v13_mdcp_empirical_base,2018-03-01,158.31117574037947,1,1200.0,0.10310586199790928,0.7930607783121993,0.5,v13_fvi_capital_guarded,10454.967981237687,10296.656805497307,train
v13_mdcp_empirical_base,2018-04-01,723.7980691858387,4,6700.0,0.23818657741606558,0.8310264538696983,0.25,v13_fvi_return_recovery,9423.276110280498,8699.478041094659,train
v13_mdcp_empirical_base,2018-05-01,1309.168548712349,5,8000.0,0.3800891432986572,0.8573091386095321,0.45,v13_static_reference,14265.036574880225,12955.868026167876,train
v13_mdcp_empirical_base,2018-06-01,1043.4431481399567,2,4500.0,0.7006493033093348,0.7930607783121993,0.375,v13_fvi_return_recovery,7186.365719676927,6142.92257153697,train
v13_mdcp_empirical_base,2018-07-01,3234.498953081671,8,16000.0,0.31647742989617084,0.7993883909051158,0.46875,v13_static_reference,12709.57718840827,9475.078235326599,train
v13_mdcp_empirical_base,2018-08-01,1842.0562954634308,5,17500.0,0.3301327568417584,0.8234333187581985,0.25,v13_static_reference,13936.047705633533,12093.991410170102,train
v13_mdcp_empirical_base,2018-09-01,2252.554406043924,9,12425.0,0.4105218763889647,0.8466700675314579,0.4166666666666667,v13_static_reference,15888.85831668252,13636.303910638595,train
v13_mdcp_empirical_base,2018-10-01,6183.89071667304,9,34425.0,0.3127431829957715,0.8155589564203469,0.3888888888888889,v13_static_reference,11026.37746361618,4842.48674694314,validation
v13_mdcp_empirical_base,2018-11-01,5765.668910828991,13,29873.15212300048,0.39144902252686836,0.8194056708486092,0.4230769230769231,v13_static_reference,9995.442954826647,4229.774043997656,validation
v13_mdcp_empirical_base,2018-12-01,2808.5403076858206,5,17425.0,0.3454598472859485,0.8133091386095321,0.3,v13_static_reference,11532.131923793113,8723.591616107293,validation
v13_mdcp_empirical_base,2019-01-01,5824.400776447936,13,21349.999999173986,0.4112775768837006,0.8203181864047627,0.38461538461538464,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,8281.070139670901,2456.6693632229653,validation
v13_mdcp_empirical_base,2019-02-01,2275.929241145694,10,14500.0,0.44610696168536645,0.8514333187581984,0.3,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,7268.856946880958,4992.927705735265,validation
v13_mdcp_empirical_base,2019-03-01,2504.3572738876346,11,15900.0,0.42881246567944503,0.8450482966967443,0.3181818181818182,v13_spo_regret_audit_guarded,4795.348441714788,2290.9911678271537,validation
v13_mdcp_empirical_base,2019-04-01,1459.5299474294566,4,10700.0,0.2516127402219559,0.8407160034980323,0.3125,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,8492.157313556274,7032.627366126817,validation
v13_mdcp_empirical_base,2019-05-01,3884.3695665749515,14,30900.0,0.21531768461888628,0.8511396714348178,0.3392857142857143,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,4920.155931271415,1035.7863646964638,validation
v13_mdcp_empirical_base,2019-06-01,7491.279033948682,6,40825.0,0.4105047410549041,0.865037895350532,0.4166666666666667,v13_mdcp_empirical_return_recovery,8820.003244114721,1328.7242101660395,validation
v13_mdcp_empirical_base,2019-07-01,4615.323382936654,10,26025.0,0.3229138103283573,0.8731849584608657,0.425,v13_mdcp_empirical_return_recovery,10884.936462462767,6269.613079526113,validation
v13_mdcp_empirical_base,2019-08-01,6549.170849882614,10,39400.0,0.23127988622903897,0.8833091386095321,0.375,v13_mdcp_empirical_base,6549.170849882614,0.0,validation
v13_mdcp_empirical_base,2019-09-01,1599.0565146480694,5,12625.0,0.2363915765710621,0.9053091386095321,0.45,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,2721.757653752315,1122.7011391042456,test
v13_mdcp_empirical_base,2019-10-01,2628.5026406436255,4,16500.0,0.2607262227281483,0.8533712286838653,0.4375,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3824.637851906465,1196.1352112628397,test
v13_mdcp_empirical_base,2019-11-01,2651.402441117518,9,15100.0,0.39887051152840536,0.8665320895884954,0.3055555555555556,v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,2917.926830324872,266.52438920735403,test
v13_mdcp_empirical_base,2019-12-01,1068.5205259727538,3,5000.0,0.5435710877182545,0.9330607783121994,0.3333333333333333,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3649.291967691496,2580.7714417187426,test
v13_mdcp_empirical_base,2020-01-01,2998.0974759016613,5,13950.0,0.39623722587435944,0.9151849584608657,0.55,v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,3509.3973901017594,511.2999142000981,test
v13_mdcp_empirical_base,2020-02-01,169.56418452597163,1,1200.0,0.14560681191071068,0.8212813211845102,0.5,v13_spo_regret_balanced,1630.306163830504,1460.7419793045324,test
v13_mdcp_empirical_base,2020-03-01,290.81617647058823,1,1500.0,0.7014222158442932,0.8311503416856492,0.25,v13_mdcp_empirical_base,290.81617647058823,0.0,test
v13_mdcp_empirical_base,2020-04-01,158.37978268027658,1,1000.0,0.16519382061810706,0.7812813211845102,0.25,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3408.126595356594,3249.7468126763174,test
v13_mdcp_empirical_base,2020-06-01,347.16351791530946,1,3000.0,0.12959865275371413,0.7812813211845102,0.25,v13_spo_regret_audit_guarded,640.7399318560003,293.5764139406909,test
v13_mdcp_empirical_base,2020-07-01,143.90343386085397,1,1000.0,0.1888440017299619,0.7812813211845102,0.25,paper1_economic_champion,804.6101873060527,660.7067534451987,test
v13_mdcp_empirical_return_recovery,2018-01-01,24779.563293778625,74,409600.0,0.06922246545230908,0.5486621621621622,0.26013513513513514,v13_mdcp_empirical_base,35156.540706895175,10376.97741311655,train
v13_mdcp_empirical_return_recovery,2018-03-01,363.73220202722456,2,3500.0,0.09470742214190953,0.8183712286838654,0.375,v13_fvi_capital_guarded,10454.967981237687,10091.235779210463,train
v13_mdcp_empirical_return_recovery,2018-04-01,737.009837975067,4,7500.0,0.09489813874111803,0.8183712286838654,0.3125,v13_fvi_return_recovery,9423.276110280498,8686.26627230543,train
v13_mdcp_empirical_return_recovery,2018-05-01,2223.1739513808616,9,15367.382564082727,0.27317003717374894,0.8343788563377544,0.3611111111111111,v13_static_reference,14265.036574880225,12041.862623499364,train
v13_mdcp_empirical_return_recovery,2018-06-01,1545.718091706548,3,8500.0,0.5172476593096137,0.7930607783121993,0.4166666666666667,v13_fvi_return_recovery,7186.365719676927,5640.647627970379,train
v13_mdcp_empirical_return_recovery,2018-07-01,3633.168317194392,11,19250.0,0.2731897438231044,0.8149918511746234,0.4318181818181818,v13_static_reference,12709.57718840827,9076.408871213878,train
v13_mdcp_empirical_return_recovery,2018-08-01,3159.3015880204057,10,28000.0,0.24433122514949876,0.841309138609532,0.375,v13_static_reference,13936.047705633533,10776.746117613127,train
v13_mdcp_empirical_return_recovery,2018-09-01,3954.3704123817156,12,22875.0,0.3540588702499121,0.85993441189331,0.4583333333333333,v13_static_reference,15888.85831668252,11934.487904300804,train
v13_mdcp_empirical_return_recovery,2018-10-01,5864.38293000081,8,33225.0,0.19112892938251383,0.8120436160909488,0.40625,v13_static_reference,11026.37746361618,5161.99453361537,validation
v13_mdcp_empirical_return_recovery,2018-11-01,7141.754697628062,17,50000.0,0.25089153603613495,0.83721494894416,0.4852941176470588,v13_static_reference,9995.442954826647,2853.6882571985852,validation
v13_mdcp_empirical_return_recovery,2018-12-01,4535.554852233505,12,36300.0,0.18209156079676422,0.8290493368313657,0.375,v13_static_reference,11532.131923793113,6996.577071559608,validation
v13_mdcp_empirical_return_recovery,2019-01-01,4986.640529422422,15,33500.0,0.3201826901704083,0.8319758052761989,0.43333333333333335,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,8281.070139670901,3294.4296102484786,validation
v13_mdcp_empirical_return_recovery,2019-02-01,1607.9600292368202,9,11500.0,0.34936349683311674,0.8522946120584949,0.3055555555555556,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,7268.856946880958,5660.896917644138,validation
v13_mdcp_empirical_return_recovery,2019-03-01,2771.637775850747,12,15824.999999143942,0.4631496290591289,0.839830928436088,0.3541666666666667,v13_spo_regret_audit_guarded,4795.348441714788,2023.7106658640414,validation
v13_mdcp_empirical_return_recovery,2019-04-01,2244.614099507277,7,17700.0,0.20527369862887848,0.8275238928102941,0.32142857142857145,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,8492.157313556274,6247.5432140489975,validation
v13_mdcp_empirical_return_recovery,2019-05-01,4047.88158829661,14,29082.61743677333,0.2236243352295674,0.8575238928102943,0.375,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,4920.155931271415,872.2743429748052,validation
v13_mdcp_empirical_return_recovery,2019-06-01,8820.003244114721,9,51025.0,0.32864000035316693,0.841045523004421,0.3888888888888889,v13_mdcp_empirical_return_recovery,8820.003244114721,0.0,validation
v13_mdcp_empirical_return_recovery,2019-07-01,10884.936462462767,14,65125.0,0.28186604977589,0.8702923355612467,0.4642857142857143,v13_mdcp_empirical_return_recovery,10884.936462462767,0.0,validation
v13_mdcp_empirical_return_recovery,2019-08-01,6392.9262416798865,10,36200.0,0.24674160832494746,0.878247048535199,0.375,v13_mdcp_empirical_base,6549.170849882614,156.24460820272725,validation
v13_mdcp_empirical_return_recovery,2019-09-01,1814.9474178345927,6,14075.0,0.22764813452926178,0.90993441189331,0.4583333333333333,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,2721.757653752315,906.8102359177224,test
v13_mdcp_empirical_return_recovery,2019-10-01,2898.061407439684,5,18325.0,0.24634977852851106,0.8693091386095322,0.45,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3824.637851906465,926.5764444667811,test
v13_mdcp_empirical_return_recovery,2019-11-01,2857.671122690378,10,17400.0,0.36707089271674204,0.864247048535199,0.3,v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,2917.926830324872,60.255707634493774,test
v13_mdcp_empirical_return_recovery,2019-12-01,1316.9275001827066,4,7000.0,0.4440800187663685,0.8980607783121993,0.375,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3649.291967691496,2332.36446750879,test
v13_mdcp_empirical_return_recovery,2020-01-01,2321.2696663459146,5,12625.0,0.26403469642908506,0.9050607783121993,0.6,v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,3509.3973901017594,1188.1277237558447,test
v13_mdcp_empirical_return_recovery,2020-02-01,427.4752223029573,3,3200.0,0.16861976275643684,0.7946146545178436,0.3333333333333333,v13_spo_regret_balanced,1630.306163830504,1202.8309415275467,test
v13_mdcp_empirical_return_recovery,2020-04-01,2918.912859913178,3,21300.0,0.1561022983303203,0.7979043280182232,0.3333333333333333,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3408.126595356594,489.21373544341577,test
v13_mdcp_empirical_return_recovery,2020-06-01,347.16351791530946,1,3000.0,0.12959865275371413,0.7812813211845102,0.25,v13_spo_regret_audit_guarded,640.7399318560003,293.5764139406909,test
v13_mdcp_empirical_return_recovery,2020-07-01,478.503433860854,2,4500.0,0.13222892829734512,0.7812813211845102,0.375,paper1_economic_champion,804.6101873060527,326.1067534451987,test
v13_mdcp_empirical_return_recovery,2020-09-01,620.1198453521316,2,4500.0,0.15745808511323445,0.8262158314350797,0.375,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,620.1198453521316,0.0,test
v13_mdcp_empirical_tight,2018-01-01,26029.849063848218,68,475500.00000056997,0.053839109900594956,0.55,0.2536764705882353,v13_mdcp_empirical_base,35156.540706895175,9126.691643046957,train
v13_mdcp_empirical_tight,2018-04-01,639.0409790919277,2,3500.0,0.6868013002333018,0.8436816790555313,0.25,v13_fvi_return_recovery,9423.276110280498,8784.23513118857,train
v13_mdcp_empirical_tight,2018-05-01,198.56644844517186,1,1000.0,0.6804503310767509,0.8436816790555313,0.25,v13_static_reference,14265.036574880225,14066.470126435053,train
v13_mdcp_empirical_tight,2018-06-01,1043.4431481399567,2,4500.0,0.7006493033093348,0.7930607783121993,0.375,v13_fvi_return_recovery,7186.365719676927,6142.92257153697,train
v13_mdcp_empirical_tight,2018-07-01,1918.2151103931078,7,18300.0,0.3196978989651734,0.8292185645574364,0.25,v13_static_reference,12709.57718840827,10791.362078015161,train
v13_mdcp_empirical_tight,2018-08-01,528.3913420400215,3,3500.0,0.4836174495686534,0.8268080454744205,0.25,v13_static_reference,13936.047705633533,13407.65636359351,train
v13_mdcp_empirical_tight,2018-09-01,1925.4902408040746,7,16700.0,0.5125491791586324,0.8364501218064839,0.25,v13_static_reference,15888.85831668252,13963.368075878445,train
v13_mdcp_empirical_tight,2018-10-01,7537.493691085918,10,48725.0,0.4788617927712929,0.8386195889811981,0.3,v13_static_reference,11026.37746361618,3488.883772530262,validation
v13_mdcp_empirical_tight,2018-11-01,2559.0645773139495,8,21950.0,0.5124777745695571,0.8246988412767818,0.34375,v13_static_reference,9995.442954826647,7436.378377512698,validation
v13_mdcp_empirical_tight,2018-12-01,3707.884067075611,7,27925.0,0.4139454812312895,0.8364501218064839,0.2857142857142857,v13_static_reference,11532.131923793113,7824.247856717502,validation
v13_mdcp_empirical_tight,2019-01-01,6954.89545667478,15,49200.0,0.45566768727069706,0.836932225623087,0.31666666666666665,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,8281.070139670901,1326.1746829961212,validation
v13_mdcp_empirical_tight,2019-02-01,3461.436001862919,12,24050.0,0.4678734537535753,0.8469115289316426,0.3125,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,7268.856946880958,3807.420945018039,validation
v13_mdcp_empirical_tight,2019-03-01,1683.779402362989,7,8500.0,0.6058581533337632,0.8747554500593415,0.2857142857142857,v13_spo_regret_audit_guarded,4795.348441714788,3111.5690393517993,validation
v13_mdcp_empirical_tight,2019-04-01,1460.0142726461968,4,15275.0,0.19923424011873028,0.8660264538696982,0.3125,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,8492.157313556274,7032.143040910078,validation
v13_mdcp_empirical_tight,2019-05-01,3364.625159960773,11,35000.0,0.21023051708710302,0.8599324243749255,0.2727272727272727,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,4920.155931271415,1555.5307713106422,validation
v13_mdcp_empirical_tight,2019-06-01,5966.125762053311,3,8845.840137543455,0.4835765357864285,0.8436816790555314,0.3333333333333333,v13_mdcp_empirical_return_recovery,8820.003244114721,2853.877482061411,validation
v13_mdcp_empirical_tight,2019-07-01,3108.1427480237226,5,17825.0,0.422536067653141,0.8794333187581985,0.4,v13_mdcp_empirical_return_recovery,10884.936462462767,7776.793714439044,validation
v13_mdcp_empirical_tight,2019-08-01,1954.8655964837687,6,26325.00000021605,0.031862005523116445,0.8436816790555314,0.25,v13_mdcp_empirical_base,6549.170849882614,4594.305253398845,validation
v13_mdcp_empirical_tight,2019-09-01,1108.9249655061708,4,8254.159861670498,0.5125479496060691,0.8760264538696982,0.375,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,2721.757653752315,1612.8326882461442,test
v13_mdcp_empirical_tight,2019-10-01,565.9427670446242,3,3900.0,0.46775353258037294,0.8436816790555314,0.3333333333333333,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3824.637851906465,3258.6950848618408,test
v13_mdcp_empirical_tight,2019-11-01,1590.8338277270943,4,8900.0,0.5344219766388285,0.8883712286838653,0.3125,v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,2917.926830324872,1327.0930025977775,test
v13_mdcp_empirical_tight,2019-12-01,428.12228781320346,2,2200.0,0.6983489934130038,0.8883712286838653,0.25,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,3649.291967691496,3221.1696798782928,test
v13_mdcp_empirical_tight,2020-01-01,1412.9418258038913,2,7100.0,0.6826425643404588,0.8883712286838653,0.375,v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,3509.3973901017594,2096.455564297868,test
v13_mdcp_empirical_tight,2020-02-01,866.3878405239357,2,11525.0,0.3490543641041354,0.8311503416856492,0.25,v13_spo_regret_balanced,1630.306163830504,763.9183233065683,test
v13_mdcp_empirical_tight,2020-03-01,290.81617647058823,1,1500.0,0.7014222158442932,0.8311503416856492,0.25,v13_mdcp_empirical_base,290.81617647058823,0.0,test
v13_spo_regret_audit_guarded,2018-01-01,9630.099610962312,45,104250.0,0.23139020389687268,0.5501777777777779,0.3,v13_mdcp_empirical_base,35156.540706895175,25526.441095932863,train
v13_spo_regret_audit_guarded,2018-02-01,1329.3554541784706,6,13400.0,0.18051582625610538,0.8352448622649759,0.2916666666666667,v13_static_reference,15184.728611125633,13855.373156947162,train
v13_spo_regret_audit_guarded,2018-03-01,2613.2158561523765,10,25000.0,0.1446761004930209,0.8284954088325318,0.35,v13_fvi_capital_guarded,10454.967981237687,7841.752125085311,train
v13_spo_regret_audit_guarded,2018-04-01,3293.115269502129,14,34550.0,0.16459609386517612,0.8364501218064839,0.32142857142857145,v13_fvi_return_recovery,9423.276110280498,6130.160840778369,train
v13_spo_regret_audit_guarded,2018-05-01,2789.0021646987757,16,28825.0,0.15512785159069184,0.83661264757324,0.296875,v13_static_reference,14265.036574880225,11476.03441018145,train
v13_spo_regret_audit_guarded,2018-06-01,1855.2675753668898,10,18000.0,0.16640353202899422,0.8475574989068649,0.35,v13_fvi_return_recovery,7186.365719676927,5331.098144310037,train
v13_spo_regret_audit_guarded,2018-07-01,5252.87694032808,19,53050.0,0.14582264205223935,0.833024647320093,0.3157894736842105,v13_static_reference,12709.57718840827,7456.700248080189,train
v13_spo_regret_audit_guarded,2018-08-01,6438.677694009947,27,67350.0,0.15530309065096065,0.8282895269559021,0.3055555555555556,v13_static_reference,13936.047705633533,7497.370011623586,train
v13_spo_regret_audit_guarded,2018-09-01,3596.7628772979906,15,35250.0,0.1721870587621577,0.8335574989068649,0.31666666666666665,v13_static_reference,15888.85831668252,12292.095439384528,train
v13_spo_regret_audit_guarded,2018-10-01,3343.108263898241,17,32500.0,0.16055237888557197,0.8317708788806296,0.3235294117647059,v13_static_reference,11026.37746361618,7683.269199717939,validation
v13_spo_regret_audit_guarded,2018-11-01,4183.77198407549,16,39800.0,0.1591511889319329,0.8271212286838653,0.328125,v13_static_reference,9995.442954826647,5811.670970751157,validation
v13_spo_regret_audit_guarded,2018-12-01,7158.533945110344,24,68175.0,0.15280698284689492,0.8310264538696983,0.3333333333333333,v13_static_reference,11532.131923793113,4373.597978682769,validation
v13_spo_regret_audit_guarded,2019-01-01,5044.968288856857,17,48125.0,0.15440515334915988,0.8310730728671004,0.35294117647058826,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,8281.070139670901,3236.101850814044,validation
v13_spo_regret_audit_guarded,2019-02-01,3555.280687354481,6,32050.0,0.14334991151473994,0.8268080454744205,0.3333333333333333,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,7268.856946880958,3713.5762595264773,validation
v13_spo_regret_audit_guarded,2019-03-01,4795.348441714788,19,48675.0,0.14927786782798744,0.8250318735185143,0.32894736842105265,v13_spo_regret_audit_guarded,4795.348441714788,0.0,validation
v13_spo_regret_audit_guarded,2019-04-01,5891.600667528598,21,55425.0,0.1778101145900977,0.8257373977137861,0.36904761904761907,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,8492.157313556274,2600.556646027676,validation
v13_spo_regret_audit_guarded,2019-05-01,2266.035396438658,11,22000.0,0.12584797574696072,0.8160702786500774,0.36363636363636365,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,4920.155931271415,2654.120534832757,validation
v13_spo_regret_audit_guarded,2019-06-01,3756.680621566542,15,34575.0,0.17502938306305957,0.8268080454744207,0.38333333333333336,v13_mdcp_empirical_return_recovery,8820.003244114721,5063.322622548179,validation
v13_spo_regret_audit_guarded,2019-07-01,3460.359942199935,15,34450.0,0.1632604905777736,0.8301827721906427,0.3,v13_mdcp_empirical_return_recovery,10884.936462462767,7424.576520262832,validation
v13_spo_regret_audit_guarded,2019-08-01,5181.757019506177,12,45400.0,0.1615523592998456,0.8183712286838652,0.375,v13_mdcp_empirical_base,6549.170849882614,1367.4138303764366,validation
v13_spo_regret_audit_guarded,2019-09-01,2705.6028483277814,11,27900.0,0.1652291261809176,0.8599324243749255,0.38636363636363635,v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,2721.757653752315,16.154805424533606,test
