candidate_rank_v286,added_loan_id_v286,drop_rank_v286,dropped_loan_id_v286,dropped_loan_amount_v286,dropped_mean_return_v286,drop_grade_v286,drop_score_decile_v286,claim_boundary_v286
151,134420760,4,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
151,134420760,5,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
152,132321900,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
152,132321900,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
153,132929661,1,148096150,1000.0,27.38487574759364,A,0,selected by exact source-relief MILP for diagnostic pricing only
153,132929661,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
154,132521079,1,148096150,1000.0,27.38487574759364,A,0,selected by exact source-relief MILP for diagnostic pricing only
154,132521079,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
155,126409078,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
155,126409078,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
155,126409078,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
155,126409078,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
155,126409078,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
155,126409078,6,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
156,126475675,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
156,126475675,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
156,126475675,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
156,126475675,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
156,126475675,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
156,126475675,6,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
157,126627481,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
157,126627481,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
157,126627481,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
157,126627481,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
157,126627481,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
157,126627481,6,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
158,140525561,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
158,140525561,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
158,140525561,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
158,140525561,4,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
158,140525561,5,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
159,159812601,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
159,159812601,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
159,159812601,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
159,159812601,4,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
160,126813391,1,159357211,1500.0,37.236996479670715,A,0,selected by exact source-relief MILP for diagnostic pricing only
160,126813391,2,137182894,1800.0,44.22659987973943,A,0,selected by exact source-relief MILP for diagnostic pricing only
160,126813391,3,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
160,126813391,4,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
160,126813391,5,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
160,126813391,6,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
160,126813391,7,160327845,7500.0,186.18498239835355,A,0,selected by exact source-relief MILP for diagnostic pricing only
161,126497231,1,159357211,1500.0,37.236996479670715,A,0,selected by exact source-relief MILP for diagnostic pricing only
161,126497231,2,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
161,126497231,3,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
161,126497231,4,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
161,126497231,5,160327845,7500.0,186.18498239835355,A,0,selected by exact source-relief MILP for diagnostic pricing only
162,145308947,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
162,145308947,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
162,145308947,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
162,145308947,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
162,145308947,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
162,145308947,6,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
163,146822218,1,137182894,1800.0,44.22659987973943,A,0,selected by exact source-relief MILP for diagnostic pricing only
163,146822218,2,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
163,146822218,3,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
163,146822218,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
163,146822218,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
163,146822218,6,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
164,130650615,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
164,130650615,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
164,130650615,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
164,130650615,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
164,130650615,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
165,140004422,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
165,140004422,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
165,140004422,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
165,140004422,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
165,140004422,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
165,140004422,6,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
166,138074375,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
166,138074375,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
166,138074375,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
166,138074375,4,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
166,138074375,5,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
167,137816255,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
167,137816255,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
167,137816255,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
167,137816255,4,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
167,137816255,5,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
168,146333347,1,137182894,1800.0,44.22659987973943,A,0,selected by exact source-relief MILP for diagnostic pricing only
168,146333347,2,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
168,146333347,3,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
168,146333347,4,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
168,146333347,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
168,146333347,6,160327845,7500.0,186.18498239835355,A,0,selected by exact source-relief MILP for diagnostic pricing only
168,146333347,7,158700271,8000.0,198.2323499409941,A,0,selected by exact source-relief MILP for diagnostic pricing only
169,145478560,1,159357211,1500.0,37.236996479670715,A,0,selected by exact source-relief MILP for diagnostic pricing only
169,145478560,2,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
169,145478560,3,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
169,145478560,4,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
169,145478560,5,160327845,7500.0,186.18498239835355,A,0,selected by exact source-relief MILP for diagnostic pricing only
170,143324448,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
170,143324448,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
170,143324448,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
170,143324448,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
170,143324448,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
171,137209482,1,137182894,1800.0,44.22659987973943,A,0,selected by exact source-relief MILP for diagnostic pricing only
171,137209482,2,161626478,2400.0,59.91771594001454,A,0,selected by exact source-relief MILP for diagnostic pricing only
171,137209482,3,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
171,137209482,4,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
171,137209482,5,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
171,137209482,6,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
171,137209482,7,160327845,7500.0,186.18498239835355,A,0,selected by exact source-relief MILP for diagnostic pricing only
171,137209482,8,158700271,8000.0,198.2323499409941,A,0,selected by exact source-relief MILP for diagnostic pricing only
172,126429998,1,148096150,1000.0,27.38487574759364,A,0,selected by exact source-relief MILP for diagnostic pricing only
172,126429998,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
173,145000743,1,159357211,1500.0,37.236996479670715,A,0,selected by exact source-relief MILP for diagnostic pricing only
173,145000743,2,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
173,145000743,3,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
173,145000743,4,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
173,145000743,5,160327845,7500.0,186.18498239835355,A,0,selected by exact source-relief MILP for diagnostic pricing only
174,138154850,1,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
175,138535804,1,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
176,161941509,1,137182894,1800.0,44.22659987973943,A,0,selected by exact source-relief MILP for diagnostic pricing only
176,161941509,2,161626478,2400.0,59.91771594001454,A,0,selected by exact source-relief MILP for diagnostic pricing only
176,161941509,3,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
176,161941509,4,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
176,161941509,5,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
177,143313870,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
177,143313870,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
177,143313870,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
177,143313870,4,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
178,137046274,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
178,137046274,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
179,137374102,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
179,137374102,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
180,137511318,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
180,137511318,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
181,136370558,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
181,136370558,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
182,156732024,1,159357211,1500.0,37.236996479670715,A,0,selected by exact source-relief MILP for diagnostic pricing only
182,156732024,2,137182894,1800.0,44.22659987973943,A,0,selected by exact source-relief MILP for diagnostic pricing only
182,156732024,3,161626478,2400.0,59.91771594001454,A,0,selected by exact source-relief MILP for diagnostic pricing only
182,156732024,4,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
182,156732024,5,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
182,156732024,6,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
183,144095655,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
183,144095655,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
183,144095655,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
183,144095655,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
183,144095655,5,158700271,8000.0,198.2323499409941,A,0,selected by exact source-relief MILP for diagnostic pricing only
184,138048157,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
184,138048157,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
185,138871938,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
185,138871938,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
186,139331050,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
186,139331050,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
187,139249774,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
187,139249774,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
188,138926903,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
188,138926903,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
189,138747725,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
189,138747725,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
190,138923287,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
190,138923287,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
191,138359607,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
191,138359607,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
192,134696476,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
192,134696476,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
193,134384198,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
193,134384198,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
194,147308854,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
194,147308854,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
194,147308854,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
194,147308854,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
194,147308854,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
195,127269558,1,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
196,127410997,1,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
197,144217593,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
197,144217593,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
197,144217593,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
197,144217593,4,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
197,144217593,5,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
198,141050246,1,137182894,1800.0,44.22659987973943,A,0,selected by exact source-relief MILP for diagnostic pricing only
198,141050246,2,161626478,2400.0,59.91771594001454,A,0,selected by exact source-relief MILP for diagnostic pricing only
198,141050246,3,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
198,141050246,4,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
198,141050246,5,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
198,141050246,6,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
198,141050246,7,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
199,153696226,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
199,153696226,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
199,153696226,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
199,153696226,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
199,153696226,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
199,153696226,6,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
200,127557558,1,137182894,1800.0,44.22659987973943,A,0,selected by exact source-relief MILP for diagnostic pricing only
200,127557558,2,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
200,127557558,3,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
200,127557558,4,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
200,127557558,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
