policy_id,source_id,max_abs_gap_v4,mean_abs_gap_v4,n_values,proxy_gate_pass_35,claim_scope
paper4_v4_local_rt0p1725_g0p425_u0p025,income_band,0.2718093666574878,0.13792227077406144,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p025,dti_band,0.1328635928508456,0.06461433469060822,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p025,zip3,0.015788760741094574,0.0012232805193910764,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p050,original_grade,0.2713693145200068,0.13461346661449342,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p050,term,0.2504748493628729,0.2504748493628729,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p050,state_top20,0.038664366150386625,0.01445206305665172,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p050,income_band,0.2718093666574878,0.13792227077406144,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p050,dti_band,0.1328635928508456,0.06461433469060822,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p050,zip3,0.015788760741094574,0.0012232805193910764,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p075,original_grade,0.2713693145200068,0.13461346661449342,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p075,term,0.2504748493628729,0.2504748493628729,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p075,state_top20,0.038664366150386625,0.01445206305665172,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p075,income_band,0.2718093666574878,0.13792227077406144,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p075,dti_band,0.1328635928508456,0.06461433469060822,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p075,zip3,0.015788760741094574,0.0012232805193910764,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p100,original_grade,0.2713693145200068,0.13461346661449342,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p100,term,0.2504748493628729,0.2504748493628729,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p100,state_top20,0.038664366150386625,0.01445206305665172,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p100,income_band,0.2718093666574878,0.13792227077406144,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p100,dti_band,0.1328635928508456,0.06461433469060822,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p425_u0p100,zip3,0.015788760741094574,0.0012232805193910764,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p000,original_grade,0.262896147673898,0.12629035585184586,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p000,term,0.2475950230277802,0.24759502302778016,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p000,state_top20,0.03707785257505092,0.014399543427440301,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p000,income_band,0.27492553132403186,0.13734455485273583,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p000,dti_band,0.1338527125343273,0.06502282069558592,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p000,zip3,0.015683721482671734,0.0012212853245795188,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p025,original_grade,0.25994629516652346,0.12881880085816697,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p025,term,0.2505448755351548,0.25054487553515475,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p025,state_top20,0.03707785257505092,0.014118605093404618,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p025,income_band,0.27492553132403186,0.13970443685863557,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p025,dti_band,0.13975241754907658,0.06502282069558592,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p025,zip3,0.015683721482671734,0.0012228620203204338,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p050,original_grade,0.2641616169448132,0.13128490747675828,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p050,term,0.2505099660380261,0.2505099660380261,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p050,state_top20,0.03848000360583234,0.01456661030655619,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p050,income_band,0.27337205870180503,0.13822427418037894,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p050,dti_band,0.13779748570986972,0.0648191819623352,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p050,zip3,0.015736085728364775,0.001231686027694898,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p075,original_grade,0.2684019554695617,0.13122219912827043,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p075,term,0.2504748493628729,0.2504748493628729,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p075,state_top20,0.03569700709994152,0.014169457432799803,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p075,income_band,0.2688420076070427,0.1367353271538834,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p075,dti_band,0.13879831095173584,0.06461433469060822,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p075,zip3,0.015788760741094574,0.0012262399212313248,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p100,original_grade,0.2684019554695617,0.1329178328713819,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p100,term,0.2504748493628729,0.2504748493628729,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p100,state_top20,0.038664366150386625,0.014169457432799801,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p100,income_band,0.2688420076070427,0.13792227077406144,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p100,dti_band,0.1328635928508456,0.06362521500712652,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p450_u0p100,zip3,0.015788760741094574,0.0012339614541849765,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p000,original_grade,0.2585281903010732,0.12401327672334614,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p000,term,0.2506483791319048,0.25064837913190474,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p000,state_top20,0.037828253651488314,0.014461152711220055,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p000,income_band,0.2678355349466578,0.1370754455011859,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p000,dti_band,0.148472595575263,0.06757590941541892,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p000,zip3,0.015528466087546754,0.0012160587432438078,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p025,original_grade,0.2585281903010732,0.12735496427556,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p025,term,0.2506483791319048,0.25064837913190474,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p025,state_top20,0.037753334862969265,0.014182678748535566,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p025,income_band,0.2649115583384707,0.13590585485791104,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p025,dti_band,0.148472595575263,0.06757590941541892,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p025,zip3,0.015528466087546754,0.001213239146960666,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p050,original_grade,0.2584935870276035,0.1270583647886771,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p050,term,0.2505099660380261,0.2505099660380261,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p050,state_top20,0.037810952014753485,0.014284840794017449,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p050,income_band,0.26153773917517786,0.13467397832239078,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p050,dti_band,0.14667322535484012,0.0667915685501064,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p050,zip3,0.015736085728364775,0.0012184014305144145,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p075,original_grade,0.2585023144018857,0.13050443086238103,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p075,term,0.2505448755351548,0.25054487553515475,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p075,state_top20,0.0382967287459067,0.014399543427440301,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p075,income_band,0.2631261212945334,0.1338047318438863,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p075,dti_band,0.14565212256382581,0.06465303746142961,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p075,zip3,0.015683721482671734,0.0012251311388839802,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p100,original_grade,0.2585109904386721,0.1314092175558195,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p100,term,0.2505795796823004,0.2505795796823004,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p100,state_top20,0.03811453197339239,0.013953347249854219,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p100,income_band,0.2647051599896575,0.13529353975643185,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p100,dti_band,0.14169584978922928,0.06505213515360382,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p475_u0p100,zip3,0.015631665261953358,0.0012222100840063486,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p000,original_grade,0.25857032252885687,0.12359917711312941,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p000,term,0.24793506366263604,0.247935063662636,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p000,state_top20,0.03712885867027929,0.014469980416089014,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p000,income_band,0.2668580672620765,0.13625302441484852,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p000,dti_band,0.15498623799061934,0.06853090657851559,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p000,zip3,0.015275672720844699,0.0012119280483798391,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p025,original_grade,0.25856199349885567,0.12434165064466195,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p025,term,0.25078359192303484,0.2507835919230348,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p025,state_top20,0.03704346770953655,0.014358133441787638,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p025,income_band,0.26820737012226536,0.13595317933480652,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p025,dti_band,0.15312053527035813,0.06836166705885147,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p025,zip3,0.015325646900851692,0.0012045675153807627,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p050,original_grade,0.25854519016507427,0.12417841825935669,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p050,term,0.25071637858790913,0.2507163785879091,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p050,state_top20,0.03739633771894642,0.014409343601883406,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p050,income_band,0.2622085799622976,0.13534825931867533,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p050,dti_band,0.14935658850331957,0.06699224741804823,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p050,zip3,0.015426466903540227,0.0012167146517429353,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p075,original_grade,0.25855361618462264,0.12591658572047665,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p075,term,0.2507500826661026,0.25075008266610255,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p075,state_top20,0.03721939130843075,0.014245638079229453,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p075,income_band,0.26376739357874524,0.13449217573256142,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p075,dti_band,0.15414256760679107,0.06701291946732932,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p075,zip3,0.015375910786250035,0.001213792402102601,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p100,original_grade,0.2585367150142166,0.13159296452399452,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p100,term,0.2506824779844784,0.2506824779844784,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p100,state_top20,0.04048976778200154,0.014018679505205342,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p100,income_band,0.2606406770536259,0.1350431538877987,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p100,dti_band,0.15328905850128555,0.06720728292699892,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1725_g0p500_u0p100,zip3,0.01547731780868634,0.0012223094714856606,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p000,original_grade,0.2614521669092603,0.1491145655909873,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p000,term,0.25367376533343944,0.25367376533343944,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p000,state_top20,0.03962309797937243,0.014527918638535257,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p000,income_band,0.24219580942862376,0.1278606937856736,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p000,dti_band,0.11843845434550265,0.05774481272700554,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p000,zip3,0.012665178751404249,0.0012065444189939345,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p025,original_grade,0.2614521669092603,0.1491145655909873,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p025,term,0.25367376533343944,0.25367376533343944,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p025,state_top20,0.03962309797937243,0.014524056291498031,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p025,income_band,0.2450859828390284,0.12901676314983543,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p025,dti_band,0.12132862775590725,0.05870820386380707,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p025,zip3,0.012665178751404249,0.001203006865323687,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p050,original_grade,0.2614521669092603,0.1491145655909873,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p050,term,0.25367376533343944,0.25367376533343944,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p050,state_top20,0.03962309797937243,0.014527918638535257,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p050,income_band,0.24797615624943306,0.1301728325139973,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p050,dti_band,0.12132862775590725,0.057744812727005525,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p050,zip3,0.012665178751404249,0.0012095383306579344,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p075,original_grade,0.2614521669092603,0.1491145655909873,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p075,term,0.25367376533343944,0.25367376533343944,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p075,state_top20,0.03962309797937243,0.01425266402802053,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p075,income_band,0.2508663296598377,0.13132890187815915,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p075,dti_band,0.12144593871808117,0.05870820386380707,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p075,zip3,0.012665178751404249,0.0012095383306579344,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p100,original_grade,0.2614521669092603,0.1491049915175781,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p100,term,0.2536486333907403,0.2536486333907403,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p100,state_top20,0.039514192894342694,0.014192952919429595,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p100,income_band,0.2521731906801945,0.1321733351528513,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p100,dti_band,0.12225850963577656,0.05849039369374759,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p400_u0p100,zip3,0.012732197265268705,0.0012087810593148336,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p000,original_grade,0.27397350425383027,0.14303595780415762,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p000,term,0.247418912430325,0.24741891243032493,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p000,state_top20,0.03838938216537882,0.014314288194553678,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p000,income_band,0.265670919427761,0.13492479524370135,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p000,dti_band,0.12485375512736424,0.060220871738307404,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p000,zip3,0.013424388483092629,0.0012177787238813985,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p025,original_grade,0.27397350425383027,0.14303595780415762,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p025,term,0.247418912430325,0.24741891243032493,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p025,state_top20,0.03838938216537882,0.014314288194553678,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p025,income_band,0.265670919427761,0.13492479524370135,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p025,dti_band,0.12485375512736424,0.060220871738307404,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p025,zip3,0.013424388483092629,0.0012177787238813985,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p050,original_grade,0.27397350425383027,0.14303595780415762,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p050,term,0.247418912430325,0.24741891243032493,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p050,state_top20,0.03838938216537882,0.014314288194553678,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p050,income_band,0.265670919427761,0.13492479524370135,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p050,dti_band,0.12485375512736424,0.060220871738307404,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p050,zip3,0.013424388483092629,0.0012177787238813985,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p075,original_grade,0.27397350425383027,0.14303595780415762,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p075,term,0.247418912430325,0.24741891243032493,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p075,state_top20,0.03838938216537882,0.014314288194553678,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p075,income_band,0.265670919427761,0.13492479524370135,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p075,dti_band,0.12485375512736424,0.060220871738307404,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p075,zip3,0.013424388483092629,0.0012177787238813985,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p100,original_grade,0.27397350425383027,0.14303595780415762,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p100,term,0.247418912430325,0.24741891243032493,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p100,state_top20,0.03838938216537882,0.014314288194553678,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p100,income_band,0.265670919427761,0.13492479524370135,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p100,dti_band,0.12485375512736424,0.060220871738307404,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p425_u0p100,zip3,0.013424388483092629,0.0012177787238813985,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p000,original_grade,0.2684019554695617,0.1286787485136032,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p000,term,0.2504748493628729,0.2504748493628729,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p000,state_top20,0.03569700709994152,0.014169457432799803,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p000,income_band,0.2747767257079329,0.13792227077406144,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p000,dti_band,0.1328635928508456,0.06461433469060822,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p000,zip3,0.015788760741094574,0.0012146798319680305,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p025,original_grade,0.2684019554695617,0.1303743822567147,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p025,term,0.2504748493628729,0.2504748493628729,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p025,state_top20,0.03569700709994152,0.014169457432799803,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p025,income_band,0.2747767257079329,0.13910921439423948,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p025,dti_band,0.1328635928508456,0.06461433469060822,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p025,zip3,0.015788760741094574,0.0012167285685128156,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p050,original_grade,0.26879585268864736,0.1313472458644881,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p050,term,0.2505448755351548,0.25054487553515475,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p050,state_top20,0.035897417211387714,0.014118605093404624,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p050,income_band,0.27492553132403186,0.1385244958556857,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p050,dti_band,0.13680256504170196,0.06502282069558592,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p050,zip3,0.015683721482671734,0.0012209438805275076,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1750_g0p450_u0p075,original_grade,0.27528729458361845,0.1327426850745635,7,True,proxy_governance_only_no_protected_attribute_claim
