policy_id,regime_v71,constraint_index_v71,lhs_v71,rhs_v71,slack_v71,marginal_v71,binding_v71,claim_boundary_v71,constraint_type_v71,source_family,source_id,cap_share_v71,cap_mode_v71,path_id
v63_source_repair_diversity_first_repair,incumbent_cvar_relaxed_source_lp,0,841620.75,850000.0,8379.25,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,budget_upper,,,,,
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,101,-32264.38336987389,0.0,32264.38336987389,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,51.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,102,-95857.21323576401,0.0,95857.21323576401,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,52.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,103,-103643.25935893384,0.0,103643.25935893384,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,53.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,104,-1.3096723705530167e-10,0.0,1.3096723705530167e-10,-0.024926637373446386,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,54.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,105,-85204.32949940927,0.0,85204.32949940927,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,55.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,106,-114011.223256898,0.0,114011.223256898,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,56.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,107,-74741.84822998726,0.0,74741.84822998726,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,57.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,108,-11401.780697527298,0.0,11401.780697527298,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,58.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,109,-87499.29200346199,0.0,87499.29200346199,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,59.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,110,-80886.5121448678,0.0,80886.5121448678,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,60.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,111,-30618.222791769163,0.0,30618.222791769163,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,61.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,112,-31677.227571754003,0.0,31677.227571754003,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,62.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,113,-48009.38100908029,0.0,48009.38100908029,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,63.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,114,-111981.40492498766,0.0,111981.40492498766,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,64.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,115,-90978.33678844481,0.0,90978.33678844481,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,65.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,116,4.3655745685100555e-11,0.0,-4.3655745685100555e-11,-0.024926637373446386,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,66.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,117,-66814.45935692295,0.0,66814.45935692295,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,67.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,118,-98936.9523513661,0.0,98936.9523513661,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,68.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,119,-89933.7766098965,0.0,89933.7766098965,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,69.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,120,-4.3655745685100555e-11,0.0,4.3655745685100555e-11,-0.024926637373446386,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,70.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,121,-91408.53493987651,0.0,91408.53493987651,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,71.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,122,-94830.77103880243,0.0,94830.77103880243,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,72.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,123,-60563.122178263366,0.0,60563.122178263366,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,73.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,124,-29327.28172104055,0.0,29327.28172104055,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,74.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,125,-46087.61277387713,0.0,46087.61277387713,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,75.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,126,-73835.38871590205,0.0,73835.38871590205,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,76.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,127,-16238.850445142889,0.0,16238.850445142889,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,77.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,128,-9769.95507166705,0.0,9769.95507166705,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,78.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,129,-32773.01247388849,0.0,32773.01247388849,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,79.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,130,-58949.987081008585,0.0,58949.987081008585,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,80.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,131,-74468.78406150416,0.0,74468.78406150416,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,81.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,132,-29930.326763731864,0.0,29930.326763731864,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,82.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,133,-67194.09303060819,0.0,67194.09303060819,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,83.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,134,-58161.41035547468,0.0,58161.41035547468,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,84.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,135,-71064.93509974044,0.0,71064.93509974044,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,85.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,136,0.0,0.0,0.0,-0.024926637373446386,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,86.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,137,-40931.451484008954,0.0,40931.451484008954,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,87.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,138,-104496.33572688681,0.0,104496.33572688681,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,88.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,139,-112360.71668157066,0.0,112360.71668157066,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,89.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,140,8.731149137020111e-11,0.0,-8.731149137020111e-11,-0.024926637373446386,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,90.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,141,-57344.3680426598,0.0,57344.3680426598,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,91.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,142,-117091.72820986836,0.0,117091.72820986836,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,92.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,143,-87429.85590401373,0.0,87429.85590401373,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,93.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,144,8.731149137020111e-11,0.0,-8.731149137020111e-11,-0.024926637373446386,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,94.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,145,-12941.127962128274,0.0,12941.127962128274,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,95.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,146,-87598.20262452433,0.0,87598.20262452433,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,96.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,147,-93357.05340442187,0.0,93357.05340442187,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,97.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,148,-1461.5546147193818,0.0,1461.5546147193818,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,98.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,149,-1705.4681456320686,0.0,1705.4681456320686,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,99.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,150,-100637.60155672593,0.0,100637.60155672593,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,100.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,151,-82204.8299160258,0.0,82204.8299160258,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,101.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,152,-31566.07418525935,0.0,31566.07418525935,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,102.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,153,-42239.44719374756,0.0,42239.44719374756,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,103.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,154,-117598.55648420025,0.0,117598.55648420025,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,104.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,155,-65859.28278042273,0.0,65859.28278042273,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,105.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,156,-36567.82499727649,0.0,36567.82499727649,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,106.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,157,-37822.55578195151,0.0,37822.55578195151,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,107.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,158,-86334.19163661393,0.0,86334.19163661393,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,108.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,159,-71745.15329150882,0.0,71745.15329150882,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,109.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,160,-28837.003102469156,0.0,28837.003102469156,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,110.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,161,-98746.98567437567,0.0,98746.98567437567,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,111.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,162,-74149.21344026222,0.0,74149.21344026222,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,112.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,163,-40929.69844303948,0.0,40929.69844303948,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,113.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,164,-2.6193447411060333e-10,0.0,2.6193447411060333e-10,-0.0199413098987571,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,114.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,165,-84025.75596096914,0.0,84025.75596096914,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,115.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,166,-105617.16820394476,0.0,105617.16820394476,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,116.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,167,-75876.06087956864,0.0,75876.06087956864,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,117.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,168,-49227.378017585885,0.0,49227.378017585885,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,118.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,169,-27804.24158407905,0.0,27804.24158407905,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,119.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,170,-95023.84021492317,0.0,95023.84021492317,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,120.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,171,-74129.10833781205,0.0,74129.10833781205,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,121.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,172,7.275957614183426e-11,0.0,-7.275957614183426e-11,-0.024926637373446386,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,122.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,173,-42458.996136234535,0.0,42458.996136234535,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,123.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,174,-98341.2363541004,0.0,98341.2363541004,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,124.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,175,-88638.37865911839,0.0,88638.37865911839,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,125.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,176,-33698.813847864425,0.0,33698.813847864425,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,126.0
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,177,-41141.694135414364,0.0,41141.694135414364,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,127.0
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,0,804151.25,850000.0,45848.75,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,budget_upper,,,,,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,1,-804151.25,-804151.25,0.0,-0.10755296998121137,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,budget_lower,,,,,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,2,5.4569682106375694e-12,0.0,-5.4569682106375694e-12,-0.2057074655363591,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,grade,A,0.58,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,3,-377939.2,0.0,377939.2,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,grade,B,0.58,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,4,-367682.725,0.0,367682.725,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,grade,C,0.58,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,5,-330807.725,0.0,330807.725,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,grade,D,0.58,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,6,-454457.725,0.0,454457.725,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,grade,E,0.58,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,7,-463407.725,0.0,463407.725,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,grade,F,0.58,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,8,-4.547473508864641e-12,0.0,4.547473508864641e-12,-0.027355702850956277,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,score_decile,0,0.64,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,9,-369012.35,0.0,369012.35,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,score_decile,1,0.64,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,10,-390106.8,0.0,390106.8,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,score_decile,2,0.64,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,11,-496356.8,0.0,496356.8,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,score_decile,3,0.64,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,12,-514656.8,0.0,514656.8,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,score_decile,4,0.64,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,13,-514656.8,0.0,514656.8,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,score_decile,5,0.64,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,14,-513656.8,0.0,513656.8,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,score_decile,6,0.64,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,15,-373881.475,0.0,373881.475,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,income_band,0,0.55,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,16,-314234.575,0.0,314234.575,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,income_band,1,0.55,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,17,-302533.1875,0.0,302533.1875,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,income_band,2,0.55,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,18,-227257.2625,0.0,227257.2625,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,income_band,3,0.55,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,19,-189358.18750000003,0.0,189358.18750000003,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,income_band,4,0.55,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,20,3.637978807091713e-12,0.0,-3.637978807091713e-12,-0.01122305394204929,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,dti_band,0,0.55,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,21,-267733.1875,0.0,267733.1875,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,dti_band,1,0.55,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,22,-343733.65,0.0,343733.65,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,dti_band,2,0.55,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,23,-376308.1875,0.0,376308.1875,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,dti_band,3,0.55,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,24,-419489.6625,0.0,419489.6625,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,dti_band,4,0.55,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,25,-104790.5875,0.0,104790.5875,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,period,2018,0.62,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,26,-304748.775,0.0,304748.775,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,period,2019,0.62,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,27,-282030.7125,0.0,282030.7125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,period,2020,0.62,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,28,-173996.30000000002,0.0,173996.30000000002,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,AZ,0.24,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,29,-56921.3,0.0,56921.3,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,CA,0.24,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,30,-172096.3,0.0,172096.3,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,CO,0.24,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,31,-151696.30000000002,0.0,151696.30000000002,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,FL,0.24,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,32,-181871.3,0.0,181871.3,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,GA,0.24,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,33,-168346.30000000002,0.0,168346.30000000002,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,IL,0.24,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,34,-177296.30000000002,0.0,177296.30000000002,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,IN,0.24,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,35,-188996.3,0.0,188996.3,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,MA,0.24,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,36,-159121.30000000002,0.0,159121.30000000002,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,MD,0.24,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,37,-177646.3,0.0,177646.3,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,MI,0.24,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,38,-159196.30000000002,0.0,159196.30000000002,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,MN,0.24,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,39,-146421.30000000002,0.0,146421.30000000002,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,NC,0.24,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,40,-158471.3,0.0,158471.3,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,NJ,0.24,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,41,-182646.30000000002,0.0,182646.30000000002,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,NV,0.24,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,42,-134421.3,0.0,134421.3,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,NY,0.24,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,43,-179571.30000000002,0.0,179571.30000000002,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,OH,0.24,target_source_cap_probe_lp,
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,44,-154196.30000000002,0.0,154196.30000000002,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,PA,0.24,target_source_cap_probe_lp,
