reward_per_imputation_penalty_v304,source_family,source_id,cap_share_v304,source_exposure_v304,source_share_v304,source_slack_v304,source_cap_violated_v304,claim_boundary_v304
10.0,income_band,2,0.85,53150.0,0.06289010501405118,0.7871098949859487,False,v304 reward solution source diagnostic only
10.0,income_band,3,0.85,115775.0,0.13699156929448306,0.7130084307055169,False,v304 reward solution source diagnostic only
10.0,income_band,4,0.85,639625.0,0.7568407040378642,0.09315929596213579,False,v304 reward solution source diagnostic only
10.0,dti_band,0,0.85,607150.0,0.7184144357343588,0.13158556426564116,False,v304 reward solution source diagnostic only
10.0,dti_band,1,0.85,180400.0,0.21345954740423015,0.6365404525957699,False,v304 reward solution source diagnostic only
10.0,dti_band,2,0.85,31950.0,0.03780505842331016,0.8121949415766898,False,v304 reward solution source diagnostic only
10.0,dti_band,3,0.85,21425.0,0.025351279396538973,0.824648720603461,False,v304 reward solution source diagnostic only
10.0,dti_band,4,0.85,4200.0,0.004969679041561899,0.8450303209584381,False,v304 reward solution source diagnostic only
10.0,period,2018,0.82,531725.0,0.6291672829463097,0.1908327170536902,False,v304 reward solution source diagnostic only
10.0,period,2019,0.82,274475.0,0.3247744416506434,0.49522555834935655,False,v304 reward solution source diagnostic only
10.0,period,2020,0.82,38925.0,0.04605827540304688,0.7739417245969531,False,v304 reward solution source diagnostic only
10.0,state_top20,AZ,0.35,13200.0,0.015618991273480255,0.3343810087265197,False,v304 reward solution source diagnostic only
10.0,state_top20,CA,0.35,112200.0,0.13276142582458217,0.2172385741754178,False,v304 reward solution source diagnostic only
10.0,state_top20,CO,0.35,22625.0,0.026771187694128087,0.3232288123058719,False,v304 reward solution source diagnostic only
10.0,state_top20,FL,0.35,53875.0,0.06374796627717794,0.28625203372282204,False,v304 reward solution source diagnostic only
10.0,state_top20,GA,0.35,32400.0,0.038337524034906076,0.3116624759650939,False,v304 reward solution source diagnostic only
10.0,state_top20,IL,0.35,92825.0,0.10983582310309126,0.24016417689690872,False,v304 reward solution source diagnostic only
10.0,state_top20,IN,0.35,8050.0,0.00952521816299364,0.34047478183700636,False,v304 reward solution source diagnostic only
10.0,state_top20,MA,0.35,26400.0,0.03123798254696051,0.31876201745303945,False,v304 reward solution source diagnostic only
10.0,state_top20,MD,0.35,5275.0,0.006241680224818814,0.3437583197751812,False,v304 reward solution source diagnostic only
10.0,state_top20,MI,0.35,2400.0,0.002839816595178228,0.34716018340482174,False,v304 reward solution source diagnostic only
10.0,state_top20,MN,0.35,9100.0,0.010767637923384114,0.3392323620766159,False,v304 reward solution source diagnostic only
10.0,state_top20,NC,0.35,20600.0,0.024375092441946456,0.3256249075580535,False,v304 reward solution source diagnostic only
10.0,state_top20,NJ,0.35,10600.0,0.012542523295370507,0.33745747670462944,False,v304 reward solution source diagnostic only
10.0,state_top20,NV,0.35,9700.0,0.011477592072178671,0.3385224079278213,False,v304 reward solution source diagnostic only
10.0,state_top20,NY,0.35,87375.0,0.10338707291820737,0.2466129270817926,False,v304 reward solution source diagnostic only
10.0,state_top20,OH,0.35,23000.0,0.027214909037124684,0.3227850909628753,False,v304 reward solution source diagnostic only
10.0,state_top20,PA,0.35,25850.0,0.03058719124389883,0.3194128087561011,False,v304 reward solution source diagnostic only
10.0,state_top20,TX,0.35,30200.0,0.03573435882265937,0.3142656411773406,False,v304 reward solution source diagnostic only
10.0,state_top20,VA,0.35,10350.0,0.012246709066706109,0.33775329093329387,False,v304 reward solution source diagnostic only
10.0,state_top20,WA,0.35,57475.0,0.06800769116994528,0.2819923088300547,False,v304 reward solution source diagnostic only
10.0,state_top20,other,0.35,191625.0,0.22674160627126164,0.12325839372873834,False,v304 reward solution source diagnostic only
20.0,grade,A,0.8531348749298603,722175.0,0.8531305375073833,4.337422476963226e-06,False,v304 reward solution source diagnostic only
20.0,grade,B,0.8531348749298603,19725.0,0.023301831069108093,0.8298330438607522,False,v304 reward solution source diagnostic only
20.0,grade,C,0.8531348749298603,41800.0,0.049379799173065564,0.8037550757567947,False,v304 reward solution source diagnostic only
20.0,grade,D,0.8531348749298603,47250.0,0.05581807442409923,0.797316800505761,False,v304 reward solution source diagnostic only
20.0,grade,E,0.8531348749298603,14550.0,0.017188422917897225,0.835946452011963,False,v304 reward solution source diagnostic only
20.0,grade,F,0.8531348749298603,1000.0,0.0011813349084465446,0.8519535400214138,False,v304 reward solution source diagnostic only
20.0,grade,G,0.8531348749298603,0.0,0.0,0.8531348749298603,False,v304 reward solution source diagnostic only
20.0,score_decile,0,0.9,761825.0,0.8999704666272889,2.953337271116574e-05,False,v304 reward solution source diagnostic only
20.0,score_decile,1,0.9,61000.0,0.07206142941523921,0.8279385705847608,False,v304 reward solution source diagnostic only
20.0,score_decile,2,0.9,21475.0,0.025369167158889545,0.8746308328411104,False,v304 reward solution source diagnostic only
20.0,score_decile,3,0.9,2200.0,0.002598936798582398,0.8974010632014177,False,v304 reward solution source diagnostic only
20.0,score_decile,4,0.9,0.0,0.0,0.9,False,v304 reward solution source diagnostic only
20.0,score_decile,5,0.9,0.0,0.0,0.9,False,v304 reward solution source diagnostic only
20.0,score_decile,6,0.9,0.0,0.0,0.9,False,v304 reward solution source diagnostic only
20.0,score_decile,7,0.9,0.0,0.0,0.9,False,v304 reward solution source diagnostic only
20.0,score_decile,8,0.9,0.0,0.0,0.9,False,v304 reward solution source diagnostic only
20.0,score_decile,9,0.9,0.0,0.0,0.9,False,v304 reward solution source diagnostic only
20.0,income_band,0,0.85,9450.0,0.011163614884819846,0.8388363851151801,False,v304 reward solution source diagnostic only
20.0,income_band,1,0.85,29325.0,0.03464264619019492,0.815357353809805,False,v304 reward solution source diagnostic only
20.0,income_band,2,0.85,58350.0,0.06893089190785588,0.7810691080921441,False,v304 reward solution source diagnostic only
20.0,income_band,3,0.85,131575.0,0.1554341405788541,0.6945658594211459,False,v304 reward solution source diagnostic only
20.0,income_band,4,0.85,617800.0,0.7298287064382752,0.12017129356172473,False,v304 reward solution source diagnostic only
20.0,dti_band,0,0.85,598300.0,0.7067926757235676,0.14320732427643235,False,v304 reward solution source diagnostic only
20.0,dti_band,1,0.85,190625.0,0.22519196692262256,0.6248080330773774,False,v304 reward solution source diagnostic only
20.0,dti_band,2,0.85,31950.0,0.0377436503248671,0.8122563496751328,False,v304 reward solution source diagnostic only
20.0,dti_band,3,0.85,21425.0,0.025310100413467217,0.8246898995865327,False,v304 reward solution source diagnostic only
20.0,dti_band,4,0.85,4200.0,0.004961606615475487,0.8450383933845245,False,v304 reward solution source diagnostic only
20.0,period,2018,0.82,524325.0,0.6194034258712345,0.20059657412876541,False,v304 reward solution source diagnostic only
20.0,period,2019,0.82,283250.0,0.33461311281748374,0.4853868871825162,False,v304 reward solution source diagnostic only
20.0,period,2020,0.82,38925.0,0.04598346131128175,0.7740165386887182,False,v304 reward solution source diagnostic only
20.0,state_top20,AZ,0.35,13200.0,0.015593620791494388,0.3344063792085056,False,v304 reward solution source diagnostic only
20.0,state_top20,CA,0.35,112200.0,0.1325457767277023,0.2174542232722977,False,v304 reward solution source diagnostic only
20.0,state_top20,CO,0.35,22625.0,0.026727702303603072,0.3232722976963969,False,v304 reward solution source diagnostic only
20.0,state_top20,FL,0.35,52550.0,0.062079149438865916,0.28792085056113403,False,v304 reward solution source diagnostic only
20.0,state_top20,GA,0.35,32400.0,0.038275251033668044,0.31172474896633195,False,v304 reward solution source diagnostic only
20.0,state_top20,IL,0.35,92825.0,0.10965741287655051,0.24034258712344947,False,v304 reward solution source diagnostic only
20.0,state_top20,IN,0.35,9050.0,0.01069108092144123,0.33930891907855876,False,v304 reward solution source diagnostic only
20.0,state_top20,MA,0.35,30400.0,0.03591258121677496,0.314087418783225,False,v304 reward solution source diagnostic only
20.0,state_top20,MD,0.35,5275.0,0.006231541642055523,0.34376845835794445,False,v304 reward solution source diagnostic only
20.0,state_top20,MI,0.35,2400.0,0.002835203780271707,0.3471647962197283,False,v304 reward solution source diagnostic only
20.0,state_top20,MN,0.35,10300.0,0.012167749556999409,0.3378322504430006,False,v304 reward solution source diagnostic only
20.0,state_top20,NC,0.35,20600.0,0.024335499113998817,0.3256645008860012,False,v304 reward solution source diagnostic only
20.0,state_top20,NJ,0.35,10600.0,0.012522150029533373,0.3374778499704666,False,v304 reward solution source diagnostic only
20.0,state_top20,NV,0.35,8500.0,0.01004134672179563,0.33995865327820435,False,v304 reward solution source diagnostic only
20.0,state_top20,NY,0.35,85375.0,0.10085646780862374,0.24914353219137625,False,v304 reward solution source diagnostic only
20.0,state_top20,OH,0.35,17000.0,0.02008269344359126,0.3299173065564087,False,v304 reward solution source diagnostic only
20.0,state_top20,PA,0.35,25850.0,0.03053750738334318,0.3194624926166568,False,v304 reward solution source diagnostic only
