policy_id,regime_v70,lhs_v70,rhs_v70,slack_v70,binding_v70,claim_boundary_v70,constraint_type_v70,source_family,source_id,cap_share_v70,cap_mode_v70,path_id
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-78095.06825859066,0.0,78095.06825859066,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,76.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-33000.39774226246,0.0,33000.39774226246,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,77.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-25570.55315251334,0.0,25570.55315251334,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,78.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-46958.380167468466,0.0,46958.380167468466,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,79.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-67116.77012951349,0.0,67116.77012951349,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,80.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-78125.8087628651,0.0,78125.8087628651,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,81.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-41547.10870548857,0.0,41547.10870548857,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,82.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-72014.08027438601,0.0,72014.08027438601,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,83.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-65851.65096528493,0.0,65851.65096528493,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,84.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-76651.0783067678,0.0,76651.0783067678,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,85.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-18866.284667278276,0.0,18866.284667278276,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,86.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-53931.077654810346,0.0,53931.077654810346,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,87.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-103783.86002590225,0.0,103783.86002590225,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,88.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-108529.5066392494,0.0,108529.5066392494,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,89.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-4590.17660026213,0.0,4590.17660026213,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,90.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-66187.21982362893,0.0,66187.21982362893,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,91.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-112988.50240155909,0.0,112988.50240155909,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,92.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-89406.46306253993,0.0,89406.46306253993,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,93.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-10177.065246775586,0.0,10177.065246775586,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,94.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-31088.737091810457,0.0,31088.737091810457,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,95.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-89901.18989665409,0.0,89901.18989665409,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,96.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-94225.77974827969,0.0,94225.77974827969,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,97.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-19769.421432343428,0.0,19769.421432343428,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,98.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-22498.383829844315,0.0,22498.383829844315,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,99.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-99896.80219140154,0.0,99896.80219140154,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,100.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-85273.39420815687,0.0,85273.39420815687,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,101.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-41717.89025039792,0.0,41717.89025039792,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,102.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-53731.02353328295,0.0,53731.02353328295,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,103.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-113100.62375750448,0.0,113100.62375750448,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,104.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-71462.04976295319,0.0,71462.04976295319,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,105.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-48867.960057051576,0.0,48867.960057051576,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,106.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-51150.777846740835,0.0,51150.777846740835,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,107.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-87910.25444128904,0.0,87910.25444128904,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,108.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-76681.06442957793,0.0,76681.06442957793,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,109.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-40414.13342553949,0.0,40414.13342553949,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,110.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-97316.30733975899,0.0,97316.30733975899,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,111.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-79312.211867888,0.0,79312.211867888,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,112.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-53926.09734747319,0.0,53926.09734747319,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,113.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-17613.21011613545,0.0,17613.21011613545,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,114.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-85739.01549532302,0.0,85739.01549532302,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,115.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-103525.56983635122,0.0,103525.56983635122,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,116.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-80565.74415062835,0.0,80565.74415062835,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,117.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-57667.36433615473,0.0,57667.36433615473,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,118.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-42369.133223309254,0.0,42369.133223309254,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,119.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-94547.271214646,0.0,94547.271214646,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,120.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-79024.95536117922,0.0,79024.95536117922,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,121.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-15901.426144573532,0.0,15901.426144573532,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,122.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-53126.87180254364,0.0,53126.87180254364,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,123.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-97838.09426790441,0.0,97838.09426790441,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,124.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-89003.01199540622,0.0,89003.01199540622,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,125.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-45265.51939289218,0.0,45265.51939289218,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,126.0
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-52847.12380245287,0.0,52847.12380245287,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,127.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,842292.375,850000.0,7707.625,False,restricted-master LP diagnostic only,budget_upper,,,,,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-842292.375,-842292.375,0.0,True,restricted-master LP diagnostic only,budget_lower,,,,,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,2.7284841053187847e-11,0.0,-2.7284841053187847e-11,True,restricted-master LP diagnostic only,source_share,grade,A,0.8531348749298603,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-640685.625,0.0,640685.625,False,restricted-master LP diagnostic only,source_share,grade,B,0.8531348749298603,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-691189.0,0.0,691189.0,False,restricted-master LP diagnostic only,source_share,grade,C,0.8531348749298603,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-704689.0,0.0,704689.0,False,restricted-master LP diagnostic only,source_share,grade,D,0.8531348749298603,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-714089.0,0.0,714089.0,False,restricted-master LP diagnostic only,source_share,grade,E,0.8531348749298603,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,2.7284841053187847e-12,0.0,-2.7284841053187847e-12,True,restricted-master LP diagnostic only,source_share,score_decile,0,0.9,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-695033.8999999999,0.0,695033.8999999999,False,restricted-master LP diagnostic only,source_share,score_decile,1,0.9,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-739863.1375,0.0,739863.1375,False,restricted-master LP diagnostic only,source_share,score_decile,2,0.9,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-755063.1375,0.0,755063.1375,False,restricted-master LP diagnostic only,source_share,score_decile,3,0.9,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-758063.1375,0.0,758063.1375,False,restricted-master LP diagnostic only,source_share,score_decile,4,0.9,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-630430.28125,0.0,630430.28125,False,restricted-master LP diagnostic only,source_share,income_band,0,0.85,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-591023.51875,0.0,591023.51875,False,restricted-master LP diagnostic only,source_share,income_band,1,0.85,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-552749.38125,0.0,552749.38125,False,restricted-master LP diagnostic only,source_share,income_band,2,0.85,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-535148.51875,0.0,535148.51875,False,restricted-master LP diagnostic only,source_share,income_band,3,0.85,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-428098.51875,0.0,428098.51875,False,restricted-master LP diagnostic only,source_share,income_band,4,0.85,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-204245.14375000002,0.0,204245.14375000002,False,restricted-master LP diagnostic only,source_share,dti_band,0,0.85,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-511273.51875,0.0,511273.51875,False,restricted-master LP diagnostic only,source_share,dti_band,1,0.85,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-641473.51875,0.0,641473.51875,False,restricted-master LP diagnostic only,source_share,dti_band,2,0.85,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-673098.51875,0.0,673098.51875,False,restricted-master LP diagnostic only,source_share,dti_band,3,0.85,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-707359.51875,0.0,707359.51875,False,restricted-master LP diagnostic only,source_share,dti_band,4,0.85,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-49976.37249999998,0.0,49976.37249999998,False,restricted-master LP diagnostic only,source_share,period,2018,0.82,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-674279.7475,0.0,674279.7475,False,restricted-master LP diagnostic only,source_share,period,2019,0.82,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-505490.7475,0.0,505490.7475,False,restricted-master LP diagnostic only,source_share,period,2020,0.82,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-277302.33125,0.0,277302.33125,False,restricted-master LP diagnostic only,source_share,state_top20,AZ,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-156752.33125,0.0,156752.33125,False,restricted-master LP diagnostic only,source_share,state_top20,CA,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-240402.33125000002,0.0,240402.33125000002,False,restricted-master LP diagnostic only,source_share,state_top20,CO,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-253452.33125,0.0,253452.33125,False,restricted-master LP diagnostic only,source_share,state_top20,FL,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-280652.33125,0.0,280652.33125,False,restricted-master LP diagnostic only,source_share,state_top20,GA,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-273352.33125000005,0.0,273352.33125000005,False,restricted-master LP diagnostic only,source_share,state_top20,IL,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-272702.33125,0.0,272702.33125,False,restricted-master LP diagnostic only,source_share,state_top20,IN,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-289802.33125,0.0,289802.33125,False,restricted-master LP diagnostic only,source_share,state_top20,MA,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-275102.33125000005,0.0,275102.33125000005,False,restricted-master LP diagnostic only,source_share,state_top20,MD,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-281452.33125,0.0,281452.33125,False,restricted-master LP diagnostic only,source_share,state_top20,MI,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-267273.09375,0.0,267273.09375,False,restricted-master LP diagnostic only,source_share,state_top20,MN,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-257052.33125,0.0,257052.33125,False,restricted-master LP diagnostic only,source_share,state_top20,NC,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-267977.33125,0.0,267977.33125,False,restricted-master LP diagnostic only,source_share,state_top20,NJ,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-286902.33125,0.0,286902.33125,False,restricted-master LP diagnostic only,source_share,state_top20,NV,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-233977.33125,0.0,233977.33125,False,restricted-master LP diagnostic only,source_share,state_top20,NY,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-273302.33125000005,0.0,273302.33125000005,False,restricted-master LP diagnostic only,source_share,state_top20,OH,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-266602.33125,0.0,266602.33125,False,restricted-master LP diagnostic only,source_share,state_top20,PA,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-217027.33125,0.0,217027.33125,False,restricted-master LP diagnostic only,source_share,state_top20,TX,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-270413.33125,0.0,270413.33125,False,restricted-master LP diagnostic only,source_share,state_top20,VA,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-272302.33125,0.0,272302.33125,False,restricted-master LP diagnostic only,source_share,state_top20,WA,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-134753.19374999998,0.0,134753.19374999998,False,restricted-master LP diagnostic only,source_share,state_top20,other,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,108629.60089744683,108900.67553724365,271.0746397968178,False,restricted-master LP diagnostic only,cvar_cap,,,,,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-59468.86427753701,0.0,59468.86427753701,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,0.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-34416.23191579918,0.0,34416.23191579918,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,1.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,2.9103830456733704e-11,0.0,-2.9103830456733704e-11,True,restricted-master LP diagnostic only,cvar_path_excess,,,,,2.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-39269.11056626809,0.0,39269.11056626809,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,3.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-37473.62700954678,0.0,37473.62700954678,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,4.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-43824.02571744719,0.0,43824.02571744719,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,5.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-21307.779311138023,0.0,21307.779311138023,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,6.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-36033.192810430744,0.0,36033.192810430744,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,7.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-48758.76136406978,0.0,48758.76136406978,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,8.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-51286.486767757735,0.0,51286.486767757735,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,9.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-5.093170329928398e-11,0.0,5.093170329928398e-11,True,restricted-master LP diagnostic only,cvar_path_excess,,,,,10.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-15927.002945306143,0.0,15927.002945306143,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,11.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-54966.323304313955,0.0,54966.323304313955,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,12.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-42888.48318767781,0.0,42888.48318767781,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,13.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-10487.188745105988,0.0,10487.188745105988,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,14.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-36959.86416875897,0.0,36959.86416875897,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,15.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-51249.96656603613,0.0,51249.96656603613,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,16.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-45791.60170116367,0.0,45791.60170116367,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,17.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-24846.330835170716,0.0,24846.330835170716,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,18.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-24033.27488329477,0.0,24033.27488329477,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,19.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-53994.51540223965,0.0,53994.51540223965,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,20.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-40077.18562794936,0.0,40077.18562794936,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,21.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-6023.335136172653,0.0,6023.335136172653,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,22.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-22405.631710529437,0.0,22405.631710529437,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,23.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-54474.056092270315,0.0,54474.056092270315,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,24.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-48236.11593135519,0.0,48236.11593135519,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,25.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-17009.646246918797,0.0,17009.646246918797,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,26.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-21726.128000202538,0.0,21726.128000202538,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,27.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-55898.71637151415,0.0,55898.71637151415,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,28.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-32692.595690253802,0.0,32692.595690253802,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,29.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-16295.282761263908,0.0,16295.282761263908,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,30.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-3059.9898380410013,0.0,3059.9898380410013,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,31.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-53883.87638123601,0.0,53883.87638123601,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,32.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-33245.863271318085,0.0,33245.863271318085,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,33.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-7748.831726179051,0.0,7748.831726179051,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,34.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-32639.91393725446,0.0,32639.91393725446,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,35.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-58038.7520413232,0.0,58038.7520413232,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,36.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-54159.70952575271,0.0,54159.70952575271,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,37.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-5418.366134900774,0.0,5418.366134900774,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,38.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-17504.652165338855,0.0,17504.652165338855,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,39.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-54568.708799950575,0.0,54568.708799950575,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,40.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-39983.159267571995,0.0,39983.159267571995,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,41.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-17248.812585305728,0.0,17248.812585305728,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,42.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-39030.540043748246,0.0,39030.540043748246,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,43.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-42799.81167777553,0.0,42799.81167777553,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,44.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-36693.38634852271,0.0,36693.38634852271,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,45.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-12203.793852094313,0.0,12203.793852094313,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,46.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-27242.022677516637,0.0,27242.022677516637,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,47.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-48110.28363385137,0.0,48110.28363385137,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,48.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-45987.84532781784,0.0,45987.84532781784,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,49.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-15689.102179532732,0.0,15689.102179532732,False,restricted-master LP diagnostic only,cvar_path_excess,,,,,50.0
