policy_id,scenario,sicr_rule_v6,contractual_ecl_v6,discounted_ead_v6,stage1_share_v6,stage2_share_v6,stage3_share_v6,realized_return_proxy_lgd45,funded_exposure,net_return_after_contractual_ecl_v6
paper4_v4_local_rt0p1750_g0p500_u0p000,baseline,conservative_rel2_abs25_pd15,746366.9439800294,19386896.213952687,0.23026526046660276,0.7681367849153085,0.0015979546180888463,171426.03160120954,1000000.0,-574940.9123788199
paper4_v4_local_rt0p1750_g0p500_u0p025,baseline,conservative_rel2_abs25_pd15,752584.0597790754,19428858.507188786,0.22974927675988427,0.7687238829958213,0.001526840244294439,173158.2176263314,1000000.0,-579425.8421527441
paper4_v4_local_rt0p1750_g0p500_u0p050,baseline,conservative_rel2_abs25_pd15,781086.6397619385,19471028.64059587,0.23159857328145267,0.7668612191958496,0.001540207522697795,173047.1409540687,1000000.0,-608039.4988078699
paper4_v4_local_rt0p1750_g0p500_u0p075,baseline,conservative_rel2_abs25_pd15,772484.7247466292,19478824.11763361,0.23076301325573875,0.7677820885871323,0.001454898157129001,174556.0224913794,1000000.0,-597928.7022552498
paper4_v4_local_rt0p1750_g0p500_u0p100,baseline,conservative_rel2_abs25_pd15,773789.0681492309,19503780.555552557,0.23062581063553828,0.7679961089494164,0.0013780804150453957,174757.92155780335,1000000.0,-599031.1465914275
paper4_v4_local_rt0p1775_g0p400_u0p000,baseline,conservative_rel2_abs25_pd15,941205.6488123244,19095226.388888888,0.2078544061302682,0.7904693486590039,0.0016762452107279694,172888.5824999986,1000000.0,-768317.0663123258
paper4_v4_local_rt0p1775_g0p400_u0p025,baseline,conservative_rel2_abs25_pd15,940988.2629660643,19095226.388888888,0.20761494252873564,0.7907088122605364,0.0016762452107279694,172778.2125000008,1000000.0,-768210.0504660634
paper4_v4_local_rt0p1775_g0p400_u0p050,baseline,conservative_rel2_abs25_pd15,940967.2975358141,19095226.388888888,0.20753512132822477,0.7907886334610472,0.0016762452107279694,172767.23249999774,1000000.0,-768200.0650358164
paper4_v4_local_rt0p1775_g0p400_u0p075,baseline,conservative_rel2_abs25_pd15,940963.3435495308,19095226.388888888,0.2076947637292465,0.7906289910600255,0.0016762452107279694,172765.31250000416,1000000.0,-768198.0310495266
paper4_v4_local_rt0p1775_g0p400_u0p100,baseline,conservative_rel2_abs25_pd15,940846.2225471231,19095226.388888888,0.207492795389049,0.7908261287223823,0.0016810758885686839,172708.2425000014,1000000.0,-768137.9800471216
paper4_v4_local_rt0p1775_g0p425_u0p000,baseline,conservative_rel2_abs25_pd15,940095.3242780115,19179980.493394747,0.20857097591888465,0.7898447401774398,0.0015842839036755386,175282.58472726814,1000000.0,-764812.7395507433
paper4_v4_local_rt0p1775_g0p425_u0p025,baseline,conservative_rel2_abs25_pd15,940095.3242780115,19179980.493394747,0.20857097591888465,0.7898447401774398,0.0015842839036755386,175282.58472726814,1000000.0,-764812.7395507433
paper4_v4_local_rt0p1775_g0p425_u0p050,baseline,conservative_rel2_abs25_pd15,940095.3242780115,19179980.493394747,0.20857097591888465,0.7898447401774398,0.0015842839036755386,175282.58472726814,1000000.0,-764812.7395507433
paper4_v4_local_rt0p1775_g0p425_u0p075,baseline,conservative_rel2_abs25_pd15,940095.3242780115,19179980.493394747,0.20857097591888465,0.7898447401774398,0.0015842839036755386,175282.58472726814,1000000.0,-764812.7395507433
paper4_v4_local_rt0p1775_g0p425_u0p100,baseline,conservative_rel2_abs25_pd15,940095.3242780115,19179980.493394747,0.20857097591888465,0.7898447401774398,0.0015842839036755386,175282.58472726814,1000000.0,-764812.7395507433
paper4_v4_local_rt0p1775_g0p450_u0p000,baseline,conservative_rel2_abs25_pd15,936878.8620342908,19508525.0,0.2164534120734908,0.781988188976378,0.0015583989501312336,174441.0154594637,1000000.0,-762437.8465748271
paper4_v4_local_rt0p1775_g0p450_u0p025,baseline,conservative_rel2_abs25_pd15,936878.8620342908,19508525.0,0.2164534120734908,0.781988188976378,0.0015583989501312336,174441.0154594637,1000000.0,-762437.8465748271
paper4_v4_local_rt0p1775_g0p450_u0p050,baseline,conservative_rel2_abs25_pd15,936878.8620342908,19508525.0,0.2164534120734908,0.781988188976378,0.0015583989501312336,174441.0154594637,1000000.0,-762437.8465748271
paper4_v4_local_rt0p1775_g0p450_u0p075,baseline,conservative_rel2_abs25_pd15,936878.8620342908,19508525.0,0.2164534120734908,0.781988188976378,0.0015583989501312336,174441.0154594637,1000000.0,-762437.8465748271
paper4_v4_local_rt0p1775_g0p450_u0p100,baseline,conservative_rel2_abs25_pd15,936878.8620342908,19508525.0,0.2164534120734908,0.781988188976378,0.0015583989501312336,174441.0154594637,1000000.0,-762437.8465748271
paper4_v4_local_rt0p1775_g0p475_u0p000,baseline,conservative_rel2_abs25_pd15,882760.2638902339,19544205.421923764,0.2234959349593496,0.775040650406504,0.0014634146341463415,177096.20973510825,1000000.0,-705664.0541551257
paper4_v4_local_rt0p1775_g0p475_u0p025,baseline,conservative_rel2_abs25_pd15,877716.3434872747,19542302.777777776,0.22227658186562296,0.776255707762557,0.0014677103718199608,176893.28255546675,1000000.0,-700823.060931808
paper4_v4_local_rt0p1775_g0p475_u0p050,baseline,conservative_rel2_abs25_pd15,894749.3215755268,19542302.777777776,0.2245734908136483,0.7739501312335958,0.0014763779527559055,177028.73463921357,1000000.0,-717720.5869363133
paper4_v4_local_rt0p1775_g0p475_u0p075,baseline,conservative_rel2_abs25_pd15,891944.7353574012,19542302.777777776,0.22383055282957148,0.774697415767092,0.0014720314033366045,177061.79107749838,1000000.0,-714882.9442799028
paper4_v4_local_rt0p1775_g0p475_u0p100,baseline,conservative_rel2_abs25_pd15,888896.3274926398,19542302.777777776,0.22333987569512595,0.7751880929015375,0.0014720314033366045,177097.5721843643,1000000.0,-711798.7553082755
paper4_v4_local_rt0p1775_g0p500_u0p000,baseline,conservative_rel2_abs25_pd15,802212.5502149978,19478511.228526223,0.2277723892660847,0.7706918849013903,0.0015357258325250566,173714.6533967239,1000000.0,-628497.8968182739
paper4_v4_local_rt0p1775_g0p500_u0p025,baseline,conservative_rel2_abs25_pd15,808421.5934671846,19510313.7995401,0.22786964980544747,0.7705901426718548,0.001540207522697795,174355.1719218458,1000000.0,-634066.4215453388
paper4_v4_local_rt0p1775_g0p500_u0p050,baseline,conservative_rel2_abs25_pd15,831639.2563149782,19534852.90612384,0.229044357469015,0.769406392694064,0.0015492498369210697,174204.37268367442,1000000.0,-657434.8836313038
paper4_v4_local_rt0p1775_g0p500_u0p075,baseline,conservative_rel2_abs25_pd15,824250.9876858733,19546656.944443125,0.22821138211382114,0.7703252032520326,0.0014634146341463415,175710.54583156915,1000000.0,-648540.4418543042
paper4_v4_local_rt0p1775_g0p500_u0p100,baseline,conservative_rel2_abs25_pd15,821280.0497243243,19547580.555555556,0.22916666666666666,0.769455252918288,0.0013780804150453957,175874.51929404915,1000000.0,-645405.5304302751
paper4_v4_local_rt0p1700_g0p400_u0p000,adverse,relative_2x,1328386.3336107382,19566439.405667428,0.10568107400130976,0.8928454485920104,0.0014734774066797642,176309.76764157554,1000000.0,-1152076.5659691626
paper4_v4_local_rt0p1700_g0p400_u0p025,adverse,relative_2x,1328386.3336107382,19566439.405667428,0.10568107400130976,0.8928454485920104,0.0014734774066797642,176309.76764157554,1000000.0,-1152076.5659691626
paper4_v4_local_rt0p1700_g0p400_u0p050,adverse,relative_2x,1328386.3336107382,19566439.405667428,0.10568107400130976,0.8928454485920104,0.0014734774066797642,176309.76764157554,1000000.0,-1152076.5659691626
paper4_v4_local_rt0p1700_g0p400_u0p075,adverse,relative_2x,1328386.3336107382,19566439.405667428,0.10568107400130976,0.8928454485920104,0.0014734774066797642,176309.76764157554,1000000.0,-1152076.5659691626
paper4_v4_local_rt0p1700_g0p400_u0p100,adverse,relative_2x,1328386.3336107382,19566439.405667428,0.10568107400130976,0.8928454485920104,0.0014734774066797642,176309.76764157554,1000000.0,-1152076.5659691626
paper4_v4_local_rt0p1700_g0p425_u0p000,adverse,relative_2x,1304983.5818861115,19519661.7010839,0.1039417729800458,0.89450441609421,0.0015538109257441936,174567.57189288645,1000000.0,-1130416.009993225
paper4_v4_local_rt0p1700_g0p425_u0p025,adverse,relative_2x,1295279.4968050749,19540587.5,0.10437051532941943,0.8940802348336595,0.0015492498369210697,177295.43,1000000.0,-1117984.066805075
paper4_v4_local_rt0p1700_g0p425_u0p050,adverse,relative_2x,1291287.8243951134,19545795.823897824,0.10461513372472277,0.8939171559034573,0.0014677103718199608,178048.10260725138,1000000.0,-1113239.721787862
paper4_v4_local_rt0p1700_g0p425_u0p075,adverse,relative_2x,1273295.320159947,19508525.0,0.10636722606120434,0.8920697597894044,0.0015630141493912471,173075.48672666072,1000000.0,-1100219.8334332863
paper4_v4_local_rt0p1700_g0p425_u0p100,adverse,relative_2x,1266673.052679814,19517518.774905328,0.1066962816716025,0.8917407041790063,0.0015630141493912471,174404.72097666154,1000000.0,-1092268.3317031525
paper4_v4_local_rt0p1700_g0p450_u0p000,adverse,relative_2x,1224573.6846296694,19527920.833333332,0.10513942931258106,0.8933203631647212,0.001540207522697795,173790.71071864534,1000000.0,-1050782.9739110242
paper4_v4_local_rt0p1700_g0p450_u0p025,adverse,relative_2x,1213184.168129751,19538080.555555556,0.10554474708171206,0.8929961089494164,0.0014591439688715954,174998.4336112657,1000000.0,-1038185.7345184853
paper4_v4_local_rt0p1700_g0p450_u0p050,adverse,relative_2x,1202328.4447094414,19535851.592908315,0.10609756097560975,0.8924390243902439,0.0014634146341463415,175478.2518754841,1000000.0,-1026850.1928339573
paper4_v4_local_rt0p1700_g0p450_u0p075,adverse,relative_2x,1183775.679623795,19542302.777777776,0.10755055446836269,0.8909817351598174,0.0014677103718199608,175657.95308946315,1000000.0,-1008117.7265343318
paper4_v4_local_rt0p1700_g0p450_u0p100,adverse,relative_2x,1174939.7667886917,19544761.89223151,0.10829268292682927,0.8902439024390244,0.0014634146341463415,176079.0568910174,1000000.0,-998860.7098976744
paper4_v4_local_rt0p1700_g0p475_u0p000,adverse,relative_2x,1107641.864241332,19448720.833333332,0.10563041385948027,0.8928456849534809,0.0015239011870388194,171759.67280928156,1000000.0,-935882.1914320504
paper4_v4_local_rt0p1700_g0p475_u0p025,adverse,relative_2x,1093660.746763491,19364780.37992853,0.10618408437200383,0.8922179610099074,0.0015979546180888463,171111.06526498214,1000000.0,-922549.6814985089
paper4_v4_local_rt0p1700_g0p475_u0p050,adverse,relative_2x,1096413.3650842635,19431229.003716018,0.10790494665373423,0.8904784998383446,0.0016165535079211122,171238.3244154223,1000000.0,-925175.0406688412
paper4_v4_local_rt0p1700_g0p475_u0p075,adverse,relative_2x,1081252.6353106855,19446566.39561484,0.10872018052869117,0.8897485493230174,0.0015312701482914249,173262.65358311104,1000000.0,-907989.9817275745
paper4_v4_local_rt0p1700_g0p475_u0p100,adverse,relative_2x,1081460.3273034876,19494785.355222862,0.10952150016165535,0.8891044293566117,0.0013740704817329454,174431.6433553046,1000000.0,-907028.683948183
paper4_v4_local_rt0p1700_g0p500_u0p000,adverse,relative_2x,1000933.9093536215,19406266.52494403,0.10665064102564102,0.8917467948717949,0.0016025641025641025,169603.66556130192,1000000.0,-831330.2437923197
paper4_v4_local_rt0p1700_g0p500_u0p025,adverse,relative_2x,998302.7172002792,19397827.07750952,0.10695917711346833,0.8915139826422372,0.001526840244294439,169886.8565354871,1000000.0,-828415.8606647921
paper4_v4_local_rt0p1700_g0p500_u0p050,adverse,relative_2x,990782.7859681227,19418087.499997,0.10787616297722169,0.8905197305101059,0.0016041065126724415,169315.7324273321,1000000.0,-821467.0535407906
paper4_v4_local_rt0p1700_g0p500_u0p075,adverse,relative_2x,981103.3814657411,19398441.666662347,0.10853269537480063,0.8898724082934609,0.001594896331738437,170021.31140035062,1000000.0,-811082.0700653904
paper4_v4_local_rt0p1700_g0p500_u0p100,adverse,relative_2x,969924.8925599036,19336330.185969695,0.1098700887198986,0.8886248415716096,0.0015050697084917617,171334.7083294575,1000000.0,-798590.1842304461
paper4_v4_local_rt0p1725_g0p400_u0p000,adverse,relative_2x,1330551.3377589718,19193793.055552557,0.10716555449634572,0.8913250714966635,0.0015093740069907849,175696.21562526395,1000000.0,-1154855.1221337079
paper4_v4_local_rt0p1725_g0p400_u0p025,adverse,relative_2x,1330551.3377589718,19193793.055552557,0.10716555449634572,0.8913250714966635,0.0015093740069907849,175696.21562526395,1000000.0,-1154855.1221337079
paper4_v4_local_rt0p1725_g0p400_u0p050,adverse,relative_2x,1330551.3377589718,19193793.055552557,0.10716555449634572,0.8913250714966635,0.0015093740069907849,175696.21562526395,1000000.0,-1154855.1221337079
paper4_v4_local_rt0p1725_g0p400_u0p075,adverse,relative_2x,1330551.3377589718,19193793.055552557,0.10716555449634572,0.8913250714966635,0.0015093740069907849,175696.21562526395,1000000.0,-1154855.1221337079
paper4_v4_local_rt0p1725_g0p400_u0p100,adverse,relative_2x,1330551.3377589718,19193793.055552557,0.10716555449634572,0.8913250714966635,0.0015093740069907849,175696.21562526395,1000000.0,-1154855.1221337079
paper4_v4_local_rt0p1725_g0p425_u0p000,adverse,relative_2x,1325723.3124524837,19508525.0,0.10459600915930652,0.8938501799149493,0.0015538109257441936,174291.23238256914,1000000.0,-1151432.0800699145
paper4_v4_local_rt0p1725_g0p425_u0p025,adverse,relative_2x,1325723.3124524837,19508525.0,0.10459600915930652,0.8938501799149493,0.0015538109257441936,174291.23238256914,1000000.0,-1151432.0800699145
paper4_v4_local_rt0p1725_g0p425_u0p050,adverse,relative_2x,1325723.3124524837,19508525.0,0.10459600915930652,0.8938501799149493,0.0015538109257441936,174291.23238256914,1000000.0,-1151432.0800699145
paper4_v4_local_rt0p1725_g0p425_u0p075,adverse,relative_2x,1325723.3124524837,19508525.0,0.10459600915930652,0.8938501799149493,0.0015538109257441936,174291.23238256914,1000000.0,-1151432.0800699145
paper4_v4_local_rt0p1725_g0p425_u0p100,adverse,relative_2x,1325723.3124524837,19508525.0,0.10459600915930652,0.8938501799149493,0.0015538109257441936,174291.23238256914,1000000.0,-1151432.0800699145
paper4_v4_local_rt0p1725_g0p450_u0p000,adverse,relative_2x,1266925.286088324,19551106.65933721,0.10418695228821812,0.8943524829600779,0.0014605647517039922,176164.69889836514,1000000.0,-1090760.587189959
paper4_v4_local_rt0p1725_g0p450_u0p025,adverse,relative_2x,1255476.3320918183,19538476.388888888,0.10504065040650407,0.8934959349593496,0.0014634146341463415,176280.75429098553,1000000.0,-1079195.5778008327
paper4_v4_local_rt0p1725_g0p450_u0p050,adverse,relative_2x,1247571.8752175695,19542302.777777776,0.10526744944553164,0.8932648401826484,0.0014677103718199608,176702.59108533437,1000000.0,-1070869.2841322352
paper4_v4_local_rt0p1725_g0p450_u0p075,adverse,relative_2x,1234439.3509586058,19542302.777777776,0.1069676153091266,0.8915603532875368,0.0014720314033366045,176822.00543080448,1000000.0,-1057617.3455278012
paper4_v4_local_rt0p1725_g0p450_u0p100,adverse,relative_2x,1226124.046118659,19542302.777777776,0.10721295387634937,0.891315014720314,0.0014720314033366045,176892.4809693785,1000000.0,-1049231.5651492805
paper4_v4_local_rt0p1725_g0p475_u0p000,adverse,relative_2x,1168187.5890049224,19475047.521192748,0.10581882656350741,0.8926499032882012,0.0015312701482914249,172955.25591293114,1000000.0,-995232.3330919913
paper4_v4_local_rt0p1725_g0p475_u0p025,adverse,relative_2x,1154364.4018087802,19467616.80812186,0.1061411992263056,0.8923275306254029,0.0015312701482914249,174336.04133148165,1000000.0,-980028.3604772985
paper4_v4_local_rt0p1725_g0p475_u0p050,adverse,relative_2x,1157124.3619438189,19535846.0766307,0.10787671232876712,0.8905740378343118,0.0015492498369210697,174654.63169441232,1000000.0,-982469.7302494065
paper4_v4_local_rt0p1725_g0p475_u0p075,adverse,relative_2x,1141915.3086227034,19539463.331418544,0.10869918699186992,0.8898373983739838,0.0014634146341463415,175419.62596103313,1000000.0,-966495.6826616703
paper4_v4_local_rt0p1725_g0p475_u0p100,adverse,relative_2x,1141519.3873625307,19547580.555555556,0.10886835278858625,0.8897535667963683,0.0013780804150453957,175568.70111044557,1000000.0,-965950.6862520851
paper4_v4_local_rt0p1725_g0p500_u0p000,adverse,relative_2x,1051126.5286264392,19329587.5,0.10601014906438312,0.8924040596257532,0.001585791309863622,170271.60980569513,1000000.0,-880854.918820744
paper4_v4_local_rt0p1725_g0p500_u0p025,adverse,relative_2x,1055429.748992513,19337639.325948585,0.10651688973868706,0.8918897386870618,0.0015933715742511153,170912.128330817,1000000.0,-884517.620661696
paper4_v4_local_rt0p1725_g0p500_u0p050,adverse,relative_2x,1049151.2768754398,19376729.926411033,0.10809294871794872,0.8903044871794872,0.0016025641025641025,170470.1542228465,1000000.0,-878681.1226525933
paper4_v4_local_rt0p1725_g0p500_u0p075,adverse,relative_2x,1039499.6109286415,19377049.380837854,0.108740811760946,0.8896612336209652,0.0015979546180888463,171175.733195865,1000000.0,-868323.8777327766
paper4_v4_local_rt0p1725_g0p500_u0p100,adverse,relative_2x,1031081.7691831507,19429680.555552557,0.10977177756348441,0.8888621022179364,0.001366120218579235,173680.69742503014,1000000.0,-857401.0717581206
paper4_v4_local_rt0p1750_g0p400_u0p000,adverse,relative_2x,1332472.8189344432,19095226.388888888,0.1082375478927203,0.8900862068965517,0.0016762452107279694,172888.5824999986,1000000.0,-1159584.2364344446
paper4_v4_local_rt0p1750_g0p400_u0p025,adverse,relative_2x,1332086.7175663973,19095226.388888888,0.1082375478927203,0.8900862068965517,0.0016762452107279694,172778.2125000008,1000000.0,-1159308.5050663964
paper4_v4_local_rt0p1750_g0p400_u0p050,adverse,relative_2x,1332049.7030873243,19095226.388888888,0.1082375478927203,0.8900862068965517,0.0016762452107279694,172767.23249999774,1000000.0,-1159282.4705873264
paper4_v4_local_rt0p1750_g0p400_u0p075,adverse,relative_2x,1332043.5812416386,19095226.388888888,0.10815772669220945,0.8901660280970626,0.0016762452107279694,172765.31250000416,1000000.0,-1159278.2687416344
paper4_v4_local_rt0p1750_g0p400_u0p100,adverse,relative_2x,1331873.0358089523,19095226.388888888,0.10806916426512968,0.8902497598463016,0.0016810758885686839,172708.2425000014,1000000.0,-1159164.793308951
paper4_v4_local_rt0p1750_g0p425_u0p000,adverse,relative_2x,1328825.4963615362,19610558.333330333,0.10558292282430214,0.8929392446633826,0.001477832512315271,176420.17324300256,1000000.0,-1152405.3231185337
paper4_v4_local_rt0p1750_g0p425_u0p025,adverse,relative_2x,1328825.4963615362,19610558.333330333,0.10558292282430214,0.8929392446633826,0.001477832512315271,176420.17324300256,1000000.0,-1152405.3231185337
paper4_v4_local_rt0p1750_g0p425_u0p050,adverse,relative_2x,1328825.4963615362,19610558.333330333,0.10558292282430214,0.8929392446633826,0.001477832512315271,176420.17324300256,1000000.0,-1152405.3231185337
paper4_v4_local_rt0p1750_g0p425_u0p075,adverse,relative_2x,1328825.4963615362,19610558.333330333,0.10558292282430214,0.8929392446633826,0.001477832512315271,176420.17324300256,1000000.0,-1152405.3231185337
paper4_v4_local_rt0p1750_g0p425_u0p100,adverse,relative_2x,1328825.4963615362,19610558.333330333,0.10558292282430214,0.8929392446633826,0.001477832512315271,176420.17324300256,1000000.0,-1152405.3231185337
paper4_v4_local_rt0p1750_g0p450_u0p000,adverse,relative_2x,1305707.8828131547,19523698.611111112,0.10410533202486097,0.8943408570493948,0.0015538109257441936,175192.49000000002,1000000.0,-1130515.3928131547
paper4_v4_local_rt0p1750_g0p450_u0p025,adverse,relative_2x,1299800.807972051,19536268.27914225,0.10435067059208374,0.8941772980045797,0.0014720314033366045,176839.42939458,1000000.0,-1122961.378577471
paper4_v4_local_rt0p1750_g0p450_u0p050,adverse,relative_2x,1293977.2213268531,19536658.558736403,0.10471544715447155,0.893739837398374,0.0015447154471544715,177101.25091726784,1000000.0,-1116875.9704095854
paper4_v4_local_rt0p1750_g0p450_u0p075,adverse,relative_2x,1272832.923738886,19510759.823973726,0.1066006600660066,0.8918316831683168,0.0015676567656765677,173629.03530901,1000000.0,-1099203.888429876
paper4_v4_local_rt0p1750_g0p450_u0p100,adverse,relative_2x,1271517.9832975732,19512292.840201717,0.1066962816716025,0.8917407041790063,0.0015630141493912471,173856.52646047238,1000000.0,-1097661.456837101
paper4_v4_local_rt0p1750_g0p475_u0p000,adverse,relative_2x,1221520.7355934358,19545200.038982693,0.105322947095099,0.893216488153197,0.0014605647517039922,175285.03901658076,1000000.0,-1046235.696576855
paper4_v4_local_rt0p1750_g0p475_u0p025,adverse,relative_2x,1212373.6753648545,19541771.57121342,0.10586900129701686,0.8925907911802854,0.001540207522697795,175671.0205473588,1000000.0,-1036702.6548174957
paper4_v4_local_rt0p1750_g0p475_u0p050,adverse,relative_2x,1199365.4643485986,19542302.777777776,0.10736548556430446,0.8911581364829396,0.0014763779527559055,175855.84284349377,1000000.0,-1023509.6215051048
paper4_v4_local_rt0p1750_g0p475_u0p075,adverse,relative_2x,1192387.5061546052,19542302.777777776,0.10738747553816047,0.8911448140900196,0.0014677103718199608,175922.94500093377,1000000.0,-1016464.5611536715
paper4_v4_local_rt0p1750_g0p475_u0p100,adverse,relative_2x,1183750.81853627,19542302.777777776,0.10804878048780488,0.8904878048780488,0.0014634146341463415,176000.83712850034,1000000.0,-1007749.9814077696
paper4_v4_local_rt0p1750_g0p500_u0p000,adverse,relative_2x,1109632.100468116,19386896.213952687,0.10618408437200383,0.8922179610099074,0.0015979546180888463,171426.03160120954,1000000.0,-938206.0688669066
paper4_v4_local_rt0p1750_g0p500_u0p025,adverse,relative_2x,1114010.2084413369,19428858.507188786,0.10647701703632273,0.8919961427193829,0.001526840244294439,173158.2176263314,1000000.0,-940851.9908150055
paper4_v4_local_rt0p1750_g0p500_u0p050,adverse,relative_2x,1107744.4336122929,19471028.64059587,0.10805771725032426,0.8904020752269779,0.001540207522697795,173047.1409540687,1000000.0,-934697.2926582242
paper4_v4_local_rt0p1750_g0p500_u0p075,adverse,relative_2x,1098123.5922139287,19478824.11763361,0.10871322340769479,0.8898318784351762,0.001454898157129001,174556.0224913794,1000000.0,-923567.5697225493
paper4_v4_local_rt0p1750_g0p500_u0p100,adverse,relative_2x,1096275.8446791156,19503780.555552557,0.10951686121919585,0.8891050583657587,0.0013780804150453957,174757.92155780335,1000000.0,-921517.9231213122
paper4_v4_local_rt0p1775_g0p400_u0p000,adverse,relative_2x,1332472.8189344432,19095226.388888888,0.1082375478927203,0.8900862068965517,0.0016762452107279694,172888.5824999986,1000000.0,-1159584.2364344446
paper4_v4_local_rt0p1775_g0p400_u0p025,adverse,relative_2x,1332086.7175663973,19095226.388888888,0.1082375478927203,0.8900862068965517,0.0016762452107279694,172778.2125000008,1000000.0,-1159308.5050663964
paper4_v4_local_rt0p1775_g0p400_u0p050,adverse,relative_2x,1332049.7030873243,19095226.388888888,0.1082375478927203,0.8900862068965517,0.0016762452107279694,172767.23249999774,1000000.0,-1159282.4705873264
paper4_v4_local_rt0p1775_g0p400_u0p075,adverse,relative_2x,1332043.5812416386,19095226.388888888,0.10815772669220945,0.8901660280970626,0.0016762452107279694,172765.31250000416,1000000.0,-1159278.2687416344
paper4_v4_local_rt0p1775_g0p400_u0p100,adverse,relative_2x,1331873.0358089523,19095226.388888888,0.10806916426512968,0.8902497598463016,0.0016810758885686839,172708.2425000014,1000000.0,-1159164.793308951
paper4_v4_local_rt0p1775_g0p425_u0p000,adverse,relative_2x,1330682.2163662107,19179980.493394747,0.10733523447401774,0.8910804816223067,0.0015842839036755386,175282.58472726814,1000000.0,-1155399.6316389425
paper4_v4_local_rt0p1775_g0p425_u0p025,adverse,relative_2x,1330682.2163662107,19179980.493394747,0.10733523447401774,0.8910804816223067,0.0015842839036755386,175282.58472726814,1000000.0,-1155399.6316389425
paper4_v4_local_rt0p1775_g0p425_u0p050,adverse,relative_2x,1330682.2163662107,19179980.493394747,0.10733523447401774,0.8910804816223067,0.0015842839036755386,175282.58472726814,1000000.0,-1155399.6316389425
paper4_v4_local_rt0p1775_g0p425_u0p075,adverse,relative_2x,1330682.2163662107,19179980.493394747,0.10733523447401774,0.8910804816223067,0.0015842839036755386,175282.58472726814,1000000.0,-1155399.6316389425
paper4_v4_local_rt0p1775_g0p425_u0p100,adverse,relative_2x,1330682.2163662107,19179980.493394747,0.10733523447401774,0.8910804816223067,0.0015842839036755386,175282.58472726814,1000000.0,-1155399.6316389425
paper4_v4_local_rt0p1775_g0p450_u0p000,adverse,relative_2x,1325966.0244929832,19508525.0,0.10465879265091864,0.8937828083989501,0.0015583989501312336,174441.0154594637,1000000.0,-1151525.0090335195
paper4_v4_local_rt0p1775_g0p450_u0p025,adverse,relative_2x,1325966.0244929832,19508525.0,0.10465879265091864,0.8937828083989501,0.0015583989501312336,174441.0154594637,1000000.0,-1151525.0090335195
paper4_v4_local_rt0p1775_g0p450_u0p050,adverse,relative_2x,1325966.0244929832,19508525.0,0.10465879265091864,0.8937828083989501,0.0015583989501312336,174441.0154594637,1000000.0,-1151525.0090335195
paper4_v4_local_rt0p1775_g0p450_u0p075,adverse,relative_2x,1325966.0244929832,19508525.0,0.10465879265091864,0.8937828083989501,0.0015583989501312336,174441.0154594637,1000000.0,-1151525.0090335195
paper4_v4_local_rt0p1775_g0p450_u0p100,adverse,relative_2x,1325966.0244929832,19508525.0,0.10465879265091864,0.8937828083989501,0.0015583989501312336,174441.0154594637,1000000.0,-1151525.0090335195
paper4_v4_local_rt0p1775_g0p475_u0p000,adverse,relative_2x,1262317.6640228452,19544205.421923764,0.10479674796747968,0.893739837398374,0.0014634146341463415,177096.20973510825,1000000.0,-1085221.454287737
paper4_v4_local_rt0p1775_g0p475_u0p025,adverse,relative_2x,1255889.6843024038,19542302.777777776,0.10526744944553164,0.8932648401826484,0.0014677103718199608,176893.28255546675,1000000.0,-1078996.401746937
paper4_v4_local_rt0p1775_g0p475_u0p050,adverse,relative_2x,1242262.6234257438,19542302.777777776,0.1068733595800525,0.8916502624671916,0.0014763779527559055,177028.73463921357,1000000.0,-1065233.8887865301
paper4_v4_local_rt0p1775_g0p475_u0p075,adverse,relative_2x,1238687.5438768533,19542302.777777776,0.10713117435394177,0.8913967942427217,0.0014720314033366045,177061.79107749838,1000000.0,-1061625.752799355
paper4_v4_local_rt0p1775_g0p475_u0p100,adverse,relative_2x,1234859.1388353598,19542302.777777776,0.10721295387634937,0.891315014720314,0.0014720314033366045,177097.5721843643,1000000.0,-1057761.5666509955
paper4_v4_local_rt0p1775_g0p500_u0p000,adverse,relative_2x,1168214.191985807,19478511.228526223,0.10612673779502102,0.8923375363724539,0.0015357258325250566,173714.6533967239,1000000.0,-994499.538589083
paper4_v4_local_rt0p1775_g0p500_u0p025,adverse,relative_2x,1172550.4101914319,19510313.7995401,0.10643644617380026,0.892023346303502,0.001540207522697795,174355.1719218458,1000000.0,-998195.2382695861
paper4_v4_local_rt0p1775_g0p500_u0p050,adverse,relative_2x,1162203.0568686365,19534852.90612384,0.10779517286366601,0.8906555772994129,0.0015492498369210697,174204.37268367442,1000000.0,-987998.6841849621
paper4_v4_local_rt0p1775_g0p500_u0p075,adverse,relative_2x,1153507.184461312,19546656.944443125,0.10845528455284553,0.8900813008130082,0.0014634146341463415,175710.54583156915,1000000.0,-977796.6386297428
paper4_v4_local_rt0p1775_g0p500_u0p100,adverse,relative_2x,1149884.5303038782,19547580.555555556,0.10886835278858625,0.8897535667963683,0.0013780804150453957,175874.51929404915,1000000.0,-974010.0110098291
paper4_v4_local_rt0p1700_g0p400_u0p000,adverse,absolute_pd25,1316681.5194030777,19566439.405667428,0.27594957432874917,0.7225769482645711,0.0014734774066797642,176309.76764157554,1000000.0,-1140371.7517615021
