policy_id,period,original_grade,n_funded,funded_exposure,realized_return_proxy_lgd45,ecl_baseline_lgd45,observed_default_rate,weighted_pd_high
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2018H1,F,2,3500.0,-828.1,1093.1238616525186,0.5,0.6940468962873134
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2018H2,C,42,119225.0,15303.7775,9727.94717778283,0.047619047619047616,0.18131818322560664
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2018H2,D,32,112650.0,19375.125,9740.460725735424,0.03125,0.19214796519673372
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2018H2,E,28,59050.0,14895.5,9903.222858925239,0.0,0.37268690785305253
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2018H2,F,4,4000.0,430.99999999999994,952.0250127263822,0.25,0.5289027848479901
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2018H2,G,2,2000.0,616.3000000000001,651.9989631850372,0.0,0.724443292427819
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2019H1,B,1,1500.0,196.2,69.59645684858876,0.0,0.10310586199790928
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2019H1,C,46,143850.0,18950.125,11263.888151192237,0.06521739130434782,0.1740066914021896
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2019H1,D,37,85300.0,14162.135,11179.18295447462,0.10810810810810811,0.2912383210752799
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2019H1,E,7,14300.0,3517.975,1679.5468194123648,0.0,0.26100183673851823
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2019H1,F,3,3000.0,164.0,920.7446525569824,0.3333333333333333,0.6820330759681351
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2019H1,G,2,2000.0,616.8000000000001,659.8958368583164,0.0,0.7332175965092406
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2019H2,C,35,110325.0,14782.1775,9436.773524642776,0.08571428571428572,0.19008028853423525
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2019H2,D,34,106850.0,20744.875,11025.126255455809,0.058823529411764705,0.22929602777425898
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2020,B,4,15000.0,2295.7999999999997,1151.2173741285014,0.0,0.1705507220931113
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2020,C,15,42100.0,7697.16,3885.0751907569256,0.0,0.20507126897634867
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,2020,D,5,16950.0,4679.475,4173.479335986884,0.0,0.5471621548327609
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H1,C,10,30750.0,4878.115,2308.3534656669285,0.0,0.16681867863898311
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H1,D,23,51000.0,7431.950000000001,5311.171236518862,0.13043478260869565,0.23142358329058227
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H1,E,9,11500.0,2850.8500000000004,3090.441500095538,0.0,0.5971867633034855
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H1,F,2,3000.0,919.5,997.3862698607531,0.0,0.7388046443412987
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H2,C,30,81250.0,11301.452500000001,6489.446655082987,0.03333333333333333,0.177489139284321
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H2,D,34,116350.0,19393.875,10738.354815604735,0.058823529411764705,0.20509678299393083
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H2,E,41,71450.0,15520.529999999999,14014.666683968657,0.04878048780487805,0.43588108806371684
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H2,F,11,13775.0,710.2475,4275.638177823556,0.2727272727272727,0.6897581250774036
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H2,G,3,3000.0,165.80000000000007,1017.5257469884185,0.3333333333333333,0.7537227755469766
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H1,C,31,103450.0,12759.585000000001,8004.178728658989,0.0967741935483871,0.17193875148829793
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H1,D,35,82775.0,12363.735,10619.176844340178,0.11428571428571428,0.2850881397185188
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H1,E,11,18300.0,4456.575,2906.025748092986,0.0,0.3528871582383711
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H1,F,2,2000.0,-143.5,618.3414426914292,0.5,0.6870460474349214
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H1,G,4,4000.0,1233.1000000000001,1368.8485671650253,0.0,0.760471426202792
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H2,C,28,79625.0,11910.697499999998,6851.925678558952,0.07142857142857142,0.1912276484509737
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H2,D,39,118550.0,23483.875,14792.344510667688,0.05128205128205128,0.27728280632958796
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020,B,1,4000.0,643.1999999999999,339.9192031139314,0.0,0.1888440017299619
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020,C,13,39100.0,7226.759999999999,3616.2601081666226,0.0,0.20552771288244515
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020,D,5,8450.0,2058.9750000000004,1343.6606697227253,0.0,0.3533624377969034
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018H1,C,10,30750.0,4878.115,2308.3534656669285,0.0,0.16681867863898311
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018H1,D,24,51300.0,7544.22,5390.566200178068,0.125,0.23350947369192415
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018H1,E,7,17600.0,4451.96,4965.326347787814,0.0,0.6269351449227037
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018H1,F,3,5500.0,-205.5,1762.892892322098,0.3333333333333333,0.712279956493777
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018H2,C,30,81250.0,11301.452500000001,6489.446655082987,0.03333333333333333,0.177489139284321
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018H2,D,34,116350.0,19393.875,10738.354815604735,0.058823529411764705,0.20509678299393083
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018H2,E,37,70925.0,15085.11,14000.691580207453,0.05405405405405406,0.438669692717893
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018H2,F,11,14700.0,3569.93,4421.144861443097,0.09090909090909091,0.6683514529770367
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018H2,G,1,1000.0,308.40000000000003,348.62282187302634,0.0,0.7747173819400586
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019H1,C,38,121850.0,15599.665,9480.1479675007,0.07894736842105263,0.17289286404049964
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019H1,D,38,87300.0,15400.135,11890.906050446634,0.07894736842105263,0.3026831118861304
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019H1,E,13,23525.0,4396.5525,4404.280162518734,0.07692307692307693,0.4160378002143095
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019H1,F,4,4000.0,457.50000000000006,1269.3674744300088,0.25,0.705204152461116
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019H1,G,2,2000.0,616.8000000000001,659.8958368583164,0.0,0.7332175965092406
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019H2,C,28,79625.0,11910.697499999998,6851.925678558952,0.07142857142857142,0.19122764845097373
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019H2,D,33,105450.0,20888.675,10536.04003671358,0.030303030303030304,0.2220334025965667
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2020,B,3,12000.0,1875.1999999999998,976.2591929109874,0.0,0.18078873942796062
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2020,C,13,39100.0,7226.759999999999,3616.2601081666226,0.0,0.20552771288244515
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2020,D,7,16775.0,4218.137500000001,3856.1154093783766,0.0,0.510828337059563
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018H1,C,10,30750.0,4878.115,2308.3534656669285,0.0,0.16681867863898311
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018H1,D,21,46800.0,6564.97,4199.641745289973,0.14285714285714285,0.19941318828537385
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018H1,E,7,10650.0,2687.155,2778.987765088448,0.0,0.5798618184848092
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018H1,F,4,6500.0,91.39999999999998,2090.5101315132715,0.25,0.7147043184660758
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018H2,C,30,81250.0,11301.452500000001,6489.446655082987,0.03333333333333333,0.177489139284321
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018H2,D,33,117650.0,20492.625,11063.71012005553,0.030303030303030304,0.20897596675743552
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018H2,E,34,65550.0,14716.1,11930.512744495742,0.029411764705882353,0.40445843696909034
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018H2,F,9,10700.0,2421.1299999999997,3133.006233372577,0.1111111111111111,0.6506762686132038
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018H2,G,3,3000.0,166.30000000000007,1024.8628829372265,0.3333333333333333,0.7591576910646122
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019H1,C,39,122850.0,15738.665,9534.147299111228,0.07692307692307693,0.17246230360622664
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019H1,D,41,96400.0,18096.935,14665.66786632521,0.07317073170731707,0.3380744090900233
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019H1,E,10,17300.0,4258.775,2557.2479348897073,0.0,0.3284839993435718
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019H1,F,3,3000.0,164.0,920.7446525569824,0.3333333333333333,0.6820330759681351
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019H1,G,2,2000.0,616.8000000000001,659.8958368583164,0.0,0.7332175965092406
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019H2,C,28,79625.0,11910.697499999998,6851.925678558952,0.07142857142857142,0.1912276484509737
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019H2,D,39,116250.0,24142.825,14088.022377516654,0.02564102564102564,0.2693050872643566
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2020,B,3,12000.0,1875.1999999999998,976.2591929109874,0.0,0.18078873942796062
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2020,C,13,39100.0,7226.759999999999,3616.2601081666226,0.0,0.20552771288244515
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2020,D,6,18450.0,5064.225,4646.939331681781,0.0,0.5597036232076823
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H1,C,12,33750.0,5342.815,2563.292868002377,0.0,0.168776485135959
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H1,D,23,50300.0,7325.72,5125.916321314047,0.13043478260869565,0.22645974470130537
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H1,E,9,14200.0,3607.44,3901.183178069601,0.0,0.6105137993849141
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H1,F,3,5500.0,-215.10000000000002,1741.8873096402453,0.3333333333333333,0.7037928523798971
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H2,C,36,98575.0,12216.747500000001,8073.718783751619,0.05555555555555555,0.18200960991352594
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H2,D,36,118050.0,19712.505,11188.25960967357,0.05555555555555555,0.21061244500303203
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H2,E,28,60250.0,15095.22,10506.407085174611,0.0,0.3875115568529132
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H2,F,11,15000.0,3509.62,4588.487849062517,0.09090909090909091,0.6797759776388914
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H2,G,4,4550.0,226.70000000000005,1580.2674262647552,0.25,0.7718033827910893
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H1,C,42,132150.0,17207.425,10362.028539236127,0.07142857142857142,0.17424691704268933
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H1,D,32,79075.0,13750.335000000001,9519.180199668031,0.0625,0.2675148122294034
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H1,E,7,15300.0,2299.375,1952.3069751286882,0.14285714285714285,0.2835594735117921
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H1,F,3,3000.0,907.5,936.1111334223881,0.0,0.6934156543869541
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H1,G,3,3000.0,924.7,1008.6217026576453,0.0,0.7471271871538113
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H2,C,32,91325.0,11886.5775,7834.317176440615,0.09375,0.19063338325128487
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H2,D,33,105750.0,20954.825,10756.947468108441,0.030303030303030304,0.22604565207477675
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020,B,3,12000.0,1875.1999999999998,976.2591929109874,0.0,0.18078873942796062
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020,C,14,40600.0,7468.5599999999995,3760.92181684075,0.0,0.20585231619270664
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020,D,6,13950.0,3653.2250000000004,3187.6280385769655,0.0,0.5077862267745067
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018H1,C,10,30750.0,4878.115,2308.3534656669285,0.0,0.16681867863898311
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018H1,D,22,49300.0,7111.22,4861.266442450026,0.13636363636363635,0.2191240226481869
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018H1,E,5,6500.0,1595.4,1499.0568341998558,0.0,0.5124980629743097
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018H1,F,2,3500.0,-818.5,1114.129444334371,0.5,0.7073837741805531
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018H2,C,33,90350.0,12723.4325,7280.490414521819,0.030303030303030304,0.17906881668872454
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018H2,D,33,115150.0,19933.875,10402.085422895478,0.030303030303030304,0.20074464076606316
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018H2,E,37,74100.0,15787.65,14513.266237309206,0.05405405405405406,0.43524565114137664
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018H2,F,9,11500.0,2640.15,3389.991320460683,0.1111111111111111,0.6550707865624508
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018H2,G,6,6500.0,1243.9500000000003,2220.8016616136556,0.16666666666666666,0.7592484313209079
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2019H1,C,42,132150.0,17207.425,10362.028539236127,0.07142857142857142,0.17424691704268935
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2019H1,D,37,87175.0,15440.135,11920.08829802704,0.08108108108108109,0.30386102789477204
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2019H1,E,7,14300.0,3443.075,1653.5686643522072,0.0,0.25696482740516047
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2019H1,F,4,4000.0,471.5,1330.9535673028877,0.25,0.7394186485016042
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2019H1,G,2,2000.0,616.8000000000001,659.8958368583164,0.0,0.7332175965092406
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2019H2,C,31,88325.0,13236.5775,7544.99375909236,0.06451612903225806,0.18982907215378456
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2019H2,D,35,107650.0,21522.275,11200.453603821317,0.02857142857142857,0.2312113042023289
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2020,B,3,12000.0,1875.1999999999998,976.2591929109874,0.0,0.18078873942796062
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2020,C,13,39100.0,7226.759999999999,3616.2601081666226,0.0,0.20552771288244515
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2020,D,4,6950.0,1752.2250000000001,945.9844810503935,0.0,0.3024730554917325
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2018H1,C,12,33750.0,5342.8150000000005,2563.292868002377,0.0,0.168776485135959
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2018H1,D,21,46800.0,6564.97,4199.641745289973,0.14285714285714285,0.19941318828537385
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2018H1,E,6,7500.0,1843.9,1763.706713063877,0.0,0.5225797668337413
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2018H1,F,2,3500.0,-828.1,1093.1238616525186,0.5,0.6940468962873134
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2018H2,C,36,98575.0,12216.747500000001,8073.7187837516185,0.05555555555555555,0.18200960991352594
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2018H2,D,32,112650.0,19375.125,9740.460725735424,0.03125,0.19214796519673372
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2018H2,E,31,69675.0,17750.3775,13243.28725276386,0.0,0.4223828809237765
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2018H2,F,11,14700.0,3590.23,4437.489085648981,0.09090909090909091,0.670822235169914
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2018H2,G,2,2000.0,616.3000000000001,651.9989631850372,0.0,0.724443292427819
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2019H1,C,44,136350.0,17836.225000000002,10688.962965500263,0.06818181818181818,0.1742079283787681
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2019H1,D,39,94275.0,14901.935000000001,13953.040518053094,0.10256410256410256,0.3288969154790204
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2019H1,E,10,17300.0,3594.075,2601.550298549905,0.1,0.3341747332755176
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2019H1,F,3,3000.0,164.0,920.7446525569824,0.3333333333333333,0.6820330759681351
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2019H1,G,2,2000.0,616.8000000000001,659.8958368583164,0.0,0.7332175965092406
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2019H2,C,33,94825.0,12419.977499999999,8124.008382245025,0.09090909090909091,0.19038599483832847
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2019H2,D,38,111250.0,22012.075,12415.052247710191,0.05263157894736842,0.24799105613403627
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2020,B,4,15000.0,2295.7999999999997,1151.2173741285014,0.0,0.1705507220931113
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2020,C,14,40600.0,7468.5599999999995,3760.92181684075,0.0,0.20585231619270664
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,2020,D,4,8950.0,2375.4750000000004,1577.2644753102572,0.0,0.39162370584984657
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H1,C,13,34750.0,5503.015,2659.734007118462,0.0,0.17008690693003756
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H1,D,23,48800.0,6997.97,4728.941503018015,0.13043478260869565,0.21534341999171291
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H1,E,6,7500.0,1843.7,1803.5110172172326,0.0,0.5343736347310318
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H1,F,1,1000.0,306.5,348.62282187302634,0.0,0.7747173819400586
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H2,C,36,98575.0,12216.7475,8073.7187837516185,0.05555555555555555,0.18200960991352594
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H2,D,33,113850.0,18835.125,10076.73011844468,0.06060606060606061,0.19668628543297087
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H2,E,30,63600.0,14851.699999999999,11363.285658850189,0.03333333333333333,0.3970400300087417
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H2,F,9,9900.0,1287.33,2970.9884995811276,0.2222222222222222,0.6668885520945291
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018H2,G,3,3000.0,166.30000000000007,1029.252922227124,0.3333333333333333,0.7624095720200919
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H1,C,43,135150.0,17664.625,10610.33528706848,0.06976744186046512,0.17446187835850663
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H1,D,32,76575.0,13125.335000000001,8638.815088827574,0.0625,0.25070018758160334
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H1,E,13,23300.0,4420.575,4435.3079972852665,0.07692307692307693,0.42301459201576214
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H1,F,4,4000.0,457.50000000000006,1269.3674744300088,0.25,0.705204152461116
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H1,G,1,1000.0,308.40000000000003,332.2785976671428,0.0,0.7383968837047618
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H2,C,34,96825.0,12724.7775,8289.54621413326,0.08823529411764706,0.19025266004838648
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019H2,D,34,107150.0,21331.025,11037.227602371036,0.029411764705882353,0.22890501586293432
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020,B,4,15000.0,2295.7999999999997,1151.2173741285014,0.0,0.1705507220931113
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020,C,15,42100.0,7697.16,3885.0751907569256,0.0,0.20507126897634867
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020,D,4,6950.0,1752.2250000000001,945.9844810503935,0.0,0.3024730554917325
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2018H1,C,15,41250.0,6480.615,3175.474546830606,0.0,0.17106933585619427
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2018H1,D,21,46800.0,6564.97,4199.641745289973,0.14285714285714285,0.19941318828537385
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2018H1,E,7,10650.0,2687.155,2778.987765088448,0.0,0.5798618184848092
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2018H1,F,3,4500.0,-521.6,1441.746683525545,0.3333333333333333,0.7119736708768123
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2018H2,C,39,103725.0,12990.2775,8482.343980600472,0.05128205128205128,0.18172719489248748
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2018H2,D,33,115150.0,19933.875,10402.085422895478,0.030303030303030304,0.20074464076606316
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2018H2,E,30,59550.0,15022.99,10154.93043640903,0.0,0.37895066466681704
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2018H2,F,5,7500.0,2198.55,2112.380556675549,0.0,0.6258905353112738
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2018H2,G,1,1000.0,307.90000000000003,327.6172391911737,0.0,0.7280383093137194
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2019H1,C,46,143850.0,18950.125,11263.888151192237,0.06521739130434782,0.1740066914021896
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2019H1,D,34,84400.0,12057.935000000001,11060.40310051859,0.11764705882352941,0.29121651133540255
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2019H1,E,11,22350.0,5548.045,4059.046120102444,0.0,0.40358400398731736
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2019H1,F,3,3000.0,921.5,936.1111334223881,0.0,0.6934156543869541
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2019H1,G,1,1000.0,308.40000000000003,332.2785976671428,0.0,0.7383968837047618
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2019H2,C,34,96825.0,12724.777499999998,8289.54621413326,0.08823529411764706,0.19025266004838648
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,2019H2,D,35,107050.0,21540.475000000002,11062.105554168937,0.02857142857142857,0.22963528058890312
