policy_id,pd_cap_v10,width_weight,source_weight,ecl_weight,funded_exposure,n_funded,objective_return,realized_return_proxy_lgd45,weighted_pd_high,weighted_qhat,weighted_weak_source_proxy,share_grade_dplus,share_dti_high,share_score_low_monitored,ecl_proxy_v10,auditability_score_v10,decision_loss_proxy_v10,constraint_pd_pass,constraint_mdcp_proxy_pass,training_status_v10,dfl_cap_scope_v10
v10_dfl_constrained_p0p175_w0p14_s0p16_e0p80,0.175,0.14,0.16,0.8,980925.0,821,87005.86154212145,83014.79,0.14068745197830115,0.8040976637435584,0.3190037464637969,0.06623849937558937,0.12337844381578612,0.9918444325509086,62101.72747431677,0.5410575575714627,67683.36740710291,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p14_s0p16_e0p80,0.19,0.14,0.16,0.8,980825.0,821,87005.94478887318,83020.48999999999,0.14072209983026926,0.8040987890090677,0.31898529299314354,0.06614329773405042,0.12339102286340581,0.9918436010501364,62110.689104710735,0.541064097278797,67683.3992296583,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p14_s0p16_e0p80,0.205,0.14,0.16,0.8,980825.0,821,87005.94478887318,83020.48999999999,0.14072209983026926,0.8040987890090677,0.31898529299314354,0.06614329773405042,0.12339102286340581,0.9918436010501364,62110.689104710735,0.541064097278797,67683.3992296583,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p14_s0p12_e0p80,0.19,0.14,0.12,0.8,981025.0,820,86977.7261279927,82923.865,0.13966686169499998,0.8017355922851658,0.32753370199536197,0.06653755001146759,0.14077113223414287,0.9928646058968935,61657.5073474518,0.5388082444819929,67847.05126012626,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p14_s0p12_e0p80,0.205,0.14,0.12,0.8,981025.0,820,86977.7261279927,82923.865,0.13966686169499998,0.8017355922851658,0.32753370199536197,0.06653755001146759,0.14077113223414287,0.9928646058968935,61657.5073474518,0.5388082444819929,67847.05126012626,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p10_s0p16_e0p80,0.19,0.1,0.16,0.8,980600.0,794,86199.81341767084,80292.4325,0.131917151613431,0.805383320617758,0.3056674485009178,0.05565470120334489,0.09037833979196411,0.9959208647766673,58211.0814924587,0.5455853749101929,67959.04744526853,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p10_s0p16_e0p80,0.205,0.1,0.16,0.8,980600.0,794,86199.81341767084,80292.4325,0.131917151613431,0.805383320617758,0.3056674485009178,0.05565470120334489,0.09037833979196411,0.9959208647766673,58211.0814924587,0.5455853749101929,67959.04744526853,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p10_s0p16_e0p80,0.175,0.1,0.16,0.8,981200.0,794,86110.70342218078,80192.3125,0.13180566423223958,0.8054583307235528,0.30537861801875255,0.05460150835711374,0.09032307378719935,0.9959233591520587,58197.472985103064,0.5456636262489819,68041.75918064959,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p14_s0p12_e0p80,0.175,0.14,0.12,0.8,980600.0,820,86593.05133392544,82476.9225,0.13944780984452657,0.8015351177946592,0.3270574138282684,0.06452682031409342,0.14083214358555987,0.9928615133591678,61534.13505009424,0.5390734332715011,68209.2842595127,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p06_s0p08_e1p10,0.175,0.06,0.08,1.1,981000.0,671,85153.75343402934,83557.3325,0.09942697310018092,0.8137219405701008,0.3080912334352701,0.06508664627930683,0.06801732925586136,1.0,43892.03727507487,0.5411621162551551,68354.23077343364,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p06_s0p08_e1p10,0.19,0.06,0.08,1.1,981000.0,671,85153.75343402934,83557.3325,0.09942697310018092,0.8137219405701008,0.3080912334352701,0.06508664627930683,0.06801732925586136,1.0,43892.03727507487,0.5411621162551551,68354.23077343364,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p06_s0p08_e1p10,0.205,0.06,0.08,1.1,981000.0,671,85153.75343402934,83557.3325,0.09942697310018092,0.8137219405701008,0.3080912334352701,0.06508664627930683,0.06801732925586136,1.0,43892.03727507487,0.5411621162551551,68354.23077343364,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p10_s0p08_e1p10,0.175,0.1,0.08,1.1,981100.0,780,85432.04829985971,80501.8875,0.12040752362435458,0.8049582249533378,0.32839414942411577,0.06138517990011212,0.13163795739476097,1.0,53159.319642534436,0.5371277687384342,68961.49595228139,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p10_s0p08_e1p10,0.19,0.1,0.08,1.1,980050.0,779,85359.30092653222,81144.7625,0.12038010399455829,0.8047995517417396,0.3282740676496097,0.06037957247079231,0.13177899086781286,1.0,53090.33441394008,0.5372400425616177,69024.36613149631,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p10_s0p08_e1p10,0.205,0.1,0.08,1.1,980050.0,779,85359.30092653222,81144.7625,0.12038010399455829,0.8047995517417396,0.3282740676496097,0.06037957247079231,0.13177899086781286,1.0,53090.33441394008,0.5372400425616177,69024.36613149631,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p14_s0p04_e1p10,0.175,0.14,0.04,1.1,981950.0,806,85611.08735616048,82208.035,0.12702710957133934,0.8035704103860554,0.34682901369723507,0.06550740872753195,0.1730230663475737,1.0,56130.42160960951,0.5307054024329074,69378.1790943489,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p14_s0p04_e1p10,0.19,0.14,0.04,1.1,980200.0,805,85552.49096272537,82161.01,0.1272797428745504,0.8034858868751826,0.34661931238522753,0.0658794123648235,0.17333197306672107,1.0,56141.82178453544,0.5308205888060369,69430.90524359568,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p14_s0p04_e1p10,0.205,0.14,0.04,1.1,980200.0,805,85552.49096272537,82161.01,0.1272797428745504,0.8034858868751826,0.34661931238522753,0.0658794123648235,0.17333197306672107,1.0,56141.82178453544,0.5308205888060369,69430.90524359568,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p10_s0p16_e1p10,0.175,0.1,0.16,1.1,981875.0,796,84375.28252090717,78950.6925,0.1240463774337176,0.8090527190008591,0.3096817313812858,0.05456397199236155,0.099528962444303,1.0,54809.116579229165,0.5425188000947506,69741.85240726308,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p10_s0p16_e1p10,0.19,0.1,0.16,1.1,981875.0,796,84375.28252090717,78950.6925,0.1240463774337176,0.8090527190008591,0.3096817313812858,0.05456397199236155,0.099528962444303,1.0,54809.116579229165,0.5425188000947506,69741.85240726308,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p10_s0p16_e1p10,0.205,0.1,0.16,1.1,981875.0,796,84375.28252090717,78950.6925,0.1240463774337176,0.8090527190008591,0.3096817313812858,0.05456397199236155,0.099528962444303,1.0,54809.116579229165,0.5425188000947506,69741.85240726308,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p06_s0p12_e1p10,0.19,0.06,0.12,1.1,981950.0,713,83558.89388224189,84480.2225,0.10522838917614996,0.8134862541322726,0.2944396354193187,0.04860227099139467,0.054814399918529454,1.0,46498.0575381842,0.5464487118051043,69773.5708327439,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p06_s0p12_e1p10,0.205,0.06,0.12,1.1,981950.0,713,83558.89388224189,84480.2225,0.10522838917614996,0.8134862541322726,0.2944396354193187,0.04860227099139467,0.054814399918529454,1.0,46498.0575381842,0.5464487118051043,69773.5708327439,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p06_s0p12_e1p10,0.175,0.06,0.12,1.1,981850.0,713,83535.12228594505,84453.32250000001,0.10522291595748835,0.8136309224090785,0.2944186993940011,0.04850537251107603,0.054819982685746296,1.0,46490.904014786975,0.5463959068184667,69799.0147820118,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p03_s0p16_e1p10,0.19,0.03,0.16,1.1,981475.0,621,82574.13212032185,85252.33,0.09165491225258324,0.8198680099431465,0.2739499223108077,0.045467281387707274,0.013856695280063171,1.0,40480.65225139686,0.5515544653457715,70020.40676744815,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p03_s0p16_e1p10,0.205,0.03,0.16,1.1,981475.0,621,82574.13212032185,85252.33,0.09165491225258324,0.8198680099431465,0.2739499223108077,0.045467281387707274,0.013856695280063171,1.0,40480.65225139686,0.5515544653457715,70020.40676744815,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p10_s0p12_e1p10,0.19,0.1,0.12,1.1,980450.0,789,84069.64322651783,79887.8675,0.12173463360507965,0.8072738078532516,0.31586261410576777,0.05035952878780152,0.11321332041409557,1.0,53709.62468314516,0.5409172073414426,70097.84297261802,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p10_s0p12_e1p10,0.205,0.1,0.12,1.1,980450.0,789,84069.64322651783,79887.8675,0.12173463360507965,0.8072738078532516,0.31586261410576777,0.05035952878780152,0.11321332041409557,1.0,53709.62468314516,0.5409172073414426,70097.84297261802,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p14_s0p12_e1p10,0.175,0.14,0.12,1.1,980275.0,818,84489.3559684091,82371.56000000001,0.12917361293600216,0.8063409925613814,0.3272359796995741,0.05832546989365229,0.14358215806788913,1.0,56981.54853937778,0.5369871108383817,70130.6157610984,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p14_s0p12_e1p10,0.19,0.14,0.12,1.1,980275.0,818,84489.3559684091,82371.56000000001,0.12917361293600216,0.8063409925613814,0.3272359796995741,0.05832546989365229,0.14358215806788913,1.0,56981.54853937778,0.5369871108383817,70130.6157610984,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p14_s0p12_e1p10,0.205,0.14,0.12,1.1,980275.0,818,84489.3559684091,82371.56000000001,0.12917361293600216,0.8063409925613814,0.3272359796995741,0.05832546989365229,0.14358215806788913,1.0,56981.54853937778,0.5369871108383817,70130.6157610984,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p10_s0p12_e1p10,0.175,0.1,0.12,1.1,980450.0,790,84005.88973797666,79818.66750000001,0.12171172819462624,0.8069882247026575,0.3161175990616554,0.05035952878780152,0.11321332041409557,1.0,53699.51875878959,0.5409402579814548,70161.96924792846,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p03_s0p16_e1p10,0.175,0.03,0.16,1.1,980375.0,620,82357.77281445623,84994.93,0.0915513767551721,0.8198980881834055,0.2736962896850695,0.04439627693484636,0.013872242764248375,1.0,40389.60644385833,0.5516382128826434,70225.75755016842,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p14_s0p08_e1p10,0.175,0.14,0.08,1.1,981300.0,812,84366.43811896868,80678.13249999999,0.12729156152668034,0.8025226474900793,0.3350529909303985,0.057653113217160906,0.15510037705085092,1.0,56210.04419675913,0.5356203515006153,70326.12140823803,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p14_s0p08_e1p10,0.19,0.14,0.08,1.1,981300.0,812,84366.43811896868,80678.13249999999,0.12729156152668034,0.8025226474900793,0.3350529909303985,0.057653113217160906,0.15510037705085092,1.0,56210.04419675913,0.5356203515006153,70326.12140823803,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p14_s0p08_e1p10,0.205,0.14,0.08,1.1,981300.0,812,84366.43811896868,80678.13249999999,0.12729156152668034,0.8025226474900793,0.3350529909303985,0.057653113217160906,0.15510037705085092,1.0,56210.04419675913,0.5356203515006153,70326.12140823803,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p14_s0p16_e1p10,0.175,0.14,0.16,1.1,980425.0,818,84134.1176166585,81266.17000000001,0.12957491857572737,0.8070731602143298,0.32120636458678636,0.055052655736032845,0.13183058367544687,1.0,57167.32029507337,0.5389708541670026,70365.46867323689,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p14_s0p16_e1p10,0.19,0.14,0.16,1.1,980425.0,818,84134.1176166585,81266.17000000001,0.12957491857572737,0.8070731602143298,0.32120636458678636,0.055052655736032845,0.13183058367544687,1.0,57167.32029507337,0.5389708541670026,70365.46867323689,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p14_s0p16_e1p10,0.205,0.14,0.16,1.1,980425.0,818,84134.1176166585,81266.17000000001,0.12957491857572737,0.8070731602143298,0.32120636458678636,0.055052655736032845,0.13183058367544687,1.0,57167.32029507337,0.5389708541670026,70365.46867323689,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p06_s0p16_e1p10,0.19,0.06,0.16,1.1,980900.0,739,82785.96408043627,83282.6825,0.11078876165135655,0.8152478262089516,0.288236568457539,0.04340401671933938,0.05263023753695586,1.0,48902.71333671703,0.5480660169783755,70573.614672759,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p06_s0p16_e1p10,0.205,0.06,0.16,1.1,980900.0,739,82785.96408043627,83282.6825,0.11078876165135655,0.8152478262089516,0.288236568457539,0.04340401671933938,0.05263023753695586,1.0,48902.71333671703,0.5480660169783755,70573.614672759,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p06_s0p16_e1p10,0.175,0.06,0.16,1.1,981000.0,739,82684.79656610159,82485.2825,0.11083338293378141,0.815307486123429,0.28795234454638124,0.0422782874617737,0.05262487257900102,1.0,48927.39689611781,0.548148964900535,70670.51570525052,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p03_s0p04_e0p80,0.175,0.03,0.04,0.8,990650.0,56,84762.18129177319,85277.6575,0.07935503797991159,0.7875638057236697,0.4356987836269116,0.07462272245495381,0.11081108363195881,1.0,35375.880768659736,0.5036576638178323,70826.5683026685,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p03_s0p04_e0p80,0.19,0.03,0.04,0.8,990650.0,56,84762.18129177319,85277.6575,0.07935503797991159,0.7875638057236697,0.4356987836269116,0.07462272245495381,0.11081108363195881,1.0,35375.880768659736,0.5036576638178323,70826.5683026685,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p03_s0p04_e0p80,0.205,0.03,0.04,0.8,990650.0,56,84762.18129177319,85277.6575,0.07935503797991159,0.7875638057236697,0.4356987836269116,0.07462272245495381,0.11081108363195881,1.0,35375.880768659736,0.5036576638178323,70826.5683026685,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p03_s0p12_e1p10,0.205,0.03,0.12,1.1,983150.0,523,79395.84866306791,80422.275,0.07582189455824834,0.8181121614415052,0.2687598535320144,0.03557442913085491,0.009764532370441947,1.0,33544.933035723836,0.5542641478524024,72626.38014804113,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p03_s0p12_e1p10,0.19,0.03,0.12,1.1,983150.0,523,79388.09927005964,80412.57500000001,0.07581383362300866,0.8181121614415052,0.2687598535320144,0.03557442913085491,0.009764532370441947,1.0,33541.36673690744,0.5542641478524024,72633.91556312042,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p03_s0p12_e1p10,0.175,0.03,0.12,1.1,982150.0,522,79179.40611045054,80159.17499999999,0.07567281666138653,0.8181376681188246,0.2685244107315583,0.03459247569108588,0.009774474367459146,1.0,33444.92559779134,0.5543429033121016,72831.63074736336,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p03_s0p08_e1p10,0.175,0.03,0.08,1.1,980900.0,306,78188.15386244527,81126.8825,0.05964633971351708,0.8213983051470413,0.2792715873177694,0.05841574064634519,0.009786930370068305,1.0,26328.192581245006,0.5488895086574903,73712.50271895283,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p03_s0p08_e1p10,0.19,0.03,0.08,1.1,980900.0,306,78188.15386244527,81126.8825,0.05964633971351708,0.8213983051470413,0.2792715873177694,0.05841574064634519,0.009786930370068305,1.0,26328.192581245006,0.5488895086574903,73712.50271895283,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p03_s0p08_e1p10,0.205,0.03,0.08,1.1,980900.0,306,78188.15386244527,81126.8825,0.05964633971351708,0.8213983051470413,0.2792715873177694,0.05841574064634519,0.009786930370068305,1.0,26328.192581245006,0.5488895086574903,73712.50271895283,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p175_w0p03_s0p04_e1p10,0.175,0.03,0.04,1.1,980500.0,88,76800.57305388238,52117.53,0.05663898689438382,0.8089841045057671,0.36364737378888323,0.06550229474757777,0.0112697603263641,1.0,24990.5369924745,0.5220406740678023,76821.38745595327,True,True,official_constraint_candidate,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p190_w0p03_s0p04_e1p10,0.19,0.03,0.04,1.1,980500.0,88,76800.57305388238,52117.53,0.05663898689438382,0.8089841045057671,0.36364737378888323,0.06550229474757777,0.0112697603263641,1.0,24990.5369924745,0.5220406740678023,76821.38745595327,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
v10_dfl_constrained_p0p205_w0p03_s0p04_e1p10,0.205,0.03,0.04,1.1,980500.0,88,76800.57305388238,52117.53,0.05663898689438382,0.8089841045057671,0.36364737378888323,0.06550229474757777,0.0112697603263641,1.0,24990.5369924745,0.5220406740678023,76821.38745595327,True,True,relaxed_pd_cap_candidate_for_review_not_promotion,grade_dplus_and_dti_hard_caps_score_decile_monitored
