policy_id,source_family,source_value,n_funded,funded_exposure,coverage_alpha01,ecl_baseline_lgd45
crpto_rt0p160_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,B|2019H1,1,1500.0,1.0,69.59645684858876
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,B|2020,4,15000.0,1.0,1151.2173741285014
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2018H1,21,54950.0,1.0,4167.77865641501
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2018H2,48,165925.0,0.9583333333333334,13593.255552373095
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2019H1,46,143850.0,0.9347826086956522,11263.888151192237
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2019H2,35,110325.0,0.9142857142857143,9436.773524642776
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2020,14,40600.0,1.0,3740.413482082798
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2018H1,21,46800.0,0.8571428571428572,4199.641745289973
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2018H2,32,112650.0,0.96875,9740.460725735424
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2019H1,29,72875.0,0.9310344827586207,7522.100913525992
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2019H2,32,102450.0,0.9375,9669.108838430258
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2020,3,5450.0,1.0,472.5244853554955
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2018H1,5,6500.0,1.0,1457.504064079339
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2018H2,29,57750.0,1.0,9420.72844252999
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2019H1,11,21000.0,1.0,3502.364054774126
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2018H1,2,3500.0,0.5,1093.1238616525186
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2018H2,6,8500.0,1.0,2392.605050599929
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2019H1,2,2000.0,0.5,651.0260317385796
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,G|2018H2,1,1000.0,1.0,348.62282187302634
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,G|2019H1,1,1000.0,1.0,332.2785976671428
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,B|2019H1,1,1500.0,1.0,69.59645684858876
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,B|2020,4,15000.0,1.0,1151.2173741285014
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2018H1,22,55950.0,1.0,4233.30172177483
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2018H2,51,171425.0,0.9607843137254902,14010.541955068878
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2019H1,47,148850.0,0.9361702127659575,11635.57424758298
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2019H2,35,110325.0,0.9142857142857143,9436.773524642776
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2020,15,42100.0,1.0,3885.0751907569256
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2018H1,21,46800.0,0.8571428571428572,4199.641745289973
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2018H2,32,112650.0,0.96875,9740.460725735424
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2019H1,31,76375.0,0.9032258064516129,8478.735510505287
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2019H2,34,106150.0,0.9411764705882353,10825.143108015609
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2020,4,8950.0,1.0,1577.2644753102572
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2018H1,3,4500.0,1.0,861.6395730250267
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2018H2,22,53350.0,1.0,8131.100414827478
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2019H1,7,14300.0,1.0,1679.5468194123648
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2018H1,2,3000.0,1.0,976.3806871789006
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2018H2,6,7000.0,1.0,1921.0296268945767
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2019H1,3,3000.0,0.6666666666666667,920.7446525569824
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,G|2018H2,2,2000.0,1.0,651.9989631850372
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,B|2020,3,12000.0,1.0,976.2591929109874
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2018H1,10,30750.0,1.0,2308.3534656669285
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2018H2,30,81250.0,0.9666666666666667,6489.446655082987
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2019H1,37,118850.0,0.9189189189189189,9258.94239358892
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2019H2,28,79625.0,0.9285714285714286,6851.925678558952
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2020,13,39100.0,1.0,3616.2601081666226
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2018H1,22,47800.0,0.8636363636363636,4464.291624153994
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2018H2,33,113850.0,0.9393939393939394,10076.73011844468
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2019H1,33,77675.0,0.8787878787878788,8997.460508733973
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2019H2,39,114750.0,0.9487179487179487,13395.234340297005
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2020,4,6450.0,1.0,771.2627961319764
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2018H1,13,19825.0,0.9230769230769231,5775.5241578377345
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2018H2,33,59900.0,0.9696969696969697,10370.572805847247
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2019H1,8,17300.0,1.0,2594.085960341848
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2018H1,2,3000.0,1.0,997.3862698607531
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2018H2,11,14975.0,0.9090909090909091,4655.405478009666
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2019H1,6,6000.0,0.6666666666666667,2012.8327301835345
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,G|2018H2,2,2000.0,1.0,651.9989631850372
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,G|2019H1,4,4000.0,1.0,1368.3146678718538
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,B|2020,3,12000.0,1.0,976.2591929109874
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2018H1,10,30750.0,1.0,2308.3534656669285
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2018H2,31,84050.0,0.967741935483871,6672.911238090483
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2019H1,42,132150.0,0.9285714285714286,10362.028539236127
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2019H2,31,88325.0,0.935483870967742,7544.99375909236
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2020,13,39100.0,1.0,3616.2601081666226
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2018H1,24,51300.0,0.875,5390.566200178068
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2018H2,32,112650.0,0.96875,9740.460725735424
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2019H1,37,87700.0,0.9189189189189189,11906.137042435124
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2019H2,34,107550.0,0.9117647058823529,11207.729836236022
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2020,5,10950.0,1.0,2149.662348901006
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2018H1,9,15500.0,1.0,4174.903686576979
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2018H2,33,64750.0,1.0,11944.865958869428
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2019H1,9,17300.0,0.8888888888888888,2584.708735357971
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2018H1,2,3000.0,1.0,997.3862698607531
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2018H2,11,15800.0,0.8181818181818181,4891.139733421393
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2019H1,4,4000.0,0.75,1315.587086437482
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,G|2018H2,5,5000.0,1.0,1740.1670127062214
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,B|2020,4,15000.0,1.0,1151.2173741285014
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2018H1,10,30750.0,1.0,2308.3534656669285
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2018H2,31,84050.0,0.967741935483871,6672.911238090483
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2019H1,42,132150.0,0.9285714285714286,10362.028539236127
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2019H2,31,88325.0,0.935483870967742,7544.99375909236
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2020,13,39100.0,1.0,3616.2601081666226
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2018H1,21,46800.0,0.8571428571428572,4199.641745289973
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2018H2,32,112650.0,0.96875,9740.460725735424
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2019H1,34,84175.0,0.9117647058823529,10739.873981479508
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2019H2,36,107750.0,0.9722222222222222,11261.842406525753
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2020,4,8950.0,1.0,1577.2644753102572
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2018H1,6,9650.0,1.0,2498.763271164068
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2018H2,35,73275.0,1.0,14053.132415008748
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2019H1,14,27350.0,0.9285714285714286,5584.928916193101
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2018H1,3,4000.0,1.0,1325.0035090519268
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2018H2,10,13200.0,0.8,3941.8902644505374
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2019H1,3,3000.0,0.6666666666666667,920.7446525569824
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,G|2018H2,6,6500.0,0.8333333333333334,2245.0427594928187
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,B|2020,4,15000.0,1.0,1151.2173741285014
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2018H1,13,34750.0,1.0,2659.734007118462
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2018H2,36,98575.0,0.9444444444444444,8073.718783751619
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2019H1,43,135150.0,0.9302325581395349,10610.33528706848
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2019H2,34,96825.0,0.9117647058823529,8289.54621413326
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2020,15,42100.0,1.0,3885.0751907569256
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2018H1,23,48800.0,0.8695652173913043,4728.941503018015
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2018H2,34,114650.0,0.9705882352941176,10269.760483463466
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2019H1,30,75975.0,0.9333333333333333,8507.016583922617
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2019H2,33,109225.0,0.9696969696969697,11933.933759537249
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2020,6,12800.0,1.0,2759.28141822673
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2018H1,7,8200.0,1.0,2009.9552654771876
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2018H2,35,63950.0,1.0,11540.721871487844
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2019H1,10,20700.0,0.9,3487.182967062673
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2018H1,2,3500.0,0.5,1093.1238616525186
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2018H2,10,10500.0,0.8,3116.135700358679
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2019H1,2,2000.0,0.5,618.3414426914292
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,G|2018H2,1,1000.0,1.0,327.6172391911737
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,G|2019H1,3,3000.0,1.0,1008.6217026576453
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,B|2020,4,15000.0,1.0,1151.2173741285014
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2018H1,13,34750.0,1.0,2659.734007118462
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2018H2,36,98575.0,0.9444444444444444,8073.718783751619
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2019H1,43,133350.0,0.9302325581395349,10440.65621766791
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2019H2,33,93325.0,0.9090909090909091,7999.855008328849
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2020,14,40600.0,1.0,3760.92181684075
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2018H1,22,47800.0,0.8636363636363636,4464.291624153994
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2018H2,33,117650.0,0.9696969696969697,11063.71012005553
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2019H1,34,83275.0,0.8823529411764706,10777.646451898485
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2019H2,35,107650.0,0.9428571428571428,11194.343038848792
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2020,4,6950.0,1.0,945.9844810503935
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2018H1,6,9650.0,1.0,2514.337886224427
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2018H2,36,70300.0,0.9722222222222222,13250.4905515938
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2019H1,8,15800.0,1.0,2058.0078208562963
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2018H1,3,4500.0,0.6666666666666667,1441.746683525545
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2018H2,5,5500.0,1.0,1438.8152991032496
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2019H1,2,2000.0,1.0,587.4883115493618
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,G|2018H2,4,4000.0,0.75,1377.8757441001503
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,B|2020,4,15000.0,1.0,1151.2173741285014
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2018H1,16,45050.0,1.0,3338.230199445056
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2018H2,37,100225.0,0.9459459459459459,8204.637536140086
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2019H1,45,140850.0,0.9333333333333333,11023.48045225193
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2019H2,34,96825.0,0.9117647058823529,8289.54621413326
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,C|2020,15,42100.0,1.0,3885.0751907569256
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2018H1,21,46800.0,0.8571428571428572,4199.641745289973
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2018H2,32,112650.0,0.96875,9740.460725735424
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2019H1,39,90900.0,0.9230769230769231,12949.55177048367
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2019H2,38,110850.0,0.9473684210526316,12311.609021721857
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,D|2020,4,8950.0,1.0,1577.2644753102572
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2018H1,6,7500.0,1.0,1763.706713063877
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2018H2,28,66475.0,1.0,12355.50152210404
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,E|2019H1,8,15300.0,1.0,2004.073676996943
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2018H1,2,3500.0,0.5,1093.1238616525186
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2018H2,6,6500.0,0.8333333333333334,1761.1267441904151
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,F|2019H1,3,3000.0,0.6666666666666667,920.7446525569824
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,G|2018H2,3,3000.0,0.6666666666666667,1021.627367739916
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,B|2020,4,15000.0,1.0,1151.2173741285014
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2018H1,15,41250.0,1.0,3175.474546830606
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2018H2,42,110725.0,0.9523809523809523,9182.396046127878
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2019H1,46,143850.0,0.9347826086956522,11263.888151192237
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2019H2,35,110325.0,0.9142857142857143,9436.773524642776
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,C|2020,15,42100.0,1.0,3885.0751907569256
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2018H1,24,51300.0,0.875,5390.566200178068
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2018H2,35,121350.0,0.9428571428571428,12061.60420992484
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2019H1,28,72375.0,0.8928571428571429,7348.149770978795
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2019H2,35,108150.0,0.9714285714285714,11364.84484156221
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,D|2020,4,6950.0,1.0,945.9844810503935
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2018H1,6,7500.0,1.0,1728.2912098583256
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2018H2,27,56150.0,1.0,9298.438452247658
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,E|2019H1,11,18300.0,1.0,2855.986245666188
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2018H1,1,1000.0,1.0,327.6172391911737
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2018H2,5,5500.0,1.0,1480.9022502660346
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,F|2019H1,3,3000.0,0.6666666666666667,966.9642645644556
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,G|2018H2,2,2000.0,1.0,676.2400610642001
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,grade_period,G|2019H1,2,2000.0,1.0,659.8958368583164
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,B|2020,4,15000.0,1.0,1151.2173741285014
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2018H1,19,51050.0,1.0,3845.5692232410825
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2018H2,40,104725.0,0.95,8536.343312211
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2019H1,46,143850.0,0.9347826086956522,11263.888151192237
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2019H2,35,110325.0,0.9142857142857143,9436.773524642776
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,C|2020,15,42100.0,1.0,3885.0751907569256
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2018H1,21,46800.0,0.8571428571428572,4199.641745289973
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2018H2,33,115150.0,0.9696969696969697,10402.085422895478
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2019H1,31,76500.0,0.9032258064516129,8658.78495399639
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2019H2,36,108650.0,0.9444444444444444,11614.478324842541
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,D|2020,3,5450.0,1.0,472.5244853554955
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2018H1,6,7500.0,1.0,1763.706713063877
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2018H2,31,60750.0,1.0,10620.526594523148
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,E|2019H1,9,16300.0,1.0,2276.8338327132665
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2018H1,2,3500.0,0.5,1093.1238616525186
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2018H2,7,9700.0,1.0,2791.339367800501
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,grade_period,F|2019H1,2,2000.0,1.0,587.4883115493618
