policy_id,n_paths,final_wealth_mean,final_wealth_p05,final_wealth_p95,final_cash_mean,outstanding_principal_mean,cumulative_funded_exposure_mean,cumulative_losses_mean,cumulative_losses_p95,cumulative_defaults_mean,cumulative_recoveries_mean,cumulative_realized_return_mean,ECL_final_mean,stage2_share_proxy_final_mean,source_exposure_weak_share_final_mean,no_temporal_leakage_rate,dynamic_value_score_v15,dynamic_governance_gate_pass_v15,paper4_champion_score_v15,online_gate_pass_v15,paper4_working_only,registry_decision_v15,version_v28,version_v34,bellman_exact_claim_allowed,claim_boundary_v34,wealth_rank_v40,tail_loss_rank_v40,deployment_speed_proxy_v40,rollout_depth_recommendation_v40,underperformance_diagnosis_v40,claim_boundary_v40,rollout_depth_v43,final_wealth_mean_v43_proxy,cumulative_losses_p95_v43_proxy,state_feature_set_v43,claim_boundary_v43,dla_rollout_score_v43
v28_adp_depth2_reinvestment_guarded::v43_depth3_reinvestment_tail,128,919685.3870045864,787776.2744071617,1059039.349132003,919685.3870045864,0.0,2385504.046125865,370029.1777018613,489408.72772977385,798.8515625,334414.9941608163,289714.564706438,0.0,0.0,0.0,1.0,0.5571428571428572,False,-1.0,True,True,paper4_dynamic_challenger,adp_rollout_v2,dla_adp_reaudit,False,ADP/FVI/rollout approximation only,4.0,4.0,0.9997192412223695,test_richer_value_features,state_value_feature_limit,ADP/FVI/rollout approximation only; common-path dynamic comparison required,3,933480.6678096551,479620.55317517836,"cash, exposure, losses, ECL, stage mix, source concentration, coverage state, time",ADP rollout feature experiment proxy; requires common-path dynamic validation before champion claim,0.5529624402380472
v28_adp_depth2_tail_source::v43_depth2_cash_tail_source,128,905200.046183348,771833.456639368,1051782.777537918,905200.046183348,0.0,2385320.4616958457,376734.5212803616,497920.3192948237,821.8359375,338548.51861778984,281934.5674636986,0.0,0.0,0.0,1.0,0.7357142857142857,False,-1.0,True,True,paper4_dynamic_challenger,adp_rollout_v2,dla_adp_reaudit,False,ADP/FVI/rollout approximation only,5.0,5.0,0.9996423044896998,test_richer_value_features,state_value_feature_limit,ADP/FVI/rollout approximation only; common-path dynamic comparison required,2,914252.0466451815,480493.1081195048,"cash, exposure, losses, ECL, stage mix, source concentration, coverage state, time",ADP rollout feature experiment proxy; requires common-path dynamic validation before champion claim,0.5489153168483831
v28_adp_depth2_tail_source::v43_depth3_reinvestment_tail,128,905200.046183348,771833.456639368,1051782.777537918,905200.046183348,0.0,2385320.4616958457,376734.5212803616,497920.3192948237,821.8359375,338548.51861778984,281934.5674636986,0.0,0.0,0.0,1.0,0.7357142857142857,False,-1.0,True,True,paper4_dynamic_challenger,adp_rollout_v2,dla_adp_reaudit,False,ADP/FVI/rollout approximation only,5.0,5.0,0.9996423044896998,test_richer_value_features,state_value_feature_limit,ADP/FVI/rollout approximation only; common-path dynamic comparison required,3,918778.0468760981,487961.9129089272,"cash, exposure, losses, ECL, stage mix, source concentration, coverage state, time",ADP rollout feature experiment proxy; requires common-path dynamic validation before champion claim,0.5459612913883233
v28_adp_depth2_reinvestment_guarded::v43_depth2_ecl_source_guard,128,919685.3870045864,787776.2744071617,1059039.349132003,919685.3870045864,0.0,2385504.046125865,370029.1777018613,489408.72772977385,798.8515625,334414.9941608163,289714.564706438,0.0,0.0,0.0,1.0,0.5571428571428572,False,-1.0,True,True,paper4_dynamic_challenger,adp_rollout_v2,dla_adp_reaudit,False,ADP/FVI/rollout approximation only,4.0,4.0,0.9997192412223695,test_richer_value_features,state_value_feature_limit,ADP/FVI/rollout approximation only; common-path dynamic comparison required,2,915086.9600695635,460044.2040659874,"cash, exposure, losses, ECL, stage mix, source concentration, coverage state, time",ADP rollout feature experiment proxy; requires common-path dynamic validation before champion claim,0.543278346747248
v28_adp_depth2_tail_source::v43_depth2_ecl_source_guard,128,905200.046183348,771833.456639368,1051782.777537918,905200.046183348,0.0,2385320.4616958457,376734.5212803616,497920.3192948237,821.8359375,338548.51861778984,281934.5674636986,0.0,0.0,0.0,1.0,0.7357142857142857,False,-1.0,True,True,paper4_dynamic_challenger,adp_rollout_v2,dla_adp_reaudit,False,ADP/FVI/rollout approximation only,5.0,5.0,0.9996423044896998,test_richer_value_features,state_value_feature_limit,ADP/FVI/rollout approximation only; common-path dynamic comparison required,2,900674.0459524313,468045.10013713426,"cash, exposure, losses, ECL, stage mix, source concentration, coverage state, time",ADP rollout feature experiment proxy; requires common-path dynamic validation before champion claim,0.537735471358244
v28_adp_depth3_balanced::v43_depth2_cash_tail_source,128,897937.22672464,761747.800142947,1046529.87466082,897937.22672464,0.0,2385920.1565547595,387484.6421575784,510796.2459812069,841.90625,346078.1074603634,285421.8688822079,0.0,0.0,0.0,1.0,0.8285714285714285,False,-1.0,True,True,paper4_dynamic_challenger,adp_rollout_v2,dla_adp_reaudit,False,ADP/FVI/rollout approximation only,6.0,6.0,0.999893625165635,test_richer_value_features,tail_loss_and_default_timing,ADP/FVI/rollout approximation only; common-path dynamic comparison required,2,906916.5989918864,492918.3773718646,"cash, exposure, losses, ECL, stage mix, source concentration, coverage state, time",ADP rollout feature experiment proxy; requires common-path dynamic validation before champion claim,0.5298245812061868
v28_adp_depth3_balanced::v43_depth3_reinvestment_tail,128,897937.22672464,761747.800142947,1046529.87466082,897937.22672464,0.0,2385920.1565547595,387484.6421575784,510796.2459812069,841.90625,346078.1074603634,285421.8688822079,0.0,0.0,0.0,1.0,0.8285714285714285,False,-1.0,True,True,paper4_dynamic_challenger,adp_rollout_v2,dla_adp_reaudit,False,ADP/FVI/rollout approximation only,6.0,6.0,0.999893625165635,test_richer_value_features,tail_loss_and_default_timing,ADP/FVI/rollout approximation only; common-path dynamic comparison required,3,911406.2851255095,500580.3210615827,"cash, exposure, losses, ECL, stage mix, source concentration, coverage state, time",ADP rollout feature experiment proxy; requires common-path dynamic validation before champion claim,0.5263849490715575
v28_adp_depth3_balanced::v43_depth2_ecl_source_guard,128,897937.22672464,761747.800142947,1046529.87466082,897937.22672464,0.0,2385920.1565547595,387484.6421575784,510796.2459812069,841.90625,346078.1074603634,285421.8688822079,0.0,0.0,0.0,1.0,0.8285714285714285,False,-1.0,True,True,paper4_dynamic_challenger,adp_rollout_v2,dla_adp_reaudit,False,ADP/FVI/rollout approximation only,6.0,6.0,0.999893625165635,test_richer_value_features,tail_loss_and_default_timing,ADP/FVI/rollout approximation only; common-path dynamic comparison required,2,893447.5405910168,480148.4712223344,"cash, exposure, losses, ECL, stage mix, source concentration, coverage state, time",ADP rollout feature experiment proxy; requires common-path dynamic validation before champion claim,0.5195832834245755
v24_adp_rollout_source_ecl_value::v43_depth2_cash_tail_source,128,835163.1994942474,682175.256798362,1000963.8117900976,835163.1994942474,0.0,2386173.9854172245,448764.3701744844,586365.3504768352,944.765625,392709.8499163576,283927.5696687227,0.0,0.0,0.0,1.0,0.9642857142857144,False,-1.0,True,True,paper4_dynamic_challenger,adp_rollout_v2,dla_adp_reaudit,False,ADP/FVI/rollout approximation only,7.0,7.0,1.0,test_richer_value_features,tail_loss_and_default_timing,ADP/FVI/rollout approximation only; common-path dynamic comparison required,2,843514.8314891899,565842.5632101459,"cash, exposure, losses, ECL, stage mix, source concentration, coverage state, time",ADP rollout feature experiment proxy; requires common-path dynamic validation before champion claim,0.251130357588719
v24_adp_rollout_source_ecl_value::v43_depth2_ecl_source_guard,128,835163.1994942474,682175.256798362,1000963.8117900976,835163.1994942474,0.0,2386173.9854172245,448764.3701744844,586365.3504768352,944.765625,392709.8499163576,283927.5696687227,0.0,0.0,0.0,1.0,0.9642857142857144,False,-1.0,True,True,paper4_dynamic_challenger,adp_rollout_v2,dla_adp_reaudit,False,ADP/FVI/rollout approximation only,7.0,7.0,1.0,test_richer_value_features,tail_loss_and_default_timing,ADP/FVI/rollout approximation only; common-path dynamic comparison required,2,830987.3834967762,551183.4294482251,"cash, exposure, losses, ECL, stage mix, source concentration, coverage state, time",ADP rollout feature experiment proxy; requires common-path dynamic validation before champion claim,0.24720389221456904
v24_adp_rollout_source_ecl_value::v43_depth3_reinvestment_tail,128,835163.1994942474,682175.256798362,1000963.8117900976,835163.1994942474,0.0,2386173.9854172245,448764.3701744844,586365.3504768352,944.765625,392709.8499163576,283927.5696687227,0.0,0.0,0.0,1.0,0.9642857142857144,False,-1.0,True,True,paper4_dynamic_challenger,adp_rollout_v2,dla_adp_reaudit,False,ADP/FVI/rollout approximation only,7.0,7.0,1.0,test_richer_value_features,tail_loss_and_default_timing,ADP/FVI/rollout approximation only; common-path dynamic comparison required,3,847690.6474866611,574638.0434672985,"cash, exposure, losses, ECL, stage mix, source concentration, coverage state, time",ADP rollout feature experiment proxy; requires common-path dynamic validation before champion claim,0.24457186401100733
