activity_id,asset_id,asset_type,source_url,local_path,page_or_slide_count,ocr_status,checksum,text_extract_status,analytic_memo
7392821942728273920,7392821942728273920_external_01,external_link,https://lnkd.in/dQFr6D98,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7392821942728273920,7392821942728273920_external_02,external_link,https://lnkd.in/dhufwehR,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7392821942728273920,7392821942728273920_external_03,external_link,https://lnkd.in/d6sd3d2y,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7392821942728273920,7392821942728273920_external_04,external_link,https://lnkd.in/dPbKQNcr,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7392821942728273920,7392821942728273920_external_05,external_link,https://lnkd.in/deapKsbW,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7392821942728273920,7392821942728273920_external_06,external_link,https://lnkd.in/dc24n3Tg,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7392821942728273920,7392821942728273920_external_07,external_link,https://lnkd.in/dugumWyH,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7392821942728273920,7392821942728273920_external_08,external_link,https://lnkd.in/dGXxqTqk,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7392821942728273920,7392821942728273920_external_09,external_link,https://lnkd.in/dF-cxgMY,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7392821942728273920,7392821942728273920_external_10,external_link,https://lnkd.in/dz8xuNAP,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7330472362141761538,7330472362141761538_external_01,external_link,https://lnkd.in/dm2p5UNv,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7112329977517215745,7112329977517215745_external_01,external_link,https://leanpub.com/pdrmwr,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7420725800745754625,7420725800745754625_external_01,external_link,https://lnkd.in/dm2p5UNv,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7420725800745754625,7420725800745754625_external_02,external_link,https://lnkd.in/dc24n3Tg,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7420725800745754625,7420725800745754625_external_03,external_link,https://lnkd.in/dHe9Kiwy,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7420725800745754625,7420725800745754625_external_04,external_link,https://lnkd.in/d_MtDxgh,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7420725800745754625,7420725800745754625_external_05,external_link,https://lnkd.in/ddciAAZz,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7420725800745754625,7420725800745754625_external_06,external_link,https://lnkd.in/d9Wq5Ybh,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7420725800745754625,7420725800745754625_external_07,external_link,https://lnkd.in/dugumWyH,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7420725800745754625,7420725800745754625_external_08,external_link,https://lnkd.in/drRgYki8,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7420725800745754625,7420725800745754625_external_09,external_link,https://lnkd.in/d6_pWf4q,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7420725800745754625,7420725800745754625_external_10,external_link,https://lnkd.in/d4C2hRdz,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7420725800745754625,7420725800745754625_external_11,external_link,https://leanpub.com/crmwn,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
6886388764965392384,6886388764965392384_external_01,external_link,https://lnkd.in/deVTA595,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
6886388764965392384,6886388764965392384_external_02,external_link,https://lnkd.in/dMmMfEJB,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7163079427961090049,7163079427961090049_external_01,external_link,https://github.com/andrija-djurovic/adsfcr,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7342064984069173248,7342064984069173248_external_01,external_link,https://abbey.eventsair.com/cscc-conference-2025?utm_source=organic%20social&utm_medium=Linkedin&utm_campaign=CRC%20conference%20LinkedIn&utm_content=Instagram%20bio%20link,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7342064984069173248,7342064984069173248_external_02,external_link,https://github.com/andrija-djurovic/adsfcr/blob/main/mrm%2Fms_mrm.pdf,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7342064984069173248,7342064984069173248_external_03,external_link,https://www.crc.business-school.ed.ac.uk/sites/crc/files/2024-06/model-shift-prospectus_0.pdf,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7342064984069173248,7342064984069173248_external_04,external_link,https://www.crc.business-school.ed.ac.uk/conference-2025/fees,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7342064984069173248,7342064984069173248_external_05,external_link,https://crc.business-school.ed.ac.uk/conference-2025,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7296422990588579840,7296422990588579840_external_01,external_link,https://github.com/andrija-djurovic/adsfcr,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7455503720936693760,7455503720936693760_primary,linkedin_post_text_only,https://www.linkedin.com/posts/andrija-djurovic_creditrisk-irb-ifrs9-activity-7455503720936693760-X4vC,attachments/raw/7455503720936693760/post_text.txt,,not_applicable,5b7d534725a16500a5633fe0ae053e957e183e56302f4f6f2d30b47cef7bcfe5,post_text_captured_no_media_found,Text sidecar available: attachments/raw/7455503720936693760/post_text.txt
7443560044412968960,7443560044412968960_primary,linkedin_post_text_only,https://www.linkedin.com/posts/andrija-djurovic_irb-ifrs9-pd-activity-7443560044412968960-P7Wf,attachments/raw/7443560044412968960/post_text.txt,,not_applicable,5bf943ca14da919ed2f1aac7bfa8fd812ae456cc4e6b3c054aa0cbdaa0df063d,post_text_captured_no_media_found,Text sidecar available: attachments/raw/7443560044412968960/post_text.txt
