run_label,return_rank,realized_total_return,beats_official_champion,policy_mode,risk_tolerance,gamma,delta_cap_quantile,tail_focus_quantile,uncertainty_aversion,min_budget_utilization,pd_cap_slack_penalty,in_shortlist,shortlist_bucket,candidate_rank,exact_evaluated,alpha01_exact_pass,alpha01_weighted_miscoverage_V,alpha01_gamma_cp,alpha01_violation,alpha01_empirical_coverage_funded
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,103,158697.98554811123,False,segment_relative_tail_blended_uncertainty,0.185,0.1,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,104,158569.63443503008,False,segment_tail_blended_uncertainty,0.17,0.05,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,105,158565.3213454796,False,segment_relative_tail_blended_uncertainty,0.175,0.1,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,106,158552.64682112154,False,segment_tail_blended_uncertainty,0.18,0.1,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,107,158470.84066173702,False,segment_relative_tail_blended_uncertainty,0.185,0.5,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,108,158442.58963362375,False,segment_relative_tail_blended_uncertainty,0.175,0.1,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,109,158436.35960466004,False,segment_relative_tail_blended_uncertainty,0.18,0.5,1.0,0.95,0.2,0.0,0.0,True,incumbent_region,78.0,True,False,0.11385,0.368912,0.0,0.8884
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,110,158423.94179272518,False,segment_tail_blended_uncertainty,0.18,0.1,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,111,158412.74089377726,False,segment_tail_blended_uncertainty,0.18,0.1,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,112,158365.06565669813,False,segment_tail_blended_uncertainty,0.175,0.1,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,113,158299.0547578811,False,segment_relative_tail_blended_uncertainty,0.17,0.05,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,114,158296.60146769174,False,segment_tail_blended_uncertainty,0.185,0.5,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,115,158213.6450653461,False,segment_relative_tail_blended_uncertainty,0.17,0.35,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,116,158148.10709657992,False,segment_tail_blended_uncertainty,0.18,0.5,1.0,0.95,0.2,0.0,0.0,True,incumbent_region,79.0,True,False,0.12568,0.451036,0.0,0.8682
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,117,158118.51078202622,False,segment_tail_blended_uncertainty,0.165,0.05,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,118,158026.68052577478,False,segment_tail_blended_uncertainty,0.165,0.2,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,119,158010.85533584756,False,segment_tail_blended_uncertainty,0.175,0.35,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,120,157944.32024428903,False,segment_tail_blended_uncertainty,0.18,0.35,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,121,157921.63442208152,False,segment_tail_blended_uncertainty,0.19,0.2,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,122,157902.4803996779,False,segment_tail_blended_uncertainty,0.17,0.2,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,123,157817.96686768328,False,segment_relative_tail_blended_uncertainty,0.19,0.1,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,124,157712.45531827374,False,segment_tail_blended_uncertainty,0.175,0.2,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,125,157666.85776427496,False,segment_relative_tail_blended_uncertainty,0.16,0.2,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,126,157593.91674045095,False,segment_tail_blended_uncertainty,0.19,0.1,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,127,157504.13034581198,False,segment_tail_blended_uncertainty,0.17,0.2,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,128,157496.44111916164,False,segment_relative_tail_blended_uncertainty,0.175,0.35,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,129,157491.47340001757,False,segment_tail_blended_uncertainty,0.16,0.2,1.0,0.75,0.1,0.0,0.0,True,conservative_proxy,100.0,True,True,0.094402,0.369189,0.0,0.8963
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,130,157426.70352809783,False,segment_tail_blended_uncertainty,0.175,0.2,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,131,157349.88410155626,False,segment_relative_tail_blended_uncertainty,0.165,0.2,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,132,157310.8062373794,False,segment_tail_blended_uncertainty,0.19,0.5,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,133,157284.42251478753,False,segment_relative_tail_blended_uncertainty,0.19,0.05,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,134,157240.1462591588,False,segment_tail_blended_uncertainty,0.19,0.35,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,135,157146.05253200023,False,segment_tail_blended_uncertainty,0.19,0.2,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,136,157109.07961025275,False,segment_relative_tail_blended_uncertainty,0.17,0.2,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,137,157090.5334893852,False,segment_relative_tail_blended_uncertainty,0.18,0.1,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,138,157046.6338528596,False,segment_tail_blended_uncertainty,0.175,0.2,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,139,157035.74326030404,False,segment_relative_tail_blended_uncertainty,0.17,0.05,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,140,156990.18943571328,False,segment_relative_tail_blended_uncertainty,0.165,0.2,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,141,156983.86681450275,False,segment_relative_tail_blended_uncertainty,0.175,0.5,1.0,0.95,0.2,0.0,0.0,True,incumbent_region,56.0,True,False,0.11265,0.361817,0.0,0.8919
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,142,156878.8253861694,False,segment_tail_blended_uncertainty,0.19,0.2,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,143,156842.14164725575,False,segment_tail_blended_uncertainty,0.16,0.1,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,144,156812.4322404156,False,segment_relative_tail_blended_uncertainty,0.185,0.35,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,145,156707.56992080924,False,segment_tail_blended_uncertainty,0.185,0.2,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,146,156686.32971562698,False,segment_tail_blended_uncertainty,0.175,0.5,1.0,0.95,0.2,0.0,0.0,True,incumbent_region,57.0,True,False,0.11715,0.445177,0.0,0.8694
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,147,156619.81146637624,False,segment_tail_blended_uncertainty,0.175,0.2,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,148,156613.5527668177,False,segment_tail_blended_uncertainty,0.17,0.1,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,149,156611.1857416856,False,segment_tail_blended_uncertainty,0.165,0.05,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,150,156558.51760773532,False,segment_tail_blended_uncertainty,0.17,0.1,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,151,156299.5002807727,False,segment_relative_tail_blended_uncertainty,0.16,0.1,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,152,156296.63858668334,False,segment_tail_blended_uncertainty,0.16,0.2,1.0,0.75,0.2,0.0,0.0,True,conservative_proxy,92.0,True,True,0.080525,0.352566,0.0,0.9056
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,153,156105.911352766,False,segment_relative_tail_blended_uncertainty,0.175,0.2,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,154,156085.06165579098,False,segment_tail_blended_uncertainty,0.175,0.2,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,155,156027.11976760376,False,segment_relative_tail_blended_uncertainty,0.165,0.05,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,156,155997.1924977258,False,segment_relative_tail_blended_uncertainty,0.18,0.1,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,157,155972.0339871473,False,segment_relative_tail_blended_uncertainty,0.18,0.1,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,158,155948.68447962316,False,segment_tail_blended_uncertainty,0.16,0.05,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,159,155907.87895650428,False,segment_relative_tail_blended_uncertainty,0.18,0.05,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,160,155817.06947092107,False,segment_relative_tail_blended_uncertainty,0.18,0.1,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,161,155810.89431428927,False,segment_relative_tail_blended_uncertainty,0.175,0.05,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,162,155774.15680344572,False,segment_tail_blended_uncertainty,0.17,0.1,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,163,155740.27479413777,False,segment_tail_blended_uncertainty,0.185,0.2,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,164,155656.2012657699,False,segment_tail_blended_uncertainty,0.17,0.1,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,165,155604.26686829716,False,segment_tail_blended_uncertainty,0.18,0.05,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,166,155443.2411854062,False,segment_relative_tail_blended_uncertainty,0.17,0.5,1.0,0.95,0.2,0.0,0.0,True,incumbent_region,33.0,True,False,0.11265,0.356401,0.0,0.8914
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,167,155421.75184072217,False,segment_tail_blended_uncertainty,0.18,0.35,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,168,155414.26649195017,False,segment_relative_tail_blended_uncertainty,0.175,0.1,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,169,155383.57285613692,False,segment_tail_blended_uncertainty,0.175,0.1,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,170,155353.6803312108,False,segment_relative_tail_blended_uncertainty,0.17,0.2,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,171,155276.72947392872,False,segment_tail_blended_uncertainty,0.16,0.2,1.0,0.75,0.05,0.0,0.0,True,conservative_proxy,107.0,True,True,0.087467,0.389095,0.0,0.9076
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,172,155250.200703043,False,segment_relative_tail_blended_uncertainty,0.175,0.2,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,173,155230.6959591243,False,segment_relative_tail_blended_uncertainty,0.175,0.2,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,174,155220.5104904327,False,segment_tail_blended_uncertainty,0.175,0.1,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,175,155209.73878735653,False,segment_tail_blended_uncertainty,0.175,0.1,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,176,155208.39159617745,False,segment_tail_blended_uncertainty,0.165,0.2,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,177,155200.18179760274,False,segment_relative_tail_blended_uncertainty,0.19,0.2,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,178,155188.42569200773,False,segment_tail_blended_uncertainty,0.17,0.5,1.0,0.95,0.2,0.0,0.0,True,incumbent_region,34.0,True,False,0.10971,0.439726,0.0,0.8795
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,179,155071.47266593188,False,segment_tail_blended_uncertainty,0.185,0.1,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,180,155067.860492319,False,segment_tail_blended_uncertainty,0.16,0.05,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,181,154945.9280979289,False,segment_tail_blended_uncertainty,0.16,0.05,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,182,154851.70819928008,False,segment_tail_blended_uncertainty,0.16,0.2,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,183,154777.30868715703,False,segment_tail_blended_uncertainty,0.165,0.05,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,184,154726.84018291318,False,segment_tail_blended_uncertainty,0.165,0.05,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,185,154719.2994057823,False,segment_relative_tail_blended_uncertainty,0.17,0.1,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,186,154718.8993161637,False,segment_relative_tail_blended_uncertainty,0.165,0.1,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,187,154694.96238278068,False,segment_relative_tail_blended_uncertainty,0.16,0.2,1.0,0.75,0.1,0.0,0.0,True,conservative_proxy,96.0,True,True,0.07485,0.302192,0.0,0.9186
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,188,154693.04605017017,False,segment_relative_tail_blended_uncertainty,0.18,0.35,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,189,154649.75833357018,False,segment_relative_tail_blended_uncertainty,0.17,0.1,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,190,154581.98395445745,False,segment_relative_tail_blended_uncertainty,0.16,0.05,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,191,154539.57644819483,False,segment_tail_blended_uncertainty,0.16,0.05,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,192,154525.1479921409,False,segment_relative_tail_blended_uncertainty,0.16,0.1,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,193,154513.1206476927,False,segment_relative_tail_blended_uncertainty,0.16,0.05,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,194,154508.63116950364,False,segment_tail_blended_uncertainty,0.19,0.5,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,195,154481.68382338967,False,segment_tail_blended_uncertainty,0.165,0.2,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,196,154463.37264818986,False,segment_relative_tail_blended_uncertainty,0.16,0.2,1.0,0.75,0.2,0.0,0.0,True,conservative_proxy,88.0,True,True,0.074945,0.298613,0.0,0.9167
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,197,154378.14132034752,False,segment_tail_blended_uncertainty,0.165,0.2,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,198,154258.91478615583,False,segment_relative_tail_blended_uncertainty,0.185,0.2,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,199,154178.87483416367,False,segment_tail_blended_uncertainty,0.16,0.1,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,200,154144.82445931737,False,segment_tail_blended_uncertainty,0.16,0.05,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,1,163021.1476880308,False,segment_relative_tail_blended_uncertainty,0.19,0.05,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,2,158950.8439910268,False,segment_tail_blended_uncertainty,0.19,0.05,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,3,158161.92905963794,False,segment_relative_tail_blended_uncertainty,0.185,0.05,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,4,155612.44859779484,False,segment_tail_blended_uncertainty,0.185,0.05,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,5,154244.07738818464,False,segment_relative_tail_blended_uncertainty,0.19,0.1,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,6,153467.24722278473,False,segment_tail_blended_uncertainty,0.19,0.35,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,7,153382.82719595375,False,segment_tail_blended_uncertainty,0.19,0.1,1.0,0.95,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,8,152223.6641900874,False,segment_tail_blended_uncertainty,0.19,0.1,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,9,152166.86319418377,False,segment_tail_blended_uncertainty,0.19,0.1,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,10,151997.7690391962,False,segment_relative_tail_blended_uncertainty,0.185,0.2,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,11,151991.78736253033,False,segment_relative_tail_blended_uncertainty,0.19,0.1,1.0,0.95,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,12,151507.31740776068,False,segment_relative_tail_blended_uncertainty,0.17,0.05,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,13,151291.71939274122,False,segment_relative_tail_blended_uncertainty,0.175,0.05,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,14,150898.29563941035,False,segment_relative_tail_blended_uncertainty,0.175,0.1,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,15,150751.60033152602,False,segment_tail_blended_uncertainty,0.175,0.05,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,16,150245.5127012945,False,segment_tail_blended_uncertainty,0.17,0.05,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,17,150182.98599156138,False,segment_relative_tail_blended_uncertainty,0.17,0.05,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,18,150112.98776854778,False,segment_relative_tail_blended_uncertainty,0.17,0.05,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,19,150073.2841703718,False,segment_tail_blended_uncertainty,0.185,0.35,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,20,150020.1167755367,False,segment_tail_blended_uncertainty,0.185,0.1,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,21,150000.62203224344,False,segment_tail_blended_uncertainty,0.185,0.1,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,22,149605.01634346382,False,segment_tail_blended_uncertainty,0.18,0.2,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,23,149599.24625785384,False,segment_tail_blended_uncertainty,0.17,0.1,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,24,149596.36121504885,False,segment_tail_blended_uncertainty,0.165,0.05,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,25,149552.97815060848,False,segment_relative_tail_blended_uncertainty,0.19,0.05,1.0,0.9,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,26,149538.24628996884,False,segment_tail_blended_uncertainty,0.185,0.1,1.0,0.95,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,27,149436.72785779467,False,segment_tail_blended_uncertainty,0.17,0.05,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,28,149427.7861374246,False,segment_tail_blended_uncertainty,0.175,0.1,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,29,149416.46482865745,False,segment_tail_blended_uncertainty,0.19,0.05,1.0,0.95,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,30,149409.9026966844,False,segment_tail_blended_uncertainty,0.185,0.2,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,31,149409.08407363034,False,segment_relative_tail_blended_uncertainty,0.19,0.1,1.0,0.75,0.05,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__affordability_rate_5__segment_probe_25k,32,149350.44137748037,False,segment_relative_tail_blended_uncertainty,0.165,0.05,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
