policy,policy_mode,gamma,risk_tolerance,uncertainty_aversion,min_budget_utilization,pd_cap_slack_penalty,price_of_robustness,price_of_robustness_pct,realized_total_return,ab_diff_total_return,ab_pass,solver_status,solver_backend,delta_cap_quantile,tail_focus_quantile,objective_value,n_funded,total_allocated,expected_return_gross,expected_loss_point,expected_return_net_point,worst_case_loss,uncertainty_penalty_cost,pd_cap_slack,worst_case_pd,point_pd,funded_ratio_vs_control,worst_case_pd_reduction_bps,allocation_similarity,eligible_for_canonical_selection,selected_for_champion,selected_for_robustness_aware,selected_for_balanced_robustness,selected_for_guardrail_robustness
robust,segment_relative_tail_blended_uncertainty,0.05,0.08,3.0,0.05,1.5,-4194.920790010815,-417058167619.1146,5237.400000000001,5237.400000000001,True,Optimal,cuopt,1.0,0.9,-12821.240819867382,9,50000.0,5237.4,1042.479209983349,4194.920790016651,6714.533079944693,17016.16160988403,0.0,0.29842369243601785,0.04633240933166663,9.0,-2798.747501659605,0.1393200899991399,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.1,0.08,0.0,0.05,1.5,-121466.21109264206,-12076145882555.096,110746.29640508122,110746.29640508122,True,Optimal,cuopt,1.0,0.9,121466.2110926478,200,1000000.0000000003,146298.70640508112,24832.49531243323,121466.21109264789,214753.2833341292,0.0,0.0,0.4772295185198096,0.0551833229164631,200.0,-4586.805762497523,0.041157827646939725,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.1,0.08,0.1,0.05,1.5,-121260.66869018888,-12055710898910.285,101845.58607309332,101845.58607309332,True,Optimal,cuopt,1.0,0.9,102566.77286737475,206,1000000.0,146009.83607309323,24749.167382898522,121260.66869019471,211688.12561109796,18693.895822819944,0.0,0.4704180569130806,0.0549981497397195,206.0,-4518.691146430232,0.13792247740545188,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.1,0.08,0.25,0.05,1.5,-120343.67058522679,-11964543134723.56,110599.76260039827,110599.76260039827,True,Optimal,cuopt,1.0,0.9,74968.23967348886,202,1000000.0,145137.76260039824,24794.092015165617,120343.67058523263,206295.81566214084,45375.4309117438,0.0,0.45843514591541007,0.05509798225586849,202.0,-4398.862036453527,0.13857070938488494,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.1,0.08,0.5,0.05,1.5,-117061.91592607682,-11638271757209.172,105500.85511026648,105500.85511026648,True,Optimal,cuopt,1.0,0.9,30641.856751192972,215,999999.9999999999,142216.1151102664,25154.199184183744,117061.91592608266,197994.31753396319,86420.0591748897,0.0,0.4399873722972559,0.05589822040924132,215.0,-4214.384300271985,0.1350383049960445,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.1,0.08,0.75,0.05,1.5,-6543.6110019277085,-650564468481.7072,7114.690656370753,7114.690656370753,True,Optimal,cuopt,1.0,0.9,96.58214860644485,21,50000.0,7852.690656370752,1309.0796544372074,6543.611001933545,9905.118125540008,6447.028853327099,0.0,0.4402274722374179,0.05818131797382337,21.0,-4216.785299673606,0.0815237685308806,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.1,0.08,1.0,0.05,1.5,-4194.920790010815,-417058167619.1146,5237.4,5237.4,True,Optimal,cuopt,1.0,0.9,-1477.1330799446928,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944692,5672.053869961344,0.0,0.2984236924360178,0.04633240933166663,9.0,-2798.747501659604,0.1393200899991399,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.1,0.08,1.5,0.05,1.5,-4194.920790010815,-417058167619.1146,5237.4,5237.4,True,Optimal,cuopt,1.0,0.9,-4313.160014925365,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944692,8508.080804942016,0.0,0.2984236924360178,0.04633240933166663,9.0,-2798.747501659604,0.1393200899991399,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.1,0.08,2.0,0.05,1.5,-4194.920790010815,-417058167619.1146,5237.4,5237.4,True,Optimal,cuopt,1.0,0.9,-7149.186949906037,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944692,11344.107739922689,0.0,0.2984236924360178,0.04633240933166663,9.0,-2798.747501659604,0.1393200899991399,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.1,0.08,2.5,0.05,1.5,-4194.920790010815,-417058167619.1146,5237.4,5237.4,True,Optimal,cuopt,1.0,0.9,-9985.213884886709,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944692,14180.134674903362,0.0,0.2984236924360178,0.04633240933166663,9.0,-2798.747501659604,0.1393200899991399,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.1,0.08,3.0,0.05,1.5,-4194.920790010815,-417058167619.1146,5237.4,5237.4,True,Optimal,cuopt,1.0,0.9,-12821.240819867382,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944692,17016.16160988403,0.0,0.2984236924360178,0.04633240933166663,9.0,-2798.747501659604,0.1393200899991399,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.2,0.08,0.0,0.05,1.5,-111434.59112534384,-11078804275587.129,81058.43808299705,81058.43808299705,True,Optimal,cuopt,1.0,0.9,111434.59112534962,209,999999.9999999999,143313.5976012059,31879.006475856226,111434.59112534967,211079.56481261493,0.0,0.0,0.4690656995831197,0.070842236612943,209.0,-4505.167573130623,0.0,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.2,0.08,0.1,0.05,1.5,-111332.66320380043,-11068670622458.484,94960.45878793692,94960.45878793692,True,Optimal,cuopt,1.0,0.9,93625.68448170519,212,1000000.0,142445.17878793686,31112.51558413059,111332.66320380627,208182.30280514195,17706.978722101136,0.0,0.46262733956651947,0.06913892352022104,212.0,-4440.783972964621,0.0,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.2,0.08,0.25,0.05,1.5,-110821.27604400598,-11017828615544.863,98484.21227954116,98484.21227954116,True,Optimal,cuopt,1.0,0.9,67393.01887094231,205,999999.9999999998,141912.52227954112,31091.246235529317,110821.27604401181,204804.27492780727,43428.25717306949,0.0,0.4551206109502279,0.06909165830110721,205.0,-4365.716686801705,0.0,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.2,0.08,0.5,0.05,1.5,-103563.89446499072,-10296301222163.73,106541.42638278597,106541.42638278597,True,Optimal,cuopt,1.0,0.9,26478.697437661645,192,999999.9999999999,127403.02339985206,23839.128934855504,103563.89446499656,178009.52298952534,77085.19702733491,0.0,0.39557671775410513,0.0529758420774037,192.0,-3770.2777548404774,0.10869390535853653,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.2,0.08,0.75,0.05,1.5,-5667.732148194675,-563484771848.5586,6776.49353185305,6776.49353185305,True,Optimal,cuopt,1.0,0.9,58.83161162948371,17,50000.0,6858.870871921944,1191.1387237214333,5667.732148200511,8669.672772482802,5608.900536571026,0.0,0.38531878988041807,0.05293949883100491,17.0,-3667.698476103607,0.09362261207357066,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.2,0.08,1.0,0.05,1.5,-4194.920790010815,-417058167619.1146,5237.400000000001,5237.400000000001,True,Optimal,cuopt,1.0,0.9,-1477.133079944693,9,50000.0,5237.4,1042.479209983349,4194.920790016651,6714.533079944693,5672.053869961344,0.0,0.29842369243601785,0.04633240933166663,9.0,-2798.747501659605,0.1393200899991399,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.2,0.08,1.5,0.05,1.5,-4194.920790010815,-417058167619.1146,5237.400000000001,5237.400000000001,True,Optimal,cuopt,1.0,0.9,-4313.160014925365,9,50000.0,5237.4,1042.479209983349,4194.920790016651,6714.533079944693,8508.080804942016,0.0,0.29842369243601785,0.04633240933166663,9.0,-2798.747501659605,0.1393200899991399,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.2,0.08,2.0,0.05,1.5,-4194.920790010815,-417058167619.1146,5237.400000000001,5237.400000000001,True,Optimal,cuopt,1.0,0.9,-7149.186949906038,9,50000.0,5237.4,1042.479209983349,4194.920790016651,6714.533079944693,11344.107739922689,0.0,0.29842369243601785,0.04633240933166663,9.0,-2798.747501659605,0.1393200899991399,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.2,0.08,2.5,0.05,1.5,-4194.920790010815,-417058167619.1146,5237.400000000001,5237.400000000001,True,Optimal,cuopt,1.0,0.9,-9985.213884886709,9,50000.0,5237.4,1042.479209983349,4194.920790016651,6714.533079944693,14180.134674903362,0.0,0.29842369243601785,0.04633240933166663,9.0,-2798.747501659605,0.1393200899991399,True,False,False,False,False
robust,segment_relative_tail_blended_uncertainty,0.2,0.08,3.0,0.05,1.5,-4194.920790010815,-417058167619.1146,5237.400000000001,5237.400000000001,True,Optimal,cuopt,1.0,0.9,-12821.240819867384,9,50000.0,5237.4,1042.479209983349,4194.920790016651,6714.533079944693,17016.16160988403,0.0,0.29842369243601785,0.04633240933166663,9.0,-2798.747501659605,0.1393200899991399,True,False,False,False,False
nonrobust,hard_worst_case,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Optimal,cuopt,1.0,1.0,1.1114099521228608e-07,0,1.3749261177968364e-06,1.237115196372287e-07,1.2570524424942642e-08,1.1114099521228605e-07,1.6854362457215208e-07,0.0,0.0,0.15770654300840695,0.011762260102646452,,,,,False,False,False,False
robust,hard_worst_case,1.0,0.09,0.0,0.05,1.5,-3612.5654181057857,-325122143244.8001,397.90000000004386,397.90000000004386,True,Optimal,cuopt,1.0,1.0,-9216.729420554417,14,50000.00000000021,3814.3000000000156,201.73458178308874,3612.565418216927,5873.788451744456,0.0,8552.863225847563,0.2610572645167536,0.008965981412402365,14.0,-1033.5072150834665,0.0,False,False,False,False,False
robust,hard_worst_case,1.0,0.09,0.1,0.05,1.5,-3612.5654181057453,-325122143244.79645,3814.299999999973,3814.299999999973,True,Optimal,cuopt,1.0,1.0,-9783.934808963304,12,49999.99999999964,3814.299999999973,201.7345817830863,3612.5654182168864,5873.788451744389,567.2053869961304,8552.863226789374,0.2610572645167536,0.008965981412402358,12.0,-1033.5072150834665,0.0,False,False,False,False,False
robust,hard_worst_case,1.0,0.09,0.25,0.05,1.5,-3612.5654181057516,-325122143244.79706,3814.2999999999793,3814.2999999999793,True,Optimal,cuopt,1.0,1.0,-10634.742887766162,14,49999.99999999973,3814.2999999999793,201.73458178308655,3612.565418216893,5873.788451744399,1418.0134674903284,8552.863225661818,0.2610572645167536,0.008965981412402353,14.0,-1033.5072150834665,0.0,False,False,False,False,False
robust,hard_worst_case,1.0,0.09,0.5,0.05,1.5,-3612.5654181057653,-325122143244.7983,3814.2999999999943,3814.2999999999943,True,Optimal,cuopt,1.0,1.0,-12052.756355905833,14,49999.999999999935,3814.299999999994,201.73458178308755,3612.5654182169064,5873.788451744424,2836.026934980668,8552.863226094714,0.2610572645167536,0.00896598141240236,14.0,-1033.5072150834665,0.0,False,False,False,False,False
robust,hard_worst_case,1.0,0.09,0.75,0.05,1.5,-3612.5654181057494,-325122143244.7969,3814.2999999999774,3814.2999999999774,True,Optimal,cuopt,1.0,1.0,-13470.769823402126,13,49999.99999999969,3814.299999999977,201.73458178308653,3612.5654182168905,5873.7884517443945,4254.0404024709815,8552.86322609869,0.2610572645167536,0.00896598141240236,13.0,-1033.5072150834665,0.0,False,False,False,False,False
robust,hard_worst_case,1.0,0.09,1.0,0.05,1.5,-3612.5654181057953,-325122143244.80096,3814.3000000000247,3814.3000000000247,True,Optimal,cuopt,1.0,1.0,-14888.783290892567,14,50000.000000000335,3814.3000000000256,201.73458178308917,3612.5654182169365,5873.788451744471,5672.053869961382,8552.863226098749,0.2610572645167536,0.008965981412402362,14.0,-1033.5072150834665,0.0,False,False,False,False,False
robust,hard_worst_case,1.0,0.09,1.5,0.05,1.5,-3612.5654181057985,-325122143244.8012,3814.300000000029,3814.300000000029,True,Optimal,cuopt,1.0,1.0,-17724.81022587325,14,50000.000000000386,3814.3000000000293,201.73458178308945,3612.5654182169396,5873.788451744475,8508.080804942081,8552.863226098738,0.26105726451675354,0.008965981412402364,14.0,-1033.507215083466,0.0,False,False,False,False,False
robust,hard_worst_case,1.0,0.09,2.0,0.05,1.5,-3612.5654181057953,-325122143244.80096,3814.3000000000247,3814.3000000000247,True,Optimal,cuopt,1.0,1.0,-20560.837160853946,14,50000.000000000335,3814.3000000000256,201.73458178308917,3612.5654182169365,5873.788451744471,11344.107739922763,8552.863226098749,0.2610572645167536,0.008965981412402362,14.0,-1033.5072150834665,0.0,False,False,False,False,False
robust,hard_worst_case,1.0,0.09,2.5,0.05,1.5,-3612.5654181057985,-325122143244.8012,3814.300000000029,3814.300000000029,True,Optimal,cuopt,1.0,1.0,-23396.864095834637,14,50000.000000000386,3814.3000000000293,201.73458178308945,3612.5654182169396,5873.788451744475,14180.134674903467,8552.863226098738,0.26105726451675354,0.008965981412402364,14.0,-1033.507215083466,0.0,False,False,False,False,False
robust,hard_worst_case,1.0,0.09,3.0,0.05,1.5,-3612.5654181057944,-325122143244.8009,3814.3000000000243,3814.3000000000243,True,Optimal,cuopt,1.0,1.0,-26232.891030815328,14,50000.00000000032,3814.3000000000247,201.73458178308917,3612.5654182169355,5873.78845174447,17016.16160988414,8552.863226098749,0.26105726451675365,0.008965981412402364,14.0,-1033.5072150834671,0.0,False,False,False,False,False
robust,blended_uncertainty,0.0,0.09,0.0,0.05,1.5,-174190.4141510204,-15676715637491.256,187029.8641510906,187029.8641510906,True,Optimal,cuopt,1.0,1.0,174190.41415113167,274,999999.9999999999,214690.4141510905,40499.999999958934,174190.41415113155,361234.1778463415,0.0,0.0,0.8027426174355117,0.08999999999981874,274.0,-6450.360744271047,0.0,True,False,False,False,False
robust,blended_uncertainty,0.0,0.09,0.1,0.05,1.5,-172198.7866274232,-15497473981195.72,158527.02412745377,158527.02412745377,True,Optimal,cuopt,1.0,1.0,144567.11173631268,274,1000000.0,212698.78662745375,40499.99999991941,172198.78662753434,316816.7489121362,27631.674891221683,0.0,0.7040372198040431,0.0899999999997309,274.0,-5463.306767956362,0.07132324833549875,True,False,False,False,False
robust,blended_uncertainty,0.0,0.09,0.25,0.05,1.5,-169278.1363397737,-15234622524878.826,157372.7538398908,157372.7538398908,True,Optimal,cuopt,1.0,1.0,104461.3761221002,250,999999.9999999997,209778.1363398907,40500.00000000587,169278.13633988483,299767.04087114456,64816.760217784664,0.0,0.6661489797129886,0.08999999999992309,250.0,-5084.424367045816,0.07478791562623077,True,False,False,False,False
robust,blended_uncertainty,0.0,0.09,0.5,0.05,1.5,-162262.22871547198,-14603207821026.477,150258.59876322033,150258.59876322033,True,Optimal,cuopt,1.0,1.0,41687.69797389119,231,1000000.0,202762.22871558226,40499.99999999912,162262.22871558313,281649.06148338306,120574.53074169198,0.0,0.6258868032957808,0.08999999999990801,231.0,-4681.8026028737395,0.07804999748241181,True,False,False,False,False
robust,blended_uncertainty,0.0,0.09,0.75,0.05,1.5,-6730.461289761934,-605725224680.0653,7354.639999999999,7354.639999999999,True,Optimal,cuopt,1.0,1.0,98.02431427897808,21,50000.0,8092.639999999999,1362.1787101269247,6730.461289873075,10205.428010919053,6632.436975594097,0.0,0.4535745782539975,0.06054127600443026,21.0,-2958.680352455906,0.044547702264972795,True,False,False,False,False
robust,blended_uncertainty,0.0,0.09,1.0,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.400000000001,5237.400000000001,True,Optimal,cuopt,1.0,1.0,-1477.133079944693,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944693,5672.053869961344,0.0,0.2984236924360178,0.04633240933166663,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
robust,blended_uncertainty,0.0,0.09,1.5,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.4,5237.4,True,Optimal,cuopt,1.0,1.0,-4313.160014925365,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944692,8508.080804942016,0.0,0.2984236924360178,0.04633240933166662,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
robust,blended_uncertainty,0.0,0.09,2.0,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.400000000001,5237.400000000001,True,Optimal,cuopt,1.0,1.0,-7149.186949906038,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944693,11344.107739922689,0.0,0.2984236924360178,0.04633240933166663,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
robust,blended_uncertainty,0.0,0.09,2.5,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.4,5237.4,True,Optimal,cuopt,1.0,1.0,-9985.213884886709,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944692,14180.134674903362,0.0,0.2984236924360178,0.04633240933166662,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
robust,blended_uncertainty,0.0,0.09,3.0,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.4,5237.4,True,Optimal,cuopt,1.0,1.0,-12821.240819867382,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944692,17016.16160988403,0.0,0.2984236924360178,0.04633240933166662,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
robust,blended_uncertainty,0.05,0.09,0.0,0.05,1.5,-145489.11989606003,-13093668627379.193,121294.86360002651,121294.86360002651,True,Optimal,cuopt,1.0,1.0,145489.11989617124,241,999999.9999999999,174386.20360002646,28897.08370385529,145489.11989617118,260955.40962691486,0.0,0.0,0.5799009102814532,0.06421574156405864,241.0,-4221.943672730463,0.07611333800271848,True,False,False,False,False
robust,blended_uncertainty,0.05,0.09,0.1,0.05,1.5,-144864.07513811145,-13037416112114.094,119436.73471455037,119436.73471455037,True,Optimal,cuopt,1.0,1.0,122555.7542908824,222,1000000.0000000001,174209.9147145503,29345.839576327693,144864.0751382226,252429.04804972943,22308.32084734017,0.0,0.5609534401099489,0.06521297683621854,222.0,-4032.4689710154194,0.0791574713005593,True,False,False,False,False
robust,blended_uncertainty,0.05,0.09,0.25,0.05,1.5,-144249.01280179064,-12982061990632.57,118163.63394017694,118163.63394017694,True,Optimal,cuopt,1.0,1.0,89359.51849333421,214,999999.9999999993,173771.1139401769,29522.101138275106,144249.0128019018,249080.07837254545,54889.494308567584,0.0,0.55351128527177,0.06560466919610135,214.0,-3958.0474226336305,0.08115119849479004,True,False,False,False,False
robust,blended_uncertainty,0.05,0.09,0.5,0.05,1.5,-139415.49597951042,-12547057176382.443,111805.60220764962,111805.60220764962,True,Optimal,cuopt,1.0,1.0,36199.183259904465,216,1000000.0000000001,169593.8647076495,30178.368728027945,139415.49597962157,236610.9941674622,103216.31271971714,0.0,0.5258022092605013,0.06706304161777282,216.0,-3680.956662520943,0.08061922009340124,True,False,False,False,False
robust,blended_uncertainty,0.05,0.09,0.75,0.05,1.5,-6730.4612897619345,-605725224680.0654,7354.640000000001,7354.640000000001,True,Optimal,cuopt,1.0,1.0,98.02431427897808,21,50000.0,8092.64,1362.1787101269247,6730.461289873076,10205.428010919055,6632.436975594097,0.0,0.4535745782539975,0.06054127600443026,21.0,-2958.680352455906,0.044547702264972795,True,False,False,False,False
robust,blended_uncertainty,0.05,0.09,1.0,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.4,5237.4,True,Optimal,cuopt,1.0,1.0,-1477.1330799446928,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944691,5672.053869961344,0.0,0.2984236924360178,0.04633240933166663,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
robust,blended_uncertainty,0.05,0.09,1.5,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.4,5237.4,True,Optimal,cuopt,1.0,1.0,-4313.1600149253645,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944691,8508.080804942016,0.0,0.2984236924360178,0.04633240933166663,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
robust,blended_uncertainty,0.05,0.09,2.0,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.4,5237.4,True,Optimal,cuopt,1.0,1.0,-7149.186949906038,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944691,11344.107739922689,0.0,0.2984236924360178,0.04633240933166663,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
robust,blended_uncertainty,0.05,0.09,2.5,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.4,5237.4,True,Optimal,cuopt,1.0,1.0,-9985.213884886709,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944691,14180.134674903362,0.0,0.2984236924360178,0.04633240933166663,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
robust,blended_uncertainty,0.05,0.09,3.0,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.4,5237.4,True,Optimal,cuopt,1.0,1.0,-12821.24081986738,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944691,17016.16160988403,0.0,0.2984236924360178,0.04633240933166663,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
robust,blended_uncertainty,0.1,0.09,0.0,0.05,1.5,-124260.62696505486,-11183155648155.578,97173.14623454705,97173.14623454705,True,Optimal,cuopt,1.0,1.0,124260.62696516607,194,999999.9999999999,145452.40623454706,21191.779269381055,124260.62696516601,214273.9865748055,0.0,0.0,0.4761644146102027,0.047092842820799695,194.0,-3184.5787160179575,0.08526284681633765,True,False,False,False,False
robust,blended_uncertainty,0.1,0.09,0.1,0.05,1.5,-124192.20448082882,-11176997790195.08,98622.57595672896,98622.57595672896,True,Optimal,cuopt,1.0,1.0,105049.3159567602,195,1000000.0,145549.31595672897,21357.111475789003,124192.20448093997,212785.99671758665,19142.888524179754,0.0,0.4728577704830528,0.04746024772392811,195.0,-3151.5122747464584,0.08499689360839156,True,False,False,False,False
robust,blended_uncertainty,0.1,0.09,0.25,0.05,1.5,-123334.96730392135,-11099848519256.365,97255.688922354,97255.688922354,True,Optimal,cuopt,1.0,1.0,76672.92134979888,204,1000000.0,145170.148922354,21835.181618321505,123334.9673040325,208483.36543525622,46662.045954233676,0.0,0.46329636763343934,0.04852262581844371,204.0,-3055.8982462503236,0.08278116565661917,True,False,False,False,False
robust,blended_uncertainty,0.1,0.09,0.5,0.05,1.5,-119217.83627721673,-10729316692562.486,79133.69256542981,79133.69256542981,True,Optimal,cuopt,1.0,1.0,31105.70465866213,206,1000000.0000000002,142095.4099535949,22877.573676267028,119217.83627732788,199101.83691359858,88112.13161866578,0.0,0.4424485264742208,0.05083905261387588,206.0,-2847.419834658138,0.08260857814634717,True,False,False,False,False
robust,blended_uncertainty,0.1,0.09,0.75,0.05,1.5,-6101.365182564031,-549108097789.00757,6586.140374302138,6586.140374302138,True,Optimal,cuopt,1.0,1.0,84.67911987742961,18,50000.0,7324.140374302139,1222.7751916269676,6101.365182675172,9245.02327535729,6016.68606279774,0.0,0.41088992334099506,0.05434556407122276,18.0,-2531.8338033258815,0.05148455721770293,True,False,False,False,False
robust,blended_uncertainty,0.1,0.09,1.0,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.4,5237.4,True,Optimal,cuopt,1.0,1.0,-1477.1330799446928,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944692,5672.0538699613435,0.0,0.2984236924360178,0.04633240933166663,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
robust,blended_uncertainty,0.1,0.09,1.5,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.4,5237.4,True,Optimal,cuopt,1.0,1.0,-4313.160014925365,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944692,8508.080804942016,0.0,0.2984236924360178,0.04633240933166663,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
robust,blended_uncertainty,0.1,0.09,2.0,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.4,5237.4,True,Optimal,cuopt,1.0,1.0,-7149.186949906038,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944692,11344.107739922687,0.0,0.2984236924360178,0.04633240933166663,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
robust,blended_uncertainty,0.1,0.09,2.5,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.4,5237.4,True,Optimal,cuopt,1.0,1.0,-9985.213884886709,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944692,14180.134674903358,0.0,0.2984236924360178,0.04633240933166663,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
robust,blended_uncertainty,0.1,0.09,3.0,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.4,5237.4,True,Optimal,cuopt,1.0,1.0,-12821.240819867382,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944692,17016.16160988403,0.0,0.2984236924360178,0.04633240933166663,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
robust,blended_uncertainty,0.15,0.09,0.0,0.05,1.5,-106699.08028882337,-9602658955845.498,72773.41658002442,72773.41658002442,True,Optimal,cuopt,1.0,1.0,106699.08028893452,190,999999.9999999999,122510.87574757457,15811.795458640045,106699.08028893452,180399.8257329391,0.0,0.0,0.4008885016283527,0.03513732324138719,190.0,-2431.8195861994577,0.08579032068431332,True,False,False,False,False
robust,blended_uncertainty,0.15,0.09,0.1,0.05,1.5,-106591.48112246615,-9592975291322.2,76410.20360864454,76410.20360864454,True,Optimal,cuopt,1.0,1.0,90286.1894466264,194,1000000.0,122633.54360864458,16042.062486067276,106591.4811225773,179094.979245576,16305.291675950866,0.0,0.39798884276754853,0.03564902774678051,194.0,-2402.822997591416,0.08519895970987605,True,False,False,False,False
robust,blended_uncertainty,0.15,0.09,0.25,0.05,1.5,-106260.11061297875,-9563152747566.256,69254.43526379738,69254.43526379738,True,Optimal,cuopt,1.0,1.0,65933.2183643093,196,1000000.0,122563.97526379746,16303.864650707565,106260.1106130899,177611.43364582997,40326.89224878059,0.0,0.3946920747681162,0.03623081033486946,196.0,-2369.8553175970924,0.0848131290183422,True,False,False,False,False
robust,blended_uncertainty,0.15,0.09,0.5,0.05,1.5,-103462.46098187179,-9311371052609.309,65166.31368953389,65166.31368953389,True,Optimal,cuopt,1.0,1.0,26550.703340489403,201,1000000.0000000001,120888.93368953392,17426.47270755098,103462.46098198293,171249.98799053804,76911.75764149353,0.0,0.3805555288674817,0.03872549490563012,201.0,-2228.489858590747,0.08368990763836687,True,False,False,False,False
robust,blended_uncertainty,0.15,0.09,0.75,0.05,1.5,-4917.19056003971,-442535248112.2587,4364.263780329831,4364.263780329831,True,Optimal,cuopt,1.0,1.0,4.936017832331501,13,50000.0,5959.739651687148,1042.5490915362966,4917.1905601508515,7592.221814627654,4912.254542318518,0.0,0.3374320806433694,0.04633551517846426,13.0,-1797.2553763496244,0.06298468955321383,True,False,False,False,False
robust,blended_uncertainty,0.15,0.09,1.0,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.4,5237.4,True,Optimal,cuopt,1.0,1.0,-1477.1330799446928,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944692,5672.053869961344,0.0,0.2984236924360178,0.04633240933166663,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
robust,blended_uncertainty,0.15,0.09,1.5,0.05,1.5,-4194.92078990551,-377532717088.17303,5237.4,5237.4,True,Optimal,cuopt,1.0,1.0,-4313.1600149253645,9,50000.0,5237.4,1042.4792099833487,4194.920790016651,6714.533079944692,8508.080804942016,0.0,0.2984236924360178,0.04633240933166663,9.0,-1407.1714942761084,0.07920252584545528,True,False,False,False,False
